test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 4, 4, 80], [16, 4, 4, 80], [16, 4, 4, 80]]          |  bf16  |       7.78       |       7.81        |       7.83       |       2.32        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.56e-05      |      1.52e-04      |      1.97e-04       |  1.64e+05  |       0.01%        |       0.02%        |        0.02%        |    2.07%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 4, 4, 80], [32, 4, 4, 80], [32, 4, 4, 80]]          |  bf16  |       9.93       |       9.97        |       9.98       |       2.64        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.50e-04      |      2.38e-04      |      3.08e-04       |  3.28e+05  |       0.01%        |       0.02%        |        0.03%        |    3.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 8, 4, 80], [1, 8, 4, 80], [1, 8, 4, 80]]           |  bf16  |       7.58       |       7.60        |       7.63       |       2.04        |  [1792]   |     [40960, 40960]     |   [256]   |      2.46e-05      |      3.90e-05      |      5.05e-05       |  2.18e+04  |       0.00%        |       0.00%        |        0.01%        |    0.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 8, 4, 80], [2, 8, 4, 80], [2, 8, 4, 80]]           |  bf16  |       7.58       |       7.60        |       7.63       |       2.08        |  [3584]   |     [81920, 81920]     |   [512]   |      4.91e-05      |      7.80e-05      |      1.01e-04       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    0.55%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 8, 4, 80], [4, 8, 4, 80], [4, 8, 4, 80]]           |  bf16  |       7.53       |       7.59        |       7.63       |       2.16        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.89e-05      |      1.57e-04      |      2.03e-04       |  8.32e+04  |       0.01%        |       0.02%        |        0.02%        |    1.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 8, 4, 80], [8, 8, 4, 80], [8, 8, 4, 80]]           |  bf16  |       7.63       |       7.66        |       7.68       |       2.32        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.95e-04      |      3.10e-04      |      4.01e-04       |  1.65e+05  |       0.02%        |       0.03%        |        0.04%        |    2.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 4, 80], [16, 8, 4, 80], [16, 8, 4, 80]]          |  bf16  |       7.68       |       7.72        |       7.78       |       2.64        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.88e-04      |      6.15e-04      |      7.98e-04       |  3.29e+05  |       0.04%        |       0.06%        |        0.08%        |    4.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 4, 80], [32, 8, 4, 80], [32, 8, 4, 80]]          |  bf16  |       9.93       |       9.98        |       9.98       |       3.29        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      6.00e-04      |      9.52e-04      |      1.23e-03       |  6.57e+05  |       0.06%        |       0.10%        |        0.12%        |    6.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 4, 80], [1, 16, 4, 80], [1, 16, 4, 80]]          |  bf16  |       7.58       |       7.62        |       7.63       |       2.08        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.82e-05      |      1.56e-04      |      2.02e-04       |  4.35e+04  |       0.01%        |       0.02%        |        0.02%        |    0.56%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 4, 80], [2, 16, 4, 80], [2, 16, 4, 80]]          |  bf16  |       7.63       |       7.65        |       7.68       |       2.16        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.95e-04      |      3.10e-04      |      4.01e-04       |  8.45e+04  |       0.02%        |       0.03%        |        0.04%        |    1.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 4, 80], [4, 16, 4, 80], [4, 16, 4, 80]]          |  bf16  |       7.63       |       7.65        |       7.68       |       2.32        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.90e-04      |      6.20e-04      |      8.03e-04       |  1.66e+05  |       0.04%        |       0.06%        |        0.08%        |    2.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 4, 80], [8, 16, 4, 80], [8, 16, 4, 80]]          |  bf16  |       7.68       |       7.71        |       7.73       |       2.65        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.75e-04      |      1.23e-03      |      1.60e-03       |  3.30e+05  |       0.08%        |       0.12%        |        0.16%        |    4.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 16, 4, 80], [16, 16, 4, 80], [16, 16, 4, 80]]        |  bf16  |       7.73       |       7.78        |       7.78       |       3.29        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.54e-03      |      2.45e-03      |      3.17e-03       |  6.58e+05  |       0.15%        |       0.24%        |        0.32%        |    8.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 16, 4, 80], [32, 16, 4, 80], [32, 16, 4, 80]]        |  bf16  |      10.09       |       10.09       |      10.14       |       4.57        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.36e-03      |      3.75e-03      |      4.86e-03       |  1.31e+06  |       0.24%        |       0.37%        |        0.49%        |    12.77%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 4, 80], [1, 32, 4, 80], [1, 32, 4, 80]]          |  bf16  |       7.83       |       7.87        |       7.88       |       2.17        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.80e-04      |      6.03e-04      |      7.82e-04       |  8.70e+04  |       0.04%        |       0.06%        |        0.08%        |    1.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 4, 80], [2, 32, 4, 80], [2, 32, 4, 80]]          |  bf16  |       7.88       |       7.91        |       7.94       |       2.33        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.55e-04      |      1.20e-03      |      1.55e-03       |  1.69e+05  |       0.08%        |       0.12%        |        0.16%        |    2.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 4, 80], [4, 32, 4, 80], [4, 32, 4, 80]]          |  bf16  |       7.83       |       7.88        |       7.88       |       2.65        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.52e-03      |      2.41e-03      |      3.13e-03       |  3.33e+05  |       0.15%        |       0.24%        |        0.31%        |    4.17%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 4, 80], [8, 32, 4, 80], [8, 32, 4, 80]]          |  bf16  |       7.83       |       7.91        |       7.94       |       3.29        | [229376]  |   [5242880, 5242880]   |  [32768]  |      3.04e-03      |      4.83e-03      |      6.26e-03       |  6.60e+05  |       0.30%        |       0.48%        |        0.63%        |    8.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 32, 4, 80], [16, 32, 4, 80], [16, 32, 4, 80]]        |  bf16  |       7.99       |       7.99        |       8.04       |       4.58        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.96e-03      |      9.47e-03      |      1.23e-02       |  1.32e+06  |       0.60%        |       0.95%        |        1.23%        |    16.16%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 32, 4, 80], [32, 32, 4, 80], [32, 32, 4, 80]]        |  bf16  |      10.44       |       10.47       |      10.50       |       7.15        | [917504]  |  [20971520, 20971520]  | [131072]  |      9.12e-03      |      1.45e-02      |      1.88e-02       |  2.63e+06  |       0.91%        |       1.45%        |        1.88%        |    24.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 4, 80], [1, 64, 4, 80], [1, 64, 4, 80]]          |  bf16  |       8.29       |       8.33        |       8.35       |       2.33        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.44e-03      |      2.28e-03      |      2.95e-03       |  1.74e+05  |       0.14%        |       0.23%        |        0.30%        |    2.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 4, 80], [2, 64, 4, 80], [2, 64, 4, 80]]          |  bf16  |       8.29       |       8.36        |       8.40       |       2.65        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.87e-03      |      4.56e-03      |      5.91e-03       |  3.38e+05  |       0.29%        |       0.46%        |        0.59%        |    4.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 4, 80], [4, 64, 4, 80], [4, 64, 4, 80]]          |  bf16  |       8.29       |       8.35        |       8.40       |       3.30        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.74e-03      |      9.12e-03      |      1.18e-02       |  6.66e+05  |       0.57%        |       0.91%        |        1.18%        |    7.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 4, 80], [8, 64, 4, 80], [8, 64, 4, 80]]          |  bf16  |       8.35       |       8.39        |       8.45       |       4.58        | [917504]  |  [20971520, 20971520]  | [131072]  |      1.14e-02      |      1.81e-02      |      2.35e-02       |  1.32e+06  |       1.14%        |       1.81%        |        2.35%        |    15.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 64, 4, 80], [16, 64, 4, 80], [16, 64, 4, 80]]        |  bf16  |       8.50       |       8.54        |       8.55       |       7.15        | [1835008] |  [41943040, 41943040]  | [262144]  |      2.24e-02      |      3.56e-02      |      4.61e-02       |  2.63e+06  |       2.24%        |       3.56%        |        4.61%        |    30.37%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 64, 4, 80], [32, 64, 4, 80], [32, 64, 4, 80]]        |  bf16  |      11.32       |       11.37       |      11.42       |       12.30       | [3670016] |  [83886080, 83886080]  | [524288]  |      3.37e-02      |      5.35e-02      |      6.93e-02       |  5.25e+06  |       3.37%        |       5.35%        |        6.93%        |    45.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 128, 4, 80], [1, 128, 4, 80], [1, 128, 4, 80]]        |  bf16  |      12.49       |       12.55       |      12.60       |       2.66        | [458752]  |  [10485760, 10485760]  |  [65536]  |      3.81e-03      |      6.05e-03      |      7.84e-03       |  3.48e+05  |       0.38%        |       0.61%        |        0.78%        |    2.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 128, 4, 80], [2, 128, 4, 80], [2, 128, 4, 80]]        |  bf16  |      12.49       |       12.52       |      12.54       |       3.31        | [917504]  |  [20971520, 20971520]  | [131072]  |      7.63e-03      |      1.21e-02      |      1.57e-02       |  6.76e+05  |       0.76%        |       1.21%        |        1.57%        |    5.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 128, 4, 80], [4, 128, 4, 80], [4, 128, 4, 80]]        |  bf16  |      12.49       |       12.54       |      12.60       |       4.59        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.53e-02      |      2.42e-02      |      3.14e-02       |  1.33e+06  |       1.53%        |       2.42%        |        3.14%        |    10.45%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 128, 4, 80], [8, 128, 4, 80], [8, 128, 4, 80]]        |  bf16  |      12.54       |       12.56       |      12.60       |       7.16        | [3670016] |  [83886080, 83886080]  | [524288]  |      3.04e-02      |      4.82e-02      |      6.25e-02       |  2.64e+06  |       3.04%        |       4.82%        |        6.25%        |    20.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 4, 80], [16, 128, 4, 80], [16, 128, 4, 80]]       |  bf16  |      12.80       |       12.85       |      12.90       |       12.31       | [7340032] | [167772160, 167772160] | [1048576] |      5.95e-02      |      9.45e-02      |      1.23e-01       |  5.26e+06  |       5.95%        |       9.45%        |       12.25%        |    40.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 4, 80], [32, 128, 4, 80], [32, 128, 4, 80]]       |  bf16  |      17.92       |       17.95       |      17.97       |       22.59       | [14680... | [335544320, 335544320] | [2097152] |      8.51e-02      |      1.35e-01      |      1.75e-01       |  1.05e+07  |       8.51%        |       13.50%       |       17.50%        |    57.51%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 256, 4, 80], [1, 256, 4, 80], [1, 256, 4, 80]]        |  bf16  |      14.03       |       14.06       |      14.08       |       3.33        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.36e-02      |      2.16e-02      |      2.79e-02       |  6.96e+05  |       1.36%        |       2.16%        |        2.79%        |    4.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 256, 4, 80], [2, 256, 4, 80], [2, 256, 4, 80]]        |  bf16  |      14.44       |       14.48       |      14.49       |       4.61        | [3670016] |  [83886080, 83886080]  | [524288]  |      2.64e-02      |      4.19e-02      |      5.43e-02       |  1.35e+06  |       2.64%        |       4.19%        |        5.43%        |    9.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 256, 4, 80], [4, 256, 4, 80], [4, 256, 4, 80]]        |  bf16  |      17.92       |       17.97       |      18.02       |       7.18        | [7340032] | [167772160, 167772160] | [1048576] |      4.25e-02      |      6.75e-02      |      8.75e-02       |  2.66e+06  |       4.25%        |       6.75%        |        8.75%        |    14.57%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 256, 4, 80], [8, 256, 4, 80], [8, 256, 4, 80]]        |  bf16  |      18.28       |       18.29       |      18.33       |       12.36       | [14680... | [335544320, 335544320] | [2097152] |      8.34e-02      |      1.32e-01      |      1.72e-01       |  5.28e+06  |       8.34%        |       13.24%       |       17.16%        |    28.35%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 256, 4, 80], [16, 256, 4, 80], [16, 256, 4, 80]]       |  bf16  |      27.39       |       27.43       |      27.49       |       22.71       | [29360... | [671088640, 671088640] | [4194304] |      1.11e-01      |      1.77e-01      |      2.29e-01       |  1.05e+07  |       11.13%       |       17.67%       |       22.90%        |    37.69%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 256, 4, 80], [32, 256, 4, 80], [32, 256, 4, 80]]       |  bf16  |      35.84       |       35.91       |      35.94       |       43.43       | [58720... | [1342177280, 134217... | [8388608] |      1.70e-01      |      2.70e-01      |      3.50e-01       |  2.10e+07  |       17.01%       |       27.01%       |       35.00%        |    57.51%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 512, 4, 80], [1, 512, 4, 80], [1, 512, 4, 80]]        |  bf16  |      18.12       |       18.21       |      18.28       |       7.18        | [7340032] | [167772160, 167772160] | [1048576] |      4.21e-02      |      6.68e-02      |      8.65e-02       |  1.39e+06  |       4.21%        |       6.68%        |        8.65%        |    7.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 512, 4, 80], [2, 512, 4, 80], [2, 512, 4, 80]]        |  bf16  |      22.63       |       22.65       |      22.73       |       12.36       | [14680... | [335544320, 335544320] | [2097152] |      6.74e-02      |      1.07e-01      |      1.39e-01       |  2.70e+06  |       6.74%        |       10.69%       |       13.86%        |    11.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 512, 4, 80], [4, 512, 4, 80], [4, 512, 4, 80]]        |  bf16  |      28.88       |       28.94       |      28.98       |       22.71       | [29360... | [671088640, 671088640] | [4194304] |      1.06e-01      |      1.68e-01      |      2.17e-01       |  5.32e+06  |       10.56%       |       16.76%       |       21.72%        |    18.09%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 512, 4, 80], [8, 512, 4, 80], [8, 512, 4, 80]]        |  bf16  |      44.70       |       44.80       |      44.85       |       43.43       | [58720... | [1342177280, 134217... | [8388608] |      1.36e-01      |      2.17e-01      |      2.81e-01       |  1.06e+07  |       13.64%       |       21.65%       |       28.06%        |    23.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 512, 4, 80], [16, 512, 4, 80], [16, 512, 4, 80]]       |  bf16  |      53.40       |       53.51       |      53.61       |       84.85       | [11744... | [2684354560, 268435... | [16777... |      2.28e-01      |      3.63e-01      |      4.70e-01       |  2.11e+07  |       22.84%       |       36.25%       |       46.98%        |    38.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 512, 4, 80], [32, 512, 4, 80], [32, 512, 4, 80]]       |  bf16  |      92.26       |       92.66       |      93.03       |      167.71       | [23488... | [5368709120, 536870... | [33554... |      2.64e-01      |      4.20e-01      |      5.44e-01       |  4.20e+07  |       26.44%       |       41.96%       |       54.38%        |    44.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1024, 4, 80], [1, 1024, 4, 80], [1, 1024, 4, 80]]       |  bf16  |      32.61       |       32.69       |      32.72       |       22.71       | [29360... | [671088640, 671088640] | [4194304] |      9.35e-02      |      1.48e-01      |      1.92e-01       |  2.79e+06  |       9.35%        |       14.84%       |       19.23%        |    8.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1024, 4, 80], [2, 1024, 4, 80], [2, 1024, 4, 80]]       |  bf16  |      50.18       |       50.26       |      50.33       |       43.43       | [58720... | [1342177280, 134217... | [8388608] |      1.22e-01      |      1.93e-01      |      2.50e-01       |  5.41e+06  |       12.15%       |       19.29%       |       25.00%        |    10.57%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1024, 4, 80], [4, 1024, 4, 80], [4, 1024, 4, 80]]       |  bf16  |      65.43       |       65.51       |      65.54       |       84.85       | [11744... | [2684354560, 268435... | [16777... |      1.86e-01      |      2.96e-01      |      3.83e-01       |  1.06e+07  |       18.64%       |       29.58%       |       38.34%        |    15.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1024, 4, 80], [8, 1024, 4, 80], [8, 1024, 4, 80]]       |  bf16  |      88.06       |       88.58       |      88.83       |      167.71       | [23488... | [5368709120, 536870... | [33554... |      2.77e-01      |      4.40e-01      |      5.70e-01       |  2.11e+07  |       27.70%       |       43.96%       |       56.98%        |    23.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1024, 4, 80], [16, 1024, 4, 80], [16, 1024, 4, 80]]     |  bf16  |      148.63      |      149.56       |      150.43      |      333.41       | [46976... | [10737418240, 10737... | [67108... |      3.28e-01      |      5.21e-01      |      6.75e-01       |  4.21e+07  |       32.82%       |       52.10%       |       67.52%        |    27.79%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1024, 4, 80], [32, 1024, 4, 80], [32, 1024, 4, 80]]     |  bf16  |      252.26      |      253.45       |      254.21      |      664.83       | [93952... | [21474836480, 21474... | [13421... |      3.87e-01      |      6.14e-01      |      7.96e-01       |  8.40e+07  |       38.68%       |       61.39%       |       79.56%        |    32.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 8, 80], [1, 1, 4, 80], [1, 1, 4, 80]]           |  bf16  |       6.86       |       6.87        |       6.91       |       2.02        |   [56]    |      [1280, 1280]      |    [8]    |      8.48e-07      |      1.35e-06      |      1.74e-06       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 8, 80], [2, 1, 4, 80], [2, 1, 4, 80]]           |  bf16  |       6.86       |       6.88        |       6.91       |       2.04        |   [112]   |      [2560, 2560]      |   [16]    |      1.70e-06      |      2.69e-06      |      3.49e-06       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.15%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 8, 80], [4, 1, 4, 80], [4, 1, 4, 80]]           |  bf16  |       6.86       |       6.87        |       6.91       |       2.08        |   [224]   |      [5120, 5120]      |   [32]    |      3.39e-06      |      5.38e-06      |      6.97e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 8, 80], [8, 1, 4, 80], [8, 1, 4, 80]]           |  bf16  |       6.91       |       6.93        |       6.96       |       2.16        |   [448]   |     [10240, 10240]     |   [64]    |      6.73e-06      |      1.07e-05      |      1.38e-05       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.58%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 8, 80], [16, 1, 4, 80], [16, 1, 4, 80]]          |  bf16  |       6.96       |       7.01        |       7.07       |       2.32        |   [896]   |     [20480, 20480]     |   [128]   |      1.34e-05      |      2.12e-05      |      2.75e-05       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    1.16%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 8, 80], [32, 1, 4, 80], [32, 1, 4, 80]]          |  bf16  |       9.42       |       9.46        |       9.47       |       2.64        |  [1792]   |     [40960, 40960]     |   [256]   |      1.98e-05      |      3.14e-05      |      4.06e-05       |  1.64e+05  |       0.00%        |       0.00%        |        0.00%        |    1.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 4, 8, 80], [1, 4, 4, 80], [1, 4, 4, 80]]           |  bf16  |       7.68       |       7.72        |       7.73       |       2.08        |   [896]   |     [20480, 20480]     |   [128]   |      1.21e-05      |      1.92e-05      |      2.49e-05       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 4, 8, 80], [2, 4, 4, 80], [2, 4, 4, 80]]           |  bf16  |       7.68       |       7.71        |       7.73       |       2.16        |  [1792]   |     [40960, 40960]     |   [256]   |      2.42e-05      |      3.85e-05      |      4.98e-05       |  4.16e+04  |       0.00%        |       0.00%        |        0.00%        |    0.53%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 4, 8, 80], [4, 4, 4, 80], [4, 4, 4, 80]]           |  bf16  |       7.73       |       7.75        |       7.78       |       2.32        |  [3584]   |     [81920, 81920]     |   [512]   |      4.81e-05      |      7.64e-05      |      9.90e-05       |  8.26e+04  |       0.00%        |       0.01%        |        0.01%        |    1.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 4, 8, 80], [8, 4, 4, 80], [8, 4, 4, 80]]           |  bf16  |       7.83       |       7.83        |       7.83       |       2.64        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.50e-05      |      1.51e-04      |      1.95e-04       |  1.64e+05  |       0.01%        |       0.02%        |        0.02%        |    2.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 4, 8, 80], [16, 4, 4, 80], [16, 4, 4, 80]]          |  bf16  |       9.98       |       10.01       |      10.04       |       3.29        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.49e-04      |      2.37e-04      |      3.07e-04       |  3.28e+05  |       0.01%        |       0.02%        |        0.03%        |    3.23%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 4, 8, 80], [32, 4, 4, 80], [32, 4, 4, 80]]          |  bf16  |      14.69       |       14.71       |      14.75       |       4.57        |  [28672]  |    [655360, 655360]    |  [4096]   |      2.03e-04      |      3.22e-04      |      4.17e-04       |  6.56e+05  |       0.02%        |       0.03%        |        0.04%        |    4.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 8, 8, 80], [1, 8, 4, 80], [1, 8, 4, 80]]           |  bf16  |       7.58       |       7.61        |       7.63       |       2.16        |  [3584]   |     [81920, 81920]     |   [512]   |      4.91e-05      |      7.80e-05      |      1.01e-04       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    0.55%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 8, 8, 80], [2, 8, 4, 80], [2, 8, 4, 80]]           |  bf16  |       7.58       |       7.60        |       7.63       |       2.32        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.82e-05      |      1.56e-04      |      2.02e-04       |  8.32e+04  |       0.01%        |       0.02%        |        0.02%        |    1.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 8, 8, 80], [4, 8, 4, 80], [4, 8, 4, 80]]           |  bf16  |       7.63       |       7.67        |       7.68       |       2.64        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.95e-04      |      3.10e-04      |      4.01e-04       |  1.65e+05  |       0.02%        |       0.03%        |        0.04%        |    2.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 8, 8, 80], [8, 8, 4, 80], [8, 8, 4, 80]]           |  bf16  |       7.68       |       7.69        |       7.73       |       3.29        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.88e-04      |      6.15e-04      |      7.98e-04       |  3.29e+05  |       0.04%        |       0.06%        |        0.08%        |    4.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 8, 80], [16, 8, 4, 80], [16, 8, 4, 80]]          |  bf16  |       9.93       |       9.96        |       9.98       |       4.57        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      6.00e-04      |      9.52e-04      |      1.23e-03       |  6.57e+05  |       0.06%        |       0.10%        |        0.12%        |    6.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 8, 80], [32, 8, 4, 80], [32, 8, 4, 80]]          |  bf16  |      14.64       |       14.67       |      14.69       |       7.14        | [114688]  |   [2621440, 2621440]   |  [16384]  |      8.13e-04      |      1.29e-03      |      1.67e-03       |  1.31e+06  |       0.08%        |       0.13%        |        0.17%        |    8.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 8, 80], [1, 16, 4, 80], [1, 16, 4, 80]]          |  bf16  |       7.58       |       7.61        |       7.63       |       2.32        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.96e-04      |      3.12e-04      |      4.04e-04       |  8.45e+04  |       0.02%        |       0.03%        |        0.04%        |    1.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 8, 80], [2, 16, 4, 80], [2, 16, 4, 80]]          |  bf16  |       7.63       |       7.68        |       7.73       |       2.65        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.90e-04      |      6.20e-04      |      8.03e-04       |  1.66e+05  |       0.04%        |       0.06%        |        0.08%        |    2.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 8, 80], [4, 16, 4, 80], [4, 16, 4, 80]]          |  bf16  |       7.68       |       7.72        |       7.73       |       3.29        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.75e-04      |      1.23e-03      |      1.60e-03       |  3.30e+05  |       0.08%        |       0.12%        |        0.16%        |    4.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 8, 80], [8, 16, 4, 80], [8, 16, 4, 80]]          |  bf16  |       7.73       |       7.78        |       7.83       |       4.57        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.54e-03      |      2.45e-03      |      3.17e-03       |  6.58e+05  |       0.15%        |       0.24%        |        0.32%        |    8.35%     |
