Test Case: A100SXM_aten_gelu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  512  | 6144  | N/A |   [[512, 6144]]    | bf16  |      11.88       |       11.9        |      11.93       |        9.71        | 4.09e+07 | 6.29e+06 |      17.65%      |    51.95%     |
| 1024  | 6144  | N/A |   [[1024, 6144]]   | bf16  |       23.5       |       23.52       |      23.55       |       17.43        | 8.18e+07 | 1.26e+07 |      17.85%      |    52.52%     |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      46.28       |       46.31       |      46.34       |       32.86        | 1.64e+08 | 2.52e+07 |      18.13%      |    53.34%     |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      88.06       |       88.09       |      88.12       |       63.71        | 3.27e+08 | 5.03e+07 |      19.05%      |    56.06%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      171.57      |      171.62       |      171.67      |       125.42       | 6.54e+08 | 1.01e+08 |      19.56%      |    57.55%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      338.69      |       338.8       |      338.89      |       248.84       | 1.31e+09 | 2.01e+08 |      19.81%      |    58.31%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |      673.13      |      673.18       |      673.23      |       495.69       | 2.62e+09 | 4.03e+08 |      19.94%      |    58.67%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       2.46       |       2.48        |       2.51       |        2.02        | 9.32e+04 | 1.43e+04 |      0.19%       |     0.57%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       2.51       |       2.54        |       2.56       |        2.04        | 1.86e+05 | 2.87e+04 |      0.38%       |     1.12%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       2.51       |       2.54        |       2.56       |        2.07        | 3.73e+05 | 5.73e+04 |      0.76%       |     2.24%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       2.66       |       2.69        |       2.71       |        2.14        | 7.45e+05 | 1.15e+05 |      1.44%       |     4.23%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       2.76       |       2.79        |       2.82       |        2.28        | 1.49e+06 | 2.29e+05 |      2.77%       |     8.15%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       3.12       |       3.15        |       3.17       |        2.56        | 2.98e+06 | 4.59e+05 |       4.9%       |    14.42%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       3.69       |       3.71        |       3.74       |        3.12        | 5.96e+06 | 9.18e+05 |      8.29%       |    24.39%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       5.84       |       5.87        |       5.89       |        4.25        | 1.19e+07 | 1.84e+06 |      10.47%      |    30.82%     |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       8.29       |       8.32        |       8.35       |        6.5         | 2.39e+07 | 3.67e+06 |      14.76%      |    43.42%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |      13.47       |       13.52       |      13.57       |        11.0        | 4.77e+07 | 7.34e+06 |      18.16%      |    53.45%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |       27.8       |       27.87       |      27.96       |        20.0        | 9.54e+07 | 1.47e+07 |      17.6%       |     51.8%     |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      53.15       |       53.2        |      53.25       |        38.0        | 1.91e+08 | 2.94e+07 |      18.41%      |    54.18%     |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      101.94      |      102.01       |      102.09      |        74.0        | 3.82e+08 | 5.87e+07 |      19.2%       |     56.5%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      199.48      |       199.5       |      199.53      |       145.99       | 7.63e+08 | 1.17e+08 |      19.62%      |    57.75%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      394.39      |      394.47       |      394.55      |       289.99       | 1.53e+09 | 2.35e+08 |      19.85%      |    58.42%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |      784.64      |      784.72       |      784.79      |       577.97       | 3.05e+09 | 4.70e+08 |      19.96%      |    58.72%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       2.51       |       2.51        |       2.51       |        2.02        | 1.06e+05 | 1.64e+04 |      0.22%       |     0.64%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       2.51       |       2.54        |       2.56       |        2.04        | 2.13e+05 | 3.28e+04 |      0.44%       |     1.28%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       2.61       |       2.64        |       2.66       |        2.08        | 4.26e+05 | 6.55e+04 |      0.84%       |     2.46%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       2.66       |       2.71        |       2.76       |        2.16        | 8.52e+05 | 1.31e+05 |      1.64%       |     4.83%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       2.76       |       2.83        |       2.87       |        2.32        | 1.70e+06 | 2.62e+05 |      3.17%       |     9.32%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       3.23       |       3.26        |       3.28       |        2.64        | 3.41e+06 | 5.24e+05 |      5.41%       |    15.92%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       4.61       |       4.66        |       4.71       |        3.29        | 6.82e+06 | 1.05e+06 |      7.58%       |    22.31%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       6.2        |       6.25        |       6.3        |        4.57        | 1.36e+07 | 2.10e+06 |      11.28%      |    33.18%     |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       9.11       |       9.14        |       9.16       |        7.14        | 2.73e+07 | 4.19e+06 |      15.35%      |    45.16%     |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |      15.26       |       15.31       |      15.36       |       12.29        | 5.45e+07 | 8.39e+06 |      18.32%      |    53.92%     |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |       31.9       |       31.95       |       32.0       |       22.57        | 1.09e+08 | 1.68e+07 |      17.53%      |    51.59%     |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      60.16       |       60.19       |      60.21       |       43.14        | 2.18e+08 | 3.36e+07 |      18.59%      |    54.71%     |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      115.92      |      115.95       |      115.97      |       84.28        | 4.36e+08 | 6.71e+07 |      19.3%       |    56.79%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      227.38      |      227.41       |      227.43      |       166.56       | 8.72e+08 | 1.34e+08 |      19.68%      |     57.9%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      450.3       |      450.33       |      450.36      |       331.13       | 1.74e+09 | 2.68e+08 |      19.87%      |    58.47%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |      819.05      |      856.07       |      896.2       |       660.25       | 3.49e+09 | 5.37e+08 |      21.85%      |    64.29%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       2.51       |       2.53        |       2.56       |        2.03        | 1.80e+05 | 2.76e+04 |      0.37%       |     1.08%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       2.51       |       2.54        |       2.56       |        2.07        | 3.59e+05 | 5.53e+04 |      0.73%       |     2.16%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       2.61       |       2.67        |       2.71       |        2.14        | 7.19e+05 | 1.11e+05 |      1.41%       |     4.16%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       2.76       |       2.79        |       2.82       |        2.27        | 1.44e+06 | 2.21e+05 |      2.67%       |     7.86%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       2.97       |       3.02        |       3.07       |        2.54        | 2.88e+06 | 4.42e+05 |      4.96%       |    14.61%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       3.64       |       3.66        |       3.69       |        3.08        | 5.75e+06 | 8.85e+05 |       8.1%       |    23.84%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       5.79       |       5.81        |       5.84       |        4.17        | 1.15e+07 | 1.77e+06 |      10.19%      |    29.98%     |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       8.19       |       8.24        |       8.29       |        6.34        | 2.30e+07 | 3.54e+06 |      14.4%       |    42.38%     |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |      13.06       |       13.1        |      13.16       |       10.68        | 4.60e+07 | 7.08e+06 |      18.07%      |    53.16%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      26.73       |       26.78       |      26.83       |       19.36        | 9.20e+07 | 1.42e+07 |      17.65%      |    51.95%     |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |      51.46       |       51.48       |      51.51       |       36.71        | 1.84e+08 | 2.83e+07 |      18.34%      |    53.96%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      98.41       |       98.43       |      98.46       |       71.43        | 3.68e+08 | 5.66e+07 |      19.18%      |    56.44%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      192.51      |      192.57       |      192.61      |       140.85       | 7.36e+08 | 1.13e+08 |      19.61%      |     57.7%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      380.57      |       380.6       |      380.62      |       279.7        | 1.47e+09 | 2.26e+08 |      19.84%      |    58.38%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |      756.84      |      756.92       |      756.99      |       557.4        | 2.94e+09 | 4.53e+08 |      19.95%      |    58.71%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |     1380.15      |      1446.73      |     1509.48      |       1112.8       | 5.89e+09 | 9.06e+08 |      21.88%      |    64.39%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       2.51       |       2.56        |       2.61       |        2.04        | 2.13e+05 | 3.28e+04 |      0.44%       |     1.28%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       2.56       |       2.59        |       2.61       |        2.08        | 4.26e+05 | 6.55e+04 |      0.85%       |     2.51%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       2.66       |       2.68        |       2.71       |        2.16        | 8.52e+05 | 1.31e+05 |      1.64%       |     4.83%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       2.82       |       2.84        |       2.87       |        2.32        | 1.70e+06 | 2.62e+05 |       3.1%       |     9.12%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       3.23       |       3.25        |       3.28       |        2.64        | 3.41e+06 | 5.24e+05 |      5.41%       |    15.92%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       3.79       |       3.81        |       3.84       |        3.29        | 6.82e+06 | 1.05e+06 |      9.22%       |    27.14%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       6.2        |       6.22        |       6.25       |        4.57        | 1.36e+07 | 2.10e+06 |      11.28%      |    33.18%     |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       9.06       |       9.11        |       9.16       |        7.14        | 2.73e+07 | 4.19e+06 |      15.43%      |    45.41%     |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |      15.31       |       15.34       |      15.36       |       12.29        | 5.45e+07 | 8.39e+06 |      18.26%      |    53.74%     |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |       31.9       |       31.95       |       32.0       |       22.57        | 1.09e+08 | 1.68e+07 |      17.53%      |    51.59%     |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      60.11       |       60.16       |      60.21       |       43.14        | 2.18e+08 | 3.36e+07 |      18.61%      |    54.75%     |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      115.81      |      115.89       |      115.97      |       84.28        | 4.36e+08 | 6.71e+07 |      19.32%      |    56.84%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      227.33      |      227.38       |      227.43      |       166.56       | 8.72e+08 | 1.34e+08 |      19.68%      |    57.91%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      450.2       |      450.28       |      450.36      |       331.13       | 1.74e+09 | 2.68e+08 |      19.88%      |    58.49%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |      896.1       |      896.18       |      896.26      |       660.25       | 3.49e+09 | 5.37e+08 |      19.97%      |    58.77%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |     1634.92      |      1714.33      |     1788.16      |      1318.51       | 6.98e+09 | 1.07e+09 |      21.89%      |    64.42%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       2.71       |       2.77        |       2.82       |        2.24        | 1.28e+06 | 1.97e+05 |      2.42%       |     7.12%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       3.02       |       3.04        |       3.07       |        2.48        | 2.56e+06 | 3.93e+05 |      4.34%       |    12.77%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       3.53       |       3.58        |       3.64       |        2.96        | 5.11e+06 | 7.86e+05 |      7.43%       |    21.85%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       4.56       |       4.58        |       4.61       |        3.93        | 1.02e+07 | 1.57e+06 |      11.5%       |    33.83%     |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       6.14       |       6.18        |       6.2        |        5.86        | 2.04e+07 | 3.15e+06 |      17.08%      |    50.25%     |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       9.42       |       9.47        |       9.52       |        9.71        | 4.09e+07 | 6.29e+06 |      22.26%      |    65.51%     |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       5.53       |       5.55        |       5.58       |        3.93        | 1.02e+07 | 1.57e+06 |      9.48%       |     27.9%     |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       7.63       |       7.66        |       7.68       |        5.86        | 2.04e+07 | 3.15e+06 |      13.74%      |    40.44%     |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |      11.88       |       11.9        |      11.93       |        9.71        | 4.09e+07 | 6.29e+06 |      17.65%      |    51.95%     |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |      23.45       |       23.5        |      23.55       |       17.43        | 8.18e+07 | 1.26e+07 |      17.89%      |    52.63%     |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      46.28       |       46.33       |      46.39       |       32.86        | 1.64e+08 | 2.52e+07 |      18.13%      |    53.34%     |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      88.06       |       88.15       |      88.27       |       63.71        | 3.27e+08 | 5.03e+07 |      19.05%      |    56.06%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |      11.88       |       11.98       |      12.08       |        9.71        | 4.09e+07 | 6.29e+06 |      17.65%      |    51.95%     |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |      23.35       |       23.41       |      23.45       |       17.43        | 8.18e+07 | 1.26e+07 |      17.96%      |    52.86%     |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |      46.13       |       46.18       |      46.23       |       32.86        | 1.64e+08 | 2.52e+07 |      18.18%      |    53.51%     |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      88.01       |       88.07       |      88.12       |       63.71        | 3.27e+08 | 5.03e+07 |      19.06%      |    56.09%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      171.62      |      171.64       |      171.67      |       125.42       | 6.54e+08 | 1.01e+08 |      19.55%      |    57.53%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      338.79      |      338.89       |      339.0       |       248.84       | 1.31e+09 | 2.01e+08 |      19.81%      |    58.29%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       4.61       |       4.64        |       4.66       |        3.29        | 6.82e+06 | 1.05e+06 |      7.58%       |    22.31%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       6.2        |       6.23        |       6.25       |        4.57        | 1.36e+07 | 2.10e+06 |      11.28%      |    33.18%     |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       9.11       |       9.14        |       9.16       |        7.14        | 2.73e+07 | 4.19e+06 |      15.35%      |    45.16%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |      15.31       |       15.34       |      15.36       |       12.29        | 5.45e+07 | 8.39e+06 |      18.26%      |    53.74%     |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |       31.9       |       31.95       |       32.0       |       22.57        | 1.09e+08 | 1.68e+07 |      17.53%      |    51.59%     |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      60.11       |       60.16       |      60.21       |       43.14        | 2.18e+08 | 3.36e+07 |      18.61%      |    54.75%     |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |      15.31       |       15.36       |      15.41       |       12.29        | 5.45e+07 | 8.39e+06 |      18.26%      |    53.74%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      31.95       |       32.01       |      32.05       |       22.57        | 1.09e+08 | 1.68e+07 |      17.5%       |    51.51%     |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      60.16       |       60.19       |      60.21       |       43.14        | 2.18e+08 | 3.36e+07 |      18.59%      |    54.71%     |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      115.87      |      115.92       |      115.97      |       84.28        | 4.36e+08 | 6.71e+07 |      19.31%      |    56.81%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      227.33      |      227.38       |      227.43      |       166.56       | 8.72e+08 | 1.34e+08 |      19.68%      |    57.91%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      450.2       |      450.29       |      450.36      |       331.13       | 1.74e+09 | 2.68e+08 |      19.88%      |    58.49%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      60.77       |       60.83       |      60.88       |       43.14        | 2.18e+08 | 3.36e+07 |      18.41%      |    54.16%     |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      115.81      |      115.87       |      115.92      |       84.28        | 4.36e+08 | 6.71e+07 |      19.32%      |    56.84%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      227.38      |      227.43       |      227.48      |       166.56       | 8.72e+08 | 1.34e+08 |      19.68%      |     57.9%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      450.2       |      450.28       |      450.36      |       331.13       | 1.74e+09 | 2.68e+08 |      19.88%      |    58.49%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |      828.21      |      858.06       |      896.2       |       660.25       | 3.49e+09 | 5.37e+08 |      21.61%      |    63.58%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |     1635.69      |      1635.94      |      1636.2      |      1318.51       | 6.98e+09 | 1.07e+09 |      21.88%      |    64.39%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       5.02       |       5.07        |       5.12       |        4.57        | 1.36e+07 | 2.10e+06 |      13.93%      |    40.98%     |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       7.27       |       7.32        |       7.37       |        7.14        | 2.73e+07 | 4.19e+06 |      19.23%      |    56.59%     |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |      12.29       |       12.34       |      12.39       |       12.29        | 5.45e+07 | 8.39e+06 |      22.75%      |    66.95%     |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      28.21       |       28.29       |      28.36       |       22.57        | 1.09e+08 | 1.68e+07 |      19.82%      |    58.34%     |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      60.26       |       60.28       |      60.31       |       43.14        | 2.18e+08 | 3.36e+07 |      18.56%      |    54.62%     |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      116.02      |      116.07       |      116.12      |       84.28        | 4.36e+08 | 6.71e+07 |      19.28%      |    56.74%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      32.05       |       32.16       |      32.31       |       22.57        | 1.09e+08 | 1.68e+07 |      17.45%      |    51.35%     |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      60.21       |       60.26       |      60.31       |       43.14        | 2.18e+08 | 3.36e+07 |      18.58%      |    54.66%     |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      115.97      |      116.02       |      116.07      |       84.28        | 4.36e+08 | 6.71e+07 |      19.29%      |    56.76%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      227.69      |      227.71       |      227.74      |       166.56       | 8.72e+08 | 1.34e+08 |      19.65%      |    57.82%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      450.71      |      450.77       |      450.82      |       331.13       | 1.74e+09 | 2.68e+08 |      19.85%      |    58.42%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |      896.97      |      897.05       |      897.13      |       660.25       | 3.49e+09 | 5.37e+08 |      19.95%      |    58.71%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      108.24      |      108.39       |      108.54      |       84.28        | 4.36e+08 | 6.71e+07 |      20.67%      |    60.81%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      227.69      |      227.72       |      227.74      |       166.56       | 8.72e+08 | 1.34e+08 |      19.65%      |    57.82%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      450.71      |      450.79       |      450.87      |       331.13       | 1.74e+09 | 2.68e+08 |      19.85%      |    58.42%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |      837.58      |      863.96       |      896.97      |       660.25       | 3.49e+09 | 5.37e+08 |      21.37%      |    62.87%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |     1635.53      |      1637.53      |     1640.19      |      1318.51       | 6.98e+09 | 1.07e+09 |      21.88%      |     64.4%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     3265.84      |      3266.37      |     3266.82      |      2635.01       | 1.40e+10 | 2.15e+09 |      21.92%      |     64.5%     |
