test case : A100SXM_flash_attn::flash_attn.flash_attn_qkvpacked_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |   M    |        input_shape         | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D |      flops_2D      | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 8, 64]]    |  bf16  |      34.56       |       34.63       |      34.66       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      1.35e-06      |      1.71e-06      |      2.77e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 8, 64]]    |  bf16  |      45.72       |       45.82       |      45.88       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      2.04e-06      |      2.58e-06      |      4.19e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 8, 64]]    |  bf16  |      62.31       |       62.69       |      63.23       |       2.02        |  [1792]  |   [32768, 32768]   |   [256]   |      2.99e-06      |      3.79e-06      |      6.14e-06       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 8, 64]]    |  bf16  |      104.45      |      104.76       |      105.11      |       2.04        |  [3584]  |   [65536, 65536]   |   [512]   |      3.56e-06      |      4.52e-06      |      7.33e-06       |  3.38e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 8, 64]]   |  bf16  |      174.08      |      174.36       |      174.69      |       2.08        |  [7168]  |  [131072, 131072]  |  [1024]   |      4.28e-06      |      5.43e-06      |      8.80e-06       |  6.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 8, 64]]   |  bf16  |      314.21      |      314.57       |      315.03      |       2.16        | [14336]  |  [262144, 262144]  |  [2048]   |      4.74e-06      |      6.02e-06      |      9.75e-06       |  1.32e+05  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[1, 1, 3, 32, 64]]     |  bf16  |       9.22       |       9.26        |       9.27       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      8.08e-05      |      1.03e-04      |      1.66e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.02%        |    0.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[2, 1, 3, 32, 64]]     |  bf16  |       9.37       |       9.39        |       9.42       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.59e-04      |      2.02e-04      |      3.27e-04       |  3.69e+04  |       0.02%        |       0.02%        |        0.03%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[4, 1, 3, 32, 64]]     |  bf16  |      12.54       |       12.56       |      12.60       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.37e-04      |      3.01e-04      |      4.88e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.05%        |    0.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[8, 1, 3, 32, 64]]     |  bf16  |      18.28       |       18.32       |      18.33       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      3.26e-04      |      4.14e-04      |      6.70e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.07%        |    0.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 32, 64]]    |  bf16  |      26.98       |       27.05       |      27.08       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      4.41e-04      |      5.61e-04      |      9.08e-04       |  2.66e+05  |       0.04%        |       0.06%        |        0.09%        |    0.97%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 32, 64]]    |  bf16  |      48.28       |       48.35       |      48.44       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      4.93e-04      |      6.26e-04      |      1.01e-03       |  5.28e+05  |       0.05%        |       0.06%        |        0.10%        |    1.07%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[1, 4, 3, 32, 64]]     |  bf16  |      10.34       |       10.40       |      10.44       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      7.20e-05      |      9.14e-05      |      1.48e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[2, 4, 3, 32, 64]]     |  bf16  |      10.44       |       10.51       |      10.55       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.43e-04      |      1.81e-04      |      2.93e-04       |  3.69e+04  |       0.01%        |       0.02%        |        0.03%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[4, 4, 3, 32, 64]]     |  bf16  |      13.72       |       13.74       |      13.77       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.17e-04      |      2.76e-04      |      4.46e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.04%        |    0.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[8, 4, 3, 32, 64]]     |  bf16  |      20.22       |       20.28       |      20.33       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      2.94e-04      |      3.74e-04      |      6.06e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.06%        |    0.66%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 32, 64]]    |  bf16  |      29.64       |       29.66       |      29.70       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      4.02e-04      |      5.10e-04      |      8.26e-04       |  2.66e+05  |       0.04%        |       0.05%        |        0.08%        |    0.88%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[32, 4, 3, 32, 64]]    |  bf16  |      52.12       |       52.19       |      52.22       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      4.57e-04      |      5.80e-04      |      9.40e-04       |  5.28e+05  |       0.05%        |       0.06%        |        0.09%        |    0.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[1, 8, 3, 32, 64]]     |  bf16  |      10.34       |       10.39       |      10.44       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      7.20e-05      |      9.14e-05      |      1.48e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[2, 8, 3, 32, 64]]     |  bf16  |      10.50       |       10.53       |      10.55       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.42e-04      |      1.80e-04      |      2.92e-04       |  3.69e+04  |       0.01%        |       0.02%        |        0.03%        |    0.34%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[4, 8, 3, 32, 64]]     |  bf16  |      13.77       |       13.77       |      13.77       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.16e-04      |      2.75e-04      |      4.45e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.04%        |    0.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[8, 8, 3, 32, 64]]     |  bf16  |      20.28       |       20.32       |      20.38       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      2.94e-04      |      3.73e-04      |      6.04e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.06%        |    0.65%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[16, 8, 3, 32, 64]]    |  bf16  |      29.70       |       29.76       |      29.85       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      4.01e-04      |      5.09e-04      |      8.25e-04       |  2.66e+05  |       0.04%        |       0.05%        |        0.08%        |    0.88%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[32, 8, 3, 32, 64]]    |  bf16  |      52.22       |       52.32       |      52.38       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      4.56e-04      |      5.79e-04      |      9.38e-04       |  5.28e+05  |       0.05%        |       0.06%        |        0.09%        |    0.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[1, 16, 3, 32, 64]]    |  bf16  |      10.44       |       10.45       |      10.50       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      7.13e-05      |      9.05e-05      |      1.47e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[2, 16, 3, 32, 64]]    |  bf16  |      10.60       |       10.61       |      10.65       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.40e-04      |      1.78e-04      |      2.89e-04       |  3.69e+04  |       0.01%        |       0.02%        |        0.03%        |    0.34%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[4, 16, 3, 32, 64]]    |  bf16  |      13.88       |       13.90       |      13.93       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.15e-04      |      2.72e-04      |      4.41e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.04%        |    0.49%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[8, 16, 3, 32, 64]]    |  bf16  |      20.33       |       20.39       |      20.43       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      2.93e-04      |      3.72e-04      |      6.03e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.06%        |    0.65%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |   [[16, 16, 3, 32, 64]]    |  bf16  |      29.85       |       29.92       |      30.00       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      3.99e-04      |      5.07e-04      |      8.21e-04       |  2.66e+05  |       0.04%        |       0.05%        |        0.08%        |    0.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |   [[32, 16, 3, 32, 64]]    |  bf16  |      52.53       |       52.54       |      52.58       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      4.53e-04      |      5.76e-04      |      9.33e-04       |  5.28e+05  |       0.05%        |       0.06%        |        0.09%        |    0.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[1, 32, 3, 32, 64]]    |  bf16  |      10.44       |       10.50       |      10.55       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      7.13e-05      |      9.05e-05      |      1.47e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[2, 32, 3, 32, 64]]    |  bf16  |      10.65       |       10.68       |      10.75       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.40e-04      |      1.78e-04      |      2.88e-04       |  3.69e+04  |       0.01%        |       0.02%        |        0.03%        |    0.34%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[4, 32, 3, 32, 64]]    |  bf16  |      14.13       |       14.13       |      14.13       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.11e-04      |      2.68e-04      |      4.33e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.04%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[8, 32, 3, 32, 64]]    |  bf16  |      20.68       |       20.74       |      20.79       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      2.88e-04      |      3.66e-04      |      5.92e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.06%        |    0.64%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |   [[16, 32, 3, 32, 64]]    |  bf16  |      30.05       |       30.13       |      30.16       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      3.96e-04      |      5.03e-04      |      8.15e-04       |  2.66e+05  |       0.04%        |       0.05%        |        0.08%        |    0.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |   [[32, 32, 3, 32, 64]]    |  bf16  |      53.71       |       53.78       |      53.86       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      4.43e-04      |      5.63e-04      |      9.12e-04       |  5.28e+05  |       0.04%        |       0.06%        |        0.09%        |    0.96%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[1, 64, 3, 32, 64]]    |  bf16  |      10.65       |       10.69       |      10.75       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      6.99e-05      |      8.88e-05      |      1.44e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[2, 64, 3, 32, 64]]    |  bf16  |      10.91       |       10.91       |      10.91       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.37e-04      |      1.73e-04      |      2.81e-04       |  3.69e+04  |       0.01%        |       0.02%        |        0.03%        |    0.33%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 32, 64]]    |  bf16  |      14.44       |       14.47       |      14.49       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.06e-04      |      2.62e-04      |      4.24e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.04%        |    0.47%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 32, 64]]    |  bf16  |      21.09       |       21.14       |      21.20       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      2.82e-04      |      3.58e-04      |      5.81e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.06%        |    0.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |   [[16, 64, 3, 32, 64]]    |  bf16  |      31.03       |       31.07       |      31.08       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      3.84e-04      |      4.87e-04      |      7.90e-04       |  2.66e+05  |       0.04%        |       0.05%        |        0.08%        |    0.84%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |   [[32, 64, 3, 32, 64]]    |  bf16  |      62.57       |       62.65       |      62.72       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      3.81e-04      |      4.83e-04      |      7.83e-04       |  5.28e+05  |       0.04%        |       0.05%        |        0.08%        |    0.83%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[1, 128, 3, 32, 64]]    |  bf16  |       9.98       |       10.00       |      10.04       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      7.46e-05      |      9.47e-05      |      1.53e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.02%        |    0.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[2, 128, 3, 32, 64]]    |  bf16  |      10.29       |       10.32       |      10.34       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.45e-04      |      1.84e-04      |      2.98e-04       |  3.69e+04  |       0.01%        |       0.02%        |        0.03%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[4, 128, 3, 32, 64]]    |  bf16  |      14.18       |       14.20       |      14.23       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      2.10e-04      |      2.67e-04      |      4.32e-04       |  6.96e+04  |       0.02%        |       0.03%        |        0.04%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[8, 128, 3, 32, 64]]    |  bf16  |      21.04       |       21.07       |      21.15       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      2.83e-04      |      3.59e-04      |      5.82e-04       |  1.35e+05  |       0.03%        |       0.04%        |        0.06%        |    0.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 32, 64]]   |  bf16  |      42.70       |       42.79       |      42.91       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      2.79e-04      |      3.54e-04      |      5.74e-04       |  2.66e+05  |       0.03%        |       0.04%        |        0.06%        |    0.61%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 32, 64]]   |  bf16  |      76.60       |       76.68       |      76.75       |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      3.11e-04      |      3.95e-04      |      6.40e-04       |  5.28e+05  |       0.03%        |       0.04%        |        0.06%        |    0.68%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[1, 256, 3, 32, 64]]    |  bf16  |      13.93       |       13.95       |      13.98       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.35e-05      |      6.79e-05      |      1.10e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[2, 256, 3, 32, 64]]    |  bf16  |      20.38       |       20.41       |      20.43       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      7.31e-05      |      9.28e-05      |      1.50e-04       |  3.69e+04  |       0.01%        |       0.01%        |        0.02%        |    0.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[4, 256, 3, 32, 64]]    |  bf16  |      26.88       |       26.90       |      26.93       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      1.11e-04      |      1.41e-04      |      2.28e-04       |  6.96e+04  |       0.01%        |       0.01%        |        0.02%        |    0.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[8, 256, 3, 32, 64]]    |  bf16  |      47.87       |       48.00       |      48.08       |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      1.24e-04      |      1.58e-04      |      2.56e-04       |  1.35e+05  |       0.01%        |       0.02%        |        0.03%        |    0.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[16, 256, 3, 32, 64]]   |  bf16  |      80.90       |       81.11       |      81.31       |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      1.47e-04      |      1.87e-04      |      3.03e-04       |  2.66e+05  |       0.01%        |       0.02%        |        0.03%        |    0.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[32, 256, 3, 32, 64]]   |  bf16  |      145.05      |      145.22       |      145.36      |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      1.64e-04      |      2.09e-04      |      3.38e-04       |  5.28e+05  |       0.02%        |       0.02%        |        0.03%        |    0.36%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[1, 512, 3, 32, 64]]    |  bf16  |      32.20       |       32.29       |      32.36       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.31e-05      |      2.94e-05      |      4.75e-05       |  2.05e+04  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[2, 512, 3, 32, 64]]    |  bf16  |      38.40       |       38.42       |      38.45       |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      3.88e-05      |      4.92e-05      |      7.98e-05       |  3.69e+04  |       0.00%        |       0.00%        |        0.01%        |    0.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[4, 512, 3, 32, 64]]    |  bf16  |      66.05       |       66.64       |      67.02       |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      4.51e-05      |      5.72e-05      |      9.27e-05       |  6.96e+04  |       0.00%        |       0.01%        |        0.01%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[8, 512, 3, 32, 64]]    |  bf16  |      111.62      |      111.97       |      112.28      |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      5.34e-05      |      6.77e-05      |      1.10e-04       |  1.35e+05  |       0.01%        |       0.01%        |        0.01%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 32, 64]]   |  bf16  |      199.88      |      199.99       |      200.24      |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      5.96e-05      |      7.57e-05      |      1.23e-04       |  2.66e+05  |       0.01%        |       0.01%        |        0.01%        |    0.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 32, 64]]   |  bf16  |      375.30      |      375.77       |      376.27      |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      6.35e-05      |      8.06e-05      |      1.31e-04       |  5.28e+05  |       0.01%        |       0.01%        |        0.01%        |    0.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 32, 64]]   |  bf16  |      60.88       |       61.78       |      62.26       |       2.03        |  [7168]  |  [131072, 131072]  |  [1024]   |      1.22e-05      |      1.55e-05      |      2.52e-05       |  2.05e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 32, 64]]   |  bf16  |      102.96      |      103.55       |      104.09      |       2.05        | [14336]  |  [262144, 262144]  |  [2048]   |      1.45e-05      |      1.84e-05      |      2.97e-05       |  3.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 32, 64]]   |  bf16  |      171.88      |      172.46       |      172.90      |       2.09        | [28672]  |  [524288, 524288]  |  [4096]   |      1.73e-05      |      2.20e-05      |      3.56e-05       |  6.96e+04  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 32, 64]]   |  bf16  |      313.96      |      314.68       |      315.08      |       2.17        | [57344]  | [1048576, 1048576] |  [8192]   |      1.90e-05      |      2.41e-05      |      3.90e-05       |  1.35e+05  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |  [[16, 1024, 3, 32, 64]]   |  bf16  |      594.02      |      594.87       |      595.35      |       2.33        | [114688] | [2097152, 2097152] |  [16384]  |      2.00e-05      |      2.55e-05      |      4.12e-05       |  2.66e+05  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |  [[32, 1024, 3, 32, 64]]   |  bf16  |     1154.76      |      1155.88      |     1156.61      |       2.65        | [229376] | [4194304, 4194304] |  [32768]  |      2.06e-05      |      2.62e-05      |      4.24e-05       |  5.28e+05  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[1, 1, 3, 1, 80]]     |  bf16  |       6.35       |       6.41        |       6.45       |       2.00        |   [7]    |     [160, 160]     |    [1]    |      1.14e-07      |      1.82e-07      |      2.36e-07       |  8.00e+02  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[2, 1, 3, 1, 80]]     |  bf16  |       5.43       |       5.49        |       5.53       |       2.00        |   [14]   |     [320, 320]     |    [2]    |      2.68e-07      |      4.25e-07      |      5.51e-07       |  1.44e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[4, 1, 3, 1, 80]]     |  bf16  |       5.53       |       5.57        |       5.58       |       2.00        |   [28]   |     [640, 640]     |    [4]    |      5.26e-07      |      8.35e-07      |      1.08e-06       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[8, 1, 3, 1, 80]]     |  bf16  |       5.53       |       5.57        |       5.58       |       2.01        |   [56]   |    [1280, 1280]    |    [8]    |      1.05e-06      |      1.67e-06      |      2.16e-06       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 1, 80]]     |  bf16  |       5.53       |       5.57        |       5.63       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      2.10e-06      |      3.34e-06      |      4.33e-06       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 1, 80]]     |  bf16  |       5.63       |       5.64        |       5.68       |       2.03        |  [224]   |    [5120, 5120]    |   [32]    |      4.13e-06      |      6.56e-06      |      8.50e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.36%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[1, 4, 3, 1, 80]]     |  bf16  |       6.09       |       6.13        |       6.20       |       2.00        |   [7]    |     [160, 160]     |    [1]    |      1.19e-07      |      1.89e-07      |      2.45e-07       |  8.00e+02  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[2, 4, 3, 1, 80]]     |  bf16  |       6.09       |       6.11        |       6.14       |       2.00        |   [14]   |     [320, 320]     |    [2]    |      2.39e-07      |      3.79e-07      |      4.91e-07       |  1.44e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[4, 4, 3, 1, 80]]     |  bf16  |       6.14       |       6.18        |       6.20       |       2.00        |   [28]   |     [640, 640]     |    [4]    |      4.73e-07      |      7.51e-07      |      9.74e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[8, 4, 3, 1, 80]]     |  bf16  |       6.20       |       6.22        |       6.25       |       2.01        |   [56]   |    [1280, 1280]    |    [8]    |      9.39e-07      |      1.49e-06      |      1.93e-06       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 1, 80]]     |  bf16  |       6.20       |       6.21        |       6.25       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      1.88e-06      |      2.98e-06      |      3.86e-06       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.16%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[32, 4, 3, 1, 80]]     |  bf16  |       6.25       |       6.25        |       6.30       |       2.03        |  [224]   |    [5120, 5120]    |   [32]    |      3.72e-06      |      5.91e-06      |      7.66e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[1, 8, 3, 1, 80]]     |  bf16  |       5.99       |       6.02        |       6.04       |       2.00        |   [7]    |     [160, 160]     |    [1]    |      1.21e-07      |      1.93e-07      |      2.50e-07       |  8.00e+02  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
