Test Case: A100SXM_aten_silu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      44.34       |       44.39       |      44.44       |       32.86        | 1.64e+08 | 2.52e+07 |      18.92%      |    55.67%     |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      83.81       |       83.84       |      83.87       |       63.71        | 3.27e+08 | 5.03e+07 |      20.02%      |    58.91%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      163.12      |      163.14       |      163.17      |       125.42       | 6.54e+08 | 1.01e+08 |      20.57%      |    60.53%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      322.0       |      322.05       |      322.1       |       248.84       | 1.31e+09 | 2.01e+08 |      20.84%      |    61.33%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |      639.74      |      639.91       |      640.05      |       495.69       | 2.62e+09 | 4.03e+08 |      20.98%      |    61.74%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       3.64       |       3.66        |       3.69       |        2.02        | 9.32e+04 | 1.43e+04 |      0.13%       |     0.39%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       3.69       |       3.76        |       3.84       |        2.04        | 1.86e+05 | 2.87e+04 |      0.26%       |     0.76%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       3.53       |       3.55        |       3.58       |        2.07        | 3.73e+05 | 5.73e+04 |      0.54%       |     1.59%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       3.84       |       3.89        |       3.94       |        2.14        | 7.45e+05 | 1.15e+05 |       1.0%       |     2.93%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       3.89       |       3.91        |       3.94       |        2.28        | 1.49e+06 | 2.29e+05 |      1.97%       |     5.78%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       4.1        |       4.13        |       4.15       |        2.56        | 2.98e+06 | 4.59e+05 |      3.73%       |    10.98%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       4.76       |       4.82        |       4.86       |        3.12        | 5.96e+06 | 9.18e+05 |      6.43%       |    18.91%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       6.35       |       6.37        |       6.4        |        4.25        | 1.19e+07 | 1.84e+06 |      9.63%       |    28.35%     |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       8.7        |       8.73        |       8.76       |        6.5         | 2.39e+07 | 3.67e+06 |      14.06%      |    41.38%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |      13.52       |       13.57       |      13.62       |        11.0        | 4.77e+07 | 7.34e+06 |      18.1%       |    53.25%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      26.83       |       26.88       |      26.93       |        20.0        | 9.54e+07 | 1.47e+07 |      18.24%      |    53.67%     |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      50.94       |       50.99       |      51.05       |        38.0        | 1.91e+08 | 2.94e+07 |      19.21%      |    56.53%     |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      96.97       |       97.02       |      97.08       |        74.0        | 3.82e+08 | 5.87e+07 |      20.19%      |     59.4%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      189.59      |      189.65       |      189.7       |       145.99       | 7.63e+08 | 1.17e+08 |      20.65%      |    60.76%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      374.89      |      375.05       |      375.19      |       289.99       | 1.53e+09 | 2.35e+08 |      20.88%      |    61.45%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |      745.57      |      745.82       |      746.04      |       577.97       | 3.05e+09 | 4.70e+08 |      21.0%       |     61.8%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       3.02       |       3.04        |       3.07       |        2.02        | 1.06e+05 | 1.64e+04 |      0.18%       |     0.53%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       3.12       |       3.15        |       3.17       |        2.04        | 2.13e+05 | 3.28e+04 |      0.35%       |     1.03%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       3.23       |       3.25        |       3.28       |        2.08        | 4.26e+05 | 6.55e+04 |      0.68%       |     1.99%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       3.23       |       3.28        |       3.33       |        2.16        | 8.52e+05 | 1.31e+05 |      1.35%       |     3.98%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       3.43       |       3.43        |       3.43       |        2.32        | 1.70e+06 | 2.62e+05 |      2.55%       |     7.5%      |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       3.64       |       3.64        |       3.64       |        2.64        | 3.41e+06 | 5.24e+05 |       4.8%       |    14.13%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       5.07       |       5.12        |       5.17       |        3.29        | 6.82e+06 | 1.05e+06 |      6.89%       |    20.29%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       6.66       |       6.68        |       6.71       |        4.57        | 1.36e+07 | 2.10e+06 |      10.5%       |    30.89%     |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       9.37       |       9.42        |       9.47       |        7.14        | 2.73e+07 | 4.19e+06 |      14.92%      |    43.91%     |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |      15.16       |       15.21       |      15.26       |       12.29        | 5.45e+07 | 8.39e+06 |      18.44%      |    54.28%     |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |      30.77       |       30.82       |      30.87       |       22.57        | 1.09e+08 | 1.68e+07 |      18.17%      |    53.48%     |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      57.45       |       57.47       |       57.5       |       43.14        | 2.18e+08 | 3.36e+07 |      19.47%      |    57.29%     |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      110.18      |      110.23       |      110.28      |       84.28        | 4.36e+08 | 6.71e+07 |      20.3%       |    59.74%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      216.12      |       216.2       |      216.27      |       166.56       | 8.72e+08 | 1.34e+08 |      20.7%       |    60.92%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      427.88      |      428.02       |      428.19      |       331.13       | 1.74e+09 | 2.68e+08 |      20.91%      |    61.54%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |      846.39      |       847.3       |      848.08      |       660.25       | 3.49e+09 | 5.37e+08 |      21.14%      |    62.22%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       3.02       |       3.04        |       3.07       |        2.03        | 1.80e+05 | 2.76e+04 |      0.31%       |     0.9%      |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       3.07       |       3.13        |       3.17       |        2.07        | 3.59e+05 | 5.53e+04 |       0.6%       |     1.77%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       3.28       |       3.31        |       3.33       |        2.14        | 7.19e+05 | 1.11e+05 |      1.12%       |     3.31%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       3.23       |       3.25        |       3.28       |        2.27        | 1.44e+06 | 2.21e+05 |      2.28%       |     6.72%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       3.48       |       3.51        |       3.53       |        2.54        | 2.88e+06 | 4.42e+05 |      4.24%       |    12.47%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       3.99       |       4.02        |       4.04       |        3.08        | 5.75e+06 | 8.85e+05 |      7.39%       |    21.75%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       6.14       |       6.17        |       6.2        |        4.17        | 1.15e+07 | 1.77e+06 |      9.61%       |    28.27%     |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       8.5        |       8.57        |       8.65       |        6.34        | 2.30e+07 | 3.54e+06 |      13.88%      |    40.84%     |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |      13.16       |       13.18       |      13.21       |       10.68        | 4.60e+07 | 7.08e+06 |      17.93%      |    52.75%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      25.86       |       25.89       |      25.91       |       19.36        | 9.20e+07 | 1.42e+07 |      18.25%      |    53.69%     |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |       49.2       |       49.23       |      49.25       |       36.71        | 1.84e+08 | 2.83e+07 |      19.18%      |    56.44%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      93.64       |       93.7        |      93.75       |       71.43        | 3.68e+08 | 5.66e+07 |      20.16%      |    59.31%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      182.94      |      182.99       |      183.04      |       140.85       | 7.36e+08 | 1.13e+08 |      20.63%      |    60.72%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      360.29      |      361.27       |      361.93      |       279.7        | 1.47e+09 | 2.26e+08 |      20.95%      |    61.66%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |      719.1       |       719.3       |      719.51      |       557.4        | 2.94e+09 | 4.53e+08 |      21.0%       |    61.79%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |     1354.09      |      1392.06      |     1434.62      |       1112.8       | 5.89e+09 | 9.06e+08 |      22.3%       |    65.63%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       3.07       |       3.12        |       3.17       |        2.04        | 2.13e+05 | 3.28e+04 |      0.36%       |     1.05%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       3.23       |       3.25        |       3.28       |        2.08        | 4.26e+05 | 6.55e+04 |      0.68%       |     1.99%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       3.23       |       3.28        |       3.33       |        2.16        | 8.52e+05 | 1.31e+05 |      1.35%       |     3.98%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       3.33       |       3.38        |       3.43       |        2.32        | 1.70e+06 | 2.62e+05 |      2.62%       |     7.72%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       3.53       |       3.55        |       3.58       |        2.64        | 3.41e+06 | 5.24e+05 |      4.95%       |    14.57%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       4.1        |       4.15        |       4.2        |        3.29        | 6.82e+06 | 1.05e+06 |      8.53%       |    25.09%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       6.66       |       6.69        |       6.71       |        4.57        | 1.36e+07 | 2.10e+06 |      10.5%       |    30.89%     |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       9.32       |       9.34        |       9.37       |        7.14        | 2.73e+07 | 4.19e+06 |      15.0%       |    44.14%     |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |      15.05       |       15.1        |      15.16       |       12.29        | 5.45e+07 | 8.39e+06 |      18.58%      |    54.67%     |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |      30.77       |       30.82       |      30.87       |       22.57        | 1.09e+08 | 1.68e+07 |      18.17%      |    53.48%     |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      57.34       |       57.4        |      57.45       |       43.14        | 2.18e+08 | 3.36e+07 |      19.51%      |     57.4%     |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      110.18      |      110.26       |      110.34      |       84.28        | 4.36e+08 | 6.71e+07 |      20.3%       |    59.74%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      216.06      |       216.2       |      216.32      |       166.56       | 8.72e+08 | 1.34e+08 |      20.71%      |    60.93%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      427.83      |      427.99       |      428.13      |       331.13       | 1.74e+09 | 2.68e+08 |      20.91%      |    61.54%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |      803.89      |      832.41       |      851.97      |       660.25       | 3.49e+09 | 5.37e+08 |      22.26%      |    65.51%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |     1603.99      |      1653.08      |     1699.43      |      1318.51       | 6.98e+09 | 1.07e+09 |      22.31%      |    65.66%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       3.33       |       3.38        |       3.43       |        2.24        | 1.28e+06 | 1.97e+05 |      1.97%       |     5.79%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       3.48       |       3.51        |       3.53       |        2.48        | 2.56e+06 | 3.93e+05 |      3.77%       |    11.08%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       3.89       |       3.94        |       3.99       |        2.96        | 5.11e+06 | 7.86e+05 |      6.74%       |    19.83%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       4.81       |       4.83        |       4.86       |        3.93        | 1.02e+07 | 1.57e+06 |      10.9%       |    32.07%     |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       6.45       |       6.48        |       6.5        |        5.86        | 2.04e+07 | 3.15e+06 |      16.26%      |    47.84%     |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       9.57       |        9.6        |       9.63       |        9.71        | 4.09e+07 | 6.29e+06 |      21.91%      |    64.48%     |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       5.89       |       5.92        |       5.94       |        3.93        | 1.02e+07 | 1.57e+06 |       8.9%       |    26.19%     |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       7.99       |       8.04        |       8.09       |        5.86        | 2.04e+07 | 3.15e+06 |      13.12%      |    38.62%     |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |      12.13       |       12.13       |      12.13       |        9.71        | 4.09e+07 | 6.29e+06 |      17.29%      |    50.87%     |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |      22.73       |       22.78       |      22.84       |       17.43        | 8.18e+07 | 1.26e+07 |      18.45%      |     54.3%     |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      44.34       |       44.39       |      44.44       |       32.86        | 1.64e+08 | 2.52e+07 |      18.92%      |    55.67%     |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      83.81       |       83.86       |      83.92       |       63.71        | 3.27e+08 | 5.03e+07 |      20.02%      |    58.91%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |      12.08       |       12.14       |      12.19       |        9.71        | 4.09e+07 | 6.29e+06 |      17.36%      |    51.09%     |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |      22.63       |       22.69       |      22.73       |       17.43        | 8.18e+07 | 1.26e+07 |      18.53%      |    54.54%     |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |      44.24       |       44.27       |      44.29       |       32.86        | 1.64e+08 | 2.52e+07 |      18.96%      |     55.8%     |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      83.76       |       83.81       |      83.87       |       63.71        | 3.27e+08 | 5.03e+07 |      20.03%      |    58.94%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      163.23      |      163.27       |      163.33      |       125.42       | 6.54e+08 | 1.01e+08 |      20.56%      |    60.49%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      321.95      |       322.1       |      322.25      |       248.84       | 1.31e+09 | 2.01e+08 |      20.84%      |    61.34%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       5.27       |       5.29        |       5.32       |        3.29        | 6.82e+06 | 1.05e+06 |      6.63%       |    19.52%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       6.6        |       6.63        |       6.66       |        4.57        | 1.36e+07 | 2.10e+06 |      10.59%      |    31.17%     |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       9.42       |       9.47        |       9.52       |        7.14        | 2.73e+07 | 4.19e+06 |      14.84%      |    43.67%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |      15.21       |       15.23       |      15.26       |       12.29        | 5.45e+07 | 8.39e+06 |      18.38%      |     54.1%     |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      30.82       |       30.87       |      30.92       |       22.57        | 1.09e+08 | 1.68e+07 |      18.15%      |    53.39%     |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      57.45       |       57.48       |       57.5       |       43.14        | 2.18e+08 | 3.36e+07 |      19.47%      |    57.29%     |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |      15.05       |       15.13       |      15.21       |       12.29        | 5.45e+07 | 8.39e+06 |      18.58%      |    54.67%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      30.77       |       30.82       |      30.87       |       22.57        | 1.09e+08 | 1.68e+07 |      18.17%      |    53.48%     |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      57.45       |       57.5        |      57.55       |       43.14        | 2.18e+08 | 3.36e+07 |      19.47%      |    57.29%     |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      110.23      |      110.28       |      110.34      |       84.28        | 4.36e+08 | 6.71e+07 |      20.29%      |    59.72%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      216.12      |      216.29       |      216.47      |       166.56       | 8.72e+08 | 1.34e+08 |      20.7%       |    60.92%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      427.93      |      428.07       |      428.24      |       331.13       | 1.74e+09 | 2.68e+08 |      20.91%      |    61.53%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      58.01       |       58.03       |      58.06       |       43.14        | 2.18e+08 | 3.36e+07 |      19.28%      |    56.74%     |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      110.18      |      110.26       |      110.34      |       84.28        | 4.36e+08 | 6.71e+07 |      20.3%       |    59.74%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      215.96      |      216.04       |      216.12      |       166.56       | 8.72e+08 | 1.34e+08 |      20.72%      |    60.96%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      427.88      |      427.99       |      428.08      |       331.13       | 1.74e+09 | 2.68e+08 |      20.91%      |    61.54%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |      806.5       |      834.46       |      851.71      |       660.25       | 3.49e+09 | 5.37e+08 |      22.19%      |    65.29%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |     1603.94      |      1652.79      |     1699.69      |      1318.51       | 6.98e+09 | 1.07e+09 |      22.31%      |    65.66%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       5.27       |       5.32        |       5.38       |        4.57        | 1.36e+07 | 2.10e+06 |      13.26%      |    39.03%     |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       7.53       |       7.55        |       7.58       |        7.14        | 2.73e+07 | 4.19e+06 |      18.57%      |    54.64%     |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |      12.13       |       12.16       |      12.19       |       12.29        | 5.45e+07 | 8.39e+06 |      23.05%      |    67.83%     |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      28.16       |       28.26       |      28.36       |       22.57        | 1.09e+08 | 1.68e+07 |      19.86%      |    58.44%     |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      57.45       |       57.47       |       57.5       |       43.14        | 2.18e+08 | 3.36e+07 |      19.47%      |    57.29%     |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      110.13      |      110.19       |      110.23      |       84.28        | 4.36e+08 | 6.71e+07 |      20.31%      |    59.77%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      30.72       |       30.86       |      31.03       |       22.57        | 1.09e+08 | 1.68e+07 |      18.2%       |    53.57%     |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      57.45       |       57.5        |      57.55       |       43.14        | 2.18e+08 | 3.36e+07 |      19.47%      |    57.29%     |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      110.13      |      110.18       |      110.23      |       84.28        | 4.36e+08 | 6.71e+07 |      20.31%      |    59.77%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      216.06      |      216.22       |      216.37      |       166.56       | 8.72e+08 | 1.34e+08 |      20.71%      |    60.93%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      427.98      |      428.03       |      428.08      |       331.13       | 1.74e+09 | 2.68e+08 |      20.91%      |    61.52%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |      803.99      |       831.3       |      851.92      |       660.25       | 3.49e+09 | 5.37e+08 |      22.26%      |     65.5%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      106.45      |      106.67       |      106.85      |       84.28        | 4.36e+08 | 6.71e+07 |      21.01%      |    61.84%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      215.86      |       216.0       |      216.12      |       166.56       | 8.72e+08 | 1.34e+08 |      20.73%      |    60.99%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      427.93      |      428.02       |      428.13      |       331.13       | 1.74e+09 | 2.68e+08 |      20.91%      |    61.53%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |      851.61      |       851.7       |      851.81      |       660.25       | 3.49e+09 | 5.37e+08 |      21.01%      |    61.84%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |     1603.69      |      1656.57      |     1699.69      |      1318.51       | 6.98e+09 | 1.07e+09 |      22.32%      |    65.67%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     3203.58      |      3217.18      |     3238.91      |      2635.01       | 1.40e+10 | 2.15e+09 |      22.34%      |    65.75%     |
