Test Case: A100SXM_aten_mm
| B |  M   |  K   |   N   |          input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 | 2048 | 3072 |  32   |  [[2048, 3072], [3072, 32]]   | bf16  |      24.06       |       24.23       |      24.37       |        9.91        | 4.03e+08 | 6.46e+06 |      5.36%       |    26.32%     |
| 1 | 4096 | 3072 |  32   |  [[4096, 3072], [3072, 32]]   | bf16  |      25.14       |       25.19       |      25.24       |       17.71        | 8.05e+08 | 1.28e+07 |      10.27%      |    49.99%     |
| 1 | 8192 | 3072 |  32   |  [[8192, 3072], [3072, 32]]   | bf16  |      52.74       |       52.89       |      52.99       |        33.3        | 1.61e+09 | 2.55e+07 |      9.79%       |    47.47%     |
| 1 |  1   | 4096 |  32   |    [[1, 4096], [4096, 32]]    | bf16  |       21.5       |       21.69       |      22.12       |        2.17        | 2.62e+05 | 1.35e+05 |       0.0%       |     0.62%     |
| 1 |  2   | 4096 |  32   |    [[2, 4096], [4096, 32]]    | bf16  |      22.48       |       22.56       |      22.63       |        2.17        | 5.24e+05 | 1.39e+05 |      0.01%       |     0.61%     |
| 1 |  4   | 4096 |  32   |    [[4, 4096], [4096, 32]]    | bf16  |      22.22       |       22.42       |      22.78       |        2.18        | 1.05e+06 | 1.48e+05 |      0.02%       |     0.65%     |
| 1 |  8   | 4096 |  32   |    [[8, 4096], [4096, 32]]    | bf16  |      22.37       |       22.51       |      22.58       |        2.2         | 2.10e+06 | 1.64e+05 |      0.03%       |     0.72%     |
| 1 |  32  | 4096 |  32   |   [[32, 4096], [4096, 32]]    | bf16  |      24.06       |       24.26       |      24.47       |        2.32        | 8.39e+06 | 2.63e+05 |      0.11%       |     1.07%     |
| 1 |  64  | 4096 |  32   |   [[64, 4096], [4096, 32]]    | bf16  |      24.01       |       24.33       |      24.78       |        2.48        | 1.68e+07 | 3.95e+05 |      0.22%       |     1.61%     |
| 1 | 128  | 4096 |  32   |   [[128, 4096], [4096, 32]]   | bf16  |      23.96       |       24.09       |      24.27       |        2.81        | 3.36e+07 | 6.59e+05 |      0.45%       |     2.7%      |
| 1 | 256  | 4096 |  32   |   [[256, 4096], [4096, 32]]   | bf16  |      23.96       |       24.13       |      24.27       |        3.46        | 6.71e+07 | 1.19e+06 |       0.9%       |     4.86%     |
| 1 | 512  | 4096 |  32   |   [[512, 4096], [4096, 32]]   | bf16  |      24.01       |       24.18       |      24.42       |        4.75        | 1.34e+08 | 2.24e+06 |      1.79%       |     9.17%     |
| 1 | 1024 | 4096 |  32   |  [[1024, 4096], [4096, 32]]   | bf16  |      23.91       |       24.16       |      24.58       |        7.34        | 2.68e+08 | 4.36e+06 |       3.6%       |    17.88%     |
| 1 | 2048 | 4096 |  32   |  [[2048, 4096], [4096, 32]]   | bf16  |      24.12       |       24.34       |      24.78       |       12.53        | 5.37e+08 | 8.59e+06 |      7.13%       |    34.91%     |
| 1 | 4096 | 4096 |  32   |  [[4096, 4096], [4096, 32]]   | bf16  |       36.3       |       36.38       |      36.56       |       22.89        | 1.07e+09 | 1.70e+07 |      9.48%       |    46.04%     |
| 1 | 8192 | 4096 |  32   |  [[8192, 4096], [4096, 32]]   | bf16  |      63.69       |       63.94       |      64.05       |       43.62        | 2.15e+09 | 3.39e+07 |      10.81%      |    52.28%     |
| 1 |  1   | 5120 |  32   |    [[1, 5120], [5120, 32]]    | bf16  |       21.5       |       21.62       |      21.71       |        2.21        | 3.28e+05 | 1.69e+05 |       0.0%       |     0.77%     |
| 1 |  2   | 5120 |  32   |    [[2, 5120], [5120, 32]]    | bf16  |      22.48       |       22.56       |      22.84       |        2.21        | 6.55e+05 | 1.74e+05 |      0.01%       |     0.76%     |
| 1 |  4   | 5120 |  32   |    [[4, 5120], [5120, 32]]    | bf16  |      22.37       |       22.49       |      22.68       |        2.23        | 1.31e+06 | 1.84e+05 |      0.02%       |     0.81%     |
| 1 |  8   | 5120 |  32   |    [[8, 5120], [5120, 32]]    | bf16  |      22.63       |       22.69       |      22.84       |        2.25        | 2.62e+06 | 2.05e+05 |      0.04%       |     0.89%     |
| 1 |  32  | 5120 |  32   |   [[32, 5120], [5120, 32]]    | bf16  |      22.43       |       22.55       |      22.84       |        2.4         | 1.05e+07 | 3.29e+05 |      0.15%       |     1.44%     |
| 1 |  64  | 5120 |  32   |   [[64, 5120], [5120, 32]]    | bf16  |      24.06       |       24.18       |      24.32       |        2.61        | 2.10e+07 | 4.94e+05 |      0.28%       |     2.01%     |
| 1 | 128  | 5120 |  32   |   [[128, 5120], [5120, 32]]   | bf16  |      23.96       |       24.12       |      24.37       |        3.01        | 4.19e+07 | 8.23e+05 |      0.56%       |     3.37%     |
| 1 | 256  | 5120 |  32   |   [[256, 5120], [5120, 32]]   | bf16  |      23.81       |       24.0        |      24.27       |        3.82        | 8.39e+07 | 1.48e+06 |      1.13%       |     6.11%     |
| 1 | 512  | 5120 |  32   |   [[512, 5120], [5120, 32]]   | bf16  |      23.96       |       24.03       |      24.12       |        5.44        | 1.68e+08 | 2.80e+06 |      2.24%       |    11.47%     |
| 1 | 1024 | 5120 |  32   |  [[1024, 5120], [5120, 32]]   | bf16  |      23.91       |       24.28       |      24.83       |        8.67        | 3.36e+08 | 5.44e+06 |       4.5%       |    22.31%     |
| 1 | 2048 | 5120 |  32   |  [[2048, 5120], [5120, 32]]   | bf16  |       25.5       |       25.53       |      25.65       |       15.14        | 6.71e+08 | 1.07e+07 |      8.44%       |    41.22%     |
| 1 | 4096 | 5120 |  32   |  [[4096, 5120], [5120, 32]]   | bf16  |      46.49       |       46.68       |      46.85       |       28.07        | 1.34e+09 | 2.13e+07 |      9.25%       |    44.87%     |
| 1 | 8192 | 5120 |  32   |  [[8192, 5120], [5120, 32]]   | bf16  |      77.67       |       77.88       |      77.98       |       53.95        | 2.68e+09 | 4.24e+07 |      11.08%      |    53.51%     |
| 1 |  1   | 6144 |  32   |    [[1, 6144], [6144, 32]]    | bf16  |      21.71       |       21.96       |      22.37       |        2.25        | 3.93e+05 | 2.03e+05 |      0.01%       |     0.92%     |
| 1 |  2   | 6144 |  32   |    [[2, 6144], [6144, 32]]    | bf16  |      22.37       |       22.51       |      22.63       |        2.26        | 7.86e+05 | 2.09e+05 |      0.01%       |     0.92%     |
