Test Case: A100SXM_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 16384 | 5120  | N/A |       [[16384, 5120], [5120]]        | bf16  |      423.48      |      423.53       |      423.58      |       310.56       | 8.39e+07 | 2.52e+08 |      1.02%       |    58.29%     |
| 32768 | 5120  | N/A |       [[32768, 5120], [5120]]        | bf16  |      841.37      |      841.42       |      841.47      |       619.11       | 1.68e+08 | 5.03e+08 |      1.02%       |    58.68%     |
|   1   | 6144  | N/A |         [[1, 6144], [6144]]          | bf16  |       2.41       |       2.43        |       2.46       |        2.02        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.75%     |
|   2   | 6144  | N/A |         [[2, 6144], [6144]]          | bf16  |       3.48       |       3.53        |       3.58       |        2.05        | 1.23e+04 | 3.69e+04 |      0.02%       |     1.04%     |
|   4   | 6144  | N/A |         [[4, 6144], [6144]]          | bf16  |       3.48       |       3.51        |       3.53       |        2.09        | 2.46e+04 | 7.37e+04 |      0.04%       |     2.08%     |
|   8   | 6144  | N/A |         [[8, 6144], [6144]]          | bf16  |       3.64       |       3.69        |       3.74       |        2.18        | 4.92e+04 | 1.47e+05 |      0.07%       |     3.97%     |
|  16   | 6144  | N/A |         [[16, 6144], [6144]]         | bf16  |       3.79       |       3.82        |       3.84       |        2.36        | 9.83e+04 | 2.95e+05 |      0.13%       |     7.63%     |
|  32   | 6144  | N/A |         [[32, 6144], [6144]]         | bf16  |       3.89       |       3.94        |       3.99       |        2.72        | 1.97e+05 | 5.90e+05 |      0.26%       |    14.87%     |
|  64   | 6144  | N/A |         [[64, 6144], [6144]]         | bf16  |       5.22       |       5.27        |       5.32       |        3.45        | 3.93e+05 | 1.18e+06 |      0.39%       |    22.17%     |
|  128  | 6144  | N/A |        [[128, 6144], [6144]]         | bf16  |       6.81       |       6.83        |       6.86       |        4.89        | 7.86e+05 | 2.36e+06 |      0.59%       |    33.98%     |
|  256  | 6144  | N/A |        [[256, 6144], [6144]]         | bf16  |       9.98       |       10.03       |      10.09       |        7.79        | 1.57e+06 | 4.72e+06 |      0.81%       |    46.38%     |
|  512  | 6144  | N/A |        [[512, 6144], [6144]]         | bf16  |      15.87       |       15.9        |      15.92       |       13.57        | 3.15e+06 | 9.44e+06 |      1.02%       |    58.33%     |
| 1024  | 6144  | N/A |        [[1024, 6144], [6144]]        | bf16  |      33.08       |       33.1        |      33.13       |       25.14        | 6.29e+06 | 1.89e+07 |      0.98%       |    55.97%     |
| 2048  | 6144  | N/A |        [[2048, 6144], [6144]]        | bf16  |       68.1       |       68.17       |      68.25       |       48.28        | 1.26e+07 | 3.77e+07 |      0.95%       |    54.37%     |
| 4096  | 6144  | N/A |        [[4096, 6144], [6144]]        | bf16  |      130.87      |      130.89       |      130.92      |       94.57        | 2.52e+07 | 7.55e+07 |      0.99%       |    56.59%     |
| 8192  | 6144  | N/A |        [[8192, 6144], [6144]]        | bf16  |      256.2       |      256.27       |      256.31      |       187.13       | 5.03e+07 | 1.51e+08 |      1.01%       |    57.81%     |
| 16384 | 6144  | N/A |       [[16384, 6144], [6144]]        | bf16  |      506.88      |      506.96       |      507.03      |       372.27       | 1.01e+08 | 3.02e+08 |      1.02%       |    58.44%     |
| 32768 | 6144  | N/A |       [[32768, 6144], [6144]]        | bf16  |      849.51      |      931.72       |     1008.38      |       742.53       | 2.01e+08 | 6.04e+08 |      1.22%       |    69.74%     |
|   1   | 7168  | N/A |         [[1, 7168], [7168]]          | bf16  |       2.36       |       2.41        |       2.46       |        2.03        | 7.17e+03 | 2.15e+04 |      0.02%       |     0.89%     |
|   2   | 7168  | N/A |         [[2, 7168], [7168]]          | bf16  |       3.53       |       3.55        |       3.58       |        2.05        | 1.43e+04 | 4.30e+04 |      0.02%       |     1.2%      |
|   4   | 7168  | N/A |         [[4, 7168], [7168]]          | bf16  |       3.48       |       3.51        |       3.53       |        2.11        | 2.87e+04 | 8.60e+04 |      0.04%       |     2.42%     |
|   8   | 7168  | N/A |         [[8, 7168], [7168]]          | bf16  |       3.69       |       3.73        |       3.79       |        2.21        | 5.73e+04 | 1.72e+05 |      0.08%       |     4.57%     |
|  16   | 7168  | N/A |         [[16, 7168], [7168]]         | bf16  |       3.79       |       3.81        |       3.84       |        2.42        | 1.15e+05 | 3.44e+05 |      0.16%       |     8.9%      |
|  32   | 7168  | N/A |         [[32, 7168], [7168]]         | bf16  |       3.94       |       4.02        |       4.1        |        2.84        | 2.29e+05 | 6.88e+05 |       0.3%       |    17.13%     |
|  64   | 7168  | N/A |         [[64, 7168], [7168]]         | bf16  |       5.68       |        5.7        |       5.73       |        3.69        | 4.59e+05 | 1.38e+06 |      0.41%       |    23.77%     |
|  128  | 7168  | N/A |        [[128, 7168], [7168]]         | bf16  |       7.78       |       7.78        |       7.78       |        5.37        | 9.18e+05 | 2.75e+06 |       0.6%       |     34.7%     |
|  256  | 7168  | N/A |        [[256, 7168], [7168]]         | bf16  |      10.91       |       10.93       |      10.96       |        8.75        | 1.84e+06 | 5.51e+06 |      0.86%       |    49.49%     |
|  512  | 7168  | N/A |        [[512, 7168], [7168]]         | bf16  |      18.69       |       18.77       |      18.84       |        15.5        | 3.67e+06 | 1.10e+07 |      1.01%       |    57.78%     |
| 1024  | 7168  | N/A |        [[1024, 7168], [7168]]        | bf16  |      40.29       |       40.37       |      40.45       |        29.0        | 7.34e+06 | 2.20e+07 |      0.93%       |    53.61%     |
| 2048  | 7168  | N/A |        [[2048, 7168], [7168]]        | bf16  |      78.54       |       78.64       |      78.75       |        56.0        | 1.47e+07 | 4.40e+07 |      0.96%       |     55.0%     |
| 4096  | 7168  | N/A |        [[4096, 7168], [7168]]        | bf16  |      151.71      |      151.73       |      151.76      |       109.99       | 2.94e+07 | 8.81e+07 |      0.99%       |    56.95%     |
| 8192  | 7168  | N/A |        [[8192, 7168], [7168]]        | bf16  |      297.98      |      298.04       |      298.09      |       217.99       | 5.87e+07 | 1.76e+08 |      1.01%       |    57.99%     |
| 16384 | 7168  | N/A |       [[16384, 7168], [7168]]        | bf16  |      540.57      |      571.52       |      590.59      |       433.98       | 1.17e+08 | 3.52e+08 |      1.11%       |    63.93%     |
| 32768 | 7168  | N/A |       [[32768, 7168], [7168]]        | bf16  |      990.52      |      1066.13      |     1175.55      |       865.96       | 2.35e+08 | 7.05e+08 |      1.22%       |    69.78%     |
|   1   | 8192  | N/A |         [[1, 8192], [8192]]          | bf16  |       2.41       |       2.43        |       2.46       |        2.03        | 8.19e+03 | 2.46e+04 |      0.02%       |     1.0%      |
|   2   | 8192  | N/A |         [[2, 8192], [8192]]          | bf16  |       3.53       |       3.56        |       3.58       |        2.06        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.37%     |
|   4   | 8192  | N/A |         [[4, 8192], [8192]]          | bf16  |       3.48       |       3.53        |       3.58       |        2.12        | 3.28e+04 | 9.83e+04 |      0.05%       |     2.77%     |
|   8   | 8192  | N/A |         [[8, 8192], [8192]]          | bf16  |       3.69       |       3.74        |       3.79       |        2.24        | 6.55e+04 | 1.97e+05 |      0.09%       |     5.23%     |
|  16   | 8192  | N/A |         [[16, 8192], [8192]]         | bf16  |       3.79       |       3.81        |       3.84       |        2.48        | 1.31e+05 | 3.93e+05 |      0.18%       |    10.18%     |
|  32   | 8192  | N/A |         [[32, 8192], [8192]]         | bf16  |       4.04       |       4.07        |       4.1        |        2.96        | 2.62e+05 | 7.86e+05 |      0.33%       |    19.09%     |
|  64   | 8192  | N/A |         [[64, 8192], [8192]]         | bf16  |       5.94       |       5.96        |       5.99       |        3.93        | 5.24e+05 | 1.57e+06 |      0.45%       |    25.97%     |
|  128  | 8192  | N/A |        [[128, 8192], [8192]]         | bf16  |       8.14       |       8.17        |       8.19       |        5.86        | 1.05e+06 | 3.15e+06 |      0.66%       |    37.91%     |
|  256  | 8192  | N/A |        [[256, 8192], [8192]]         | bf16  |      11.88       |       11.93       |      11.98       |        9.71        | 2.10e+06 | 6.29e+06 |      0.91%       |    51.95%     |
|  512  | 8192  | N/A |        [[512, 8192], [8192]]         | bf16  |      21.35       |       21.4        |      21.45       |       17.43        | 4.19e+06 | 1.26e+07 |      1.01%       |    57.81%     |
| 1024  | 8192  | N/A |        [[1024, 8192], [8192]]        | bf16  |       46.9       |       46.93       |      46.95       |       32.86        | 8.39e+06 | 2.52e+07 |      0.92%       |    52.63%     |
| 2048  | 8192  | N/A |        [[2048, 8192], [8192]]        | bf16  |      88.99       |       89.07       |      89.14       |       63.71        | 1.68e+07 | 5.03e+07 |      0.97%       |    55.48%     |
| 4096  | 8192  | N/A |        [[4096, 8192], [8192]]        | bf16  |      172.54      |      172.62       |      172.7       |       125.42       | 3.36e+07 | 1.01e+08 |       1.0%       |    57.23%     |
| 8192  | 8192  | N/A |        [[8192, 8192], [8192]]        | bf16  |      339.76      |      339.87       |      339.97      |       248.84       | 6.71e+07 | 2.01e+08 |      1.01%       |    58.12%     |
| 16384 | 8192  | N/A |       [[16384, 8192], [8192]]        | bf16  |      567.91      |      633.53       |      674.15      |       495.69       | 1.34e+08 | 4.03e+08 |      1.21%       |    69.54%     |
| 32768 | 8192  | N/A |       [[32768, 8192], [8192]]        | bf16  |     1144.58      |      1267.37      |     1342.98      |       989.38       | 2.68e+08 | 8.05e+08 |       1.2%       |    69.01%     |
|   1   | 13824 | N/A |        [[1, 13824], [13824]]         | bf16  |       2.41       |       2.46        |       2.51       |        2.05        | 1.38e+04 | 4.15e+04 |      0.03%       |     1.69%     |
|   2   | 13824 | N/A |        [[2, 13824], [13824]]         | bf16  |       3.53       |       3.55        |       3.58       |        2.1         | 2.76e+04 | 8.29e+04 |      0.04%       |     2.3%      |
|   4   | 13824 | N/A |        [[4, 13824], [13824]]         | bf16  |       3.69       |       3.74        |       3.79       |        2.2         | 5.53e+04 | 1.66e+05 |      0.08%       |     4.41%     |
|   8   | 13824 | N/A |        [[8, 13824], [13824]]         | bf16  |       3.74       |       3.76        |       3.79       |        2.41        | 1.11e+05 | 3.32e+05 |      0.15%       |     8.7%      |
|  16   | 13824 | N/A |        [[16, 13824], [13824]]        | bf16  |       3.89       |       3.92        |       3.94       |        2.81        | 2.21e+05 | 6.64e+05 |      0.29%       |    16.73%     |
|  32   | 13824 | N/A |        [[32, 13824], [13824]]        | bf16  |       5.38       |       5.41        |       5.43       |        3.63        | 4.42e+05 | 1.33e+06 |      0.42%       |     24.2%     |
|  64   | 13824 | N/A |        [[64, 13824], [13824]]        | bf16  |       7.12       |       7.16        |       7.22       |        5.25        | 8.85e+05 | 2.65e+06 |      0.64%       |    36.57%     |
|  128  | 13824 | N/A |       [[128, 13824], [13824]]        | bf16  |       10.7       |       10.7        |       10.7       |        8.51        | 1.77e+06 | 5.31e+06 |      0.85%       |    48.66%     |
|  256  | 13824 | N/A |       [[256, 13824], [13824]]        | bf16  |      18.18       |       18.21       |      18.23       |       15.02        | 3.54e+06 | 1.06e+07 |       1.0%       |    57.28%     |
|  512  | 13824 | N/A |       [[512, 13824], [13824]]        | bf16  |       38.5       |       38.58       |      38.66       |       28.03        | 7.08e+06 | 2.12e+07 |      0.94%       |     54.1%     |
| 1024  | 13824 | N/A |       [[1024, 13824], [13824]]       | bf16  |      75.93       |       75.98       |      76.03       |       54.07        | 1.42e+07 | 4.25e+07 |      0.96%       |    54.86%     |
| 2048  | 13824 | N/A |       [[2048, 13824], [13824]]       | bf16  |      146.53      |      146.59       |      146.64      |       106.14       | 2.83e+07 | 8.49e+07 |      0.99%       |    56.86%     |
| 4096  | 13824 | N/A |       [[4096, 13824], [13824]]       | bf16  |      287.69      |      287.75       |      287.8       |       210.28       | 5.66e+07 | 1.70e+08 |      1.01%       |    57.92%     |
| 8192  | 13824 | N/A |       [[8192, 13824], [13824]]       | bf16  |      569.8       |      569.83       |      569.86      |       418.55       | 1.13e+08 | 3.40e+08 |      1.02%       |    58.48%     |
| 16384 | 13824 | N/A |      [[16384, 13824], [13824]]       | bf16  |     1134.03      |      1134.15      |     1134.28      |       835.1        | 2.26e+08 | 6.79e+08 |      1.02%       |    58.77%     |
| 32768 | 13824 | N/A |      [[32768, 13824], [13824]]       | bf16  |     1906.02      |      2072.05      |     2262.94      |       1668.2       | 4.53e+08 | 1.36e+09 |      1.22%       |    69.93%     |
|   1   | 16384 | N/A |        [[1, 16384], [16384]]         | bf16  |       2.46       |       2.46        |       2.46       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.96%     |
|   2   | 16384 | N/A |        [[2, 16384], [16384]]         | bf16  |       3.53       |       3.55        |       3.58       |        2.12        | 3.28e+04 | 9.83e+04 |      0.05%       |     2.73%     |
|   4   | 16384 | N/A |        [[4, 16384], [16384]]         | bf16  |       3.69       |       3.72        |       3.74       |        2.24        | 6.55e+04 | 1.97e+05 |      0.09%       |     5.23%     |
|   8   | 16384 | N/A |        [[8, 16384], [16384]]         | bf16  |       3.79       |       3.82        |       3.84       |        2.48        | 1.31e+05 | 3.93e+05 |      0.18%       |    10.18%     |
|  16   | 16384 | N/A |        [[16, 16384], [16384]]        | bf16  |       4.04       |       4.07        |       4.1        |        2.96        | 2.62e+05 | 7.86e+05 |      0.33%       |    19.09%     |
|  32   | 16384 | N/A |        [[32, 16384], [16384]]        | bf16  |       5.89       |       5.94        |       5.99       |        3.93        | 5.24e+05 | 1.57e+06 |      0.46%       |    26.19%     |
|  64   | 16384 | N/A |        [[64, 16384], [16384]]        | bf16  |       8.09       |       8.12        |       8.14       |        5.86        | 1.05e+06 | 3.15e+06 |      0.66%       |    38.14%     |
|  128  | 16384 | N/A |       [[128, 16384], [16384]]        | bf16  |      11.88       |       11.91       |      11.93       |        9.71        | 2.10e+06 | 6.29e+06 |      0.91%       |    51.95%     |
|  256  | 16384 | N/A |       [[256, 16384], [16384]]        | bf16  |      21.35       |       21.41       |      21.45       |       17.43        | 4.19e+06 | 1.26e+07 |      1.01%       |    57.81%     |
|  512  | 16384 | N/A |       [[512, 16384], [16384]]        | bf16  |      46.85       |       46.9        |      46.95       |       32.86        | 8.39e+06 | 2.52e+07 |      0.92%       |    52.69%     |
| 1024  | 16384 | N/A |       [[1024, 16384], [16384]]       | bf16  |      89.04       |       89.07       |      89.09       |       63.71        | 1.68e+07 | 5.03e+07 |      0.97%       |    55.45%     |
| 2048  | 16384 | N/A |       [[2048, 16384], [16384]]       | bf16  |      172.7       |      172.73       |      172.75      |       125.42       | 3.36e+07 | 1.01e+08 |       1.0%       |    57.17%     |
| 4096  | 16384 | N/A |       [[4096, 16384], [16384]]       | bf16  |      339.97      |       340.0       |      340.02      |       248.84       | 6.71e+07 | 2.01e+08 |      1.01%       |    58.09%     |
| 8192  | 16384 | N/A |       [[8192, 16384], [16384]]       | bf16  |      674.41      |      674.43       |      674.46      |       495.69       | 1.34e+08 | 4.03e+08 |      1.02%       |    58.56%     |
| 16384 | 16384 | N/A |      [[16384, 16384], [16384]]       | bf16  |     1180.88      |      1211.7       |     1261.72      |       989.38       | 2.68e+08 | 8.05e+08 |      1.17%       |    66.89%     |
| 32768 | 16384 | N/A |      [[32768, 16384], [16384]]       | bf16  |      2259.0      |      2425.98      |      2681.4      |      1976.76       | 5.37e+08 | 1.61e+09 |      1.22%       |    69.93%     |
|   1   |  32   | N/A |          [[1, 32], [1, 32]]          | bf16  |       2.25       |       2.28        |       2.3        |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.0%      |
|   2   |  32   | N/A |          [[2, 32], [2, 32]]          | bf16  |       2.15       |       2.18        |       2.2        |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   4   |  32   | N/A |          [[4, 32], [4, 32]]          | bf16  |       2.3        |       2.35        |       2.41       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   8   |  32   | N/A |          [[8, 32], [8, 32]]          | bf16  |       2.36       |       2.38        |       2.41       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|  16   |  32   | N/A |         [[16, 32], [16, 32]]         | bf16  |       2.3        |       2.33        |       2.36       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.07%     |
|  32   |  32   | N/A |         [[32, 32], [32, 32]]         | bf16  |       2.76       |       2.81        |       2.87       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|  64   |  32   | N/A |         [[64, 32], [64, 32]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|  128  |  32   | N/A |        [[128, 32], [128, 32]]        | bf16  |       2.76       |       2.82        |       2.87       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  256  |  32   | N/A |        [[256, 32], [256, 32]]        | bf16  |       2.82       |       2.85        |       2.87       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.85%     |
|  512  |  32   | N/A |        [[512, 32], [512, 32]]        | bf16  |       2.82       |       2.89        |       2.97       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.71%     |
| 1024  |  32   | N/A |       [[1024, 32], [1024, 32]]       | bf16  |       2.87       |       2.93        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.36%     |
| 2048  |  32   | N/A |       [[2048, 32], [2048, 32]]       | bf16  |       3.94       |       3.96        |       3.99       |        2.24        | 6.55e+04 | 1.97e+05 |      0.09%       |     4.89%     |
| 4096  |  32   | N/A |       [[4096, 32], [4096, 32]]       | bf16  |       3.23       |       3.23        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    11.94%     |
| 8192  |  32   | N/A |       [[8192, 32], [8192, 32]]       | bf16  |       3.48       |       3.51        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
| 16384 |  32   | N/A |      [[16384, 32], [16384, 32]]      | bf16  |       4.04       |       4.07        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 32768 |  32   | N/A |      [[32768, 32], [32768, 32]]      | bf16  |       5.07       |       5.12        |       5.17       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
|   1   |  64   | N/A |          [[1, 64], [1, 64]]          | bf16  |       2.66       |       2.69        |       2.71       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   2   |  64   | N/A |          [[2, 64], [2, 64]]          | bf16  |       2.51       |       2.53        |       2.56       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   4   |  64   | N/A |          [[4, 64], [4, 64]]          | bf16  |       2.61       |       2.66        |       2.71       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|   8   |  64   | N/A |          [[8, 64], [8, 64]]          | bf16  |       2.51       |       2.53        |       2.56       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|  16   |  64   | N/A |         [[16, 64], [16, 64]]         | bf16  |       2.71       |       2.74        |       2.76       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|  32   |  64   | N/A |         [[32, 64], [32, 64]]         | bf16  |       2.76       |        2.8        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|  64   |  64   | N/A |         [[64, 64], [64, 64]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  128  |  64   | N/A |        [[128, 64], [128, 64]]        | bf16  |       2.82       |       2.84        |       2.87       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.85%     |
|  256  |  64   | N/A |        [[256, 64], [256, 64]]        | bf16  |       2.82       |       2.85        |       2.87       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.71%     |
|  512  |  64   | N/A |        [[512, 64], [512, 64]]        | bf16  |       2.92       |       2.94        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.3%      |
| 1024  |  64   | N/A |       [[1024, 64], [1024, 64]]       | bf16  |       3.02       |       3.08        |       3.12       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.39%     |
| 2048  |  64   | N/A |       [[2048, 64], [2048, 64]]       | bf16  |       3.17       |        3.2        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    12.17%     |
| 4096  |  64   | N/A |       [[4096, 64], [4096, 64]]       | bf16  |       3.48       |        3.5        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
| 8192  |  64   | N/A |       [[8192, 64], [8192, 64]]       | bf16  |       4.04       |       4.07        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 16384 |  64   | N/A |      [[16384, 64], [16384, 64]]      | bf16  |       5.07       |       5.12        |       5.17       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
| 32768 |  64   | N/A |      [[32768, 64], [32768, 64]]      | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
|   1   |  128  | N/A |         [[1, 128], [1, 128]]         | bf16  |       2.61       |       2.64        |       2.66       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   2   |  128  | N/A |         [[2, 128], [2, 128]]         | bf16  |       2.61       |       2.64        |       2.66       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|   4   |  128  | N/A |         [[4, 128], [4, 128]]         | bf16  |       2.51       |       2.56        |       2.61       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|   8   |  128  | N/A |         [[8, 128], [8, 128]]         | bf16  |       2.71       |       2.77        |       2.82       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|  16   |  128  | N/A |        [[16, 128], [16, 128]]        | bf16  |       2.76       |       2.79        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|  32   |  128  | N/A |        [[32, 128], [32, 128]]        | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  64   |  128  | N/A |        [[64, 128], [64, 128]]        | bf16  |       2.76       |        2.8        |       2.82       |        2.03        | 8.19e+03 | 2.46e+04 |      0.02%       |     0.87%     |
|  128  |  128  | N/A |       [[128, 128], [128, 128]]       | bf16  |       2.87       |       2.89        |       2.92       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.68%     |
|  256  |  128  | N/A |       [[256, 128], [256, 128]]       | bf16  |       2.87       |       2.92        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.36%     |
|  512  |  128  | N/A |       [[512, 128], [512, 128]]       | bf16  |       3.02       |       3.07        |       3.12       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.39%     |
| 1024  |  128  | N/A |      [[1024, 128], [1024, 128]]      | bf16  |       3.17       |       3.22        |       3.28       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    12.17%     |
| 2048  |  128  | N/A |      [[2048, 128], [2048, 128]]      | bf16  |       3.48       |        3.5        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
| 4096  |  128  | N/A |      [[4096, 128], [4096, 128]]      | bf16  |       4.04       |       4.06        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 8192  |  128  | N/A |      [[8192, 128], [8192, 128]]      | bf16  |       5.07       |        5.1        |       5.12       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
| 16384 |  128  | N/A |     [[16384, 128], [16384, 128]]     | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
| 32768 |  128  | N/A |     [[32768, 128], [32768, 128]]     | bf16  |      13.52       |       13.62       |      13.72       |       17.43        | 4.19e+06 | 1.26e+07 |      1.59%       |    91.29%     |
|   1   |  512  | N/A |         [[1, 512], [1, 512]]         | bf16  |       2.66       |       2.69        |       2.71       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|   2   |  512  | N/A |         [[2, 512], [2, 512]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|   4   |  512  | N/A |         [[4, 512], [4, 512]]         | bf16  |       2.76       |        2.8        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|   8   |  512  | N/A |         [[8, 512], [8, 512]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  16   |  512  | N/A |        [[16, 512], [16, 512]]        | bf16  |       2.87       |       2.89        |       2.92       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.84%     |
|  32   |  512  | N/A |        [[32, 512], [32, 512]]        | bf16  |       2.87       |       2.89        |       2.92       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.68%     |
|  64   |  512  | N/A |        [[64, 512], [64, 512]]        | bf16  |       2.92       |       2.95        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.3%      |
|  128  |  512  | N/A |       [[128, 512], [128, 512]]       | bf16  |       3.02       |       3.07        |       3.12       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.39%     |
|  256  |  512  | N/A |       [[256, 512], [256, 512]]       | bf16  |       3.17       |        3.2        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    12.17%     |
|  512  |  512  | N/A |       [[512, 512], [512, 512]]       | bf16  |       3.48       |       3.51        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
| 1024  |  512  | N/A |      [[1024, 512], [1024, 512]]      | bf16  |       4.04       |       4.07        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 2048  |  512  | N/A |      [[2048, 512], [2048, 512]]      | bf16  |       5.07       |        5.1        |       5.12       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
| 4096  |  512  | N/A |      [[4096, 512], [4096, 512]]      | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
| 8192  |  512  | N/A |      [[8192, 512], [8192, 512]]      | bf16  |      13.93       |       14.03       |      14.13       |       17.43        | 4.19e+06 | 1.26e+07 |      1.54%       |     88.6%     |
| 16384 |  512  | N/A |     [[16384, 512], [16384, 512]]     | bf16  |       40.5       |       40.63       |      40.76       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.95%     |
| 32768 |  512  | N/A |     [[32768, 512], [32768, 512]]     | bf16  |      76.39       |       76.46       |      76.54       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.63%     |
|   1   |  768  | N/A |         [[1, 768], [1, 768]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.0         | 7.68e+02 | 2.30e+03 |       0.0%       |     0.08%     |
|   2   |  768  | N/A |         [[2, 768], [2, 768]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.01        | 1.54e+03 | 4.61e+03 |       0.0%       |     0.16%     |
|   4   |  768  | N/A |         [[4, 768], [4, 768]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.01        | 3.07e+03 | 9.22e+03 |      0.01%       |     0.33%     |
