Test Case: H100PCIE_aten_gelu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  32   | 6144  | N/A |    [[32, 6144]]    | bf16  |       2.9        |       2.93        |       2.96       |        2.49        | 2.56e+06 | 3.93e+05 |      1.73%       |    13.56%     |
|  64   | 6144  | N/A |    [[64, 6144]]    | bf16  |       3.24       |       3.25        |       3.27       |        2.98        | 5.11e+06 | 7.86e+05 |      3.09%       |    24.27%     |
|  128  | 6144  | N/A |   [[128, 6144]]    | bf16  |       3.81       |       3.83        |       3.84       |        3.97        | 1.02e+07 | 1.57e+06 |      5.26%       |    41.28%     |
|  256  | 6144  | N/A |   [[256, 6144]]    | bf16  |       5.29       |       5.31        |       5.34       |        5.93        | 2.04e+07 | 3.15e+06 |      7.58%       |    59.47%     |
|  512  | 6144  | N/A |   [[512, 6144]]    | bf16  |       8.16       |       8.19        |       8.23       |        9.86        | 4.09e+07 | 6.29e+06 |      9.83%       |     77.1%     |
| 1024  | 6144  | N/A |   [[1024, 6144]]   | bf16  |      14.36       |       14.4        |      14.43       |       17.73        | 8.18e+07 | 1.26e+07 |      11.17%      |    87.62%     |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      32.14       |       32.25       |      32.35       |       33.46        | 1.64e+08 | 2.52e+07 |      9.98%       |     78.3%     |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      60.16       |       60.36       |      60.53       |       64.91        | 3.27e+08 | 5.03e+07 |      10.66%      |    83.66%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      116.0       |      116.11       |      116.25      |       127.83       | 6.54e+08 | 1.01e+08 |      11.06%      |    86.78%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      226.24      |      226.36       |      226.5       |       253.66       | 1.31e+09 | 2.01e+08 |      11.34%      |    88.99%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |      446.22      |       446.5       |      446.84      |       505.32       | 2.62e+09 | 4.03e+08 |      11.5%       |    90.24%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       2.62       |       2.64        |       2.66       |        2.02        | 9.32e+04 | 1.43e+04 |      0.07%       |     0.55%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       2.63       |       2.65        |       2.67       |        2.04        | 1.86e+05 | 2.87e+04 |      0.14%       |     1.09%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       2.64       |       2.65        |       2.67       |        2.07        | 3.73e+05 | 5.73e+04 |      0.28%       |     2.17%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       2.71       |       2.74        |       2.78       |        2.14        | 7.45e+05 | 1.15e+05 |      0.54%       |     4.23%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       2.75       |       2.78        |       2.8        |        2.29        | 1.49e+06 | 2.29e+05 |      1.06%       |     8.34%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       2.95       |       2.97        |       2.99       |        2.57        | 2.98e+06 | 4.59e+05 |      1.98%       |    15.55%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       3.32       |       3.34        |       3.36       |        3.15        | 5.96e+06 | 9.18e+05 |      3.52%       |    27.64%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       4.12       |       4.14        |       4.15       |        4.29        | 1.19e+07 | 1.84e+06 |      5.68%       |    44.54%     |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       5.92       |       5.95        |       5.97       |        6.59        | 2.39e+07 | 3.67e+06 |       7.9%       |    61.99%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |       9.18       |       9.21        |       9.24       |       11.18        | 4.77e+07 | 7.34e+06 |      10.19%      |    79.96%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      16.52       |       16.56       |      16.59       |       20.35        | 9.54e+07 | 1.47e+07 |      11.33%      |    88.86%     |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      36.97       |       37.19       |       37.4       |        38.7        | 1.91e+08 | 2.94e+07 |      10.12%      |    79.42%     |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      69.72       |       69.8        |      69.88       |        75.4        | 3.82e+08 | 5.87e+07 |      10.73%      |    84.22%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      134.36      |      134.49       |      134.62      |       148.8        | 7.63e+08 | 1.17e+08 |      11.14%      |    87.41%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      263.15      |      263.35       |      263.5       |       295.6        | 1.53e+09 | 2.35e+08 |      11.38%      |    89.26%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |      519.96      |      521.38       |      523.32      |       589.2        | 3.05e+09 | 4.70e+08 |      11.51%      |    90.35%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       2.61       |       2.63        |       2.66       |        2.02        | 1.06e+05 | 1.64e+04 |      0.08%       |     0.63%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       2.63       |       2.65        |       2.66       |        2.04        | 2.13e+05 | 3.28e+04 |      0.16%       |     1.25%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       2.64       |       2.66        |       2.68       |        2.08        | 4.26e+05 | 6.55e+04 |      0.32%       |     2.48%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       2.39       |        2.6        |       2.76       |        2.16        | 8.52e+05 | 1.31e+05 |       0.7%       |     5.48%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       2.5        |       2.74        |       2.94       |        2.33        | 1.70e+06 | 2.62e+05 |      1.34%       |    10.49%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       2.96       |       3.03        |       3.12       |        2.66        | 3.41e+06 | 5.24e+05 |      2.26%       |    17.71%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       3.39       |       3.46        |       3.55       |        3.31        | 6.82e+06 | 1.05e+06 |      3.94%       |    30.93%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       4.41       |       4.46        |       4.53       |        4.62        | 1.36e+07 | 2.10e+06 |      6.06%       |    47.55%     |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       6.34       |       6.36        |       6.38       |        7.24        | 2.73e+07 | 4.19e+06 |      8.43%       |    66.16%     |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |       8.92       |       8.93        |       8.94       |       12.49        | 5.45e+07 | 8.39e+06 |      11.99%      |    94.04%     |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |      18.71       |       18.74       |      18.77       |       22.97        | 1.09e+08 | 1.68e+07 |      11.43%      |    89.67%     |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      41.38       |       41.5        |       41.6       |       43.94        | 2.18e+08 | 3.36e+07 |      10.33%      |    81.09%     |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      78.14       |       78.38       |      78.55       |       85.89        | 4.36e+08 | 6.71e+07 |      10.95%      |    85.88%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      152.2       |      152.35       |      152.48      |       169.77       | 8.72e+08 | 1.34e+08 |      11.24%      |    88.19%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      299.21      |      299.31       |      299.41      |       337.54       | 1.74e+09 | 2.68e+08 |      11.43%      |    89.71%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |      592.91      |      595.28       |      598.62      |       673.09       | 3.49e+09 | 5.37e+08 |      11.54%      |    90.55%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       2.44       |       2.46        |       2.48       |        2.03        | 1.80e+05 | 2.76e+04 |      0.14%       |     1.13%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       2.45       |       2.49        |       2.54       |        2.07        | 3.59e+05 | 5.53e+04 |      0.29%       |     2.26%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       2.67       |       2.69        |       2.71       |        2.14        | 7.19e+05 | 1.11e+05 |      0.53%       |     4.14%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       2.76       |       2.77        |       2.78       |        2.28        | 1.44e+06 | 2.21e+05 |      1.02%       |     8.01%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       2.96       |       2.97        |       2.99       |        2.55        | 2.88e+06 | 4.42e+05 |       1.9%       |    14.94%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       3.28       |        3.3        |       3.33       |        3.11        | 5.75e+06 | 8.85e+05 |      3.44%       |    26.97%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       3.99       |       4.01        |       4.03       |        4.21        | 1.15e+07 | 1.77e+06 |      5.65%       |    44.35%     |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       5.8        |       5.82        |       5.85       |        6.42        | 2.30e+07 | 3.54e+06 |      7.78%       |    61.02%     |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |       9.04       |       9.07        |       9.09       |       10.85        | 4.60e+07 | 7.08e+06 |      9.98%       |     78.3%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      15.95       |       15.99       |      16.02       |       19.69        | 9.20e+07 | 1.42e+07 |      11.31%      |    88.75%     |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |      35.71       |       35.92       |      36.08       |       37.39        | 1.84e+08 | 2.83e+07 |      10.1%       |    79.28%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      67.23       |       67.41       |      67.57       |       72.78        | 3.68e+08 | 5.66e+07 |      10.73%      |    84.22%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      129.22      |      129.47       |      129.66      |       143.56       | 7.36e+08 | 1.13e+08 |      11.17%      |    87.64%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      254.17      |      254.34       |      254.51      |       285.12       | 1.47e+09 | 2.26e+08 |      11.36%      |    89.11%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |      501.25      |      501.86       |      502.68      |       568.23       | 2.94e+09 | 4.53e+08 |      11.52%      |    90.37%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |      1000.6      |      1008.45      |     1016.22      |      1134.46       | 5.89e+09 | 9.06e+08 |      11.54%      |    90.54%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       2.44       |       2.46        |       2.49       |        2.04        | 2.13e+05 | 3.28e+04 |      0.17%       |     1.34%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       2.64       |       2.69        |       2.75       |        2.08        | 4.26e+05 | 6.55e+04 |      0.32%       |     2.48%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       2.7        |       2.72        |       2.74       |        2.16        | 8.52e+05 | 1.31e+05 |      0.62%       |     4.85%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       2.83       |       2.86        |       2.9        |        2.33        | 1.70e+06 | 2.62e+05 |      1.18%       |     9.26%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       3.0        |       3.02        |       3.04       |        2.66        | 3.41e+06 | 5.24e+05 |      2.23%       |    17.48%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       3.44       |       3.45        |       3.47       |        3.31        | 6.82e+06 | 1.05e+06 |      3.88%       |    30.48%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       4.4        |       4.45        |       4.52       |        4.62        | 1.36e+07 | 2.10e+06 |      6.07%       |    47.66%     |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       6.33       |       6.36        |       6.4        |        7.24        | 2.73e+07 | 4.19e+06 |      8.44%       |    66.26%     |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |      10.17       |       10.21       |      10.25       |       12.49        | 5.45e+07 | 8.39e+06 |      10.51%      |    82.48%     |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |       19.1       |       19.16       |      19.21       |       22.97        | 1.09e+08 | 1.68e+07 |      11.2%       |    87.84%     |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      41.72       |       41.87       |      41.98       |       43.94        | 2.18e+08 | 3.36e+07 |      10.25%      |    80.43%     |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      78.78       |       78.9        |      79.01       |       85.89        | 4.36e+08 | 6.71e+07 |      10.86%      |    85.19%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      152.67      |      152.84       |      152.99      |       169.77       | 8.72e+08 | 1.34e+08 |      11.2%       |    87.91%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      300.39      |      300.57       |      300.76      |       337.54       | 1.74e+09 | 2.68e+08 |      11.39%      |    89.36%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |      591.74      |      594.96       |      598.79      |       673.09       | 3.49e+09 | 5.37e+08 |      11.56%      |    90.73%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |     1177.84      |      1188.94      |      1197.2      |      1344.18       | 6.98e+09 | 1.07e+09 |      11.62%      |    91.16%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       2.4        |       2.52        |       2.6        |        2.25        | 1.28e+06 | 1.97e+05 |      1.04%       |     8.19%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       2.92       |       2.93        |       2.95       |        2.49        | 2.56e+06 | 3.93e+05 |      1.72%       |    13.47%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       3.23       |       3.26        |       3.29       |        2.98        | 5.11e+06 | 7.86e+05 |       3.1%       |    24.35%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       3.79       |       3.81        |       3.83       |        3.97        | 1.02e+07 | 1.57e+06 |      5.29%       |     41.5%     |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       5.24       |       5.27        |       5.3        |        5.93        | 2.04e+07 | 3.15e+06 |      7.65%       |    60.03%     |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       8.13       |       8.18        |       8.25       |        9.86        | 4.09e+07 | 6.29e+06 |      9.86%       |    77.39%     |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       3.8        |       3.82        |       3.84       |        3.97        | 1.02e+07 | 1.57e+06 |      5.28%       |    41.39%     |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       5.25       |       5.27        |       5.29       |        5.93        | 2.04e+07 | 3.15e+06 |      7.64%       |    59.92%     |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |       8.09       |       8.11        |       8.13       |        9.86        | 4.09e+07 | 6.29e+06 |      9.91%       |    77.77%     |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |      14.28       |       14.31       |      14.34       |       17.73        | 8.18e+07 | 1.26e+07 |      11.23%      |    88.12%     |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      32.19       |       32.32       |      32.44       |       33.46        | 1.64e+08 | 2.52e+07 |      9.96%       |    78.18%     |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      60.01       |       60.24       |      60.44       |       64.91        | 3.27e+08 | 5.03e+07 |      10.69%      |    83.87%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |       8.07       |       8.11        |       8.14       |        9.86        | 4.09e+07 | 6.29e+06 |      9.94%       |    77.96%     |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |      14.29       |       14.32       |      14.35       |       17.73        | 8.18e+07 | 1.26e+07 |      11.22%      |    88.05%     |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |       32.2       |       32.35       |      32.49       |       33.46        | 1.64e+08 | 2.52e+07 |      9.96%       |    78.15%     |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      60.32       |       60.46       |      60.59       |       64.91        | 3.27e+08 | 5.03e+07 |      10.63%      |    83.44%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      115.36      |      115.63       |      115.86      |       127.83       | 6.54e+08 | 1.01e+08 |      11.12%      |    87.26%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      225.99      |      226.15       |      226.28      |       253.66       | 1.31e+09 | 2.01e+08 |      11.35%      |    89.09%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       3.44       |       3.46        |       3.48       |        3.31        | 6.82e+06 | 1.05e+06 |      3.88%       |    30.48%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       4.4        |       4.42        |       4.45       |        4.62        | 1.36e+07 | 2.10e+06 |      6.07%       |    47.66%     |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       6.29       |        6.3        |       6.3        |        7.24        | 2.73e+07 | 4.19e+06 |       8.5%       |    66.68%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |      10.02       |       10.03       |      10.05       |       12.49        | 5.45e+07 | 8.39e+06 |      10.67%      |    83.72%     |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      19.01       |       19.07       |      19.12       |       22.97        | 1.09e+08 | 1.68e+07 |      11.25%      |    88.25%     |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      41.79       |       41.92       |      42.04       |       43.94        | 2.18e+08 | 3.36e+07 |      10.23%      |    80.29%     |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |      10.18       |       10.22       |      10.25       |       12.49        | 5.45e+07 | 8.39e+06 |      10.5%       |     82.4%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      19.08       |       19.14       |       19.2       |       22.97        | 1.09e+08 | 1.68e+07 |      11.21%      |    87.93%     |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      41.84       |       41.91       |      41.99       |       43.94        | 2.18e+08 | 3.36e+07 |      10.22%      |     80.2%     |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      78.69       |       78.8        |      78.95       |       85.89        | 4.36e+08 | 6.71e+07 |      10.87%      |    85.28%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      152.56      |      152.69       |      152.8       |       169.77       | 8.72e+08 | 1.34e+08 |      11.21%      |    87.98%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      300.13      |      300.32       |      300.46      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.44%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |       41.7       |       41.77       |      41.83       |       43.94        | 2.18e+08 | 3.36e+07 |      10.26%      |    80.47%     |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      78.47       |       78.65       |      78.83       |       85.89        | 4.36e+08 | 6.71e+07 |      10.9%       |    85.52%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      152.23      |      152.43       |      152.57      |       169.77       | 8.72e+08 | 1.34e+08 |      11.24%      |    88.17%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      300.19      |      300.35       |      300.51      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.42%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |      593.08      |      595.87       |      599.1       |       673.09       | 3.49e+09 | 5.37e+08 |      11.54%      |    90.52%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |     1178.69      |      1189.01      |     1197.48      |      1344.18       | 6.98e+09 | 1.07e+09 |      11.61%      |     91.1%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       4.08       |       4.19        |       4.26       |        4.62        | 1.36e+07 | 2.10e+06 |      6.55%       |     51.4%     |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       6.06       |       6.09        |       6.12       |        7.24        | 2.73e+07 | 4.19e+06 |      8.82%       |    69.21%     |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |       9.93       |       9.97        |      10.01       |       12.49        | 5.45e+07 | 8.39e+06 |      10.77%      |    84.48%     |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      18.97       |       18.99       |      19.01       |       22.97        | 1.09e+08 | 1.68e+07 |      11.27%      |    88.44%     |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      41.57       |       41.8        |      42.01       |       43.94        | 2.18e+08 | 3.36e+07 |      10.29%      |    80.72%     |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      78.02       |       78.24       |      78.46       |       85.89        | 4.36e+08 | 6.71e+07 |      10.96%      |    86.01%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      18.64       |       18.69       |      18.76       |       22.97        | 1.09e+08 | 1.68e+07 |      11.47%      |    90.01%     |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      41.36       |       41.56       |      41.76       |       43.94        | 2.18e+08 | 3.36e+07 |      10.34%      |    81.13%     |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      78.64       |       78.81       |      78.98       |       85.89        | 4.36e+08 | 6.71e+07 |      10.88%      |    85.34%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      152.53      |      152.69       |      152.83      |       169.77       | 8.72e+08 | 1.34e+08 |      11.21%      |    87.99%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      300.33      |      300.45       |      300.57      |       337.54       | 1.74e+09 | 2.68e+08 |      11.39%      |    89.38%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |      593.37      |      595.83       |      599.38      |       673.09       | 3.49e+09 | 5.37e+08 |      11.53%      |    90.48%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      78.36       |       78.57       |      78.78       |       85.89        | 4.36e+08 | 6.71e+07 |      10.92%      |    85.64%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      152.03      |      152.25       |      152.46      |       169.77       | 8.72e+08 | 1.34e+08 |      11.25%      |    88.28%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      300.24      |      300.41       |      300.55      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.41%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |      593.91      |      596.42       |      599.88      |       673.09       | 3.49e+09 | 5.37e+08 |      11.52%      |     90.4%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |     1178.33      |      1192.79      |     1206.53      |      1344.18       | 6.98e+09 | 1.07e+09 |      11.61%      |    91.12%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     2382.69      |      2392.06      |     2397.94      |      2686.35       | 1.40e+10 | 2.15e+09 |      11.49%      |    90.13%     |
