Test Case: H100PCIE_aten_bmm
|  B  |  M  |  K   |  N   |              input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  4  | 256 |  32  | 128  |     [[4, 256, 32], [4, 32, 128]]      | bf16  |      25.49       |       25.76       |       26.0       |        2.23        | 8.39e+06 | 1.80e+05 |      0.04%       |     0.71%     |
|  8  | 256 |  32  | 128  |     [[8, 256, 32], [8, 32, 128]]      | bf16  |      25.44       |       25.65       |      25.91       |        2.45        | 1.68e+07 | 3.60e+05 |      0.09%       |     1.42%     |
| 16  | 256 |  32  | 128  |    [[16, 256, 32], [16, 32, 128]]     | bf16  |      25.44       |       25.53       |      25.61       |        2.9         | 3.36e+07 | 7.21e+05 |      0.17%       |     2.83%     |
| 32  | 256 |  32  | 128  |    [[32, 256, 32], [32, 32, 128]]     | bf16  |      25.98       |       26.09       |      26.18       |        3.8         | 6.71e+07 | 1.44e+06 |      0.34%       |     5.55%     |
|  1  | 512 |  32  | 128  |     [[1, 512, 32], [1, 32, 128]]      | bf16  |      25.76       |       25.87       |       26.0       |        2.11        | 4.19e+06 | 8.60e+04 |      0.02%       |     0.33%     |
|  2  | 512 |  32  | 128  |     [[2, 512, 32], [2, 32, 128]]      | bf16  |      25.88       |       25.93       |      26.04       |        2.22        | 8.39e+06 | 1.72e+05 |      0.04%       |     0.66%     |
|  4  | 512 |  32  | 128  |     [[4, 512, 32], [4, 32, 128]]      | bf16  |      25.67       |       25.93       |      26.15       |        2.43        | 1.68e+07 | 3.44e+05 |      0.09%       |     1.34%     |
|  8  | 512 |  32  | 128  |     [[8, 512, 32], [8, 32, 128]]      | bf16  |      25.64       |       25.85       |      26.11       |        2.86        | 3.36e+07 | 6.88e+05 |      0.17%       |     2.68%     |
| 16  | 512 |  32  | 128  |    [[16, 512, 32], [16, 32, 128]]     | bf16  |      25.71       |       25.9        |       26.2       |        3.72        | 6.71e+07 | 1.38e+06 |      0.35%       |     5.35%     |
| 32  | 512 |  32  | 128  |    [[32, 512, 32], [32, 32, 128]]     | bf16  |       25.9       |       26.13       |      26.45       |        5.44        | 1.34e+08 | 2.75e+06 |      0.69%       |    10.63%     |
|  1  |  1  |  64  | 128  |      [[1, 1, 64], [1, 64, 128]]       | bf16  |      25.45       |       25.56       |      25.75       |        2.01        | 1.64e+04 | 8.38e+03 |       0.0%       |     0.03%     |
|  2  |  1  |  64  | 128  |      [[2, 1, 64], [2, 64, 128]]       | bf16  |      21.12       |       21.25       |      21.51       |        2.02        | 3.28e+04 | 1.68e+04 |       0.0%       |     0.08%     |
|  4  |  1  |  64  | 128  |      [[4, 1, 64], [4, 64, 128]]       | bf16  |       21.1       |       21.24       |      21.44       |        2.04        | 6.55e+04 | 3.35e+04 |       0.0%       |     0.16%     |
|  8  |  1  |  64  | 128  |      [[8, 1, 64], [8, 64, 128]]       | bf16  |      21.24       |       21.33       |      21.61       |        2.08        | 1.31e+05 | 6.71e+04 |       0.0%       |     0.32%     |
| 16  |  1  |  64  | 128  |     [[16, 1, 64], [16, 64, 128]]      | bf16  |      21.13       |       21.27       |       21.4       |        2.17        | 2.62e+05 | 1.34e+05 |       0.0%       |     0.63%     |
| 32  |  1  |  64  | 128  |     [[32, 1, 64], [32, 64, 128]]      | bf16  |      21.08       |       21.29       |      21.37       |        2.34        | 5.24e+05 | 2.68e+05 |       0.0%       |     1.27%     |
|  1  |  2  |  64  | 128  |      [[1, 2, 64], [1, 64, 128]]       | bf16  |      25.49       |       25.66       |      25.79       |        2.01        | 3.28e+04 | 8.58e+03 |       0.0%       |     0.03%     |
|  2  |  2  |  64  | 128  |      [[2, 2, 64], [2, 64, 128]]       | bf16  |      25.66       |       25.81       |      26.15       |        2.02        | 6.55e+04 | 1.72e+04 |       0.0%       |     0.07%     |
|  4  |  2  |  64  | 128  |      [[4, 2, 64], [4, 64, 128]]       | bf16  |      25.56       |       25.79       |      25.99       |        2.04        | 1.31e+05 | 3.43e+04 |       0.0%       |     0.13%     |
|  8  |  2  |  64  | 128  |      [[8, 2, 64], [8, 64, 128]]       | bf16  |      25.56       |       25.66       |      25.78       |        2.09        | 2.62e+05 | 6.86e+04 |       0.0%       |     0.27%     |
| 16  |  2  |  64  | 128  |     [[16, 2, 64], [16, 64, 128]]      | bf16  |      25.59       |       25.74       |      25.91       |        2.17        | 5.24e+05 | 1.37e+05 |       0.0%       |     0.54%     |
| 32  |  2  |  64  | 128  |     [[32, 2, 64], [32, 64, 128]]      | bf16  |      25.53       |       25.65       |      26.02       |        2.34        | 1.05e+06 | 2.74e+05 |      0.01%       |     1.07%     |
|  1  |  4  |  64  | 128  |      [[1, 4, 64], [1, 64, 128]]       | bf16  |      25.37       |       25.56       |      26.01       |        2.01        | 6.55e+04 | 8.96e+03 |       0.0%       |     0.04%     |
|  2  |  4  |  64  | 128  |      [[2, 4, 64], [2, 64, 128]]       | bf16  |      25.67       |       25.85       |      26.17       |        2.02        | 1.31e+05 | 1.79e+04 |       0.0%       |     0.07%     |
|  4  |  4  |  64  | 128  |      [[4, 4, 64], [4, 64, 128]]       | bf16  |      25.52       |       25.72       |      25.87       |        2.04        | 2.62e+05 | 3.58e+04 |       0.0%       |     0.14%     |
|  8  |  4  |  64  | 128  |      [[8, 4, 64], [8, 64, 128]]       | bf16  |      25.63       |       25.73       |      25.89       |        2.09        | 5.24e+05 | 7.17e+04 |       0.0%       |     0.28%     |
| 16  |  4  |  64  | 128  |     [[16, 4, 64], [16, 64, 128]]      | bf16  |      25.51       |       25.78       |      25.88       |        2.18        | 1.05e+06 | 1.43e+05 |      0.01%       |     0.56%     |
| 32  |  4  |  64  | 128  |     [[32, 4, 64], [32, 64, 128]]      | bf16  |      25.84       |       25.97       |      26.14       |        2.36        | 2.10e+06 | 2.87e+05 |      0.01%       |     1.11%     |
|  1  |  8  |  64  | 128  |      [[1, 8, 64], [1, 64, 128]]       | bf16  |       25.5       |       25.61       |       25.8       |        2.01        | 1.31e+05 | 9.73e+03 |       0.0%       |     0.04%     |
|  2  |  8  |  64  | 128  |      [[2, 8, 64], [2, 64, 128]]       | bf16  |      25.68       |       25.82       |      25.94       |        2.02        | 2.62e+05 | 1.95e+04 |       0.0%       |     0.08%     |
|  4  |  8  |  64  | 128  |      [[4, 8, 64], [4, 64, 128]]       | bf16  |      25.65       |       25.78       |      26.01       |        2.05        | 5.24e+05 | 3.89e+04 |       0.0%       |     0.15%     |
|  8  |  8  |  64  | 128  |      [[8, 8, 64], [8, 64, 128]]       | bf16  |      25.69       |       25.84       |      26.02       |        2.1         | 1.05e+06 | 7.78e+04 |      0.01%       |     0.3%      |
| 16  |  8  |  64  | 128  |     [[16, 8, 64], [16, 64, 128]]      | bf16  |      25.63       |       25.9        |      26.15       |        2.19        | 2.10e+06 | 1.56e+05 |      0.01%       |     0.61%     |
| 32  |  8  |  64  | 128  |     [[32, 8, 64], [32, 64, 128]]      | bf16  |      25.67       |       25.83       |      25.97       |        2.39        | 4.19e+06 | 3.11e+05 |      0.02%       |     1.21%     |
|  1  | 32  |  64  | 128  |      [[1, 32, 64], [1, 64, 128]]      | bf16  |      25.49       |       25.54       |      25.59       |        2.02        | 5.24e+05 | 1.43e+04 |       0.0%       |     0.06%     |
|  2  | 32  |  64  | 128  |      [[2, 32, 64], [2, 64, 128]]      | bf16  |      25.64       |       25.78       |      25.98       |        2.04        | 1.05e+06 | 2.87e+04 |      0.01%       |     0.11%     |
|  4  | 32  |  64  | 128  |      [[4, 32, 64], [4, 64, 128]]      | bf16  |      25.66       |       25.8        |      25.98       |        2.07        | 2.10e+06 | 5.73e+04 |      0.01%       |     0.22%     |
|  8  | 32  |  64  | 128  |      [[8, 32, 64], [8, 64, 128]]      | bf16  |      25.63       |       25.86       |      26.08       |        2.14        | 4.19e+06 | 1.15e+05 |      0.02%       |     0.45%     |
| 16  | 32  |  64  | 128  |     [[16, 32, 64], [16, 64, 128]]     | bf16  |      25.81       |       25.98       |      26.21       |        2.29        | 8.39e+06 | 2.29e+05 |      0.04%       |     0.89%     |
| 32  | 32  |  64  | 128  |     [[32, 32, 64], [32, 64, 128]]     | bf16  |      25.72       |       25.79       |      25.97       |        2.57        | 1.68e+07 | 4.59e+05 |      0.09%       |     1.78%     |
|  1  | 64  |  64  | 128  |      [[1, 64, 64], [1, 64, 128]]      | bf16  |      25.55       |       25.69       |      25.87       |        2.03        | 1.05e+06 | 2.05e+04 |      0.01%       |     0.08%     |
|  2  | 64  |  64  | 128  |      [[2, 64, 64], [2, 64, 128]]      | bf16  |      25.72       |       25.81       |      25.97       |        2.05        | 2.10e+06 | 4.10e+04 |      0.01%       |     0.16%     |
|  4  | 64  |  64  | 128  |      [[4, 64, 64], [4, 64, 128]]      | bf16  |      25.52       |       25.71       |      25.86       |        2.1         | 4.19e+06 | 8.19e+04 |      0.02%       |     0.32%     |
|  8  | 64  |  64  | 128  |      [[8, 64, 64], [8, 64, 128]]      | bf16  |      25.74       |       25.86       |      26.05       |        2.2         | 8.39e+06 | 1.64e+05 |      0.04%       |     0.64%     |
| 16  | 64  |  64  | 128  |     [[16, 64, 64], [16, 64, 128]]     | bf16  |      25.83       |       25.97       |      26.12       |        2.41        | 1.68e+07 | 3.28e+05 |      0.09%       |     1.27%     |
| 32  | 64  |  64  | 128  |     [[32, 64, 64], [32, 64, 128]]     | bf16  |       25.8       |       25.95       |      26.11       |        2.82        | 3.36e+07 | 6.55e+05 |      0.17%       |     2.54%     |
|  1  | 128 |  64  | 128  |     [[1, 128, 64], [1, 64, 128]]      | bf16  |      25.37       |       25.61       |       25.9       |        2.04        | 2.10e+06 | 3.28e+04 |      0.01%       |     0.13%     |
|  2  | 128 |  64  | 128  |     [[2, 128, 64], [2, 64, 128]]      | bf16  |      25.49       |       25.62       |      25.88       |        2.08        | 4.19e+06 | 6.55e+04 |      0.02%       |     0.26%     |
|  4  | 128 |  64  | 128  |     [[4, 128, 64], [4, 64, 128]]      | bf16  |      25.55       |       25.74       |      26.26       |        2.16        | 8.39e+06 | 1.31e+05 |      0.04%       |     0.51%     |
|  8  | 128 |  64  | 128  |     [[8, 128, 64], [8, 64, 128]]      | bf16  |      25.43       |       25.64       |      25.84       |        2.33        | 1.68e+07 | 2.62e+05 |      0.09%       |     1.03%     |
| 16  | 128 |  64  | 128  |    [[16, 128, 64], [16, 64, 128]]     | bf16  |      25.51       |       25.76       |      25.94       |        2.66        | 3.36e+07 | 5.24e+05 |      0.17%       |     2.06%     |
| 32  | 128 |  64  | 128  |    [[32, 128, 64], [32, 64, 128]]     | bf16  |      25.35       |       25.55       |      25.84       |        3.31        | 6.71e+07 | 1.05e+06 |      0.35%       |     4.14%     |
|  1  | 256 |  64  | 128  |     [[1, 256, 64], [1, 64, 128]]      | bf16  |       25.5       |       25.69       |      25.89       |        2.07        | 4.19e+06 | 5.73e+04 |      0.02%       |     0.22%     |
|  2  | 256 |  64  | 128  |     [[2, 256, 64], [2, 64, 128]]      | bf16  |      25.58       |       25.69       |      25.89       |        2.14        | 8.39e+06 | 1.15e+05 |      0.04%       |     0.45%     |
|  4  | 256 |  64  | 128  |     [[4, 256, 64], [4, 64, 128]]      | bf16  |      25.62       |       25.74       |      25.88       |        2.29        | 1.68e+07 | 2.29e+05 |      0.09%       |     0.9%      |
|  8  | 256 |  64  | 128  |     [[8, 256, 64], [8, 64, 128]]      | bf16  |      25.66       |       25.74       |      25.88       |        2.57        | 3.36e+07 | 4.59e+05 |      0.17%       |     1.79%     |
| 16  | 256 |  64  | 128  |    [[16, 256, 64], [16, 64, 128]]     | bf16  |      25.43       |       25.53       |      25.69       |        3.15        | 6.71e+07 | 9.18e+05 |      0.35%       |     3.61%     |
| 32  | 256 |  64  | 128  |    [[32, 256, 64], [32, 64, 128]]     | bf16  |      25.84       |       26.08       |      26.34       |        4.29        | 1.34e+08 | 1.84e+06 |      0.69%       |     7.1%      |
|  1  | 512 |  64  | 128  |     [[1, 512, 64], [1, 64, 128]]      | bf16  |      25.64       |       25.72       |      25.87       |        2.13        | 8.39e+06 | 1.06e+05 |      0.04%       |     0.42%     |
|  2  | 512 |  64  | 128  |     [[2, 512, 64], [2, 64, 128]]      | bf16  |      25.82       |       25.97       |      26.24       |        2.27        | 1.68e+07 | 2.13e+05 |      0.09%       |     0.82%     |
|  4  | 512 |  64  | 128  |     [[4, 512, 64], [4, 64, 128]]      | bf16  |      25.73       |       25.86       |      26.04       |        2.53        | 3.36e+07 | 4.26e+05 |      0.17%       |     1.66%     |
|  8  | 512 |  64  | 128  |     [[8, 512, 64], [8, 64, 128]]      | bf16  |      25.46       |       25.6        |      25.81       |        3.06        | 6.71e+07 | 8.52e+05 |      0.35%       |     3.35%     |
| 16  | 512 |  64  | 128  |    [[16, 512, 64], [16, 64, 128]]     | bf16  |      25.86       |       26.1        |      26.31       |        4.13        | 1.34e+08 | 1.70e+06 |      0.69%       |     6.59%     |
| 32  | 512 |  64  | 128  |    [[32, 512, 64], [32, 64, 128]]     | bf16  |      25.98       |       26.09       |      26.19       |        6.26        | 2.68e+08 | 3.41e+06 |      1.37%       |    13.12%     |
|  1  |  1  | 128  | 128  |     [[1, 1, 128], [1, 128, 128]]      | bf16  |      25.57       |       25.68       |      25.88       |        2.02        | 3.28e+04 | 1.66e+04 |       0.0%       |     0.07%     |
|  2  |  1  | 128  | 128  |     [[2, 1, 128], [2, 128, 128]]      | bf16  |      21.18       |       21.26       |      21.37       |        2.04        | 6.55e+04 | 3.33e+04 |       0.0%       |     0.16%     |
|  4  |  1  | 128  | 128  |     [[4, 1, 128], [4, 128, 128]]      | bf16  |      21.14       |       21.33       |      21.56       |        2.08        | 1.31e+05 | 6.66e+04 |       0.0%       |     0.31%     |
|  8  |  1  | 128  | 128  |     [[8, 1, 128], [8, 128, 128]]      | bf16  |      21.12       |       21.23       |      21.31       |        2.17        | 2.62e+05 | 1.33e+05 |       0.0%       |     0.63%     |
| 16  |  1  | 128  | 128  |    [[16, 1, 128], [16, 128, 128]]     | bf16  |      21.26       |       21.32       |      21.36       |        2.33        | 5.24e+05 | 2.66e+05 |       0.0%       |     1.25%     |
| 32  |  1  | 128  | 128  |    [[32, 1, 128], [32, 128, 128]]     | bf16  |      21.14       |       21.31       |      21.49       |        2.67        | 1.05e+06 | 5.32e+05 |      0.01%       |     2.52%     |
|  1  |  2  | 128  | 128  |     [[1, 2, 128], [1, 128, 128]]      | bf16  |      25.45       |       25.63       |       25.9       |        2.02        | 6.55e+04 | 1.69e+04 |       0.0%       |     0.07%     |
|  2  |  2  | 128  | 128  |     [[2, 2, 128], [2, 128, 128]]      | bf16  |      25.88       |       25.99       |      26.23       |        2.04        | 1.31e+05 | 3.38e+04 |       0.0%       |     0.13%     |
|  4  |  2  | 128  | 128  |     [[4, 2, 128], [4, 128, 128]]      | bf16  |       25.7       |       25.84       |      25.93       |        2.08        | 2.62e+05 | 6.76e+04 |       0.0%       |     0.26%     |
|  8  |  2  | 128  | 128  |     [[8, 2, 128], [8, 128, 128]]      | bf16  |      25.91       |       26.01       |      26.15       |        2.17        | 5.24e+05 | 1.35e+05 |       0.0%       |     0.52%     |
| 16  |  2  | 128  | 128  |    [[16, 2, 128], [16, 128, 128]]     | bf16  |       25.9       |       26.06       |      26.29       |        2.34        | 1.05e+06 | 2.70e+05 |      0.01%       |     1.04%     |
| 32  |  2  | 128  | 128  |    [[32, 2, 128], [32, 128, 128]]     | bf16  |      25.67       |       25.75       |      25.93       |        2.68        | 2.10e+06 | 5.41e+05 |      0.01%       |     2.11%     |
|  1  |  4  | 128  | 128  |     [[1, 4, 128], [1, 128, 128]]      | bf16  |       25.4       |       25.54       |      25.72       |        2.02        | 1.31e+05 | 1.74e+04 |       0.0%       |     0.07%     |
|  2  |  4  | 128  | 128  |     [[2, 4, 128], [2, 128, 128]]      | bf16  |      25.59       |       25.71       |      25.85       |        2.04        | 2.62e+05 | 3.48e+04 |       0.0%       |     0.14%     |
|  4  |  4  | 128  | 128  |     [[4, 4, 128], [4, 128, 128]]      | bf16  |      25.59       |       25.75       |      25.84       |        2.09        | 5.24e+05 | 6.96e+04 |       0.0%       |     0.27%     |
|  8  |  4  | 128  | 128  |     [[8, 4, 128], [8, 128, 128]]      | bf16  |       25.4       |       25.54       |      25.73       |        2.17        | 1.05e+06 | 1.39e+05 |      0.01%       |     0.55%     |
| 16  |  4  | 128  | 128  |    [[16, 4, 128], [16, 128, 128]]     | bf16  |      25.65       |       25.9        |      26.19       |        2.35        | 2.10e+06 | 2.79e+05 |      0.01%       |     1.09%     |
| 32  |  4  | 128  | 128  |    [[32, 4, 128], [32, 128, 128]]     | bf16  |      25.58       |       25.68       |      25.75       |        2.7         | 4.19e+06 | 5.57e+05 |      0.02%       |     2.18%     |
|  1  |  8  | 128  | 128  |     [[1, 8, 128], [1, 128, 128]]      | bf16  |       25.4       |       25.5        |      25.59       |        2.02        | 2.62e+05 | 1.84e+04 |       0.0%       |     0.07%     |
|  2  |  8  | 128  | 128  |     [[2, 8, 128], [2, 128, 128]]      | bf16  |      25.43       |       25.64       |      25.89       |        2.05        | 5.24e+05 | 3.69e+04 |       0.0%       |     0.14%     |
|  4  |  8  | 128  | 128  |     [[4, 8, 128], [4, 128, 128]]      | bf16  |      25.66       |       25.77       |      25.95       |        2.09        | 1.05e+06 | 7.37e+04 |      0.01%       |     0.29%     |
|  8  |  8  | 128  | 128  |     [[8, 8, 128], [8, 128, 128]]      | bf16  |      25.52       |       25.86       |      26.05       |        2.18        | 2.10e+06 | 1.47e+05 |      0.01%       |     0.58%     |
| 16  |  8  | 128  | 128  |    [[16, 8, 128], [16, 128, 128]]     | bf16  |      25.59       |       25.76       |      25.94       |        2.37        | 4.19e+06 | 2.95e+05 |      0.02%       |     1.15%     |
| 32  |  8  | 128  | 128  |    [[32, 8, 128], [32, 128, 128]]     | bf16  |      25.78       |       25.92       |      26.12       |        2.74        | 8.39e+06 | 5.90e+05 |      0.04%       |     2.29%     |
|  1  | 32  | 128  | 128  |     [[1, 32, 128], [1, 128, 128]]     | bf16  |      25.36       |       25.57       |      25.82       |        2.03        | 1.05e+06 | 2.46e+04 |      0.01%       |     0.1%      |
|  2  | 32  | 128  | 128  |     [[2, 32, 128], [2, 128, 128]]     | bf16  |      25.56       |       25.68       |      25.85       |        2.06        | 2.10e+06 | 4.92e+04 |      0.01%       |     0.19%     |
|  4  | 32  | 128  | 128  |     [[4, 32, 128], [4, 128, 128]]     | bf16  |       25.4       |       25.54       |      25.74       |        2.12        | 4.19e+06 | 9.83e+04 |      0.02%       |     0.39%     |
|  8  | 32  | 128  | 128  |     [[8, 32, 128], [8, 128, 128]]     | bf16  |      25.59       |       25.71       |      25.84       |        2.25        | 8.39e+06 | 1.97e+05 |      0.04%       |     0.77%     |
| 16  | 32  | 128  | 128  |    [[16, 32, 128], [16, 128, 128]]    | bf16  |      25.68       |       25.86       |      26.04       |        2.49        | 1.68e+07 | 3.93e+05 |      0.09%       |     1.53%     |
| 32  | 32  | 128  | 128  |    [[32, 32, 128], [32, 128, 128]]    | bf16  |      25.68       |       25.77       |      25.91       |        2.98        | 3.36e+07 | 7.86e+05 |      0.17%       |     3.06%     |
|  1  | 64  | 128  | 128  |     [[1, 64, 128], [1, 128, 128]]     | bf16  |      25.56       |       25.66       |      25.74       |        2.04        | 2.10e+06 | 3.28e+04 |      0.01%       |     0.13%     |
|  2  | 64  | 128  | 128  |     [[2, 64, 128], [2, 128, 128]]     | bf16  |      25.65       |       25.81       |      26.07       |        2.08        | 4.19e+06 | 6.55e+04 |      0.02%       |     0.26%     |
|  4  | 64  | 128  | 128  |     [[4, 64, 128], [4, 128, 128]]     | bf16  |      25.72       |       25.89       |      26.06       |        2.16        | 8.39e+06 | 1.31e+05 |      0.04%       |     0.51%     |
|  8  | 64  | 128  | 128  |     [[8, 64, 128], [8, 128, 128]]     | bf16  |      25.47       |       25.61       |      25.74       |        2.33        | 1.68e+07 | 2.62e+05 |      0.09%       |     1.03%     |
| 16  | 64  | 128  | 128  |    [[16, 64, 128], [16, 128, 128]]    | bf16  |      25.69       |       25.81       |      25.93       |        2.66        | 3.36e+07 | 5.24e+05 |      0.17%       |     2.04%     |
| 32  | 64  | 128  | 128  |    [[32, 64, 128], [32, 128, 128]]    | bf16  |      25.14       |       25.36       |      25.46       |        3.31        | 6.71e+07 | 1.05e+06 |      0.35%       |     4.17%     |
|  1  | 128 | 128  | 128  |    [[1, 128, 128], [1, 128, 128]]     | bf16  |      25.57       |       25.68       |      25.89       |        2.06        | 4.19e+06 | 4.92e+04 |      0.02%       |     0.19%     |
|  2  | 128 | 128  | 128  |    [[2, 128, 128], [2, 128, 128]]     | bf16  |      25.57       |       25.82       |      25.92       |        2.12        | 8.39e+06 | 9.83e+04 |      0.04%       |     0.38%     |
|  4  | 128 | 128  | 128  |    [[4, 128, 128], [4, 128, 128]]     | bf16  |       25.7       |       25.87       |      26.04       |        2.25        | 1.68e+07 | 1.97e+05 |      0.09%       |     0.77%     |
|  8  | 128 | 128  | 128  |    [[8, 128, 128], [8, 128, 128]]     | bf16  |      25.65       |       25.78       |      25.89       |        2.49        | 3.36e+07 | 3.93e+05 |      0.17%       |     1.53%     |
| 16  | 128 | 128  | 128  |   [[16, 128, 128], [16, 128, 128]]    | bf16  |      25.74       |       26.01       |      26.35       |        2.98        | 6.71e+07 | 7.86e+05 |      0.34%       |     3.06%     |
| 32  | 128 | 128  | 128  |   [[32, 128, 128], [32, 128, 128]]    | bf16  |       25.3       |       25.56       |      25.83       |        3.97        | 1.34e+08 | 1.57e+06 |       0.7%       |     6.22%     |
|  1  | 256 | 128  | 128  |    [[1, 256, 128], [1, 128, 128]]     | bf16  |      25.34       |       25.59       |      25.85       |        2.1         | 8.39e+06 | 8.19e+04 |      0.04%       |     0.32%     |
|  2  | 256 | 128  | 128  |    [[2, 256, 128], [2, 128, 128]]     | bf16  |      25.75       |       25.89       |      26.11       |        2.2         | 1.68e+07 | 1.64e+05 |      0.09%       |     0.64%     |
|  4  | 256 | 128  | 128  |    [[4, 256, 128], [4, 128, 128]]     | bf16  |      25.76       |       25.87       |      26.06       |        2.41        | 3.36e+07 | 3.28e+05 |      0.17%       |     1.27%     |
|  8  | 256 | 128  | 128  |    [[8, 256, 128], [8, 128, 128]]     | bf16  |      25.71       |       25.9        |       26.2       |        2.82        | 6.71e+07 | 6.55e+05 |      0.35%       |     2.55%     |
| 16  | 256 | 128  | 128  |   [[16, 256, 128], [16, 128, 128]]    | bf16  |      25.81       |       25.92       |      26.14       |        3.64        | 1.34e+08 | 1.31e+06 |      0.69%       |     5.08%     |
| 32  | 256 | 128  | 128  |   [[32, 256, 128], [32, 128, 128]]    | bf16  |      25.89       |       26.04       |      26.36       |        5.28        | 2.68e+08 | 2.62e+06 |      1.37%       |    10.13%     |
|  1  | 512 | 128  | 128  |    [[1, 512, 128], [1, 128, 128]]     | bf16  |      25.53       |       25.66       |      25.88       |        2.18        | 1.68e+07 | 1.47e+05 |      0.09%       |     0.58%     |
|  2  | 512 | 128  | 128  |    [[2, 512, 128], [2, 128, 128]]     | bf16  |      25.64       |       25.84       |      26.02       |        2.37        | 3.36e+07 | 2.95e+05 |      0.17%       |     1.15%     |
|  4  | 512 | 128  | 128  |    [[4, 512, 128], [4, 128, 128]]     | bf16  |      25.74       |       26.03       |      26.22       |        2.74        | 6.71e+07 | 5.90e+05 |      0.34%       |     2.29%     |
|  8  | 512 | 128  | 128  |    [[8, 512, 128], [8, 128, 128]]     | bf16  |      25.47       |       25.64       |      25.81       |        3.47        | 1.34e+08 | 1.18e+06 |       0.7%       |     4.63%     |
| 16  | 512 | 128  | 128  |   [[16, 512, 128], [16, 128, 128]]    | bf16  |       25.8       |       25.92       |       26.2       |        4.95        | 2.68e+08 | 2.36e+06 |      1.38%       |     9.14%     |
| 32  | 512 | 128  | 128  |   [[32, 512, 128], [32, 128, 128]]    | bf16  |      26.05       |       26.2        |      26.41       |        7.9         | 5.37e+08 | 4.72e+06 |      2.73%       |    18.11%     |
|  1  |  1  | 512  | 128  |     [[1, 1, 512], [1, 512, 128]]      | bf16  |      25.52       |       25.69       |      25.83       |        2.08        | 1.31e+05 | 6.62e+04 |       0.0%       |     0.26%     |
|  2  |  1  | 512  | 128  |     [[2, 1, 512], [2, 512, 128]]      | bf16  |      20.93       |       21.02       |      21.15       |        2.17        | 2.62e+05 | 1.32e+05 |       0.0%       |     0.63%     |
|  4  |  1  | 512  | 128  |     [[4, 1, 512], [4, 512, 128]]      | bf16  |       21.3       |       21.39       |      21.55       |        2.33        | 5.24e+05 | 2.65e+05 |       0.0%       |     1.24%     |
|  8  |  1  | 512  | 128  |     [[8, 1, 512], [8, 512, 128]]      | bf16  |      21.05       |       21.11       |      21.21       |        2.66        | 1.05e+06 | 5.29e+05 |      0.01%       |     2.52%     |
| 16  |  1  | 512  | 128  |    [[16, 1, 512], [16, 512, 128]]     | bf16  |      21.04       |       21.27       |       21.5       |        3.32        | 2.10e+06 | 1.06e+06 |      0.01%       |     5.03%     |
| 32  |  1  | 512  | 128  |    [[32, 1, 512], [32, 512, 128]]     | bf16  |      22.29       |       22.51       |      22.64       |        4.65        | 4.19e+06 | 2.12e+06 |      0.02%       |     9.5%      |
|  1  |  2  | 512  | 128  |     [[1, 2, 512], [1, 512, 128]]      | bf16  |      25.39       |       25.62       |      25.78       |        2.08        | 2.62e+05 | 6.68e+04 |       0.0%       |     0.26%     |
|  2  |  2  | 512  | 128  |     [[2, 2, 512], [2, 512, 128]]      | bf16  |      25.61       |       25.81       |      26.11       |        2.17        | 5.24e+05 | 1.34e+05 |       0.0%       |     0.52%     |
|  4  |  2  | 512  | 128  |     [[4, 2, 512], [4, 512, 128]]      | bf16  |      25.61       |       25.72       |      25.82       |        2.33        | 1.05e+06 | 2.67e+05 |      0.01%       |     1.04%     |
|  8  |  2  | 512  | 128  |     [[8, 2, 512], [8, 512, 128]]      | bf16  |      25.73       |       25.83       |      25.99       |        2.67        | 2.10e+06 | 5.35e+05 |      0.01%       |     2.08%     |
| 16  |  2  | 512  | 128  |    [[16, 2, 512], [16, 512, 128]]     | bf16  |       25.6       |       25.79       |      25.97       |        3.34        | 4.19e+06 | 1.07e+06 |      0.02%       |     4.18%     |
| 32  |  2  | 512  | 128  |    [[32, 2, 512], [32, 512, 128]]     | bf16  |      25.43       |       25.59       |      25.69       |        4.67        | 8.39e+06 | 2.14e+06 |      0.04%       |     8.41%     |
|  1  |  4  | 512  | 128  |     [[1, 4, 512], [1, 512, 128]]      | bf16  |      25.44       |       25.64       |      25.88       |        2.09        | 5.24e+05 | 6.81e+04 |       0.0%       |     0.27%     |
|  2  |  4  | 512  | 128  |     [[2, 4, 512], [2, 512, 128]]      | bf16  |      25.51       |       25.65       |      25.74       |        2.17        | 1.05e+06 | 1.36e+05 |      0.01%       |     0.53%     |
|  4  |  4  | 512  | 128  |     [[4, 4, 512], [4, 512, 128]]      | bf16  |      25.39       |       25.57       |      25.81       |        2.34        | 2.10e+06 | 2.72e+05 |      0.01%       |     1.07%     |
|  8  |  4  | 512  | 128  |     [[8, 4, 512], [8, 512, 128]]      | bf16  |      25.76       |       25.9        |      26.08       |        2.68        | 4.19e+06 | 5.45e+05 |      0.02%       |     2.11%     |
| 16  |  4  | 512  | 128  |    [[16, 4, 512], [16, 512, 128]]     | bf16  |      25.61       |       25.86       |      26.23       |        3.36        | 8.39e+06 | 1.09e+06 |      0.04%       |     4.25%     |
| 32  |  4  | 512  | 128  |    [[32, 4, 512], [32, 512, 128]]     | bf16  |      25.85       |       25.95       |      26.13       |        4.72        | 1.68e+07 | 2.18e+06 |      0.09%       |     8.43%     |
