Test Case: H100PCIE_aten_mm
| B |  M   |  K   |  N   |         input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 | 512  | 6144 |  64  |  [[512, 6144], [6144, 64]]   | bf16  |      29.41       |       29.61       |      29.92       |        6.46        | 4.03e+08 | 3.57e+06 |      1.81%       |    12.14%     |
| 1 | 1024 | 6144 |  64  |  [[1024, 6144], [6144, 64]]  | bf16  |      29.48       |       29.73       |      29.95       |       10.44        | 8.05e+08 | 6.75e+06 |      3.61%       |     22.9%     |
| 1 | 2048 | 6144 |  64  |  [[2048, 6144], [6144, 64]]  | bf16  |      25.19       |       25.35       |      25.61       |       18.38        | 1.61e+09 | 1.31e+07 |      8.46%       |    52.03%     |
| 1 |  1   | 7168 |  64  |   [[1, 7168], [7168, 64]]    | bf16  |      29.21       |       29.41       |      29.68       |        2.58        | 9.18e+05 | 4.66e+05 |       0.0%       |     1.6%      |
| 1 |  2   | 7168 |  64  |   [[2, 7168], [7168, 64]]    | bf16  |      28.94       |       29.11       |      29.46       |        2.59        | 1.84e+06 | 4.73e+05 |      0.01%       |     1.64%     |
| 1 |  4   | 7168 |  64  |   [[4, 7168], [7168, 64]]    | bf16  |      29.28       |       29.42       |      29.69       |        2.61        | 3.67e+06 | 4.88e+05 |      0.02%       |     1.67%     |
| 1 |  8   | 7168 |  64  |   [[8, 7168], [7168, 64]]    | bf16  |      29.17       |       29.32       |      29.72       |        2.65        | 7.34e+06 | 5.17e+05 |      0.03%       |     1.77%     |
| 1 |  32  | 7168 |  64  |   [[32, 7168], [7168, 64]]   | bf16  |      29.26       |       29.41       |      29.63       |        2.86        | 2.94e+07 | 6.90e+05 |      0.13%       |     2.36%     |
| 1 |  64  | 7168 |  64  |   [[64, 7168], [7168, 64]]   | bf16  |      29.69       |       29.94       |      30.82       |        3.15        | 5.87e+07 | 9.22e+05 |      0.26%       |     3.1%      |
| 1 | 128  | 7168 |  64  |  [[128, 7168], [7168, 64]]   | bf16  |      29.32       |       29.6        |      29.83       |        3.73        | 1.17e+08 | 1.38e+06 |      0.53%       |     4.72%     |
| 1 | 256  | 7168 |  64  |  [[256, 7168], [7168, 64]]   | bf16  |       29.2       |       29.33       |      29.55       |        4.89        | 2.35e+08 | 2.31e+06 |      1.06%       |     7.91%     |
| 1 | 512  | 7168 |  64  |  [[512, 7168], [7168, 64]]   | bf16  |      29.41       |       29.61       |      29.92       |        7.2         | 4.70e+08 | 4.16e+06 |      2.11%       |    14.15%     |
| 1 | 1024 | 7168 |  64  |  [[1024, 7168], [7168, 64]]  | bf16  |      29.48       |       29.69       |      29.96       |       11.83        | 9.40e+08 | 7.86e+06 |      4.22%       |    26.68%     |
| 1 | 2048 | 7168 |  64  |  [[2048, 7168], [7168, 64]]  | bf16  |      29.55       |       29.87       |      30.05       |       21.09        | 1.88e+09 | 1.53e+07 |      8.41%       |    51.67%     |
| 1 |  1   | 8192 |  64  |   [[1, 8192], [8192, 64]]    | bf16  |      29.06       |       29.22       |      29.48       |        2.67        | 1.05e+06 | 5.33e+05 |       0.0%       |     1.83%     |
| 1 |  2   | 8192 |  64  |   [[2, 8192], [8192, 64]]    | bf16  |      29.01       |       29.29       |      29.61       |        2.68        | 2.10e+06 | 5.41e+05 |      0.01%       |     1.86%     |
| 1 |  4   | 8192 |  64  |   [[4, 8192], [8192, 64]]    | bf16  |      29.19       |       29.31       |       29.5       |        2.7         | 4.19e+06 | 5.57e+05 |      0.02%       |     1.91%     |
| 1 |  8   | 8192 |  64  |   [[8, 8192], [8192, 64]]    | bf16  |      29.05       |       29.35       |      29.56       |        2.74        | 8.39e+06 | 5.90e+05 |      0.04%       |     2.03%     |
| 1 |  32  | 8192 |  64  |   [[32, 8192], [8192, 64]]   | bf16  |      29.12       |       29.28       |       29.5       |        2.99        | 3.36e+07 | 7.88e+05 |      0.15%       |     2.71%     |
| 1 |  64  | 8192 |  64  |   [[64, 8192], [8192, 64]]   | bf16  |       29.4       |       29.69       |      29.86       |        3.32        | 6.71e+07 | 1.05e+06 |       0.3%       |     3.58%     |
| 1 | 128  | 8192 |  64  |  [[128, 8192], [8192, 64]]   | bf16  |      29.33       |       29.57       |      29.75       |        3.98        | 1.34e+08 | 1.58e+06 |      0.61%       |     5.39%     |
| 1 | 256  | 8192 |  64  |  [[256, 8192], [8192, 64]]   | bf16  |      29.36       |       29.47       |      29.71       |        5.3         | 2.68e+08 | 2.64e+06 |      1.21%       |     8.98%     |
| 1 | 512  | 8192 |  64  |  [[512, 8192], [8192, 64]]   | bf16  |      29.34       |       29.69       |      30.16       |        7.94        | 5.37e+08 | 4.75e+06 |      2.42%       |    16.19%     |
| 1 | 1024 | 8192 |  64  |  [[1024, 8192], [8192, 64]]  | bf16  |      29.29       |       29.5        |      29.68       |       13.22        | 1.07e+09 | 8.98e+06 |      4.85%       |    30.65%     |
| 1 | 2048 | 8192 |  64  |  [[2048, 8192], [8192, 64]]  | bf16  |      29.34       |       29.43       |       29.5       |       23.79        | 2.15e+09 | 1.74e+07 |      9.68%       |    59.42%     |
| 1 |  1   |  32  | 128  |     [[1, 32], [32, 128]]     | bf16  |      25.29       |       25.42       |      25.73       |        2.01        | 8.19e+03 | 4.26e+03 |       0.0%       |     0.02%     |
| 1 |  2   |  32  | 128  |     [[2, 32], [32, 128]]     | bf16  |      24.93       |       25.23       |      25.55       |        2.01        | 1.64e+04 | 4.42e+03 |       0.0%       |     0.02%     |
| 1 |  4   |  32  | 128  |     [[4, 32], [32, 128]]     | bf16  |      25.07       |       25.24       |      25.46       |        2.01        | 3.28e+04 | 4.74e+03 |       0.0%       |     0.02%     |
| 1 |  8   |  32  | 128  |     [[8, 32], [32, 128]]     | bf16  |      24.98       |       25.09       |       25.3       |        2.01        | 6.55e+04 | 5.38e+03 |       0.0%       |     0.02%     |
| 1 |  32  |  32  | 128  |    [[32, 32], [32, 128]]     | bf16  |      25.27       |       25.42       |      25.67       |        2.01        | 2.62e+05 | 9.22e+03 |       0.0%       |     0.04%     |
| 1 |  64  |  32  | 128  |    [[64, 32], [32, 128]]     | bf16  |       25.4       |       25.62       |      25.81       |        2.02        | 5.24e+05 | 1.43e+04 |       0.0%       |     0.06%     |
| 1 | 128  |  32  | 128  |    [[128, 32], [32, 128]]    | bf16  |      25.13       |       25.31       |      25.48       |        2.03        | 1.05e+06 | 2.46e+04 |      0.01%       |     0.1%      |
| 1 | 256  |  32  | 128  |    [[256, 32], [32, 128]]    | bf16  |      25.32       |       25.48       |      25.63       |        2.06        | 2.10e+06 | 4.51e+04 |      0.01%       |     0.18%     |
| 1 | 512  |  32  | 128  |    [[512, 32], [32, 128]]    | bf16  |      25.39       |       25.6        |      25.83       |        2.11        | 4.19e+06 | 8.60e+04 |      0.02%       |     0.34%     |
| 1 | 1024 |  32  | 128  |   [[1024, 32], [32, 128]]    | bf16  |      25.42       |       25.52       |      25.68       |        2.21        | 8.39e+06 | 1.68e+05 |      0.04%       |     0.66%     |
| 1 | 2048 |  32  | 128  |   [[2048, 32], [32, 128]]    | bf16  |      25.27       |       25.46       |       25.6       |        2.41        | 1.68e+07 | 3.32e+05 |      0.09%       |     1.31%     |
| 1 |  1   |  64  | 128  |     [[1, 64], [64, 128]]     | bf16  |      25.04       |       25.29       |      25.47       |        2.01        | 1.64e+04 | 8.38e+03 |       0.0%       |     0.03%     |
| 1 |  2   |  64  | 128  |     [[2, 64], [64, 128]]     | bf16  |      25.31       |       25.49       |      25.69       |        2.01        | 3.28e+04 | 8.58e+03 |       0.0%       |     0.03%     |
| 1 |  4   |  64  | 128  |     [[4, 64], [64, 128]]     | bf16  |      25.21       |       25.33       |      25.47       |        2.01        | 6.55e+04 | 8.96e+03 |       0.0%       |     0.04%     |
| 1 |  8   |  64  | 128  |     [[8, 64], [64, 128]]     | bf16  |      25.25       |       25.34       |      25.42       |        2.01        | 1.31e+05 | 9.73e+03 |       0.0%       |     0.04%     |
| 1 |  32  |  64  | 128  |    [[32, 64], [64, 128]]     | bf16  |      25.18       |       25.38       |      25.83       |        2.02        | 5.24e+05 | 1.43e+04 |       0.0%       |     0.06%     |
| 1 |  64  |  64  | 128  |    [[64, 64], [64, 128]]     | bf16  |      25.23       |       25.34       |      25.45       |        2.03        | 1.05e+06 | 2.05e+04 |      0.01%       |     0.08%     |
| 1 | 128  |  64  | 128  |    [[128, 64], [64, 128]]    | bf16  |      25.15       |       25.3        |      25.45       |        2.04        | 2.10e+06 | 3.28e+04 |      0.01%       |     0.13%     |
| 1 | 256  |  64  | 128  |    [[256, 64], [64, 128]]    | bf16  |      25.11       |       25.4        |      25.76       |        2.07        | 4.19e+06 | 5.73e+04 |      0.02%       |     0.23%     |
| 1 | 512  |  64  | 128  |    [[512, 64], [64, 128]]    | bf16  |      25.25       |       25.41       |      25.68       |        2.13        | 8.39e+06 | 1.06e+05 |      0.04%       |     0.42%     |
| 1 | 1024 |  64  | 128  |   [[1024, 64], [64, 128]]    | bf16  |      25.17       |       25.4        |       25.8       |        2.26        | 1.68e+07 | 2.05e+05 |      0.09%       |     0.81%     |
| 1 | 2048 |  64  | 128  |   [[2048, 64], [64, 128]]    | bf16  |      25.41       |       25.48       |       25.7       |        2.5         | 3.36e+07 | 4.01e+05 |      0.17%       |     1.58%     |
| 1 |  1   | 128  | 128  |    [[1, 128], [128, 128]]    | bf16  |      25.32       |       25.42       |      25.67       |        2.02        | 3.28e+04 | 1.66e+04 |       0.0%       |     0.07%     |
| 1 |  2   | 128  | 128  |    [[2, 128], [128, 128]]    | bf16  |      25.12       |       25.27       |      25.45       |        2.02        | 6.55e+04 | 1.69e+04 |       0.0%       |     0.07%     |
| 1 |  4   | 128  | 128  |    [[4, 128], [128, 128]]    | bf16  |      25.14       |       25.24       |      25.38       |        2.02        | 1.31e+05 | 1.74e+04 |       0.0%       |     0.07%     |
| 1 |  8   | 128  | 128  |    [[8, 128], [128, 128]]    | bf16  |      25.08       |       25.25       |      25.48       |        2.02        | 2.62e+05 | 1.84e+04 |       0.0%       |     0.07%     |
| 1 |  32  | 128  | 128  |   [[32, 128], [128, 128]]    | bf16  |      25.31       |       25.42       |      25.57       |        2.03        | 1.05e+06 | 2.46e+04 |      0.01%       |     0.1%      |
| 1 |  64  | 128  | 128  |   [[64, 128], [128, 128]]    | bf16  |      24.99       |       25.22       |      25.38       |        2.04        | 2.10e+06 | 3.28e+04 |      0.01%       |     0.13%     |
| 1 | 128  | 128  | 128  |   [[128, 128], [128, 128]]   | bf16  |      25.32       |       25.45       |      25.58       |        2.06        | 4.19e+06 | 4.92e+04 |      0.02%       |     0.19%     |
| 1 | 256  | 128  | 128  |   [[256, 128], [128, 128]]   | bf16  |      25.25       |       25.48       |      25.71       |        2.1         | 8.39e+06 | 8.19e+04 |      0.04%       |     0.32%     |
| 1 | 512  | 128  | 128  |   [[512, 128], [128, 128]]   | bf16  |      25.32       |       25.48       |       25.7       |        2.18        | 1.68e+07 | 1.47e+05 |      0.09%       |     0.58%     |
| 1 | 1024 | 128  | 128  |  [[1024, 128], [128, 128]]   | bf16  |      25.39       |       25.51       |      25.78       |        2.35        | 3.36e+07 | 2.79e+05 |      0.17%       |     1.1%      |
| 1 | 2048 | 128  | 128  |  [[2048, 128], [128, 128]]   | bf16  |      25.46       |       25.58       |       25.7       |        2.68        | 6.71e+07 | 5.41e+05 |      0.35%       |     2.12%     |
| 1 |  1   | 512  | 128  |    [[1, 512], [512, 128]]    | bf16  |       25.1       |       25.26       |      25.51       |        2.08        | 1.31e+05 | 6.62e+04 |       0.0%       |     0.26%     |
| 1 |  2   | 512  | 128  |    [[2, 512], [512, 128]]    | bf16  |      25.11       |       25.26       |      25.34       |        2.08        | 2.62e+05 | 6.68e+04 |       0.0%       |     0.27%     |
| 1 |  4   | 512  | 128  |    [[4, 512], [512, 128]]    | bf16  |      25.27       |       25.44       |      25.74       |        2.09        | 5.24e+05 | 6.81e+04 |       0.0%       |     0.27%     |
| 1 |  8   | 512  | 128  |    [[8, 512], [512, 128]]    | bf16  |      25.05       |       25.22       |      25.36       |        2.09        | 1.05e+06 | 7.07e+04 |      0.01%       |     0.28%     |
| 1 |  32  | 512  | 128  |   [[32, 512], [512, 128]]    | bf16  |      24.96       |       25.07       |      25.22       |        2.11        | 4.19e+06 | 8.60e+04 |      0.02%       |     0.34%     |
| 1 |  64  | 512  | 128  |   [[64, 512], [512, 128]]    | bf16  |      25.22       |       25.35       |       25.5       |        2.13        | 8.39e+06 | 1.06e+05 |      0.04%       |     0.42%     |
| 1 | 128  | 512  | 128  |   [[128, 512], [512, 128]]   | bf16  |      25.05       |       25.19       |      25.52       |        2.18        | 1.68e+07 | 1.47e+05 |      0.09%       |     0.59%     |
| 1 | 256  | 512  | 128  |   [[256, 512], [512, 128]]   | bf16  |      25.15       |       25.34       |      25.45       |        2.29        | 3.36e+07 | 2.29e+05 |      0.18%       |     0.91%     |
| 1 | 512  | 512  | 128  |   [[512, 512], [512, 128]]   | bf16  |      25.18       |       25.3        |      25.53       |        2.49        | 6.71e+07 | 3.93e+05 |      0.35%       |     1.56%     |
| 1 | 1024 | 512  | 128  |  [[1024, 512], [512, 128]]   | bf16  |      25.28       |       25.49       |      25.68       |        2.9         | 1.34e+08 | 7.21e+05 |       0.7%       |     2.85%     |
| 1 | 2048 | 512  | 128  |  [[2048, 512], [512, 128]]   | bf16  |      25.24       |       25.44       |      25.68       |        3.72        | 2.68e+08 | 1.38e+06 |      1.41%       |     5.45%     |
| 1 |  1   | 768  | 128  |    [[1, 768], [768, 128]]    | bf16  |       25.1       |       25.31       |      25.63       |        2.12        | 1.97e+05 | 9.92e+04 |       0.0%       |     0.4%      |
| 1 |  2   | 768  | 128  |    [[2, 768], [768, 128]]    | bf16  |      25.12       |       25.29       |      25.56       |        2.13        | 3.93e+05 | 1.00e+05 |       0.0%       |     0.4%      |
| 1 |  4   | 768  | 128  |    [[4, 768], [768, 128]]    | bf16  |      25.17       |       25.32       |      25.61       |        2.13        | 7.86e+05 | 1.02e+05 |       0.0%       |     0.4%      |
| 1 |  8   | 768  | 128  |    [[8, 768], [768, 128]]    | bf16  |      25.28       |       25.38       |       25.7       |        2.13        | 1.57e+06 | 1.05e+05 |      0.01%       |     0.42%     |
| 1 |  32  | 768  | 128  |   [[32, 768], [768, 128]]    | bf16  |      25.27       |       25.4        |      25.61       |        2.16        | 6.29e+06 | 1.27e+05 |      0.03%       |     0.5%      |
| 1 |  64  | 768  | 128  |   [[64, 768], [768, 128]]    | bf16  |      25.16       |       25.31       |       25.6       |        2.19        | 1.26e+07 | 1.56e+05 |      0.07%       |     0.62%     |
| 1 | 128  | 768  | 128  |   [[128, 768], [768, 128]]   | bf16  |      25.14       |       25.45       |      25.64       |        2.27        | 2.52e+07 | 2.13e+05 |      0.13%       |     0.85%     |
| 1 | 256  | 768  | 128  |   [[256, 768], [768, 128]]   | bf16  |      25.24       |       25.33       |      25.46       |        2.41        | 5.03e+07 | 3.28e+05 |      0.26%       |     1.3%      |
| 1 | 512  | 768  | 128  |   [[512, 768], [768, 128]]   | bf16  |      25.35       |       25.47       |      25.52       |        2.7         | 1.01e+08 | 5.57e+05 |      0.53%       |     2.2%      |
| 1 | 1024 | 768  | 128  |  [[1024, 768], [768, 128]]   | bf16  |      25.35       |       25.53       |      25.81       |        3.27        | 2.01e+08 | 1.02e+06 |      1.05%       |     4.01%     |
| 1 | 2048 | 768  | 128  |  [[2048, 768], [768, 128]]   | bf16  |      25.27       |       25.34       |       25.5       |        4.42        | 4.03e+08 | 1.93e+06 |      2.11%       |     7.65%     |
| 1 |  1   | 2048 | 128  |   [[1, 2048], [2048, 128]]   | bf16  |      24.89       |       25.16       |      25.33       |        2.33        | 5.24e+05 | 2.64e+05 |       0.0%       |     1.06%     |
| 1 |  2   | 2048 | 128  |   [[2, 2048], [2048, 128]]   | bf16  |      25.17       |       25.28       |      25.53       |        2.33        | 1.05e+06 | 2.66e+05 |      0.01%       |     1.06%     |
| 1 |  4   | 2048 | 128  |   [[4, 2048], [2048, 128]]   | bf16  |      25.17       |       25.29       |      25.43       |        2.34        | 2.10e+06 | 2.71e+05 |      0.01%       |     1.08%     |
| 1 |  8   | 2048 | 128  |   [[8, 2048], [2048, 128]]   | bf16  |      25.21       |       25.31       |      25.43       |        2.35        | 4.19e+06 | 2.80e+05 |      0.02%       |     1.11%     |
| 1 |  32  | 2048 | 128  |  [[32, 2048], [2048, 128]]   | bf16  |      24.86       |       25.05       |      25.17       |        2.41        | 1.68e+07 | 3.32e+05 |      0.09%       |     1.33%     |
| 1 |  64  | 2048 | 128  |  [[64, 2048], [2048, 128]]   | bf16  |      25.24       |       25.3        |      25.35       |        2.5         | 3.36e+07 | 4.01e+05 |      0.18%       |     1.59%     |
| 1 | 128  | 2048 | 128  |  [[128, 2048], [2048, 128]]  | bf16  |      25.14       |       25.27       |      25.48       |        2.68        | 6.71e+07 | 5.41e+05 |      0.35%       |     2.15%     |
| 1 | 256  | 2048 | 128  |  [[256, 2048], [2048, 128]]  | bf16  |      25.31       |       25.43       |      25.63       |        3.02        | 1.34e+08 | 8.19e+05 |       0.7%       |     3.24%     |
| 1 | 512  | 2048 | 128  |  [[512, 2048], [2048, 128]]  | bf16  |      25.28       |       25.36       |       25.5       |        3.72        | 2.68e+08 | 1.38e+06 |       1.4%       |     5.44%     |
| 1 | 1024 | 2048 | 128  | [[1024, 2048], [2048, 128]]  | bf16  |      25.16       |       25.32       |      25.46       |        5.11        | 5.37e+08 | 2.49e+06 |      2.82%       |     9.9%      |
| 1 | 2048 | 2048 | 128  | [[2048, 2048], [2048, 128]]  | bf16  |      25.26       |       25.38       |       25.5       |        7.9         | 1.07e+09 | 4.72e+06 |      5.62%       |    18.68%     |
| 1 |  1   | 3072 | 128  |   [[1, 3072], [3072, 128]]   | bf16  |       29.4       |       29.58       |      29.86       |        2.5         | 7.86e+05 | 3.96e+05 |       0.0%       |     1.35%     |
| 1 |  2   | 3072 | 128  |   [[2, 3072], [3072, 128]]   | bf16  |      29.38       |       29.56       |      29.77       |        2.5         | 1.57e+06 | 4.00e+05 |      0.01%       |     1.36%     |
| 1 |  4   | 3072 | 128  |   [[4, 3072], [3072, 128]]   | bf16  |       29.5       |       29.66       |      29.98       |        2.51        | 3.15e+06 | 4.06e+05 |      0.01%       |     1.38%     |
| 1 |  8   | 3072 | 128  |   [[8, 3072], [3072, 128]]   | bf16  |      29.46       |       29.64       |      29.81       |        2.52        | 6.29e+06 | 4.19e+05 |      0.03%       |     1.42%     |
| 1 |  32  | 3072 | 128  |  [[32, 3072], [3072, 128]]   | bf16  |      29.23       |       29.34       |      29.41       |        2.62        | 2.52e+07 | 4.96e+05 |      0.11%       |     1.7%      |
| 1 |  64  | 3072 | 128  |  [[64, 3072], [3072, 128]]   | bf16  |      29.36       |       29.51       |      29.68       |        2.75        | 5.03e+07 | 5.98e+05 |      0.23%       |     2.04%     |
| 1 | 128  | 3072 | 128  |  [[128, 3072], [3072, 128]]  | bf16  |       28.7       |       28.91       |      29.16       |        3.0         | 1.01e+08 | 8.03e+05 |      0.46%       |     2.8%      |
| 1 | 256  | 3072 | 128  |  [[256, 3072], [3072, 128]]  | bf16  |      29.38       |       29.63       |      29.92       |        3.52        | 2.01e+08 | 1.21e+06 |      0.91%       |     4.13%     |
| 1 | 512  | 3072 | 128  |  [[512, 3072], [3072, 128]]  | bf16  |      29.43       |       29.6        |      29.71       |        4.54        | 4.03e+08 | 2.03e+06 |      1.81%       |     6.9%      |
| 1 | 1024 | 3072 | 128  | [[1024, 3072], [3072, 128]]  | bf16  |       25.5       |       25.65       |      25.85       |        6.59        | 8.05e+08 | 3.67e+06 |      4.18%       |    14.39%     |
| 1 | 2048 | 3072 | 128  | [[2048, 3072], [3072, 128]]  | bf16  |      25.84       |       25.9        |      26.06       |       10.68        | 1.61e+09 | 6.95e+06 |      8.24%       |    26.88%     |
| 1 |  1   | 4096 | 128  |   [[1, 4096], [4096, 128]]   | bf16  |      29.25       |       29.49       |       29.6       |        2.66        | 1.05e+06 | 5.29e+05 |       0.0%       |     1.81%     |
| 1 |  2   | 4096 | 128  |   [[2, 4096], [4096, 128]]   | bf16  |      29.28       |       29.5        |      29.95       |        2.67        | 2.10e+06 | 5.33e+05 |      0.01%       |     1.82%     |
| 1 |  4   | 4096 | 128  |   [[4, 4096], [4096, 128]]   | bf16  |      29.42       |       29.64       |      29.85       |        2.68        | 4.19e+06 | 5.41e+05 |      0.02%       |     1.84%     |
| 1 |  8   | 4096 | 128  |   [[8, 4096], [4096, 128]]   | bf16  |      29.44       |       29.67       |      30.08       |        2.7         | 8.39e+06 | 5.58e+05 |      0.04%       |     1.9%      |
| 1 |  32  | 4096 | 128  |  [[32, 4096], [4096, 128]]   | bf16  |       29.3       |       29.59       |      29.77       |        2.82        | 3.36e+07 | 6.59e+05 |      0.15%       |     2.25%     |
| 1 |  64  | 4096 | 128  |  [[64, 4096], [4096, 128]]   | bf16  |      29.33       |       29.47       |      29.72       |        2.99        | 6.71e+07 | 7.95e+05 |       0.3%       |     2.71%     |
| 1 | 128  | 4096 | 128  |  [[128, 4096], [4096, 128]]  | bf16  |      29.24       |       29.39       |      29.52       |        3.33        | 1.34e+08 | 1.06e+06 |      0.61%       |     3.64%     |
| 1 | 256  | 4096 | 128  |  [[256, 4096], [4096, 128]]  | bf16  |      29.65       |       29.78       |      30.14       |        4.01        | 2.68e+08 | 1.61e+06 |       1.2%       |     5.42%     |
| 1 | 512  | 4096 | 128  |  [[512, 4096], [4096, 128]]  | bf16  |      29.38       |       29.61       |       29.9       |        5.36        | 5.37e+08 | 2.69e+06 |      2.42%       |     9.15%     |
| 1 | 1024 | 4096 | 128  | [[1024, 4096], [4096, 128]]  | bf16  |      25.25       |       25.47       |       25.7       |        8.06        | 1.07e+09 | 4.85e+06 |      5.62%       |    19.21%     |
| 1 | 2048 | 4096 | 128  | [[2048, 4096], [4096, 128]]  | bf16  |      25.25       |       25.33       |      25.41       |       13.47        | 2.15e+09 | 9.18e+06 |      11.25%      |    36.34%     |
| 1 |  1   | 5120 | 128  |   [[1, 5120], [5120, 128]]   | bf16  |      29.57       |       29.82       |       30.1       |        2.83        | 1.31e+06 | 6.61e+05 |      0.01%       |     2.23%     |
| 1 |  2   | 5120 | 128  |   [[2, 5120], [5120, 128]]   | bf16  |      29.51       |       29.67       |      30.03       |        2.83        | 2.62e+06 | 6.66e+05 |      0.01%       |     2.26%     |
| 1 |  4   | 5120 | 128  |   [[4, 5120], [5120, 128]]   | bf16  |      29.58       |       29.82       |      30.15       |        2.85        | 5.24e+06 | 6.76e+05 |      0.02%       |     2.29%     |
| 1 |  8   | 5120 | 128  |   [[8, 5120], [5120, 128]]   | bf16  |      29.26       |       29.48       |      29.65       |        2.87        | 1.05e+07 | 6.97e+05 |      0.05%       |     2.38%     |
| 1 |  32  | 5120 | 128  |  [[32, 5120], [5120, 128]]   | bf16  |      29.53       |       29.76       |      30.04       |        3.03        | 4.19e+07 | 8.23e+05 |      0.19%       |     2.79%     |
| 1 |  64  | 5120 | 128  |  [[64, 5120], [5120, 128]]   | bf16  |      29.25       |       29.47       |      29.77       |        3.24        | 8.39e+07 | 9.91e+05 |      0.38%       |     3.39%     |
| 1 | 128  | 5120 | 128  |  [[128, 5120], [5120, 128]]  | bf16  |      29.38       |       29.56       |      29.78       |        3.66        | 1.68e+08 | 1.33e+06 |      0.76%       |     4.52%     |
| 1 | 256  | 5120 | 128  |  [[256, 5120], [5120, 128]]  | bf16  |      29.37       |       29.56       |      29.81       |        4.5         | 3.36e+08 | 2.00e+06 |      1.51%       |     6.81%     |
| 1 | 512  | 5120 | 128  |  [[512, 5120], [5120, 128]]  | bf16  |       29.5       |       29.6        |      29.73       |        6.18        | 6.71e+08 | 3.34e+06 |      3.01%       |    11.33%     |
| 1 | 1024 | 5120 | 128  | [[1024, 5120], [5120, 128]]  | bf16  |      25.32       |       25.39       |      25.44       |        9.54        | 1.34e+09 | 6.03e+06 |      7.01%       |    23.81%     |
| 1 | 2048 | 5120 | 128  | [[2048, 5120], [5120, 128]]  | bf16  |      25.23       |       25.4        |      25.65       |       16.25        | 2.68e+09 | 1.14e+07 |      14.07%      |     45.2%     |
| 1 |  1   | 6144 | 128  |   [[1, 6144], [6144, 128]]   | bf16  |      29.27       |       29.49       |      29.86       |        2.99        | 1.57e+06 | 7.93e+05 |      0.01%       |     2.71%     |
| 1 |  2   | 6144 | 128  |   [[2, 6144], [6144, 128]]   | bf16  |      29.36       |       29.56       |      29.82       |        3.0         | 3.15e+06 | 7.99e+05 |      0.01%       |     2.72%     |
| 1 |  4   | 6144 | 128  |   [[4, 6144], [6144, 128]]   | bf16  |      29.47       |       29.65       |      29.83       |        3.01        | 6.29e+06 | 8.12e+05 |      0.03%       |     2.75%     |
| 1 |  8   | 6144 | 128  |   [[8, 6144], [6144, 128]]   | bf16  |      29.48       |       29.69       |      30.12       |        3.05        | 1.26e+07 | 8.37e+05 |      0.06%       |     2.84%     |
| 1 |  32  | 6144 | 128  |  [[32, 6144], [6144, 128]]   | bf16  |      29.42       |       29.63       |      29.93       |        3.23        | 5.03e+07 | 9.87e+05 |      0.23%       |     3.36%     |
| 1 |  64  | 6144 | 128  |  [[64, 6144], [6144, 128]]   | bf16  |       29.4       |       29.57       |      29.92       |        3.48        | 1.01e+08 | 1.19e+06 |      0.45%       |     4.04%     |
| 1 | 128  | 6144 | 128  |  [[128, 6144], [6144, 128]]  | bf16  |      29.15       |       29.31       |       29.5       |        3.99        | 2.01e+08 | 1.59e+06 |      0.91%       |     5.45%     |
| 1 | 256  | 6144 | 128  |  [[256, 6144], [6144, 128]]  | bf16  |      29.39       |       29.53       |      29.66       |        4.99        | 4.03e+08 | 2.39e+06 |      1.81%       |     8.14%     |
| 1 | 512  | 6144 | 128  |  [[512, 6144], [6144, 128]]  | bf16  |      29.42       |       29.58       |      29.84       |        7.0         | 8.05e+08 | 4.00e+06 |      3.62%       |    13.59%     |
| 1 | 1024 | 6144 | 128  | [[1024, 6144], [6144, 128]]  | bf16  |       25.4       |       25.56       |      25.83       |       11.01        | 1.61e+09 | 7.21e+06 |      8.39%       |    28.38%     |
| 1 | 2048 | 6144 | 128  | [[2048, 6144], [6144, 128]]  | bf16  |      25.43       |       25.63       |      25.81       |       19.04        | 3.22e+09 | 1.36e+07 |      16.76%      |     53.6%     |
| 1 |  1   | 7168 | 128  |   [[1, 7168], [7168, 128]]   | bf16  |      29.42       |       29.67       |       29.9       |        3.16        | 1.84e+06 | 9.25e+05 |      0.01%       |     3.14%     |
| 1 |  2   | 7168 | 128  |   [[2, 7168], [7168, 128]]   | bf16  |      29.29       |       29.44       |      29.69       |        3.17        | 3.67e+06 | 9.32e+05 |      0.02%       |     3.18%     |
| 1 |  4   | 7168 | 128  |   [[4, 7168], [7168, 128]]   | bf16  |      29.29       |       29.52       |      29.77       |        3.18        | 7.34e+06 | 9.47e+05 |      0.03%       |     3.23%     |
| 1 |  8   | 7168 | 128  |   [[8, 7168], [7168, 128]]   | bf16  |      29.21       |       29.48       |       29.6       |        3.22        | 1.47e+07 | 9.76e+05 |      0.07%       |     3.34%     |
| 1 |  32  | 7168 | 128  |  [[32, 7168], [7168, 128]]   | bf16  |      29.51       |       29.62       |      29.83       |        3.44        | 5.87e+07 | 1.15e+06 |      0.26%       |     3.9%      |
| 1 |  64  | 7168 | 128  |  [[64, 7168], [7168, 128]]   | bf16  |       29.3       |       29.44       |      29.62       |        3.73        | 1.17e+08 | 1.38e+06 |      0.53%       |     4.73%     |
