Test Case: H100PCIE_aten_silu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      60.14       |       60.26       |      60.36       |       64.91        | 3.27e+08 | 5.03e+07 |      10.67%      |    83.69%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      115.66      |      115.76       |      115.85      |       127.83       | 6.54e+08 | 1.01e+08 |      11.09%      |    87.03%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      226.01      |       226.1       |      226.2       |       253.66       | 1.31e+09 | 2.01e+08 |      11.35%      |    89.08%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |      445.23      |       445.4       |      445.58      |       505.32       | 2.62e+09 | 4.03e+08 |      11.53%      |    90.44%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       2.98       |       3.01        |       3.03       |        2.02        | 9.32e+04 | 1.43e+04 |      0.06%       |     0.48%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       2.89       |       2.89        |       2.9        |        2.04        | 1.86e+05 | 2.87e+04 |      0.13%       |     0.99%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       3.09       |        3.1        |       3.12       |        2.07        | 3.73e+05 | 5.73e+04 |      0.24%       |     1.86%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       3.18       |       3.21        |       3.23       |        2.14        | 7.45e+05 | 1.15e+05 |      0.46%       |     3.61%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       3.19       |       3.21        |       3.24       |        2.29        | 1.49e+06 | 2.29e+05 |      0.92%       |     7.19%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       3.34       |       3.35        |       3.36       |        2.57        | 2.98e+06 | 4.59e+05 |      1.75%       |    13.74%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       3.72       |       3.74        |       3.75       |        3.15        | 5.96e+06 | 9.18e+05 |      3.14%       |    24.66%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       4.22       |       4.24        |       4.25       |        4.29        | 1.19e+07 | 1.84e+06 |      5.54%       |    43.48%     |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       5.66       |       5.69        |       5.72       |        6.59        | 2.39e+07 | 3.67e+06 |      8.26%       |    64.84%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |       8.42       |       8.45        |       8.49       |       11.18        | 4.77e+07 | 7.34e+06 |      11.11%      |    87.17%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      15.41       |       15.45       |      15.49       |       20.35        | 9.54e+07 | 1.47e+07 |      12.14%      |    95.26%     |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      37.06       |       37.18       |      37.29       |        38.7        | 1.91e+08 | 2.94e+07 |      10.1%       |    79.22%     |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      69.62       |       69.74       |      69.84       |        75.4        | 3.82e+08 | 5.87e+07 |      10.75%      |    84.34%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      133.93      |      134.09       |      134.22      |       148.8        | 7.63e+08 | 1.17e+08 |      11.18%      |    87.69%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      262.86      |      262.98       |      263.09      |       295.6        | 1.53e+09 | 2.35e+08 |      11.39%      |    89.36%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |      519.12      |      519.23       |      519.33      |       589.2        | 3.05e+09 | 4.70e+08 |      11.53%      |    90.49%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       3.03       |       3.05        |       3.07       |        2.02        | 1.06e+05 | 1.64e+04 |      0.07%       |     0.54%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       3.07       |       3.09        |       3.12       |        2.04        | 2.13e+05 | 3.28e+04 |      0.14%       |     1.07%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       3.17       |        3.2        |       3.23       |        2.08        | 4.26e+05 | 6.55e+04 |      0.26%       |     2.07%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       3.18       |        3.2        |       3.21       |        2.16        | 8.52e+05 | 1.31e+05 |      0.53%       |     4.12%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       3.24       |       3.26        |       3.27       |        2.33        | 1.70e+06 | 2.62e+05 |      1.03%       |     8.09%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       3.32       |       3.35        |       3.38       |        2.66        | 3.41e+06 | 5.24e+05 |      2.01%       |    15.79%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       3.71       |       3.73        |       3.75       |        3.31        | 6.82e+06 | 1.05e+06 |       3.6%       |    28.26%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       4.48       |        4.5        |       4.53       |        4.62        | 1.36e+07 | 2.10e+06 |      5.97%       |    46.81%     |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       6.09       |       6.14        |       6.21       |        7.24        | 2.73e+07 | 4.19e+06 |      8.78%       |    68.87%     |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |       9.16       |        9.2        |       9.23       |       12.49        | 5.45e+07 | 8.39e+06 |      11.67%      |    91.58%     |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |       18.8       |       18.99       |      19.17       |       22.97        | 1.09e+08 | 1.68e+07 |      11.37%      |    89.24%     |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |       41.8       |       41.86       |      41.93       |       43.94        | 2.18e+08 | 3.36e+07 |      10.23%      |    80.27%     |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      78.39       |       78.62       |      78.83       |       85.89        | 4.36e+08 | 6.71e+07 |      10.91%      |    85.61%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      152.94      |      153.12       |      153.26      |       169.77       | 8.72e+08 | 1.34e+08 |      11.18%      |    87.76%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      299.76      |      299.81       |      299.86      |       337.54       | 1.74e+09 | 2.68e+08 |      11.41%      |    89.55%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |      592.05      |      592.64       |      593.06      |       673.09       | 3.49e+09 | 5.37e+08 |      11.56%      |    90.68%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       2.9        |       2.92        |       2.93       |        2.03        | 1.80e+05 | 2.76e+04 |      0.12%       |     0.95%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       3.08       |        3.1        |       3.12       |        2.07        | 3.59e+05 | 5.53e+04 |      0.23%       |     1.8%      |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       3.2        |       3.23        |       3.25       |        2.14        | 7.19e+05 | 1.11e+05 |      0.44%       |     3.46%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       3.35       |       3.37        |       3.39       |        2.28        | 1.44e+06 | 2.21e+05 |      0.84%       |     6.6%      |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       3.44       |       3.46        |       3.47       |        2.55        | 2.88e+06 | 4.42e+05 |      1.64%       |    12.86%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       3.63       |       3.65        |       3.67       |        3.11        | 5.75e+06 | 8.85e+05 |      3.11%       |    24.37%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       4.28       |        4.3        |       4.31       |        4.21        | 1.15e+07 | 1.77e+06 |      5.27%       |    41.34%     |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       5.58       |       5.61        |       5.64       |        6.42        | 2.30e+07 | 3.54e+06 |      8.08%       |    63.42%     |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |       8.21       |       8.24        |       8.27       |       10.85        | 4.60e+07 | 7.08e+06 |      10.99%      |    86.21%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      14.55       |       14.61       |      14.67       |       19.69        | 9.20e+07 | 1.42e+07 |      12.4%       |    97.29%     |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |      35.69       |       35.95       |      36.16       |       37.39        | 1.84e+08 | 2.83e+07 |      10.11%      |    79.33%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      67.41       |       67.52       |      67.64       |       72.78        | 3.68e+08 | 5.66e+07 |      10.71%      |     84.0%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      129.07      |      129.19       |      129.29      |       143.56       | 7.36e+08 | 1.13e+08 |      11.18%      |    87.74%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      253.85      |      253.95       |      254.03      |       285.12       | 1.47e+09 | 2.26e+08 |      11.37%      |    89.22%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |      500.82      |       501.0       |      501.16      |       568.23       | 2.94e+09 | 4.53e+08 |      11.53%      |    90.45%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |     1001.01      |      1001.21      |     1001.37      |      1134.46       | 5.89e+09 | 9.06e+08 |      11.54%      |    90.51%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       3.19       |        3.2        |       3.21       |        2.04        | 2.13e+05 | 3.28e+04 |      0.13%       |     1.03%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       3.17       |       3.19        |       3.21       |        2.08        | 4.26e+05 | 6.55e+04 |      0.26%       |     2.07%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       3.19       |       3.21        |       3.23       |        2.16        | 8.52e+05 | 1.31e+05 |      0.52%       |     4.11%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       3.26       |       3.29        |       3.33       |        2.33        | 1.70e+06 | 2.62e+05 |      1.02%       |     8.04%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       3.45       |       3.47        |       3.49       |        2.66        | 3.41e+06 | 5.24e+05 |      1.94%       |     15.2%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       3.67       |       3.69        |       3.7        |        3.31        | 6.82e+06 | 1.05e+06 |      3.64%       |    28.57%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       4.51       |       4.54        |       4.56       |        4.62        | 1.36e+07 | 2.10e+06 |      5.93%       |     46.5%     |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       6.12       |       6.15        |       6.19       |        7.24        | 2.73e+07 | 4.19e+06 |      8.73%       |    68.53%     |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |       9.21       |       9.23        |       9.24       |       12.49        | 5.45e+07 | 8.39e+06 |      11.61%      |    91.08%     |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |      18.76       |       18.93       |      19.11       |       22.97        | 1.09e+08 | 1.68e+07 |      11.4%       |    89.43%     |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      41.83       |       41.98       |      42.15       |       43.94        | 2.18e+08 | 3.36e+07 |      10.22%      |    80.22%     |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      78.58       |       78.74       |      78.88       |       85.89        | 4.36e+08 | 6.71e+07 |      10.88%      |     85.4%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      153.01      |      153.14       |      153.26      |       169.77       | 8.72e+08 | 1.34e+08 |      11.18%      |    87.72%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      300.11      |      300.18       |      300.25      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.45%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |      592.65      |      593.07       |      593.41      |       673.09       | 3.49e+09 | 5.37e+08 |      11.55%      |    90.59%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |     1179.52      |      1179.71      |     1179.92      |      1344.18       | 6.98e+09 | 1.07e+09 |      11.6%       |    91.03%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       2.71       |       2.98        |       3.16       |        2.25        | 1.28e+06 | 1.97e+05 |      0.92%       |     7.25%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       3.09       |        3.1        |       3.11       |        2.49        | 2.56e+06 | 3.93e+05 |      1.62%       |    12.73%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       3.57       |        3.6        |       3.62       |        2.98        | 5.11e+06 | 7.86e+05 |      2.81%       |    22.03%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       4.05       |       4.07        |       4.08       |        3.97        | 1.02e+07 | 1.57e+06 |      4.95%       |    38.84%     |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       5.27       |       5.31        |       5.35       |        5.93        | 2.04e+07 | 3.15e+06 |      7.61%       |    59.69%     |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       7.68       |        7.7        |       7.72       |        9.86        | 4.09e+07 | 6.29e+06 |      10.44%      |    81.92%     |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       4.09       |       4.11        |       4.13       |        3.97        | 1.02e+07 | 1.57e+06 |       4.9%       |    38.46%     |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       5.28       |        5.3        |       5.33       |        5.93        | 2.04e+07 | 3.15e+06 |      7.59%       |    59.58%     |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |       7.65       |       7.68        |       7.71       |        9.86        | 4.09e+07 | 6.29e+06 |      10.48%      |    82.24%     |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |      12.84       |       12.86       |      12.88       |       17.73        | 8.18e+07 | 1.26e+07 |      12.49%      |     98.0%     |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      32.17       |       32.35       |      32.51       |       33.46        | 1.64e+08 | 2.52e+07 |      9.97%       |    78.23%     |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      60.17       |       60.26       |      60.35       |       64.91        | 3.27e+08 | 5.03e+07 |      10.66%      |    83.65%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |       7.7        |       7.74        |       7.8        |        9.86        | 4.09e+07 | 6.29e+06 |      10.41%      |    81.71%     |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |      12.82       |       12.85       |      12.88       |       17.73        | 8.18e+07 | 1.26e+07 |      12.51%      |    98.15%     |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |      32.16       |       32.41       |      32.65       |       33.46        | 1.64e+08 | 2.52e+07 |      9.97%       |    78.25%     |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      59.88       |       59.95       |      60.02       |       64.91        | 3.27e+08 | 5.03e+07 |      10.71%      |    84.05%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      114.91      |      115.07       |      115.21      |       127.83       | 6.54e+08 | 1.01e+08 |      11.16%      |     87.6%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      225.49      |      225.63       |      225.76      |       253.66       | 1.31e+09 | 2.01e+08 |      11.38%      |    89.28%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       3.71       |       3.73        |       3.75       |        3.31        | 6.82e+06 | 1.05e+06 |       3.6%       |    28.26%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       4.47       |       4.52        |       4.57       |        4.62        | 1.36e+07 | 2.10e+06 |      5.98%       |    46.92%     |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       6.14       |       6.16        |       6.17       |        7.24        | 2.73e+07 | 4.19e+06 |      8.71%       |    68.31%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |       9.32       |       9.36        |       9.39       |       12.49        | 5.45e+07 | 8.39e+06 |      11.47%      |    90.01%     |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      18.85       |       18.9        |      18.95       |       22.97        | 1.09e+08 | 1.68e+07 |      11.34%      |     89.0%     |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      41.49       |       41.75       |      41.97       |       43.94        | 2.18e+08 | 3.36e+07 |      10.31%      |    80.87%     |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |       9.17       |       9.22        |       9.27       |       12.49        | 5.45e+07 | 8.39e+06 |      11.66%      |    91.48%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      18.96       |       19.07       |      19.19       |       22.97        | 1.09e+08 | 1.68e+07 |      11.28%      |    88.49%     |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      41.72       |       41.93       |      42.13       |       43.94        | 2.18e+08 | 3.36e+07 |      10.25%      |    80.43%     |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      78.53       |       78.67       |      78.79       |       85.89        | 4.36e+08 | 6.71e+07 |      10.89%      |    85.46%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      152.98      |      153.13       |      153.26      |       169.77       | 8.72e+08 | 1.34e+08 |      11.18%      |    87.74%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      299.67      |      299.75       |      299.81      |       337.54       | 1.74e+09 | 2.68e+08 |      11.42%      |    89.58%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      40.41       |       41.05       |      41.49       |       43.94        | 2.18e+08 | 3.36e+07 |      10.58%      |    83.03%     |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      78.21       |       78.41       |      78.64       |       85.89        | 4.36e+08 | 6.71e+07 |      10.94%      |    85.81%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      152.85      |      152.98       |      153.11      |       169.77       | 8.72e+08 | 1.34e+08 |      11.19%      |    87.81%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      300.08      |      300.14       |      300.21      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.45%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |      593.07      |      593.21       |      593.35      |       673.09       | 3.49e+09 | 5.37e+08 |      11.54%      |    90.52%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |      1179.9      |      1180.35      |     1180.84      |      1344.18       | 6.98e+09 | 1.07e+09 |      11.6%       |     91.0%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       4.09       |       4.18        |       4.24       |        4.62        | 1.36e+07 | 2.10e+06 |      6.54%       |    51.28%     |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       5.94       |       5.96        |       5.98       |        7.24        | 2.73e+07 | 4.19e+06 |       9.0%       |    70.61%     |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |       9.02       |       9.06        |       9.11       |       12.49        | 5.45e+07 | 8.39e+06 |      11.85%      |     93.0%     |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      18.51       |       18.64       |      18.77       |       22.97        | 1.09e+08 | 1.68e+07 |      11.55%      |    90.64%     |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      41.66       |       41.8        |      41.97       |       43.94        | 2.18e+08 | 3.36e+07 |      10.27%      |    80.54%     |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      78.53       |       78.73       |       78.9       |       85.89        | 4.36e+08 | 6.71e+07 |      10.89%      |    85.46%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      18.78       |       18.86       |      18.94       |       22.97        | 1.09e+08 | 1.68e+07 |      11.39%      |    89.34%     |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      41.72       |       41.89       |      42.06       |       43.94        | 2.18e+08 | 3.36e+07 |      10.25%      |    80.43%     |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      78.39       |       78.62       |      78.88       |       85.89        | 4.36e+08 | 6.71e+07 |      10.91%      |    85.61%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      152.78      |      152.88       |      152.97      |       169.77       | 8.72e+08 | 1.34e+08 |      11.2%       |    87.85%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      300.05      |      300.17       |      300.27      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.46%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |      592.95      |      593.11       |      593.28      |       673.09       | 3.49e+09 | 5.37e+08 |      11.54%      |    90.54%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      78.86       |       79.0        |      79.13       |       85.89        | 4.36e+08 | 6.71e+07 |      10.85%      |     85.1%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      151.82      |      152.05       |      152.28      |       169.77       | 8.72e+08 | 1.34e+08 |      11.27%      |    88.41%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      300.0       |      300.15       |      300.29      |       337.54       | 1.74e+09 | 2.68e+08 |      11.4%       |    89.48%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |      592.62      |      592.99       |      593.27      |       673.09       | 3.49e+09 | 5.37e+08 |      11.55%      |    90.59%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |      1180.0      |      1180.32      |     1180.67      |      1344.18       | 6.98e+09 | 1.07e+09 |      11.6%       |     91.0%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     2353.46      |      2355.07      |      2356.6      |      2686.35       | 1.40e+10 | 2.15e+09 |      11.63%      |    91.25%     |
