test case : H100PCIE_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                             input_shape                              | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops     |  activation  |   params   |     flops_1D      |               flops_2D               |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    32    |   True   |   192    |   True   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 32768, 32, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]     |  bf16  |     56524.27     |     57955.14      |     58366.96     |     10909.85      |    2.64e+13     |   6.29e+06   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       1.50e-01       |       6.95e-01       |       1.72e-01        |  1.41e+09  |    2.49%     |
|    64    |   True   |   192    |   True   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 32768, 32, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]     |  bf16  |    115041.98     |     116909.80     |    117707.16     |     10909.85      |    5.28e+13     |   1.26e+07   |  0.00e+00  |  [481036337152]   |   [26388279066624, 26388279066624]   |  [68719476736]   |       1.48e-01       |       6.83e-01       |       1.69e-01        |  2.82e+09  |    2.45%     |
|   128    |   True   |   192    |   True   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 32768, 32, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]     |  bf16  |    230366.53     |     233776.19     |    235282.28     |     21817.71      |    1.06e+14     |   2.52e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       1.47e-01       |       6.82e-01       |       1.68e-01        |  5.64e+09  |    2.45%     |
|    32    |   True   |   192    |   True   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 65536, 32, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]     |  bf16  |    245475.73     |     249175.67     |    250337.20     |     43633.41      |    1.06e+14     |   1.26e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       1.38e-01       |       6.40e-01       |       1.58e-01        |  2.82e+09  |    1.15%     |
|    64    |   True   |   192    |   True   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 65536, 32, 192], [2, 65536, 8, 192], [2, 65536, 8, 192]]     |  bf16  |    499331.62     |     504081.44     |    506504.75     |     43633.41      |    2.11e+14     |   2.52e+07   |  0.00e+00  |  [1924145348608]  |  [105553116266496, 105553116266496]  |  [274877906944]  |       1.36e-01       |       6.29e-01       |       1.55e-01        |  5.64e+09  |    1.13%     |
|    32    |   True   |   192    |   True   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 32, 192], [1, 2048, 32, 192], [1, 2048, 32, 192]]     |  bf16  |      300.96      |      303.57       |      308.28      |     87264.83      |    1.03e+11     |   3.93e+05   |  0.00e+00  |    [939524096]    |      [51539607552, 51539607552]      |   [134217728]    |       1.10e-01       |       5.10e-01       |       1.26e-01        |  1.26e+08  |    41.81%    |
|    64    |   True   |   192    |   True   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 32, 192], [2, 2048, 32, 192], [2, 2048, 32, 192]]     |  bf16  |      527.46      |      536.56       |      540.17      |     174527.66     |    2.06e+11     |   7.86e+05   |  0.00e+00  |   [1879048192]    |     [103079215104, 103079215104]     |   [268435456]    |       1.26e-01       |       5.82e-01       |       1.44e-01        |  2.52e+08  |    47.71%    |
|   128    |   True   |   192    |   True   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 32, 192], [4, 2048, 32, 192], [4, 2048, 32, 192]]     |  bf16  |      995.26      |      1015.83      |     1033.26      |     174527.66     |    4.12e+11     |   1.57e+06   |  0.00e+00  |   [3758096384]    |     [206158430208, 206158430208]     |   [536870912]    |       1.33e-01       |       6.16e-01       |       1.52e-01        |  5.03e+08  |    50.57%    |
|    32    |   True   |   192    |   True   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 32, 192], [1, 4096, 32, 192], [1, 4096, 32, 192]]     |  bf16  |      979.39      |      1004.27      |     1017.17      |     349053.31     |    4.12e+11     |   7.86e+05   |  0.00e+00  |   [3758096384]    |     [206158430208, 206158430208]     |   [536870912]    |       1.35e-01       |       6.26e-01       |       1.55e-01        |  2.52e+08  |    25.70%    |
|    64    |   True   |   192    |   True   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 32, 192], [2, 4096, 32, 192], [2, 4096, 32, 192]]     |  bf16  |     1856.63      |      1919.79      |     1979.62      |      172.44       |    8.25e+11     |   1.57e+06   |  0.00e+00  |   [7516192768]    |     [412316860416, 412316860416]     |   [1073741824]   |       1.43e-01       |       6.61e-01       |       1.63e-01        |  5.03e+08  |    27.11%    |
|   128    |   True   |   192    |   True   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 32, 192], [4, 4096, 32, 192], [4, 4096, 32, 192]]     |  bf16  |     3631.60      |      3709.89      |     3726.69      |      342.87       |    1.65e+12     |   3.15e+06   |  0.00e+00  |   [15032385536]   |     [824633720832, 824633720832]     |   [2147483648]   |       1.46e-01       |       6.76e-01       |       1.67e-01        |  1.01e+09  |    27.72%    |
|    32    |   True   |   192    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 32, 192], [1, 8192, 32, 192], [1, 8192, 32, 192]]     |  bf16  |     3608.23      |      3633.78      |     3653.15      |      683.74       |    1.65e+12     |   1.57e+06   |  0.00e+00  |   [15032385536]   |     [824633720832, 824633720832]     |   [2147483648]   |       1.47e-01       |       6.80e-01       |       1.68e-01        |  5.03e+08  |    13.95%    |
|    64    |   True   |   192    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 32, 192], [2, 8192, 32, 192], [2, 8192, 32, 192]]     |  bf16  |     7059.63      |      7173.49      |     7434.25      |      683.74       |    3.30e+12     |   3.15e+06   |  0.00e+00  |   [30064771072]   |    [1649267441664, 1649267441664]    |   [4294967296]   |       1.50e-01       |       6.95e-01       |       1.72e-01        |  1.01e+09  |    14.26%    |
|   128    |   True   |   192    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 32, 192], [4, 8192, 32, 192], [4, 8192, 32, 192]]     |  bf16  |     14074.48     |     14359.65      |     14794.87     |      1365.48      |    6.60e+12     |   6.29e+06   |  0.00e+00  |   [60129542144]   |    [3298534883328, 3298534883328]    |   [8589934592]   |       1.51e-01       |       6.98e-01       |       1.72e-01        |  2.01e+09  |    14.30%    |
|    32    |   True   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 192], [1, 16384, 32, 192], [1, 16384, 32, 192]]    |  bf16  |     13911.57     |     14226.37      |     14565.46     |      2728.96      |    6.60e+12     |   3.15e+06   |  0.00e+00  |   [60129542144]   |    [3298534883328, 3298534883328]    |   [8589934592]   |       1.53e-01       |       7.06e-01       |       1.74e-01        |  1.01e+09  |    7.24%     |
|    64    |   True   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 192], [2, 16384, 32, 192], [2, 16384, 32, 192]]    |  bf16  |     27529.52     |     28583.03      |     29010.84     |      2728.96      |    1.32e+13     |   6.29e+06   |  0.00e+00  |  [120259084288]   |    [6597069766656, 6597069766656]    |  [17179869184]   |       1.54e-01       |       7.13e-01       |       1.76e-01        |  2.01e+09  |    7.31%     |
|   128    |   True   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 192], [4, 16384, 32, 192], [4, 16384, 32, 192]]    |  bf16  |     56262.04     |     57405.68      |     57701.93     |      5455.93      |    2.64e+13     |   1.26e+07   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       1.51e-01       |       6.98e-01       |       1.72e-01        |  4.03e+09  |    7.16%     |
|    32    |   True   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 192], [1, 32768, 32, 192], [1, 32768, 32, 192]]    |  bf16  |     56265.05     |     57894.79      |     58277.18     |     10909.85      |    2.64e+13     |   6.29e+06   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       1.51e-01       |       6.98e-01       |       1.72e-01        |  2.01e+09  |    3.58%     |
|    64    |   True   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 192], [2, 32768, 32, 192], [2, 32768, 32, 192]]    |  bf16  |    114072.61     |     115826.10     |    116522.48     |     10909.85      |    5.28e+13     |   1.26e+07   |  0.00e+00  |  [481036337152]   |   [26388279066624, 26388279066624]   |  [68719476736]   |       1.49e-01       |       6.88e-01       |       1.70e-01        |  4.03e+09  |    3.53%     |
|   128    |   True   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 192], [4, 32768, 32, 192], [4, 32768, 32, 192]]    |  bf16  |    229548.02     |     232548.03     |    234646.73     |     21817.71      |    1.06e+14     |   2.52e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       1.48e-01       |       6.84e-01       |       1.69e-01        |  8.05e+09  |    3.51%     |
|    32    |   True   |   192    |   True   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 192], [1, 65536, 32, 192], [1, 65536, 32, 192]]    |  bf16  |    247467.53     |     251568.45     |    253050.39     |     43633.41      |    1.06e+14     |   1.26e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       1.37e-01       |       6.35e-01       |       1.57e-01        |  4.03e+09  |    1.63%     |
|    64    |   True   |   192    |   True   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 32, 192], [2, 65536, 32, 192], [2, 65536, 32, 192]]    |  bf16  |    495288.44     |     502461.31     |    505370.06     |     43633.41      |    2.11e+14     |   2.52e+07   |  0.00e+00  |  [1924145348608]  |  [105553116266496, 105553116266496]  |  [274877906944]  |       1.37e-01       |       6.34e-01       |       1.57e-01        |  8.05e+09  |    1.63%     |
|    8     |  False   |   128    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 2048, 8, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]       |  bf16  |      107.78      |      107.99       |      108.11      |     87264.83      |    1.72e+10     |   2.62e+05   |  0.00e+00  |    [234881024]    |       [8589934592, 8589934592]       |    [33554432]    |       7.69e-02       |       2.37e-01       |       8.79e-02        |  2.10e+07  |    19.46%    |
|    16    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 2048, 8, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]       |  bf16  |      170.08      |      170.16       |      170.29      |     174527.66     |    3.44e+10     |   5.24e+05   |  0.00e+00  |    [469762048]    |      [17179869184, 17179869184]      |    [67108864]    |       9.75e-02       |       3.01e-01       |       1.11e-01        |  4.19e+07  |    24.66%    |
|    32    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 2048, 8, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]       |  bf16  |      270.13      |      272.62       |      285.48      |     174527.66     |    6.87e+10     |   1.05e+06   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.23e-01       |       3.79e-01       |       1.40e-01        |  8.39e+07  |    31.05%    |
|    8     |  False   |   128    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 4096, 8, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]       |  bf16  |      322.77      |      323.60       |      324.99      |     349053.31     |    6.87e+10     |   5.24e+05   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.03e-01       |       3.17e-01       |       1.17e-01        |  4.19e+07  |    12.99%    |
|    16    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 4096, 8, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]       |  bf16  |      519.82      |      546.93       |      581.89      |       88.51       |    1.37e+11     |   1.05e+06   |  0.00e+00  |   [1879048192]    |      [68719476736, 68719476736]      |   [268435456]    |       1.28e-01       |       3.93e-01       |       1.46e-01        |  8.39e+07  |    16.14%    |
|    32    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 4096, 8, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]       |  bf16  |      921.00      |      1013.58      |     1098.36      |      175.02       |    2.75e+11     |   2.10e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       1.44e-01       |       4.44e-01       |       1.65e-01        |  1.68e+08  |    18.22%    |
|    8     |  False   |   128    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 8192, 8, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]       |  bf16  |     1013.79      |      1092.01      |     1135.12      |      348.03       |    2.75e+11     |   1.05e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       1.31e-01       |       4.03e-01       |       1.50e-01        |  8.39e+07  |    8.27%     |
|    16    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 8192, 8, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]       |  bf16  |     1822.37      |      2041.69      |     2118.37      |      175.02       |    5.50e+11     |   2.10e+06   |  0.00e+00  |   [7516192768]    |     [274877906944, 274877906944]     |   [1073741824]   |       1.46e-01       |       4.49e-01       |       1.66e-01        |  1.68e+08  |    9.21%     |
|    32    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 8192, 8, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]       |  bf16  |     3853.65      |      3950.45      |     4000.17      |      348.03       |    1.10e+12     |   4.19e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       1.38e-01       |       4.25e-01       |       1.57e-01        |  3.36e+08  |    8.71%     |
|    8     |  False   |   128    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 16384, 8, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]     |  bf16  |     3865.60      |      3980.30      |     4018.24      |      694.06       |    1.10e+12     |   2.10e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       1.37e-01       |       4.23e-01       |       1.57e-01        |  1.68e+08  |    4.34%     |
|    16    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 16384, 8, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]     |  bf16  |     7971.00      |      8083.99      |     8393.10      |      683.74       |    2.20e+12     |   4.19e+06   |  0.00e+00  |   [30064771072]   |    [1099511627776, 1099511627776]    |   [4294967296]   |       1.33e-01       |       4.11e-01       |       1.52e-01        |  3.36e+08  |    4.21%     |
|    32    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 16384, 8, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]     |  bf16  |     15743.61     |     16465.46      |     16922.32     |      1365.48      |    4.40e+12     |   8.39e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.35e-01       |       4.16e-01       |       1.54e-01        |  6.71e+08  |    4.26%     |
|    8     |  False   |   128    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 32768, 8, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]     |  bf16  |     15942.66     |     16453.07      |     16798.41     |      2728.96      |    4.40e+12     |   4.19e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.33e-01       |       4.11e-01       |       1.52e-01        |  3.36e+08  |    2.10%     |
|    16    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 32768, 8, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]     |  bf16  |     31717.07     |     33299.36      |     33782.00     |      2728.96      |    8.80e+12     |   8.39e+06   |  0.00e+00  |  [120259084288]   |    [4398046511104, 4398046511104]    |  [17179869184]   |       1.34e-01       |       4.13e-01       |       1.53e-01        |  6.71e+08  |    2.12%     |
|    32    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 32768, 8, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]     |  bf16  |     65274.43     |     66825.14      |     67398.98     |      5455.93      |    1.76e+13     |   1.68e+07   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       1.30e-01       |       4.01e-01       |       1.49e-01        |  1.34e+09  |    2.06%     |
|    8     |  False   |   128    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 65536, 8, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]     |  bf16  |     65369.88     |     66949.38      |     67586.88     |     10909.85      |    1.76e+13     |   8.39e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       1.30e-01       |       4.00e-01       |       1.48e-01        |  6.71e+08  |    1.03%     |
|    16    |  False   |   128    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 65536, 8, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]     |  bf16  |    131863.78     |     133659.22     |    134413.05     |     10909.85      |    3.52e+13     |   1.68e+07   |  0.00e+00  |  [481036337152]   |   [17592186044416, 17592186044416]   |  [68719476736]   |       1.29e-01       |       3.97e-01       |       1.47e-01        |  1.34e+09  |    1.02%     |
|    32    |  False   |   128    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 65536, 8, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]     |  bf16  |    265279.84     |     268235.25     |    269066.25     |     21817.71      |    7.04e+13     |   3.36e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       1.28e-01       |       3.95e-01       |       1.46e-01        |  2.68e+09  |    1.01%     |
|    8     |  False   |   128    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 131072, 8, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]    |  bf16  |    266123.53     |     268131.94     |    269289.44     |     43633.41      |    7.04e+13     |   1.68e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       1.28e-01       |       3.93e-01       |       1.46e-01        |  1.34e+09  |    0.50%     |
|    16    |  False   |   128    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 131072, 8, 128], [2, 131072, 8, 128], [2, 131072, 8, 128]]    |  bf16  |    536692.31     |     539310.62     |    541644.88     |     43633.41      |    1.41e+14     |   3.36e+07   |  0.00e+00  |  [1924145348608]  |   [70368744177664, 70368744177664]   |  [274877906944]  |       1.27e-01       |       3.90e-01       |       1.45e-01        |  2.68e+09  |    0.50%     |
|    32    |  False   |   128    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 131072, 8, 128], [4, 131072, 8, 128], [4, 131072, 8, 128]]    |  bf16  |    1081852.88    |    1092174.50     |    1098760.12    |     87264.83      |    2.81e+14     |   6.71e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       1.26e-01       |       3.87e-01       |       1.43e-01        |  5.37e+09  |    0.50%     |
|    32    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 2048, 32, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]      |  bf16  |      267.79      |      270.50       |      272.84      |     174527.66     |    6.87e+10     |   2.62e+05   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.24e-01       |       3.82e-01       |       1.42e-01        |  5.87e+07  |    21.93%    |
|    64    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 2048, 32, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]      |  bf16  |      473.12      |      495.73       |      530.09      |     174527.66     |    1.37e+11     |   5.24e+05   |  0.00e+00  |   [1879048192]    |      [68719476736, 68719476736]      |   [268435456]    |       1.40e-01       |       4.32e-01       |       1.60e-01        |  1.17e+08  |    24.82%    |
|   128    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 2048, 32, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]      |  bf16  |      935.75      |      1015.36      |     1081.32      |     349053.31     |    2.75e+11     |   1.05e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       1.42e-01       |       4.37e-01       |       1.62e-01        |  2.35e+08  |    25.10%    |
|    32    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 4096, 32, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]      |  bf16  |      919.08      |      1019.66      |     1093.65      |      172.44       |    2.75e+11     |   5.24e+05   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       1.44e-01       |       4.45e-01       |       1.65e-01        |  1.17e+08  |    12.78%    |
|    64    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 4096, 32, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]      |  bf16  |     1827.78      |      2027.75      |     2154.20      |      342.87       |    5.50e+11     |   1.05e+06   |  0.00e+00  |   [7516192768]    |     [274877906944, 274877906944]     |   [1073741824]   |       1.45e-01       |       4.48e-01       |       1.66e-01        |  2.35e+08  |    12.85%    |
|   128    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 4096, 32, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]      |  bf16  |     3874.84      |      4022.58      |     4075.37      |      683.74       |    1.10e+12     |   2.10e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       1.37e-01       |       4.22e-01       |       1.56e-01        |  4.70e+08  |    12.12%    |
|    32    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 8192, 32, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]      |  bf16  |     3721.05      |      3984.55      |     4142.17      |      683.74       |    1.10e+12     |   1.05e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       1.43e-01       |       4.40e-01       |       1.63e-01        |  2.35e+08  |    6.31%     |
|    64    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]      |  bf16  |     7831.52      |      8102.47      |     8598.62      |      1365.48      |    2.20e+12     |   2.10e+06   |  0.00e+00  |   [30064771072]   |    [1099511627776, 1099511627776]    |   [4294967296]   |       1.35e-01       |       4.18e-01       |       1.55e-01        |  4.70e+08  |    6.00%     |
|   128    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]      |  bf16  |     15921.03     |     16592.60      |     16948.72     |      2728.96      |    4.40e+12     |   4.19e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.33e-01       |       4.11e-01       |       1.52e-01        |  9.40e+08  |    5.90%     |
|    32    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]     |  bf16  |     15904.87     |     16431.72      |     16870.47     |      2728.96      |    4.40e+12     |   2.10e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.33e-01       |       4.11e-01       |       1.52e-01        |  4.70e+08  |    2.95%     |
|    64    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]     |  bf16  |     31745.23     |     33350.61      |     33750.29     |      5455.93      |    8.80e+12     |   4.19e+06   |  0.00e+00  |  [120259084288]   |    [4398046511104, 4398046511104]    |  [17179869184]   |       1.34e-01       |       4.12e-01       |       1.53e-01        |  9.40e+08  |    2.96%     |
