Test Case: H100PCIE_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|   8   | 6144  | N/A |         [[8, 6144], [6144]]          | bf16  |       3.43       |       3.45        |       3.48       |        2.18        | 4.92e+04 | 1.47e+05 |      0.03%       |     4.3%      |
|  16   | 6144  | N/A |         [[16, 6144], [6144]]         | bf16  |       3.46       |       3.48        |       3.49       |        2.37        | 9.83e+04 | 2.95e+05 |      0.06%       |     8.52%     |
|  32   | 6144  | N/A |         [[32, 6144], [6144]]         | bf16  |       3.55       |       3.58        |       3.61       |        2.74        | 1.97e+05 | 5.90e+05 |      0.11%       |    16.61%     |
|  64   | 6144  | N/A |         [[64, 6144], [6144]]         | bf16  |       3.85       |       3.87        |       3.9        |        3.47        | 3.93e+05 | 1.18e+06 |       0.2%       |    30.64%     |
|  128  | 6144  | N/A |        [[128, 6144], [6144]]         | bf16  |       5.1        |       5.13        |       5.16       |        4.95        | 7.86e+05 | 2.36e+06 |       0.3%       |    46.26%     |
|  256  | 6144  | N/A |        [[256, 6144], [6144]]         | bf16  |       7.14       |       7.16        |       7.18       |        7.9         | 1.57e+06 | 4.72e+06 |      0.43%       |    66.09%     |
|  512  | 6144  | N/A |        [[512, 6144], [6144]]         | bf16  |       11.0       |       11.03       |      11.06       |        13.8        | 3.15e+06 | 9.44e+06 |      0.56%       |    85.79%     |
| 1024  | 6144  | N/A |        [[1024, 6144], [6144]]        | bf16  |      20.26       |       20.28       |       20.3       |       25.59        | 6.29e+06 | 1.89e+07 |      0.61%       |    93.16%     |
| 2048  | 6144  | N/A |        [[2048, 6144], [6144]]        | bf16  |      44.14       |       44.19       |      44.24       |       49.19        | 1.26e+07 | 3.77e+07 |      0.56%       |    85.52%     |
| 4096  | 6144  | N/A |        [[4096, 6144], [6144]]        | bf16  |       84.5       |       84.53       |      84.57       |       96.37        | 2.52e+07 | 7.55e+07 |      0.58%       |    89.35%     |
| 8192  | 6144  | N/A |        [[8192, 6144], [6144]]        | bf16  |      163.99      |      164.04       |      164.09      |       190.74       | 5.03e+07 | 1.51e+08 |       0.6%       |    92.08%     |
| 16384 | 6144  | N/A |       [[16384, 6144], [6144]]        | bf16  |      324.66      |      324.71       |      324.74      |       379.49       | 1.01e+08 | 3.02e+08 |      0.61%       |    93.02%     |
| 32768 | 6144  | N/A |       [[32768, 6144], [6144]]        | bf16  |      645.24      |      645.31       |      645.37      |       756.97       | 2.01e+08 | 6.04e+08 |      0.61%       |    93.61%     |
|   1   | 7168  | N/A |         [[1, 7168], [7168]]          | bf16  |       2.34       |       2.36        |       2.38       |        2.03        | 7.17e+03 | 2.15e+04 |      0.01%       |     0.92%     |
|   2   | 7168  | N/A |         [[2, 7168], [7168]]          | bf16  |       3.57       |       3.59        |       3.62       |        2.05        | 1.43e+04 | 4.30e+04 |      0.01%       |     1.2%      |
|   4   | 7168  | N/A |         [[4, 7168], [7168]]          | bf16  |       3.56       |       3.57        |       3.58       |        2.11        | 2.87e+04 | 8.60e+04 |      0.02%       |     2.42%     |
|   8   | 7168  | N/A |         [[8, 7168], [7168]]          | bf16  |       3.65       |       3.68        |       3.71       |        2.22        | 5.73e+04 | 1.72e+05 |      0.03%       |     4.71%     |
|  16   | 7168  | N/A |         [[16, 7168], [7168]]         | bf16  |       3.5        |       3.51        |       3.53       |        2.43        | 1.15e+05 | 3.44e+05 |      0.06%       |     9.83%     |
|  32   | 7168  | N/A |         [[32, 7168], [7168]]         | bf16  |       3.63       |       3.65        |       3.67       |        2.86        | 2.29e+05 | 6.88e+05 |      0.12%       |    18.96%     |
|  64   | 7168  | N/A |         [[64, 7168], [7168]]         | bf16  |       3.97       |       4.01        |       4.04       |        3.72        | 4.59e+05 | 1.38e+06 |      0.23%       |    34.67%     |
|  128  | 7168  | N/A |        [[128, 7168], [7168]]         | bf16  |       5.19       |       5.21        |       5.23       |        5.44        | 9.18e+05 | 2.75e+06 |      0.35%       |    53.03%     |
|  256  | 7168  | N/A |        [[256, 7168], [7168]]         | bf16  |       7.69       |       7.73        |       7.78       |        8.88        | 1.84e+06 | 5.51e+06 |      0.47%       |    71.59%     |
|  512  | 7168  | N/A |        [[512, 7168], [7168]]         | bf16  |      12.36       |       12.4        |      12.44       |       15.76        | 3.67e+06 | 1.10e+07 |      0.58%       |    89.08%     |
| 1024  | 7168  | N/A |        [[1024, 7168], [7168]]        | bf16  |      23.15       |       23.2        |      23.25       |       29.53        | 7.34e+06 | 2.20e+07 |      0.62%       |    95.12%     |
| 2048  | 7168  | N/A |        [[2048, 7168], [7168]]        | bf16  |      50.85       |       50.88       |      50.92       |       57.05        | 1.47e+07 | 4.40e+07 |      0.57%       |    86.61%     |
| 4096  | 7168  | N/A |        [[4096, 7168], [7168]]        | bf16  |      97.44       |       97.49       |      97.53       |       112.1        | 2.94e+07 | 8.81e+07 |      0.59%       |    90.39%     |
| 8192  | 7168  | N/A |        [[8192, 7168], [7168]]        | bf16  |      190.42      |      190.45       |      190.47      |       222.2        | 5.87e+07 | 1.76e+08 |       0.6%       |    92.51%     |
| 16384 | 7168  | N/A |       [[16384, 7168], [7168]]        | bf16  |      377.08      |      377.16       |      377.23      |       442.4        | 1.17e+08 | 3.52e+08 |      0.61%       |    93.43%     |
| 32768 | 7168  | N/A |       [[32768, 7168], [7168]]        | bf16  |      751.76      |      751.79       |      751.82      |       882.8        | 2.35e+08 | 7.05e+08 |      0.61%       |    93.73%     |
|   1   | 8192  | N/A |         [[1, 8192], [8192]]          | bf16  |       2.34       |       2.36        |       2.37       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     1.05%     |
|   2   | 8192  | N/A |         [[2, 8192], [8192]]          | bf16  |       3.36       |       3.37        |       3.39       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     1.46%     |
|   4   | 8192  | N/A |         [[4, 8192], [8192]]          | bf16  |       3.57       |        3.6        |       3.63       |        2.12        | 3.28e+04 | 9.83e+04 |      0.02%       |     2.75%     |
|   8   | 8192  | N/A |         [[8, 8192], [8192]]          | bf16  |       3.43       |       3.46        |       3.51       |        2.25        | 6.55e+04 | 1.97e+05 |      0.04%       |     5.73%     |
|  16   | 8192  | N/A |         [[16, 8192], [8192]]         | bf16  |       3.51       |       3.53        |       3.55       |        2.49        | 1.31e+05 | 3.93e+05 |      0.07%       |     11.2%     |
|  32   | 8192  | N/A |         [[32, 8192], [8192]]         | bf16  |       3.68       |        3.7        |       3.72       |        2.98        | 2.62e+05 | 7.86e+05 |      0.14%       |    21.37%     |
|  64   | 8192  | N/A |         [[64, 8192], [8192]]         | bf16  |       4.09       |       4.13        |       4.17       |        3.97        | 5.24e+05 | 1.57e+06 |      0.25%       |    38.46%     |
|  128  | 8192  | N/A |        [[128, 8192], [8192]]         | bf16  |       5.84       |       5.87        |       5.89       |        5.93        | 1.05e+06 | 3.15e+06 |      0.35%       |    53.87%     |
|  256  | 8192  | N/A |        [[256, 8192], [8192]]         | bf16  |       8.34       |       8.37        |       8.41       |        9.86        | 2.10e+06 | 6.29e+06 |      0.49%       |    75.44%     |
|  512  | 8192  | N/A |        [[512, 8192], [8192]]         | bf16  |      13.76       |       13.78       |      13.81       |       17.73        | 4.19e+06 | 1.26e+07 |       0.6%       |    91.45%     |
| 1024  | 8192  | N/A |        [[1024, 8192], [8192]]        | bf16  |      26.63       |       26.67       |      26.71       |       33.46        | 8.39e+06 | 2.52e+07 |      0.62%       |     94.5%     |
| 2048  | 8192  | N/A |        [[2048, 8192], [8192]]        | bf16  |      57.66       |       57.7        |      57.73       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    87.29%     |
| 4096  | 8192  | N/A |        [[4096, 8192], [8192]]        | bf16  |      111.05      |      111.08       |      111.1       |       127.83       | 3.36e+07 | 1.01e+08 |      0.59%       |    90.65%     |
| 8192  | 8192  | N/A |        [[8192, 8192], [8192]]        | bf16  |      217.96      |      217.99       |      218.03      |       253.66       | 6.71e+07 | 2.01e+08 |       0.6%       |    92.37%     |
| 16384 | 8192  | N/A |       [[16384, 8192], [8192]]        | bf16  |      431.48      |      431.52       |      431.55      |       505.32       | 1.34e+08 | 4.03e+08 |      0.61%       |    93.32%     |
| 32768 | 8192  | N/A |       [[32768, 8192], [8192]]        | bf16  |      858.58      |      858.63       |      858.67      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.61%       |     93.8%     |
|   1   | 13824 | N/A |        [[1, 13824], [13824]]         | bf16  |       2.34       |       2.37        |       2.39       |        2.05        | 1.38e+04 | 4.15e+04 |      0.01%       |     1.77%     |
|   2   | 13824 | N/A |        [[2, 13824], [13824]]         | bf16  |       3.4        |       3.43        |       3.46       |        2.1         | 2.76e+04 | 8.29e+04 |      0.02%       |     2.44%     |
|   4   | 13824 | N/A |        [[4, 13824], [13824]]         | bf16  |       3.45       |       3.47        |       3.49       |        2.21        | 5.53e+04 | 1.66e+05 |      0.03%       |     4.81%     |
|   8   | 13824 | N/A |        [[8, 13824], [13824]]         | bf16  |       3.49       |       3.51        |       3.52       |        2.41        | 1.11e+05 | 3.32e+05 |      0.06%       |     9.51%     |
|  16   | 13824 | N/A |        [[16, 13824], [13824]]        | bf16  |       3.6        |       3.63        |       3.66       |        2.83        | 2.21e+05 | 6.64e+05 |      0.12%       |    18.43%     |
|  32   | 13824 | N/A |        [[32, 13824], [13824]]        | bf16  |       3.96       |       3.98        |       4.01       |        3.66        | 4.42e+05 | 1.33e+06 |      0.22%       |    33.51%     |
|  64   | 13824 | N/A |        [[64, 13824], [13824]]        | bf16  |       5.32       |       5.34        |       5.36       |        5.32        | 8.85e+05 | 2.65e+06 |      0.33%       |    49.89%     |
|  128  | 13824 | N/A |       [[128, 13824], [13824]]        | bf16  |       7.47       |       7.52        |       7.58       |        8.64        | 1.77e+06 | 5.31e+06 |      0.46%       |    71.06%     |
|  256  | 13824 | N/A |       [[256, 13824], [13824]]        | bf16  |       12.0       |       12.03       |      12.06       |       15.27        | 3.54e+06 | 1.06e+07 |      0.58%       |    88.47%     |
|  512  | 13824 | N/A |       [[512, 13824], [13824]]        | bf16  |      22.35       |       22.41       |      22.48       |       28.54        | 7.08e+06 | 2.12e+07 |      0.62%       |    95.01%     |
| 1024  | 13824 | N/A |       [[1024, 13824], [13824]]       | bf16  |       49.5       |       49.53       |      49.55       |       55.08        | 1.42e+07 | 4.25e+07 |      0.56%       |    85.79%     |
| 2048  | 13824 | N/A |       [[2048, 13824], [13824]]       | bf16  |       94.5       |       94.56       |      94.61       |       108.17       | 2.83e+07 | 8.49e+07 |      0.59%       |    89.88%     |
| 4096  | 13824 | N/A |       [[4096, 13824], [13824]]       | bf16  |      183.81      |      183.87       |      183.94      |       214.34       | 5.66e+07 | 1.70e+08 |       0.6%       |    92.42%     |
| 8192  | 13824 | N/A |       [[8192, 13824], [13824]]       | bf16  |      363.45      |      363.51       |      363.57      |       426.67       | 1.13e+08 | 3.40e+08 |      0.61%       |    93.48%     |
| 16384 | 13824 | N/A |      [[16384, 13824], [13824]]       | bf16  |      725.57      |      725.62       |      725.66      |       851.35       | 2.26e+08 | 6.79e+08 |      0.61%       |    93.65%     |
| 32768 | 13824 | N/A |      [[32768, 13824], [13824]]       | bf16  |     1441.78      |      1441.87      |     1441.96      |      1700.69       | 4.53e+08 | 1.36e+09 |      0.62%       |    94.26%     |
|   1   | 16384 | N/A |        [[1, 16384], [16384]]         | bf16  |       2.37       |       2.46        |       2.6        |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     2.07%     |
|   2   | 16384 | N/A |        [[2, 16384], [16384]]         | bf16  |       3.42       |       3.44        |       3.46       |        2.12        | 3.28e+04 | 9.83e+04 |      0.02%       |     2.87%     |
|   4   | 16384 | N/A |        [[4, 16384], [16384]]         | bf16  |       3.61       |       3.63        |       3.65       |        2.25        | 6.55e+04 | 1.97e+05 |      0.04%       |     5.45%     |
|   8   | 16384 | N/A |        [[8, 16384], [16384]]         | bf16  |       3.69       |       3.71        |       3.73       |        2.49        | 1.31e+05 | 3.93e+05 |      0.07%       |    10.66%     |
|  16   | 16384 | N/A |        [[16, 16384], [16384]]        | bf16  |       3.85       |       3.87        |       3.89       |        2.98        | 2.62e+05 | 7.86e+05 |      0.13%       |    20.43%     |
|  32   | 16384 | N/A |        [[32, 16384], [16384]]        | bf16  |       4.3        |       4.32        |       4.34       |        3.97        | 5.24e+05 | 1.57e+06 |      0.24%       |    36.58%     |
|  64   | 16384 | N/A |        [[64, 16384], [16384]]        | bf16  |       5.97       |       6.01        |       6.04       |        5.93        | 1.05e+06 | 3.15e+06 |      0.34%       |    52.69%     |
|  128  | 16384 | N/A |       [[128, 16384], [16384]]        | bf16  |       8.54       |       8.57        |       8.6        |        9.86        | 2.10e+06 | 6.29e+06 |      0.48%       |    73.67%     |
|  256  | 16384 | N/A |       [[256, 16384], [16384]]        | bf16  |      14.03       |       14.06       |      14.08       |       17.73        | 4.19e+06 | 1.26e+07 |      0.59%       |    89.69%     |
|  512  | 16384 | N/A |       [[512, 16384], [16384]]        | bf16  |      26.91       |       26.98       |      27.05       |       33.46        | 8.39e+06 | 2.52e+07 |      0.61%       |    93.52%     |
| 1024  | 16384 | N/A |       [[1024, 16384], [16384]]       | bf16  |      57.89       |       57.93       |      57.98       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    86.94%     |
| 2048  | 16384 | N/A |       [[2048, 16384], [16384]]       | bf16  |      111.02      |      111.08       |      111.15      |       127.83       | 3.36e+07 | 1.01e+08 |      0.59%       |    90.67%     |
| 4096  | 16384 | N/A |       [[4096, 16384], [16384]]       | bf16  |      217.9       |      217.95       |      218.0       |       253.66       | 6.71e+07 | 2.01e+08 |       0.6%       |    92.39%     |
| 8192  | 16384 | N/A |       [[8192, 16384], [16384]]       | bf16  |      429.99      |      430.04       |      430.08      |       505.32       | 1.34e+08 | 4.03e+08 |      0.61%       |    93.64%     |
| 16384 | 16384 | N/A |      [[16384, 16384], [16384]]       | bf16  |      858.71      |      858.78       |      858.86      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.61%       |    93.78%     |
| 32768 | 16384 | N/A |      [[32768, 16384], [16384]]       | bf16  |     1712.87      |      1716.68      |     1722.79      |      2015.27       | 5.37e+08 | 1.61e+09 |      0.61%       |    94.03%     |
|   1   |  32   | N/A |          [[1, 32], [1, 32]]          | bf16  |       2.3        |       2.34        |       2.38       |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.0%      |
|   2   |  32   | N/A |          [[2, 32], [2, 32]]          | bf16  |       2.28       |       2.32        |       2.38       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   4   |  32   | N/A |          [[4, 32], [4, 32]]          | bf16  |       2.28       |        2.3        |       2.32       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   8   |  32   | N/A |          [[8, 32], [8, 32]]          | bf16  |       2.52       |       2.54        |       2.56       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|  16   |  32   | N/A |         [[16, 32], [16, 32]]         | bf16  |       2.45       |       2.47        |       2.48       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|  32   |  32   | N/A |         [[32, 32], [32, 32]]         | bf16  |       2.47       |       2.49        |       2.5        |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.12%     |
|  64   |  32   | N/A |         [[64, 32], [64, 32]]         | bf16  |       2.5        |       2.52        |       2.55       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.25%     |
|  128  |  32   | N/A |        [[128, 32], [128, 32]]        | bf16  |       2.49       |       2.52        |       2.55       |        2.02        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.49%     |
|  256  |  32   | N/A |        [[256, 32], [256, 32]]        | bf16  |       2.51       |       2.52        |       2.53       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.98%     |
|  512  |  32   | N/A |        [[512, 32], [512, 32]]        | bf16  |       2.53       |       2.54        |       2.56       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     1.94%     |
| 1024  |  32   | N/A |       [[1024, 32], [1024, 32]]       | bf16  |       2.55       |       2.57        |       2.59       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     3.86%     |
| 2048  |  32   | N/A |       [[2048, 32], [2048, 32]]       | bf16  |       2.58       |        2.6        |       2.62       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.62%     |
| 4096  |  32   | N/A |       [[4096, 32], [4096, 32]]       | bf16  |       2.68       |       2.69        |       2.71       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.67%     |
| 8192  |  32   | N/A |       [[8192, 32], [8192, 32]]       | bf16  |       2.86       |       2.87        |       2.88       |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |     27.5%     |
| 16384 |  32   | N/A |      [[16384, 32], [16384, 32]]      | bf16  |       3.18       |        3.2        |       3.22       |        3.97        | 5.24e+05 | 1.57e+06 |      0.32%       |    49.46%     |
| 32768 |  32   | N/A |      [[32768, 32], [32768, 32]]      | bf16  |       3.86       |       3.88        |       3.9        |        5.93        | 1.05e+06 | 3.15e+06 |      0.53%       |     81.5%     |
|   1   |  64   | N/A |          [[1, 64], [1, 64]]          | bf16  |       2.48       |       2.51        |       2.55       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   2   |  64   | N/A |          [[2, 64], [2, 64]]          | bf16  |       2.48       |        2.5        |       2.52       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   4   |  64   | N/A |          [[4, 64], [4, 64]]          | bf16  |       2.51       |       2.53        |       2.56       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|   8   |  64   | N/A |          [[8, 64], [8, 64]]          | bf16  |       2.46       |       2.47        |       2.49       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|  16   |  64   | N/A |         [[16, 64], [16, 64]]         | bf16  |       2.47       |       2.49        |       2.51       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.12%     |
|  32   |  64   | N/A |         [[32, 64], [32, 64]]         | bf16  |       2.47       |       2.49        |       2.51       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.25%     |
|  64   |  64   | N/A |         [[64, 64], [64, 64]]         | bf16  |       2.49       |       2.51        |       2.54       |        2.02        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.49%     |
|  128  |  64   | N/A |        [[128, 64], [128, 64]]        | bf16  |       2.51       |       2.52        |       2.53       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.98%     |
|  256  |  64   | N/A |        [[256, 64], [256, 64]]        | bf16  |       2.54       |       2.56        |       2.58       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     1.94%     |
|  512  |  64   | N/A |        [[512, 64], [512, 64]]        | bf16  |       2.55       |       2.57        |       2.59       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     3.86%     |
| 1024  |  64   | N/A |       [[1024, 64], [1024, 64]]       | bf16  |       2.59       |        2.6        |       2.62       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.59%     |
| 2048  |  64   | N/A |       [[2048, 64], [2048, 64]]       | bf16  |       2.67       |       2.69        |       2.71       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.73%     |
| 4096  |  64   | N/A |       [[4096, 64], [4096, 64]]       | bf16  |       2.87       |       2.88        |       2.88       |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |     27.4%     |
| 8192  |  64   | N/A |       [[8192, 64], [8192, 64]]       | bf16  |       3.19       |       3.21        |       3.23       |        3.97        | 5.24e+05 | 1.57e+06 |      0.32%       |    49.31%     |
| 16384 |  64   | N/A |      [[16384, 64], [16384, 64]]      | bf16  |       3.21       |       3.25        |       3.29       |        5.93        | 1.05e+06 | 3.15e+06 |      0.64%       |     98.0%     |
| 32768 |  64   | N/A |      [[32768, 64], [32768, 64]]      | bf16  |       4.99       |       5.02        |       5.04       |        9.86        | 2.10e+06 | 6.29e+06 |      0.82%       |    126.08%    |
|   1   |  128  | N/A |         [[1, 128], [1, 128]]         | bf16  |       2.3        |       2.33        |       2.36       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   2   |  128  | N/A |         [[2, 128], [2, 128]]         | bf16  |       2.33       |       2.35        |       2.36       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|   4   |  128  | N/A |         [[4, 128], [4, 128]]         | bf16  |       2.28       |       2.29        |       2.31       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.07%     |
|   8   |  128  | N/A |         [[8, 128], [8, 128]]         | bf16  |       2.3        |       2.31        |       2.33       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.13%     |
|  16   |  128  | N/A |        [[16, 128], [16, 128]]        | bf16  |       2.34       |       2.36        |       2.37       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.26%     |
|  32   |  128  | N/A |        [[32, 128], [32, 128]]        | bf16  |       2.33       |       2.34        |       2.35       |        2.02        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.53%     |
|  64   |  128  | N/A |        [[64, 128], [64, 128]]        | bf16  |       2.34       |       2.35        |       2.36       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     1.05%     |
|  128  |  128  | N/A |       [[128, 128], [128, 128]]       | bf16  |       2.36       |       2.38        |       2.4        |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     2.08%     |
|  256  |  128  | N/A |       [[256, 128], [256, 128]]       | bf16  |       2.37       |       2.42        |       2.48       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     4.15%     |
|  512  |  128  | N/A |       [[512, 128], [512, 128]]       | bf16  |       2.57       |       2.59        |       2.62       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.65%     |
| 1024  |  128  | N/A |      [[1024, 128], [1024, 128]]      | bf16  |       2.66       |       2.69        |       2.71       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.78%     |
| 2048  |  128  | N/A |      [[2048, 128], [2048, 128]]      | bf16  |       2.66       |       2.68        |       2.7        |        2.98        | 2.62e+05 | 7.86e+05 |      0.19%       |    29.57%     |
| 4096  |  128  | N/A |      [[4096, 128], [4096, 128]]      | bf16  |       2.99       |       3.01        |       3.03       |        3.97        | 5.24e+05 | 1.57e+06 |      0.34%       |     52.6%     |
| 8192  |  128  | N/A |      [[8192, 128], [8192, 128]]      | bf16  |       3.69       |       3.71        |       3.74       |        5.93        | 1.05e+06 | 3.15e+06 |      0.56%       |    85.25%     |
| 16384 |  128  | N/A |     [[16384, 128], [16384, 128]]     | bf16  |       5.2        |       5.21        |       5.22       |        9.86        | 2.10e+06 | 6.29e+06 |      0.79%       |    120.99%    |
| 32768 |  128  | N/A |     [[32768, 128], [32768, 128]]     | bf16  |       8.07       |       8.09        |       8.12       |       17.73        | 4.19e+06 | 1.26e+07 |      1.02%       |    155.92%    |
|   1   |  512  | N/A |         [[1, 512], [1, 512]]         | bf16  |       2.47       |       2.49        |       2.5        |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|   2   |  512  | N/A |         [[2, 512], [2, 512]]         | bf16  |       2.49       |       2.51        |       2.52       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.12%     |
|   4   |  512  | N/A |         [[4, 512], [4, 512]]         | bf16  |       2.49       |       2.51        |       2.53       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.25%     |
|   8   |  512  | N/A |         [[8, 512], [8, 512]]         | bf16  |       2.33       |       2.35        |       2.36       |        2.02        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.53%     |
|  16   |  512  | N/A |        [[16, 512], [16, 512]]        | bf16  |       2.34       |       2.35        |       2.37       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     1.05%     |
|  32   |  512  | N/A |        [[32, 512], [32, 512]]        | bf16  |       2.36       |       2.38        |       2.4        |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     2.08%     |
|  64   |  512  | N/A |        [[64, 512], [64, 512]]        | bf16  |       2.55       |       2.58        |       2.62       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     3.86%     |
|  128  |  512  | N/A |       [[128, 512], [128, 512]]       | bf16  |       2.59       |        2.6        |       2.62       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.59%     |
|  256  |  512  | N/A |       [[256, 512], [256, 512]]       | bf16  |       2.68       |        2.7        |       2.72       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.67%     |
|  512  |  512  | N/A |       [[512, 512], [512, 512]]       | bf16  |       2.86       |       2.88        |       2.91       |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |     27.5%     |
| 1024  |  512  | N/A |      [[1024, 512], [1024, 512]]      | bf16  |       3.17       |        3.2        |       3.24       |        3.97        | 5.24e+05 | 1.57e+06 |      0.32%       |    49.62%     |
| 2048  |  512  | N/A |      [[2048, 512], [2048, 512]]      | bf16  |       3.85       |       3.88        |       3.9        |        5.93        | 1.05e+06 | 3.15e+06 |      0.53%       |    81.71%     |
| 4096  |  512  | N/A |      [[4096, 512], [4096, 512]]      | bf16  |       5.18       |        5.2        |       5.22       |        9.86        | 2.10e+06 | 6.29e+06 |      0.79%       |    121.46%    |
| 8192  |  512  | N/A |      [[8192, 512], [8192, 512]]      | bf16  |       8.08       |       8.11        |       8.13       |       17.73        | 4.19e+06 | 1.26e+07 |      1.02%       |    155.73%    |
| 16384 |  512  | N/A |     [[16384, 512], [16384, 512]]     | bf16  |       31.3       |       31.42       |      31.53       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |     80.4%     |
| 32768 |  512  | N/A |     [[32768, 512], [32768, 512]]     | bf16  |      56.51       |       56.72       |      56.88       |       64.91        | 1.68e+07 | 5.03e+07 |      0.58%       |    89.07%     |
|   1   |  768  | N/A |         [[1, 768], [1, 768]]         | bf16  |       2.38       |       2.39        |       2.41       |        2.0         | 7.68e+02 | 2.30e+03 |       0.0%       |     0.1%      |
|   2   |  768  | N/A |         [[2, 768], [2, 768]]         | bf16  |       2.29       |       2.33        |       2.38       |        2.01        | 1.54e+03 | 4.61e+03 |       0.0%       |     0.2%      |
|   4   |  768  | N/A |         [[4, 768], [4, 768]]         | bf16  |       2.31       |       2.33        |       2.35       |        2.01        | 3.07e+03 | 9.22e+03 |       0.0%       |     0.4%      |
|   8   |  768  | N/A |         [[8, 768], [8, 768]]         | bf16  |       2.52       |       2.54        |       2.57       |        2.02        | 6.14e+03 | 1.84e+04 |       0.0%       |     0.73%     |
|  16   |  768  | N/A |        [[16, 768], [16, 768]]        | bf16  |       2.54       |       2.56        |       2.57       |        2.05        | 1.23e+04 | 3.69e+04 |      0.01%       |     1.45%     |
|  32   |  768  | N/A |        [[32, 768], [32, 768]]        | bf16  |       2.54       |       2.56        |       2.59       |        2.09        | 2.46e+04 | 7.37e+04 |      0.02%       |     2.9%      |
|  64   |  768  | N/A |        [[64, 768], [64, 768]]        | bf16  |       2.59       |       2.61        |       2.63       |        2.18        | 4.92e+04 | 1.47e+05 |      0.04%       |     5.69%     |
|  128  |  768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       2.66       |       2.67        |       2.68       |        2.37        | 9.83e+04 | 2.95e+05 |      0.07%       |    11.09%     |
