test case : H20SXM_flash_attn::flash_attn.flash_attn_qkvpacked_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |   M    |         input_shape         | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D |      flops_2D      | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 16384  |   [[8, 16384, 3, 8, 192]]   |  bf16  |     75678.50     |     75679.32      |     75680.53     |       2.06        |  [3584]  |  [196608, 196608]  |   [512]   |      2.18e-09      |      3.95e-08      |      4.48e-09       |  1.01e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |   [[1, 32768, 3, 8, 192]]   |  bf16  |     38645.61     |     38646.77      |     38647.97     |       2.01        |  [448]   |   [24576, 24576]   |   [64]    |      5.34e-10      |      9.67e-09      |      1.10e-09       |  1.54e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |   [[2, 32768, 3, 8, 192]]   |  bf16  |     75847.27     |     75848.60      |     75849.47     |       2.02        |  [896]   |   [49152, 49152]   |   [128]   |      5.44e-10      |      9.85e-09      |      1.12e-09       |  2.76e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |   [[4, 32768, 3, 8, 192]]   |  bf16  |    150252.72     |     150253.55     |    150254.52     |       2.03        |  [1792]  |   [98304, 98304]   |   [256]   |      5.49e-10      |      9.95e-09      |      1.13e-09       |  5.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |   [[8, 32768, 3, 8, 192]]   |  bf16  |    299058.44     |     299061.69     |    299063.38     |       2.06        |  [3584]  |  [196608, 196608]  |   [512]   |      5.52e-10      |      9.99e-09      |      1.13e-09       |  1.01e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |   [[1, 65536, 3, 8, 192]]   |  bf16  |    151279.53     |     151282.97     |    151285.34     |       2.01        |  [448]   |   [24576, 24576]   |   [64]    |      1.36e-10      |      2.47e-09      |      2.80e-10       |  1.54e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |   [[2, 65536, 3, 8, 192]]   |  bf16  |    299672.34     |     299675.06     |    299677.00     |       2.02        |  [896]   |   [49152, 49152]   |   [128]   |      1.38e-10      |      2.49e-09      |      2.83e-10       |  2.76e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |   [[4, 65536, 3, 8, 192]]   |  bf16  |    596450.12     |     596457.12     |    596460.38     |       2.03        |  [1792]  |   [98304, 98304]   |   [256]   |      1.38e-10      |      2.51e-09      |      2.84e-10       |  5.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |   [[8, 65536, 3, 8, 192]]   |  bf16  |    1190009.62    |    1190015.88     |    1190023.38    |       2.06        |  [3584]  |  [196608, 196608]  |   [512]   |      1.39e-10      |      2.51e-09      |      2.85e-10       |  1.01e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[1, 131072, 3, 8, 192]]   |  bf16  |    598157.38     |     598191.94     |    598199.44     |       2.01        |  [448]   |   [24576, 24576]   |   [64]    |      3.45e-11      |      6.25e-10      |      7.09e-11       |  1.54e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[2, 131072, 3, 8, 192]]   |  bf16  |    1190830.00    |    1190835.38     |    1190840.75    |       2.02        |  [896]   |   [49152, 49152]   |   [128]   |      3.46e-11      |      6.27e-10      |      7.12e-11       |  2.76e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[4, 131072, 3, 8, 192]]   |  bf16  |    2375941.75    |    2376043.50     |    2376110.00    |       2.03        |  [1792]  |   [98304, 98304]   |   [256]   |      3.47e-11      |      6.29e-10      |      7.14e-11       |  5.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[8, 131072, 3, 8, 192]]   |  bf16  |    4746319.50    |    4746428.50     |    4746661.00    |       2.06        |  [3584]  |  [196608, 196608]  |   [512]   |      3.48e-11      |      6.30e-10      |      7.15e-11       |  1.01e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  2048  |   [[1, 2048, 3, 32, 192]]   |  bf16  |      757.28      |      757.38       |      757.46      |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      4.36e-07      |      7.89e-06      |      8.96e-07       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  2048  |   [[2, 2048, 3, 32, 192]]   |  bf16  |     1395.26      |      1395.45      |     1395.89      |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      4.73e-07      |      8.57e-06      |      9.73e-07       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  2048  |   [[4, 2048, 3, 32, 192]]   |  bf16  |     2672.47      |      2672.72      |     2672.91      |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      4.94e-07      |      8.95e-06      |      1.02e-06       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  2048  |   [[8, 2048, 3, 32, 192]]   |  bf16  |     5226.28      |      5226.48      |     5226.62      |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      5.05e-07      |      9.15e-06      |      1.04e-06       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  4096  |   [[1, 4096, 3, 32, 192]]   |  bf16  |     2656.77      |      2656.89      |     2657.04      |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      1.24e-07      |      2.25e-06      |      2.55e-07       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  4096  |   [[2, 4096, 3, 32, 192]]   |  bf16  |     5087.56      |      5087.85      |     5088.09      |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      1.30e-07      |      2.35e-06      |      2.67e-07       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  4096  |   [[4, 4096, 3, 32, 192]]   |  bf16  |     9948.22      |      9948.49      |     9948.78      |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      1.33e-07      |      2.40e-06      |      2.73e-07       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  4096  |   [[8, 4096, 3, 32, 192]]   |  bf16  |     19669.79     |     19669.95      |     19670.04     |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      1.34e-07      |      2.43e-06      |      2.76e-07       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  8192  |   [[1, 8192, 3, 32, 192]]   |  bf16  |     9910.76      |      9910.89      |     9911.15      |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      3.33e-08      |      6.03e-07      |      6.85e-08       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  8192  |   [[2, 8192, 3, 32, 192]]   |  bf16  |     19386.12     |     19386.37      |     19386.51     |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      3.40e-08      |      6.17e-07      |      7.00e-08       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  8192  |   [[4, 8192, 3, 32, 192]]   |  bf16  |     38335.60     |     38335.98      |     38336.26     |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      3.44e-08      |      6.24e-07      |      7.08e-08       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  8192  |   [[8, 8192, 3, 32, 192]]   |  bf16  |     76236.49     |     76237.02      |     76237.57     |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      3.46e-08      |      6.27e-07      |      7.12e-08       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 16384  |  [[1, 16384, 3, 32, 192]]   |  bf16  |     38204.39     |     38205.08      |     38205.46     |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      8.63e-09      |      1.56e-07      |      1.78e-08       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 16384  |  [[2, 16384, 3, 32, 192]]   |  bf16  |     75613.84     |     75614.19      |     75614.63     |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      8.73e-09      |      1.58e-07      |      1.79e-08       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 16384  |  [[4, 16384, 3, 32, 192]]   |  bf16  |    150429.89     |     150431.06     |    150431.78     |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      8.77e-09      |      1.59e-07      |      1.80e-08       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 16384  |  [[8, 16384, 3, 32, 192]]   |  bf16  |    300056.97     |     300059.34     |    300062.78     |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      8.80e-09      |      1.59e-07      |      1.81e-08       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |  [[1, 32768, 3, 32, 192]]   |  bf16  |    150113.70     |     150115.16     |    150117.55     |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      2.20e-09      |      3.98e-08      |      4.52e-09       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |  [[2, 32768, 3, 32, 192]]   |  bf16  |    298791.44     |     298794.28     |    298796.66     |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      2.21e-09      |      4.00e-08      |      4.54e-09       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |  [[4, 32768, 3, 32, 192]]   |  bf16  |    596144.25     |     596148.31     |    596150.94     |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      2.21e-09      |      4.01e-08      |      4.55e-09       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 32768  |  [[8, 32768, 3, 32, 192]]   |  bf16  |    1190839.38    |    1190849.25     |    1190856.25    |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      2.22e-09      |      4.02e-08      |      4.56e-09       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |  [[1, 65536, 3, 32, 192]]   |  bf16  |    595948.62     |     595959.31     |    595966.19     |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      5.54e-10      |      1.00e-08      |      1.14e-09       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |  [[2, 65536, 3, 32, 192]]   |  bf16  |    1189001.50    |    1189016.25     |    1189025.00    |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      5.55e-10      |      1.01e-08      |      1.14e-09       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |  [[4, 65536, 3, 32, 192]]   |  bf16  |    2375113.75    |    2375133.50     |    2375141.50    |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      5.56e-10      |      1.01e-08      |      1.14e-09       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 65536  |  [[8, 65536, 3, 32, 192]]   |  bf16  |    4747365.00    |    4747394.00     |    4747423.50    |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      5.56e-10      |      1.01e-08      |      1.14e-09       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[1, 131072, 3, 32, 192]]  |  bf16  |    2374009.50    |    2374122.75     |    2374191.50    |       2.04        |  [7168]  |  [393216, 393216]  |  [1024]   |      1.39e-10      |      2.52e-09      |      2.86e-10       |  6.14e+04  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[2, 131072, 3, 32, 192]]  |  bf16  |    4742456.00    |    4742459.50     |    4742460.50    |       2.07        | [14336]  |  [786432, 786432]  |  [2048]   |      1.39e-10      |      2.52e-09      |      2.86e-10       |  1.11e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[4, 131072, 3, 32, 192]]  |  bf16  |    9479352.00    |    9479357.00     |    9479361.00    |       2.13        | [28672]  | [1572864, 1572864] |  [4096]   |      1.39e-10      |      2.52e-09      |      2.86e-10       |  2.09e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     | 131072 |  [[8, 131072, 3, 32, 192]]  |  bf16  |   18904748.00    |    18946752.00    |   18954178.00    |       2.25        | [57344]  | [3145728, 3145728] |  [8192]   |      1.40e-10      |      2.53e-09      |      2.87e-10       |  4.06e+05  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
