Test Case: H20SXM_aten_silu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  512  | 6144  | N/A |   [[512, 6144]]    | bf16  |       7.78       |       7.82        |       7.85       |        5.93        | 4.09e+07 | 6.29e+06 |      11.95%      |    40.43%     |
| 1024  | 6144  | N/A |   [[1024, 6144]]   | bf16  |      13.66       |       13.7        |      13.74       |        9.86        | 8.18e+07 | 1.26e+07 |      13.61%      |    46.06%     |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      28.03       |       28.08       |      28.13       |       17.73        | 1.64e+08 | 2.52e+07 |      13.26%      |    44.89%     |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      54.05       |       54.1        |      54.15       |       33.46        | 3.27e+08 | 5.03e+07 |      13.76%      |    46.56%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      105.6       |      105.64       |      105.68      |       64.91        | 6.54e+08 | 1.01e+08 |      14.08%      |    47.66%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      208.66      |      208.79       |      208.93      |       127.83       | 1.31e+09 | 2.01e+08 |      14.25%      |    48.24%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |      414.3       |      414.57       |      414.83      |       253.66       | 2.62e+09 | 4.03e+08 |      14.36%      |    48.59%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       2.07       |       2.08        |       2.1        |        2.01        | 9.32e+04 | 1.43e+04 |       0.1%       |     0.35%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       2.14       |       2.18        |       2.22       |        2.02        | 1.86e+05 | 2.87e+04 |       0.2%       |     0.67%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       2.07       |       2.11        |       2.15       |        2.04        | 3.73e+05 | 5.73e+04 |      0.41%       |     1.39%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       2.23       |       2.27        |       2.32       |        2.07        | 7.45e+05 | 1.15e+05 |      0.76%       |     2.57%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       2.33       |       2.36        |       2.4        |        2.14        | 1.49e+06 | 2.29e+05 |      1.45%       |     4.92%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       2.38       |        2.4        |       2.42       |        2.29        | 2.98e+06 | 4.59e+05 |      2.85%       |     9.64%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       3.01       |       3.04        |       3.07       |        2.57        | 5.96e+06 | 9.18e+05 |       4.5%       |    15.24%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       3.88       |       3.91        |       3.93       |        3.15        | 1.19e+07 | 1.84e+06 |      6.99%       |    23.65%     |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       5.64       |       5.66        |       5.69       |        4.29        | 2.39e+07 | 3.67e+06 |      9.61%       |    32.54%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |       8.95       |       8.99        |       9.03       |        6.59        | 4.77e+07 | 7.34e+06 |      12.12%      |    41.01%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      16.05       |       16.07       |       16.1       |       11.18        | 9.54e+07 | 1.47e+07 |      13.51%      |    45.73%     |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      32.94       |       32.98       |      33.03       |       20.35        | 1.91e+08 | 2.94e+07 |      13.17%      |    44.57%     |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      62.36       |       62.4        |      62.45       |        38.7        | 3.82e+08 | 5.87e+07 |      13.91%      |    47.08%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      123.05      |      123.17       |      123.29      |        75.4        | 7.63e+08 | 1.17e+08 |      14.1%       |    47.72%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      242.93      |       243.0       |      243.07      |       148.8        | 1.53e+09 | 2.35e+08 |      14.28%      |    48.34%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |      483.09      |      483.33       |      483.58      |       295.6        | 3.05e+09 | 4.70e+08 |      14.37%      |    48.62%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       2.08       |       2.11        |       2.15       |        2.01        | 1.06e+05 | 1.64e+04 |      0.12%       |     0.39%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       2.08       |       2.11        |       2.14       |        2.02        | 2.13e+05 | 3.28e+04 |      0.23%       |     0.79%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       2.19       |       2.22        |       2.24       |        2.04        | 4.26e+05 | 6.55e+04 |      0.44%       |     1.5%      |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       2.2        |       2.23        |       2.25       |        2.08        | 8.52e+05 | 1.31e+05 |      0.88%       |     2.98%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       2.41       |       2.45        |       2.48       |        2.16        | 1.70e+06 | 2.62e+05 |      1.61%       |     5.44%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       2.61       |       2.63        |       2.65       |        2.33        | 3.41e+06 | 5.24e+05 |      2.97%       |    10.04%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       3.12       |       3.15        |       3.18       |        2.66        | 6.82e+06 | 1.05e+06 |      4.96%       |     16.8%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       4.12       |       4.16        |       4.21       |        3.31        | 1.36e+07 | 2.10e+06 |      7.52%       |    25.45%     |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       6.08       |        6.1        |       6.12       |        4.62        | 2.73e+07 | 4.19e+06 |      10.19%      |    34.49%     |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |       9.95       |       9.99        |      10.05       |        7.24        | 5.45e+07 | 8.39e+06 |      12.45%      |    42.15%     |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |      18.16       |       18.22       |      18.29       |       12.49        | 1.09e+08 | 1.68e+07 |      13.65%      |    46.19%     |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      37.22       |       37.28       |      37.35       |       22.97        | 2.18e+08 | 3.36e+07 |      13.32%      |    45.08%     |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      71.62       |       71.68       |      71.75       |       43.94        | 4.36e+08 | 6.71e+07 |      13.84%      |    46.85%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      260.19      |       260.3       |      260.41      |       85.89        | 8.72e+08 | 1.34e+08 |      7.62%       |    25.79%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      277.54      |      277.89       |      278.21      |       169.77       | 1.74e+09 | 2.68e+08 |      14.29%      |    48.36%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |      552.07      |      552.18       |      552.28      |       337.54       | 3.49e+09 | 5.37e+08 |      14.37%      |    48.62%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       2.07       |        2.1        |       2.13       |        2.02        | 1.80e+05 | 2.76e+04 |       0.2%       |     0.67%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       2.08       |       2.11        |       2.13       |        2.03        | 3.59e+05 | 5.53e+04 |      0.39%       |     1.33%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       2.21       |       2.24        |       2.27       |        2.07        | 7.19e+05 | 1.11e+05 |      0.74%       |     2.5%      |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       2.26       |       2.29        |       2.32       |        2.14        | 1.44e+06 | 2.21e+05 |      1.45%       |     4.89%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       2.39       |       2.42        |       2.46       |        2.28        | 2.88e+06 | 4.42e+05 |      2.73%       |     9.25%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       2.97       |        3.0        |       3.02       |        2.55        | 5.75e+06 | 8.85e+05 |       4.4%       |    14.89%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       3.81       |       3.84        |       3.86       |        3.11        | 1.15e+07 | 1.77e+06 |      6.86%       |    23.22%     |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       5.51       |       5.53        |       5.56       |        4.21        | 2.30e+07 | 3.54e+06 |      9.49%       |    32.11%     |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |       8.73       |       8.76        |       8.8        |        6.42        | 4.60e+07 | 7.08e+06 |      11.98%      |    40.54%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      15.53       |       15.58       |      15.63       |       10.85        | 9.20e+07 | 1.42e+07 |      13.47%      |    45.58%     |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |      31.83       |       31.88       |      31.92       |       19.69        | 1.84e+08 | 2.83e+07 |      13.14%      |    44.47%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      60.88       |       60.92       |      60.97       |       37.39        | 3.68e+08 | 5.66e+07 |      13.74%      |     46.5%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      118.84      |      118.92       |      119.01      |       72.78        | 7.36e+08 | 1.13e+08 |      14.08%      |    47.65%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      234.7       |      234.82       |      234.92      |       143.56       | 1.47e+09 | 2.26e+08 |      14.26%      |    48.25%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |      466.5       |      467.13       |      467.63      |       285.12       | 2.94e+09 | 4.53e+08 |      14.34%      |    48.55%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |      928.96      |      1470.99      |     1894.93      |       568.23       | 5.89e+09 | 9.06e+08 |      14.41%      |    48.76%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       2.22       |       2.24        |       2.27       |        2.02        | 2.13e+05 | 3.28e+04 |      0.22%       |     0.74%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       2.22       |       2.24        |       2.26       |        2.04        | 4.26e+05 | 6.55e+04 |      0.44%       |     1.48%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       2.23       |       2.25        |       2.28       |        2.08        | 8.52e+05 | 1.31e+05 |      0.87%       |     2.94%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       2.25       |       2.29        |       2.32       |        2.16        | 1.70e+06 | 2.62e+05 |      1.72%       |     5.83%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       2.5        |       2.52        |       2.54       |        2.33        | 3.41e+06 | 5.24e+05 |       3.1%       |    10.49%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       2.87       |       2.93        |       3.02       |        2.66        | 6.82e+06 | 1.05e+06 |       5.4%       |    18.27%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       4.02       |       4.06        |       4.1        |        3.31        | 1.36e+07 | 2.10e+06 |      7.71%       |    26.08%     |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       5.92       |       5.97        |       6.03       |        4.62        | 2.73e+07 | 4.19e+06 |      10.47%      |    35.42%     |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |       9.72       |       9.77        |       9.83       |        7.24        | 5.45e+07 | 8.39e+06 |      12.75%      |    43.15%     |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |      17.82       |       17.87       |      17.91       |       12.49        | 1.09e+08 | 1.68e+07 |      13.91%      |    47.07%     |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      36.89       |       36.94       |      36.99       |       22.97        | 2.18e+08 | 3.36e+07 |      13.44%      |    45.48%     |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      71.23       |       71.33       |      71.42       |       43.94        | 4.36e+08 | 6.71e+07 |      13.92%      |    47.11%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      139.97      |      140.06       |      140.17      |       85.89        | 8.72e+08 | 1.34e+08 |      14.17%      |    47.95%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      277.41      |      277.47       |      277.54      |       169.77       | 1.74e+09 | 2.68e+08 |      14.29%      |    48.38%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |      551.98      |      552.19       |      552.4       |       337.54       | 3.49e+09 | 5.37e+08 |      14.37%      |    48.63%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |      1100.2      |      1100.85      |      1101.7      |       673.09       | 6.98e+09 | 1.07e+09 |      14.42%      |     48.8%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       2.27       |       2.32        |       2.39       |        2.12        | 1.28e+06 | 1.97e+05 |      1.28%       |     4.33%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       2.28       |       2.32        |       2.37       |        2.25        | 2.56e+06 | 3.93e+05 |      2.55%       |     8.62%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       2.75       |       2.76        |       2.78       |        2.49        | 5.11e+06 | 7.86e+05 |      4.22%       |     14.3%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       3.51       |       3.54        |       3.56       |        2.98        | 1.02e+07 | 1.57e+06 |      6.62%       |    22.41%     |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       4.89       |       4.92        |       4.94       |        3.97        | 2.04e+07 | 3.15e+06 |       9.5%       |    32.16%     |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       7.84       |       7.87        |       7.91       |        5.93        | 4.09e+07 | 6.29e+06 |      11.85%      |    40.12%     |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       3.64       |       3.68        |       3.72       |        2.98        | 1.02e+07 | 1.57e+06 |      6.38%       |    21.61%     |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       5.2        |       5.23        |       5.26       |        3.97        | 2.04e+07 | 3.15e+06 |      8.94%       |    30.25%     |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |       8.02       |       8.07        |       8.12       |        5.93        | 4.09e+07 | 6.29e+06 |      11.59%      |    39.22%     |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |      14.03       |       14.06       |      14.09       |        9.86        | 8.18e+07 | 1.26e+07 |      13.25%      |    44.84%     |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      28.42       |       28.46       |       28.5       |       17.73        | 1.64e+08 | 2.52e+07 |      13.08%      |    44.27%     |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      54.39       |       54.49       |      54.59       |       33.46        | 3.27e+08 | 5.03e+07 |      13.67%      |    46.27%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |       8.06       |       8.11        |       8.17       |        5.93        | 4.09e+07 | 6.29e+06 |      11.53%      |    39.03%     |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |      13.64       |       13.69       |      13.75       |        9.86        | 8.18e+07 | 1.26e+07 |      13.63%      |    46.13%     |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |      28.06       |       28.1        |      28.14       |       17.73        | 1.64e+08 | 2.52e+07 |      13.25%      |    44.84%     |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      54.08       |       54.13       |       54.2       |       33.46        | 3.27e+08 | 5.03e+07 |      13.75%      |    46.53%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      105.63      |      105.69       |      105.77      |       64.91        | 6.54e+08 | 1.01e+08 |      14.08%      |    47.65%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      208.55      |       208.7       |      208.87      |       127.83       | 1.31e+09 | 2.01e+08 |      14.26%      |    48.27%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       2.96       |       2.99        |       3.02       |        2.66        | 6.82e+06 | 1.05e+06 |      5.23%       |    17.71%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       3.92       |       3.96        |       4.01       |        3.31        | 1.36e+07 | 2.10e+06 |       7.9%       |    26.75%     |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       5.87       |       5.91        |       5.94       |        4.62        | 2.73e+07 | 4.19e+06 |      10.56%      |    35.73%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |       9.77       |       9.79        |       9.81       |        7.24        | 5.45e+07 | 8.39e+06 |      12.68%      |    42.93%     |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      17.82       |       17.85       |      17.89       |       12.49        | 1.09e+08 | 1.68e+07 |      13.91%      |    47.07%     |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      36.88       |       36.92       |      36.96       |       22.97        | 2.18e+08 | 3.36e+07 |      13.44%      |    45.49%     |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |       9.77       |        9.8        |       9.82       |        7.24        | 5.45e+07 | 8.39e+06 |      12.68%      |    42.93%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      17.77       |       17.8        |      17.82       |       12.49        | 1.09e+08 | 1.68e+07 |      13.95%      |    47.21%     |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      37.24       |       37.29       |      37.34       |       22.97        | 2.18e+08 | 3.36e+07 |      13.31%      |    45.05%     |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      71.59       |       71.65       |      71.72       |       43.94        | 4.36e+08 | 6.71e+07 |      13.85%      |    46.87%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      139.92      |      140.02       |      140.11      |       85.89        | 8.72e+08 | 1.34e+08 |      14.17%      |    47.96%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      277.4       |      277.45       |      277.52      |       169.77       | 1.74e+09 | 2.68e+08 |      14.3%       |    48.38%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      36.89       |       36.96       |      37.04       |       22.97        | 2.18e+08 | 3.36e+07 |      13.44%      |    45.48%     |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      71.14       |       71.24       |      71.32       |       43.94        | 4.36e+08 | 6.71e+07 |      13.94%      |    47.17%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      139.97      |      140.03       |      140.1       |       85.89        | 8.72e+08 | 1.34e+08 |      14.17%      |    47.95%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      277.4       |      277.53       |      277.66      |       169.77       | 1.74e+09 | 2.68e+08 |      14.3%       |    48.38%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |      551.59      |      551.84       |      552.15      |       337.54       | 3.49e+09 | 5.37e+08 |      14.38%      |    48.67%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |     1100.93      |      1101.35      |     1101.76      |       673.09       | 6.98e+09 | 1.07e+09 |      14.41%      |    48.77%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       3.96       |       3.99        |       4.02       |        3.31        | 1.36e+07 | 2.10e+06 |      7.82%       |    26.48%     |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       5.89       |       5.91        |       5.93       |        4.62        | 2.73e+07 | 4.19e+06 |      10.52%      |    35.61%     |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |       9.68       |       9.74        |       9.78       |        7.24        | 5.45e+07 | 8.39e+06 |      12.8%       |    43.33%     |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |       17.8       |       17.83       |      17.85       |       12.49        | 1.09e+08 | 1.68e+07 |      13.92%      |    47.13%     |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      36.91       |       36.95       |       37.0       |       22.97        | 2.18e+08 | 3.36e+07 |      13.43%      |    45.45%     |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      71.24       |       71.32       |      71.42       |       43.94        | 4.36e+08 | 6.71e+07 |      13.92%      |     47.1%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      17.77       |       17.82       |      17.86       |       12.49        | 1.09e+08 | 1.68e+07 |      13.95%      |    47.21%     |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      37.31       |       37.36       |       37.4       |       22.97        | 2.18e+08 | 3.36e+07 |      13.29%      |    44.97%     |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      71.58       |       71.68       |      71.77       |       43.94        | 4.36e+08 | 6.71e+07 |      13.85%      |    46.88%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      140.25      |      140.34       |      140.44      |       85.89        | 8.72e+08 | 1.34e+08 |      14.14%      |    47.85%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      277.34      |      277.47       |      277.63      |       169.77       | 1.74e+09 | 2.68e+08 |      14.3%       |    48.39%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |      551.51      |       551.9       |      552.26      |       337.54       | 3.49e+09 | 5.37e+08 |      14.38%      |    48.67%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      71.25       |       71.31       |      71.38       |       43.94        | 4.36e+08 | 6.71e+07 |      13.91%      |    47.09%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      139.97      |      140.08       |      140.22      |       85.89        | 8.72e+08 | 1.34e+08 |      14.17%      |    47.95%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      277.35      |      277.46       |      277.56      |       169.77       | 1.74e+09 | 2.68e+08 |      14.3%       |    48.39%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |      552.22      |      552.86       |      553.38      |       337.54       | 3.49e+09 | 5.37e+08 |      14.36%      |    48.61%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |      1100.9      |      1101.29      |     1101.61      |       673.09       | 6.98e+09 | 1.07e+09 |      14.41%      |    48.77%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     2197.77      |      2198.88      |     2200.18      |      1344.18       | 1.40e+10 | 2.15e+09 |      14.43%      |    48.86%     |
