Test Case: H20SXM_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  32   | 6144  | N/A |         [[32, 6144], [6144]]         | bf16  |       3.01       |       3.03        |       3.06       |        2.37        | 1.97e+05 | 5.90e+05 |      0.15%       |     9.8%      |
|  64   | 6144  | N/A |         [[64, 6144], [6144]]         | bf16  |       3.47       |        3.5        |       3.53       |        2.74        | 3.93e+05 | 1.18e+06 |      0.26%       |     17.0%     |
|  128  | 6144  | N/A |        [[128, 6144], [6144]]         | bf16  |       5.0        |       5.02        |       5.05       |        3.47        | 7.86e+05 | 2.36e+06 |      0.36%       |    23.59%     |
|  256  | 6144  | N/A |        [[256, 6144], [6144]]         | bf16  |       7.52       |       7.54        |       7.55       |        4.95        | 1.57e+06 | 4.72e+06 |      0.48%       |    31.37%     |
|  512  | 6144  | N/A |        [[512, 6144], [6144]]         | bf16  |      12.74       |       12.78       |      12.82       |        7.9         | 3.15e+06 | 9.44e+06 |      0.56%       |    37.04%     |
| 1024  | 6144  | N/A |        [[1024, 6144], [6144]]        | bf16  |      24.02       |       24.08       |      24.15       |        13.8        | 6.29e+06 | 1.89e+07 |       0.6%       |    39.29%     |
| 2048  | 6144  | N/A |        [[2048, 6144], [6144]]        | bf16  |      52.04       |       52.08       |      52.12       |       25.59        | 1.26e+07 | 3.77e+07 |      0.55%       |    36.27%     |
| 4096  | 6144  | N/A |        [[4096, 6144], [6144]]        | bf16  |      104.38      |      104.46       |      104.53      |       49.19        | 2.52e+07 | 7.55e+07 |      0.55%       |    36.16%     |
| 8192  | 6144  | N/A |        [[8192, 6144], [6144]]        | bf16  |      205.41      |      205.47       |      205.52      |       96.37        | 5.03e+07 | 1.51e+08 |      0.56%       |    36.75%     |
| 16384 | 6144  | N/A |       [[16384, 6144], [6144]]        | bf16  |      407.03      |      407.09       |      407.17      |       190.74       | 1.01e+08 | 3.02e+08 |      0.56%       |     37.1%     |
| 32768 | 6144  | N/A |       [[32768, 6144], [6144]]        | bf16  |      810.06      |       810.3       |      810.52      |       379.49       | 2.01e+08 | 6.04e+08 |      0.56%       |    37.28%     |
|   1   | 7168  | N/A |         [[1, 7168], [7168]]          | bf16  |       1.8        |       1.82        |       1.84       |        2.01        | 7.17e+03 | 2.15e+04 |      0.01%       |     0.6%      |
|   2   | 7168  | N/A |         [[2, 7168], [7168]]          | bf16  |       2.72       |       2.75        |       2.78       |        2.03        | 1.43e+04 | 4.30e+04 |      0.01%       |     0.79%     |
|   4   | 7168  | N/A |         [[4, 7168], [7168]]          | bf16  |       2.74       |       2.77        |       2.8        |        2.05        | 2.87e+04 | 8.60e+04 |      0.02%       |     1.57%     |
|   8   | 7168  | N/A |         [[8, 7168], [7168]]          | bf16  |       2.79       |       2.81        |       2.84       |        2.11        | 5.73e+04 | 1.72e+05 |      0.05%       |     3.08%     |
|  16   | 7168  | N/A |         [[16, 7168], [7168]]         | bf16  |       2.88       |        2.9        |       2.92       |        2.22        | 1.15e+05 | 3.44e+05 |      0.09%       |     5.97%     |
|  32   | 7168  | N/A |         [[32, 7168], [7168]]         | bf16  |       3.03       |       3.06        |       3.09       |        2.43        | 2.29e+05 | 6.88e+05 |      0.17%       |    11.36%     |
|  64   | 7168  | N/A |         [[64, 7168], [7168]]         | bf16  |       3.85       |       3.88        |       3.91       |        2.86        | 4.59e+05 | 1.38e+06 |      0.27%       |    17.87%     |
|  128  | 7168  | N/A |        [[128, 7168], [7168]]         | bf16  |       5.37       |        5.4        |       5.44       |        3.72        | 9.18e+05 | 2.75e+06 |      0.39%       |    25.63%     |
|  256  | 7168  | N/A |        [[256, 7168], [7168]]         | bf16  |       8.39       |       8.43        |       8.48       |        5.44        | 1.84e+06 | 5.51e+06 |       0.5%       |    32.81%     |
|  512  | 7168  | N/A |        [[512, 7168], [7168]]         | bf16  |      14.49       |       14.53       |      14.57       |        8.88        | 3.67e+06 | 1.10e+07 |      0.58%       |    37.99%     |
| 1024  | 7168  | N/A |        [[1024, 7168], [7168]]        | bf16  |      27.65       |       27.71       |      27.77       |       15.76        | 7.34e+06 | 2.20e+07 |       0.6%       |    39.82%     |
| 2048  | 7168  | N/A |        [[2048, 7168], [7168]]        | bf16  |       62.2       |       62.22       |      62.24       |       29.53        | 1.47e+07 | 4.40e+07 |      0.54%       |     35.4%     |
| 4096  | 7168  | N/A |        [[4096, 7168], [7168]]        | bf16  |      121.07      |      121.14       |      121.2       |       57.05        | 2.94e+07 | 8.81e+07 |      0.55%       |    36.38%     |
| 8192  | 7168  | N/A |        [[8192, 7168], [7168]]        | bf16  |      238.7       |       238.8       |      238.89      |       112.1        | 5.87e+07 | 1.76e+08 |      0.56%       |     36.9%     |
| 16384 | 7168  | N/A |       [[16384, 7168], [7168]]        | bf16  |      474.1       |      474.22       |      474.32      |       222.2        | 1.17e+08 | 3.52e+08 |      0.56%       |    37.16%     |
| 32768 | 7168  | N/A |       [[32768, 7168], [7168]]        | bf16  |      944.54      |      944.79       |      945.06      |       442.4        | 2.35e+08 | 7.05e+08 |      0.57%       |     37.3%     |
|   1   | 8192  | N/A |         [[1, 8192], [8192]]          | bf16  |       1.8        |       1.83        |       1.87       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.68%     |
|   2   | 8192  | N/A |         [[2, 8192], [8192]]          | bf16  |       2.74       |       2.78        |       2.82       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.9%      |
|   4   | 8192  | N/A |         [[4, 8192], [8192]]          | bf16  |       2.78       |        2.8        |       2.82       |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.77%     |
|   8   | 8192  | N/A |         [[8, 8192], [8192]]          | bf16  |       2.81       |       2.83        |       2.85       |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.5%      |
|  16   | 8192  | N/A |         [[16, 8192], [8192]]         | bf16  |       2.92       |       2.94        |       2.97       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.73%     |
|  32   | 8192  | N/A |         [[32, 8192], [8192]]         | bf16  |       3.08       |        3.1        |       3.13       |        2.49        | 2.62e+05 | 7.86e+05 |      0.19%       |    12.77%     |
|  64   | 8192  | N/A |         [[64, 8192], [8192]]         | bf16  |       4.12       |       4.14        |       4.16       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.09%     |
|  128  | 8192  | N/A |        [[128, 8192], [8192]]         | bf16  |       5.79       |       5.82        |       5.86       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.17%     |
|  256  | 8192  | N/A |        [[256, 8192], [8192]]         | bf16  |       9.24       |       9.28        |       9.32       |        5.93        | 2.10e+06 | 6.29e+06 |      0.52%       |    34.04%     |
|  512  | 8192  | N/A |        [[512, 8192], [8192]]         | bf16  |      16.22       |       16.26       |      16.29       |        9.86        | 4.19e+06 | 1.26e+07 |      0.59%       |    38.79%     |
| 1024  | 8192  | N/A |        [[1024, 8192], [8192]]        | bf16  |      31.43       |       31.47       |      31.51       |       17.73        | 8.39e+06 | 2.52e+07 |      0.61%       |    40.03%     |
| 2048  | 8192  | N/A |        [[2048, 8192], [8192]]        | bf16  |      70.71       |       70.78       |      70.86       |       33.46        | 1.68e+07 | 5.03e+07 |      0.54%       |    35.59%     |
| 4096  | 8192  | N/A |        [[4096, 8192], [8192]]        | bf16  |      138.02      |      138.06       |      138.09      |       64.91        | 3.36e+07 | 1.01e+08 |      0.55%       |    36.47%     |
| 8192  | 8192  | N/A |        [[8192, 8192], [8192]]        | bf16  |      272.44      |      272.47       |      272.5       |       127.83       | 6.71e+07 | 2.01e+08 |      0.56%       |    36.95%     |
| 16384 | 8192  | N/A |       [[16384, 8192], [8192]]        | bf16  |      541.63      |      541.73       |      541.8       |       253.66       | 1.34e+08 | 4.03e+08 |      0.56%       |    37.17%     |
| 32768 | 8192  | N/A |       [[32768, 8192], [8192]]        | bf16  |     1078.33      |      1078.67      |     1078.99      |       505.32       | 2.68e+08 | 8.05e+08 |      0.57%       |    37.34%     |
|   1   | 13824 | N/A |        [[1, 13824], [13824]]         | bf16  |       1.81       |       1.84        |       1.88       |        2.03        | 1.38e+04 | 4.15e+04 |      0.02%       |     1.15%     |
|   2   | 13824 | N/A |        [[2, 13824], [13824]]         | bf16  |       2.76       |       2.77        |       2.79       |        2.05        | 2.76e+04 | 8.29e+04 |      0.02%       |     1.5%      |
|   4   | 13824 | N/A |        [[4, 13824], [13824]]         | bf16  |       2.78       |       2.81        |       2.83       |        2.1         | 5.53e+04 | 1.66e+05 |      0.05%       |     2.98%     |
|   8   | 13824 | N/A |        [[8, 13824], [13824]]         | bf16  |       2.86       |        2.9        |       2.95       |        2.21        | 1.11e+05 | 3.32e+05 |      0.09%       |     5.8%      |
|  16   | 13824 | N/A |        [[16, 13824], [13824]]        | bf16  |       3.0        |       3.03        |       3.06       |        2.41        | 2.21e+05 | 6.64e+05 |      0.17%       |    11.06%     |
|  32   | 13824 | N/A |        [[32, 13824], [13824]]        | bf16  |       3.77       |       3.79        |       3.81       |        2.83        | 4.42e+05 | 1.33e+06 |      0.27%       |     17.6%     |
|  64   | 13824 | N/A |        [[64, 13824], [13824]]        | bf16  |       5.29       |       5.32        |       5.35       |        3.66        | 8.85e+05 | 2.65e+06 |      0.38%       |    25.09%     |
|  128  | 13824 | N/A |       [[128, 13824], [13824]]        | bf16  |       8.17       |       8.19        |       8.21       |        5.32        | 1.77e+06 | 5.31e+06 |      0.49%       |    32.49%     |
|  256  | 13824 | N/A |       [[256, 13824], [13824]]        | bf16  |      14.08       |       14.11       |      14.13       |        8.64        | 3.54e+06 | 1.06e+07 |      0.57%       |     37.7%     |
|  512  | 13824 | N/A |       [[512, 13824], [13824]]        | bf16  |      26.74       |       26.79       |      26.84       |       15.27        | 7.08e+06 | 2.12e+07 |       0.6%       |     39.7%     |
| 1024  | 13824 | N/A |       [[1024, 13824], [13824]]       | bf16  |      59.69       |       59.74       |      59.79       |       28.54        | 1.42e+07 | 4.25e+07 |      0.54%       |    35.57%     |
| 2048  | 13824 | N/A |       [[2048, 13824], [13824]]       | bf16  |      116.96      |      117.03       |      117.1       |       55.08        | 2.83e+07 | 8.49e+07 |      0.55%       |    36.31%     |
| 4096  | 13824 | N/A |       [[4096, 13824], [13824]]       | bf16  |      230.4       |      230.46       |      230.52      |       108.17       | 5.66e+07 | 1.70e+08 |      0.56%       |    36.86%     |
| 8192  | 13824 | N/A |       [[8192, 13824], [13824]]       | bf16  |      457.28      |       457.4       |      457.51      |       214.34       | 1.13e+08 | 3.40e+08 |      0.56%       |    37.15%     |
| 16384 | 13824 | N/A |      [[16384, 13824], [13824]]       | bf16  |      911.15      |      911.81       |      912.45      |       426.67       | 2.26e+08 | 6.79e+08 |      0.56%       |    37.29%     |
| 32768 | 13824 | N/A |      [[32768, 13824], [13824]]       | bf16  |     1818.77      |      2859.14      |     3868.98      |       851.35       | 4.53e+08 | 1.36e+09 |      0.57%       |    37.36%     |
|   1   | 16384 | N/A |        [[1, 16384], [16384]]         | bf16  |       1.51       |       1.51        |       1.52       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.63%     |
|   2   | 16384 | N/A |        [[2, 16384], [16384]]         | bf16  |       2.51       |       2.52        |       2.54       |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.96%     |
|   4   | 16384 | N/A |        [[4, 16384], [16384]]         | bf16  |       2.53       |       2.54        |       2.55       |        2.12        | 6.55e+04 | 1.97e+05 |      0.06%       |     3.89%     |
|   8   | 16384 | N/A |        [[8, 16384], [16384]]         | bf16  |       2.66       |       2.67        |       2.68       |        2.25        | 1.31e+05 | 3.93e+05 |      0.11%       |     7.39%     |
|  16   | 16384 | N/A |        [[16, 16384], [16384]]        | bf16  |       2.84       |       2.85        |       2.86       |        2.49        | 2.62e+05 | 7.86e+05 |      0.21%       |    13.85%     |
|  32   | 16384 | N/A |        [[32, 16384], [16384]]        | bf16  |       3.84       |       3.85        |       3.86       |        2.98        | 5.24e+05 | 1.57e+06 |      0.31%       |    20.48%     |
|  64   | 16384 | N/A |        [[64, 16384], [16384]]        | bf16  |       5.57       |       5.59        |       5.61       |        3.97        | 1.05e+06 | 3.15e+06 |      0.43%       |    28.24%     |
|  128  | 16384 | N/A |       [[128, 16384], [16384]]        | bf16  |       9.08       |       9.11        |       9.14       |        5.93        | 2.10e+06 | 6.29e+06 |      0.52%       |    34.64%     |
|  256  | 16384 | N/A |       [[256, 16384], [16384]]        | bf16  |      16.05       |       16.07       |      16.09       |        9.86        | 4.19e+06 | 1.26e+07 |      0.59%       |     39.2%     |
|  512  | 16384 | N/A |       [[512, 16384], [16384]]        | bf16  |      31.07       |       31.11       |      31.15       |       17.73        | 8.39e+06 | 2.52e+07 |      0.61%       |     40.5%     |
| 1024  | 16384 | N/A |       [[1024, 16384], [16384]]       | bf16  |      70.34       |       70.39       |      70.43       |       33.46        | 1.68e+07 | 5.03e+07 |      0.54%       |    35.78%     |
| 2048  | 16384 | N/A |       [[2048, 16384], [16384]]       | bf16  |      137.55      |      137.61       |      137.66      |       64.91        | 3.36e+07 | 1.01e+08 |      0.55%       |    36.59%     |
| 4096  | 16384 | N/A |       [[4096, 16384], [16384]]       | bf16  |      272.2       |      272.32       |      272.48      |       127.83       | 6.71e+07 | 2.01e+08 |      0.56%       |    36.98%     |
| 8192  | 16384 | N/A |       [[8192, 16384], [16384]]       | bf16  |      541.94      |      542.09       |      542.2       |       253.66       | 1.34e+08 | 4.03e+08 |      0.56%       |    37.15%     |
| 16384 | 16384 | N/A |      [[16384, 16384], [16384]]       | bf16  |     1078.47      |      1079.19      |     1080.14      |       505.32       | 2.68e+08 | 8.05e+08 |      0.57%       |    37.34%     |
| 32768 | 16384 | N/A |      [[32768, 16384], [16384]]       | bf16  |     2154.31      |      2154.63      |     2155.01      |      1008.63       | 5.37e+08 | 1.61e+09 |      0.57%       |    37.38%     |
|   1   |  32   | N/A |          [[1, 32], [1, 32]]          | bf16  |       1.58       |        1.6        |       1.63       |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.0%      |
|   2   |  32   | N/A |          [[2, 32], [2, 32]]          | bf16  |       1.57       |        1.6        |       1.64       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   4   |  32   | N/A |          [[4, 32], [4, 32]]          | bf16  |       1.6        |       1.63        |       1.67       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   8   |  32   | N/A |          [[8, 32], [8, 32]]          | bf16  |       1.5        |       1.55        |       1.6        |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|  16   |  32   | N/A |         [[16, 32], [16, 32]]         | bf16  |       1.48       |       1.51        |       1.55       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.05%     |
|  32   |  32   | N/A |         [[32, 32], [32, 32]]         | bf16  |       1.56       |       1.59        |       1.63       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.1%      |
|  64   |  32   | N/A |         [[64, 32], [64, 32]]         | bf16  |       1.78       |       1.79        |       1.81       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.17%     |
|  128  |  32   | N/A |        [[128, 32], [128, 32]]        | bf16  |       1.79       |       1.83        |       1.88       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.34%     |
|  256  |  32   | N/A |        [[256, 32], [256, 32]]        | bf16  |       1.81       |       1.83        |       1.86       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.68%     |
|  512  |  32   | N/A |        [[512, 32], [512, 32]]        | bf16  |       1.83       |       1.85        |       1.87       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.34%     |
| 1024  |  32   | N/A |       [[1024, 32], [1024, 32]]       | bf16  |       1.86       |       1.88        |       1.91       |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.64%     |
| 2048  |  32   | N/A |       [[2048, 32], [2048, 32]]       | bf16  |       1.86       |       1.89        |       1.92       |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.29%     |
| 4096  |  32   | N/A |       [[4096, 32], [4096, 32]]       | bf16  |       1.96       |        2.0        |       2.03       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |    10.03%     |
| 8192  |  32   | N/A |       [[8192, 32], [8192, 32]]       | bf16  |       2.15       |       2.18        |       2.21       |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.29%     |
| 16384 |  32   | N/A |      [[16384, 32], [16384, 32]]      | bf16  |       2.52       |       2.53        |       2.54       |        2.98        | 5.24e+05 | 1.57e+06 |      0.47%       |    31.21%     |
| 32768 |  32   | N/A |      [[32768, 32], [32768, 32]]      | bf16  |       3.14       |       3.17        |       3.21       |        3.97        | 1.05e+06 | 3.15e+06 |      0.76%       |    50.09%     |
|   1   |  64   | N/A |          [[1, 64], [1, 64]]          | bf16  |       1.7        |       1.73        |       1.77       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   2   |  64   | N/A |          [[2, 64], [2, 64]]          | bf16  |       1.68       |        1.7        |       1.72       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   4   |  64   | N/A |          [[4, 64], [4, 64]]          | bf16  |       1.81       |       1.85        |       1.89       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.02%     |
|   8   |  64   | N/A |          [[8, 64], [8, 64]]          | bf16  |       1.75       |       1.77        |       1.8        |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.04%     |
|  16   |  64   | N/A |         [[16, 64], [16, 64]]         | bf16  |       1.77       |        1.8        |       1.84       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.09%     |
|  32   |  64   | N/A |         [[32, 64], [32, 64]]         | bf16  |       1.77       |        1.8        |       1.82       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.17%     |
|  64   |  64   | N/A |         [[64, 64], [64, 64]]         | bf16  |       1.78       |       1.79        |       1.81       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.35%     |
|  128  |  64   | N/A |        [[128, 64], [128, 64]]        | bf16  |       1.8        |       1.84        |       1.89       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.68%     |
|  256  |  64   | N/A |        [[256, 64], [256, 64]]        | bf16  |       1.81       |       1.84        |       1.88       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.36%     |
|  512  |  64   | N/A |        [[512, 64], [512, 64]]        | bf16  |       1.86       |       1.88        |       1.9        |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.64%     |
| 1024  |  64   | N/A |       [[1024, 64], [1024, 64]]       | bf16  |       1.86       |       1.87        |       1.89       |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.29%     |
| 2048  |  64   | N/A |       [[2048, 64], [2048, 64]]       | bf16  |       1.95       |       1.98        |       2.01       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |    10.08%     |
| 4096  |  64   | N/A |       [[4096, 64], [4096, 64]]       | bf16  |       2.14       |       2.18        |       2.23       |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.37%     |
| 8192  |  64   | N/A |       [[8192, 64], [8192, 64]]       | bf16  |       2.49       |       2.53        |       2.57       |        2.98        | 5.24e+05 | 1.57e+06 |      0.48%       |    31.58%     |
| 16384 |  64   | N/A |      [[16384, 64], [16384, 64]]      | bf16  |       3.15       |       3.17        |       3.2        |        3.97        | 1.05e+06 | 3.15e+06 |      0.76%       |    49.93%     |
| 32768 |  64   | N/A |      [[32768, 64], [32768, 64]]      | bf16  |       4.4        |       4.45        |       4.52       |        5.93        | 2.10e+06 | 6.29e+06 |      1.08%       |    71.49%     |
|   1   |  128  | N/A |         [[1, 128], [1, 128]]         | bf16  |       1.79       |       1.82        |       1.86       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   2   |  128  | N/A |         [[2, 128], [2, 128]]         | bf16  |       1.8        |       1.84        |       1.88       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.02%     |
|   4   |  128  | N/A |         [[4, 128], [4, 128]]         | bf16  |       1.78       |       1.79        |       1.8        |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.04%     |
|   8   |  128  | N/A |         [[8, 128], [8, 128]]         | bf16  |       1.68       |       1.71        |       1.75       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.09%     |
|  16   |  128  | N/A |        [[16, 128], [16, 128]]        | bf16  |       1.79       |       1.82        |       1.85       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.17%     |
|  32   |  128  | N/A |        [[32, 128], [32, 128]]        | bf16  |       1.79       |       1.82        |       1.85       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.34%     |
|  64   |  128  | N/A |        [[64, 128], [64, 128]]        | bf16  |       1.8        |       1.83        |       1.86       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.68%     |
|  128  |  128  | N/A |       [[128, 128], [128, 128]]       | bf16  |       1.82       |       1.85        |       1.88       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.35%     |
|  256  |  128  | N/A |       [[256, 128], [256, 128]]       | bf16  |       1.86       |       1.87        |       1.89       |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.64%     |
|  512  |  128  | N/A |       [[512, 128], [512, 128]]       | bf16  |       1.85       |       1.87        |       1.9        |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.31%     |
| 1024  |  128  | N/A |      [[1024, 128], [1024, 128]]      | bf16  |       1.97       |        2.0        |       2.05       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |     9.98%     |
| 2048  |  128  | N/A |      [[2048, 128], [2048, 128]]      | bf16  |       2.1        |       2.15        |       2.2        |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.72%     |
| 4096  |  128  | N/A |      [[4096, 128], [4096, 128]]      | bf16  |       2.49       |       2.51        |       2.53       |        2.98        | 5.24e+05 | 1.57e+06 |      0.48%       |    31.58%     |
| 8192  |  128  | N/A |      [[8192, 128], [8192, 128]]      | bf16  |       3.04       |       3.18        |       3.33       |        3.97        | 1.05e+06 | 3.15e+06 |      0.78%       |    51.74%     |
| 16384 |  128  | N/A |     [[16384, 128], [16384, 128]]     | bf16  |       4.41       |       4.44        |       4.48       |        5.93        | 2.10e+06 | 6.29e+06 |      1.08%       |    71.33%     |
| 32768 |  128  | N/A |     [[32768, 128], [32768, 128]]     | bf16  |       7.06       |       7.11        |       7.15       |        9.86        | 4.19e+06 | 1.26e+07 |      1.35%       |    89.11%     |
|   1   |  512  | N/A |         [[1, 512], [1, 512]]         | bf16  |       1.45       |       1.46        |       1.47       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.05%     |
|   2   |  512  | N/A |         [[2, 512], [2, 512]]         | bf16  |       1.55       |        1.6        |       1.66       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.1%      |
|   4   |  512  | N/A |         [[4, 512], [4, 512]]         | bf16  |       1.58       |       1.62        |       1.66       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.19%     |
|   8   |  512  | N/A |         [[8, 512], [8, 512]]         | bf16  |       1.61       |       1.63        |       1.65       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.38%     |
|  16   |  512  | N/A |        [[16, 512], [16, 512]]        | bf16  |       1.63       |       1.67        |       1.73       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.75%     |
|  32   |  512  | N/A |        [[32, 512], [32, 512]]        | bf16  |       1.61       |       1.65        |       1.68       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.53%     |
|  64   |  512  | N/A |        [[64, 512], [64, 512]]        | bf16  |       1.67       |       1.69        |       1.71       |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.94%     |
|  128  |  512  | N/A |       [[128, 512], [128, 512]]       | bf16  |       1.68       |        1.7        |       1.72       |        2.12        | 6.55e+04 | 1.97e+05 |      0.09%       |     5.85%     |
|  256  |  512  | N/A |       [[256, 512], [256, 512]]       | bf16  |       1.96       |       1.98        |       2.01       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |    10.03%     |
|  512  |  512  | N/A |       [[512, 512], [512, 512]]       | bf16  |       2.15       |       2.19        |       2.23       |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.29%     |
| 1024  |  512  | N/A |      [[1024, 512], [1024, 512]]      | bf16  |       2.5        |       2.53        |       2.57       |        2.98        | 5.24e+05 | 1.57e+06 |      0.48%       |    31.46%     |
| 2048  |  512  | N/A |      [[2048, 512], [2048, 512]]      | bf16  |       3.14       |       3.16        |       3.19       |        3.97        | 1.05e+06 | 3.15e+06 |      0.76%       |    50.09%     |
| 4096  |  512  | N/A |      [[4096, 512], [4096, 512]]      | bf16  |       4.42       |       4.44        |       4.47       |        5.93        | 2.10e+06 | 6.29e+06 |      1.08%       |    71.17%     |
| 8192  |  512  | N/A |      [[8192, 512], [8192, 512]]      | bf16  |       7.06       |       7.09        |       7.12       |        9.86        | 4.19e+06 | 1.26e+07 |      1.35%       |    89.11%     |
| 16384 |  512  | N/A |     [[16384, 512], [16384, 512]]     | bf16  |      16.81       |       16.85       |       16.9       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |    74.85%     |
| 32768 |  512  | N/A |     [[32768, 512], [32768, 512]]     | bf16  |      32.37       |       32.42       |      32.47       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.74%     |
|   1   |  768  | N/A |         [[1, 768], [1, 768]]         | bf16  |       1.84       |       1.87        |       1.91       |        2.0         | 7.68e+02 | 2.30e+03 |       0.0%       |     0.06%     |
|   2   |  768  | N/A |         [[2, 768], [2, 768]]         | bf16  |       1.75       |       1.79        |       1.83       |        2.0         | 1.54e+03 | 4.61e+03 |       0.0%       |     0.13%     |
|   4   |  768  | N/A |         [[4, 768], [4, 768]]         | bf16  |       1.79       |       1.81        |       1.83       |        2.01        | 3.07e+03 | 9.22e+03 |       0.0%       |     0.26%     |
|   8   |  768  | N/A |         [[8, 768], [8, 768]]         | bf16  |       1.81       |       1.83        |       1.86       |        2.01        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.51%     |
|  16   |  768  | N/A |        [[16, 768], [16, 768]]        | bf16  |       1.81       |       1.84        |       1.86       |        2.02        | 1.23e+04 | 3.69e+04 |      0.02%       |     1.02%     |
|  32   |  768  | N/A |        [[32, 768], [32, 768]]        | bf16  |       1.84       |       1.86        |       1.89       |        2.05        | 2.46e+04 | 7.37e+04 |      0.03%       |     2.0%      |
|  64   |  768  | N/A |        [[64, 768], [64, 768]]        | bf16  |       1.87       |       1.89        |       1.9        |        2.09        | 4.92e+04 | 1.47e+05 |      0.06%       |     3.94%     |
|  128  |  768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       1.9        |       1.94        |       1.99       |        2.18        | 9.83e+04 | 2.95e+05 |      0.12%       |     7.76%     |
|  256  |  768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       2.04       |       2.08        |       2.12       |        2.37        | 1.97e+05 | 5.90e+05 |      0.22%       |    14.46%     |
|  512  |  768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       2.31       |       2.35        |       2.4        |        2.74        | 3.93e+05 | 1.18e+06 |      0.39%       |    25.53%     |
