test case : H20SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 8, 64], [4, 32, 4, 64], [4, 32, 4, 64]]          |  bf16  |       8.66       |       8.69        |       8.71       |       2.17        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.22e-03      |      7.36e-03      |      2.51e-03       |  5.28e+05  |       0.12%        |       0.74%        |        0.25%        |    3.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 8, 64], [8, 32, 4, 64], [8, 32, 4, 64]]          |  bf16  |       8.85       |       8.89        |       8.92       |       2.33        | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.38e-03      |      1.44e-02      |      4.91e-03       |  1.05e+06  |       0.24%        |       1.44%        |        0.49%        |    5.95%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 32, 8, 64], [16, 32, 4, 64], [16, 32, 4, 64]]        |  bf16  |      12.42       |       12.46       |      12.53       |       2.66        | [917504]  |  [16777216, 16777216]  | [131072]  |      3.40e-03      |      2.05e-02      |      6.99e-03       |  2.10e+06  |       0.34%        |       2.05%        |        0.70%        |    8.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 32, 8, 64], [32, 32, 4, 64], [32, 32, 4, 64]]        |  bf16  |      21.21       |       21.26       |      21.30       |       3.31        | [1835008] |  [33554432, 33554432]  | [262144]  |      3.98e-03      |      2.41e-02      |      8.19e-03       |  4.20e+06  |       0.40%        |       2.41%        |        0.82%        |    9.90%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 8, 64], [1, 64, 4, 64], [1, 64, 4, 64]]          |  bf16  |       8.64       |       8.67        |       8.71       |       2.09        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.22e-03      |      7.38e-03      |      2.51e-03       |  2.70e+05  |       0.12%        |       0.74%        |        0.25%        |    1.57%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 8, 64], [2, 64, 4, 64], [2, 64, 4, 64]]          |  bf16  |       8.63       |       8.67        |       8.71       |       2.17        | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.45e-03      |      1.48e-02      |      5.03e-03       |  5.32e+05  |       0.24%        |       1.48%        |        0.50%        |    3.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 8, 64], [4, 64, 4, 64], [4, 64, 4, 64]]          |  bf16  |       8.77       |       8.82        |       8.90       |       2.33        | [917504]  |  [16777216, 16777216]  | [131072]  |      4.82e-03      |      2.91e-02      |      9.91e-03       |  1.06e+06  |       0.48%        |       2.91%        |        0.99%        |    6.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 8, 64], [8, 64, 4, 64], [8, 64, 4, 64]]          |  bf16  |       8.93       |       8.97        |       8.99       |       2.66        | [1835008] |  [33554432, 33554432]  | [262144]  |      9.46e-03      |      5.71e-02      |      1.95e-02       |  2.11e+06  |       0.95%        |       5.71%        |        1.95%        |    11.79%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 64, 8, 64], [16, 64, 4, 64], [16, 64, 4, 64]]        |  bf16  |      12.56       |       12.62       |      12.71       |       3.32        | [3670016] |  [67108864, 67108864]  | [524288]  |      1.35e-02      |      8.13e-02      |      2.77e-02       |  4.20e+06  |       1.35%        |       8.13%        |        2.77%        |    16.74%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 64, 8, 64], [32, 64, 4, 64], [32, 64, 4, 64]]        |  bf16  |      21.51       |       21.58       |      21.63       |       4.63        | [7340032] | [134217728, 134217728] | [1048576] |      1.57e-02      |      9.49e-02      |      3.23e-02       |  8.40e+06  |       1.57%        |       9.49%        |        3.23%        |    19.52%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 128, 8, 64], [1, 128, 4, 64], [1, 128, 4, 64]]        |  bf16  |       8.12       |       8.15        |       8.21       |       2.17        | [917504]  |  [16777216, 16777216]  | [131072]  |      5.20e-03      |      3.14e-02      |      1.07e-02       |  5.41e+05  |       0.52%        |       3.14%        |        1.07%        |    3.33%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 128, 8, 64], [2, 128, 4, 64], [2, 128, 4, 64]]        |  bf16  |       8.05       |       8.08        |       8.16       |       2.34        | [1835008] |  [33554432, 33554432]  | [262144]  |      1.05e-02      |      6.33e-02      |      2.16e-02       |  1.06e+06  |       1.05%        |       6.33%        |        2.16%        |    6.61%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 128, 8, 64], [4, 128, 4, 64], [4, 128, 4, 64]]        |  bf16  |       8.16       |       8.20        |       8.25       |       2.67        | [3670016] |  [67108864, 67108864]  | [524288]  |      2.07e-02      |      1.25e-01      |      4.26e-02       |  2.11e+06  |       2.07%        |       12.51%       |        4.26%        |    12.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 128, 8, 64], [8, 128, 4, 64], [8, 128, 4, 64]]        |  bf16  |       8.47       |       8.48        |       8.49       |       3.32        | [7340032] | [134217728, 134217728] | [1048576] |      3.99e-02      |      2.41e-01      |      8.20e-02       |  4.21e+06  |       3.99%        |       24.08%       |        8.20%        |    24.85%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 8, 64], [16, 128, 4, 64], [16, 128, 4, 64]]       |  bf16  |      11.98       |       12.01       |      12.04       |       4.63        | [14680... | [268435456, 268435456] | [2097152] |      5.64e-02      |      3.41e-01      |      1.16e-01       |  8.40e+06  |       5.64%        |       34.05%       |       11.60%        |    35.07%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 8, 64], [32, 128, 4, 64], [32, 128, 4, 64]]       |  bf16  |      20.45       |       20.49       |      20.56       |       7.25        | [29360... | [536870912, 536870912] | [4194304] |      6.61e-02      |      3.99e-01      |      1.36e-01       |  1.68e+07  |       6.61%        |       39.92%       |       13.59%        |    41.07%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 256, 8, 64], [1, 256, 4, 64], [1, 256, 4, 64]]        |  bf16  |      12.18       |       12.21       |      12.23       |       2.57        | [3670016] |  [67108864, 67108864]  | [524288]  |      1.39e-02      |      8.37e-02      |      2.85e-02       |  1.08e+06  |       1.39%        |       8.37%        |        2.85%        |    4.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 256, 8, 64], [2, 256, 4, 64], [2, 256, 4, 64]]        |  bf16  |      12.35       |       12.39       |      12.42       |       3.13        | [7340032] | [134217728, 134217728] | [1048576] |      2.74e-02      |      1.65e-01      |      5.63e-02       |  2.13e+06  |       2.74%        |       16.53%       |        5.63%        |    8.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 256, 8, 64], [4, 256, 4, 64], [4, 256, 4, 64]]        |  bf16  |      12.63       |       12.68       |      12.71       |       4.27        | [14680... | [268435456, 268435456] | [2097152] |      5.35e-02      |      3.23e-01      |      1.10e-01       |  4.23e+06  |       5.35%        |       32.30%       |       11.00%        |    16.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 256, 8, 64], [8, 256, 4, 64], [8, 256, 4, 64]]        |  bf16  |      19.84       |       19.87       |      19.91       |       6.53        | [29360... | [536870912, 536870912] | [4194304] |      6.81e-02      |      4.11e-01      |      1.40e-01       |  8.42e+06  |       6.81%        |       41.13%       |       14.01%        |    21.22%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 256, 8, 64], [16, 256, 4, 64], [16, 256, 4, 64]]       |  bf16  |      28.63       |       28.70       |      28.76       |       11.07       | [58720... | [1073741824, 107374... | [8388608] |      9.44e-02      |      5.70e-01      |      1.94e-01       |  1.68e+07  |       9.44%        |       57.02%       |       19.42%        |    29.36%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 256, 8, 64], [32, 256, 4, 64], [32, 256, 4, 64]]       |  bf16  |      51.14       |       51.61       |      51.87       |       20.14       | [11744... | [2147483648, 214748... | [16777... |      1.06e-01      |      6.38e-01      |      2.17e-01       |  3.36e+07  |       10.57%       |       63.84%       |       21.74%        |    32.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 512, 8, 64], [1, 512, 4, 64], [1, 512, 4, 64]]        |  bf16  |      17.17       |       17.20       |      17.28       |       4.27        | [14680... | [268435456, 268435456] | [2097152] |      3.93e-02      |      2.38e-01      |      8.09e-02       |  2.16e+06  |       3.93%        |       23.77%       |        8.09%        |    6.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 512, 8, 64], [2, 512, 4, 64], [2, 512, 4, 64]]        |  bf16  |      21.13       |       21.16       |      21.21       |       6.53        | [29360... | [536870912, 536870912] | [4194304] |      6.40e-02      |      3.86e-01      |      1.32e-01       |  4.26e+06  |       6.40%        |       38.63%       |       13.16%        |    10.08%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 512, 8, 64], [4, 512, 4, 64], [4, 512, 4, 64]]        |  bf16  |      35.41       |       35.44       |      35.48       |       11.07       | [58720... | [1073741824, 107374... | [8388608] |      7.63e-02      |      4.61e-01      |      1.57e-01       |  8.45e+06  |       7.63%        |       46.10%       |       15.70%        |    11.94%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 512, 8, 64], [8, 512, 4, 64], [8, 512, 4, 64]]        |  bf16  |      52.23       |       52.43       |      52.62       |       20.14       | [11744... | [2147483648, 214748... | [16777... |      1.03e-01      |      6.25e-01      |      2.13e-01       |  1.68e+07  |       10.35%       |       62.50%       |       21.29%        |    16.12%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 512, 8, 64], [16, 512, 4, 64], [16, 512, 4, 64]]       |  bf16  |      84.75       |       84.84       |      85.02       |       38.28       | [23488... | [4294967296, 429496... | [33554... |      1.28e-01      |      7.70e-01      |      2.62e-01       |  3.36e+07  |       12.76%       |       77.05%       |       26.24%        |    19.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 512, 8, 64], [32, 512, 4, 64], [32, 512, 4, 64]]       |  bf16  |      152.36      |      152.66       |      152.98      |       74.55       | [46976... | [8589934592, 858993... | [67108... |      1.42e-01      |      8.57e-01      |      2.92e-01       |  6.72e+07  |       14.19%       |       85.71%       |       29.19%        |    22.05%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1024, 8, 64], [1, 1024, 4, 64], [1, 1024, 4, 64]]       |  bf16  |      37.74       |       37.79       |      37.86       |       11.07       | [58720... | [1073741824, 107374... | [8388608] |      7.16e-02      |      4.33e-01      |      1.47e-01       |  4.33e+06  |       7.16%        |       43.26%       |       14.73%        |    5.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1024, 8, 64], [2, 1024, 4, 64], [2, 1024, 4, 64]]       |  bf16  |      66.75       |       66.79       |      66.86       |       20.14       | [11744... | [2147483648, 214748... | [16777... |      8.10e-02      |      4.89e-01      |      1.67e-01       |  8.52e+06  |       8.10%        |       48.91%       |       16.66%        |    6.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1024, 8, 64], [4, 1024, 4, 64], [4, 1024, 4, 64]]       |  bf16  |      90.43       |       91.74       |      92.72       |       38.28       | [23488... | [4294967296, 429496... | [33554... |      1.20e-01      |      7.22e-01      |      2.46e-01       |  1.69e+07  |       11.95%       |       72.20%       |       24.59%        |    9.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1024, 8, 64], [8, 1024, 4, 64], [8, 1024, 4, 64]]       |  bf16  |      148.04      |      148.90       |      149.41      |       74.55       | [46976... | [8589934592, 858993... | [67108... |      1.46e-01      |      8.82e-01      |      3.00e-01       |  3.37e+07  |       14.60%       |       88.21%       |       30.04%        |    11.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1024, 8, 64], [16, 1024, 4, 64], [16, 1024, 4, 64]]     |  bf16  |      265.16      |      266.12       |      266.80      |      147.10       | [93952... | [17179869184, 17179... | [13421... |      1.63e-01      |      9.85e-01      |      3.35e-01       |  6.72e+07  |       16.31%       |       98.50%       |       33.55%        |    12.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1024, 8, 64], [32, 1024, 4, 64], [32, 1024, 4, 64]]     |  bf16  |      496.86      |      497.39       |      498.24      |      292.20       | [18790... | [34359738368, 34359... | [26843... |      1.74e-01      |      1.05e+00      |      3.58e-01       |  1.34e+08  |       17.41%       |      105.13%       |       35.81%        |    13.52%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 32, 64], [1, 1, 4, 64], [1, 1, 4, 64]]           |  bf16  |       8.12       |       8.16        |       8.21       |       2.00        |   [224]   |      [4096, 4096]      |   [32]    |      1.27e-06      |      7.66e-06      |      2.61e-06       |  1.65e+04  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 32, 64], [2, 1, 4, 64], [2, 1, 4, 64]]           |  bf16  |       8.28       |       8.32        |       8.37       |       2.01        |   [448]   |      [8192, 8192]      |   [64]    |      2.49e-06      |      1.50e-05      |      5.12e-06       |  3.29e+04  |       0.00%        |       0.00%        |        0.00%        |    0.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 32, 64], [4, 1, 4, 64], [4, 1, 4, 64]]           |  bf16  |       8.23       |       8.26        |       8.30       |       2.01        |   [896]   |     [16384, 16384]     |   [128]   |      5.01e-06      |      3.03e-05      |      1.03e-05       |  6.57e+04  |       0.00%        |       0.00%        |        0.00%        |    0.40%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 32, 64], [8, 1, 4, 64], [8, 1, 4, 64]]           |  bf16  |       8.36       |       8.38        |       8.43       |       2.02        |  [1792]   |     [32768, 32768]     |   [256]   |      9.86e-06      |      5.96e-05      |      2.03e-05       |  1.31e+05  |       0.00%        |       0.01%        |        0.00%        |    0.78%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 32, 64], [16, 1, 4, 64], [16, 1, 4, 64]]         |  bf16  |       8.54       |       8.57        |       8.60       |       2.04        |  [3584]   |     [65536, 65536]     |   [512]   |      1.93e-05      |      1.17e-04      |      3.97e-05       |  2.62e+05  |       0.00%        |       0.01%        |        0.00%        |    1.53%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 32, 64], [32, 1, 4, 64], [32, 1, 4, 64]]         |  bf16  |      12.07       |       12.11       |      12.16       |       2.08        |  [7168]   |    [131072, 131072]    |  [1024]   |      2.73e-05      |      1.65e-04      |      5.62e-05       |  5.24e+05  |       0.00%        |       0.02%        |        0.01%        |    2.17%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 4, 32, 64], [1, 4, 4, 64], [1, 4, 4, 64]]           |  bf16  |       8.58       |       8.63        |       8.72       |       2.01        |  [3584]   |     [65536, 65536]     |   [512]   |      1.92e-05      |      1.16e-04      |      3.95e-05       |  6.60e+04  |       0.00%        |       0.01%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 4, 32, 64], [2, 4, 4, 64], [2, 4, 4, 64]]           |  bf16  |       8.73       |       8.77        |       8.82       |       2.02        |  [7168]   |    [131072, 131072]    |  [1024]   |      3.78e-05      |      2.28e-04      |      7.77e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.75%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 4, 32, 64], [4, 4, 4, 64], [4, 4, 4, 64]]           |  bf16  |      12.32       |       12.35       |      12.39       |       2.04        |  [14336]  |    [262144, 262144]    |  [2048]   |      5.36e-05      |      3.24e-04      |      1.10e-04       |  2.63e+05  |       0.01%        |       0.03%        |        0.01%        |    1.07%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 4, 32, 64], [8, 4, 4, 64], [8, 4, 4, 64]]           |  bf16  |      21.06       |       21.12       |      21.17       |       2.08        |  [28672]  |    [524288, 524288]    |  [4096]   |      6.27e-05      |      3.78e-04      |      1.29e-04       |  5.25e+05  |       0.01%        |       0.04%        |        0.01%        |    1.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 4, 32, 64], [16, 4, 4, 64], [16, 4, 4, 64]]         |  bf16  |      34.88       |       34.93       |      34.96       |       2.16        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      7.57e-05      |      4.57e-04      |      1.56e-04       |  1.05e+06  |       0.01%        |       0.05%        |        0.02%        |    1.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 4, 32, 64], [32, 4, 4, 64], [32, 4, 4, 64]]         |  bf16  |      65.19       |       65.26       |      65.30       |       2.33        | [114688]  |   [2097152, 2097152]   |  [16384]  |      8.10e-05      |      4.89e-04      |      1.67e-04       |  2.10e+06  |       0.01%        |       0.05%        |        0.02%        |    1.61%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 8, 32, 64], [1, 8, 4, 64], [1, 8, 4, 64]]           |  bf16  |       8.55       |       8.61        |       8.73       |       2.02        |  [14336]  |    [262144, 262144]    |  [2048]   |      7.72e-05      |      4.66e-04      |      1.59e-04       |  1.32e+05  |       0.01%        |       0.05%        |        0.02%        |    0.77%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 8, 32, 64], [2, 8, 4, 64], [2, 8, 4, 64]]           |  bf16  |       8.74       |       8.77        |       8.80       |       2.04        |  [28672]  |    [524288, 524288]    |  [4096]   |      1.51e-04      |      9.12e-04      |      3.11e-04       |  2.63e+05  |       0.02%        |       0.09%        |        0.03%        |    1.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 8, 32, 64], [4, 8, 4, 64], [4, 8, 4, 64]]           |  bf16  |      12.30       |       12.34       |      12.45       |       2.08        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      2.14e-04      |      1.30e-03      |      4.41e-04       |  5.25e+05  |       0.02%        |       0.13%        |        0.04%        |    2.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 8, 32, 64], [8, 8, 4, 64], [8, 8, 4, 64]]           |  bf16  |      21.04       |       21.07       |      21.09       |       2.16        | [114688]  |   [2097152, 2097152]   |  [16384]  |      2.51e-04      |      1.52e-03      |      5.16e-04       |  1.05e+06  |       0.03%        |       0.15%        |        0.05%        |    2.49%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 32, 64], [16, 8, 4, 64], [16, 8, 4, 64]]         |  bf16  |      34.80       |       34.85       |      34.89       |       2.33        | [229376]  |   [4194304, 4194304]   |  [32768]  |      3.03e-04      |      1.83e-03      |      6.24e-04       |  2.10e+06  |       0.03%        |       0.18%        |        0.06%        |    3.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 32, 64], [32, 8, 4, 64], [32, 8, 4, 64]]         |  bf16  |      64.81       |       64.88       |      64.95       |       2.66        | [458752]  |   [8388608, 8388608]   |  [65536]  |      3.26e-04      |      1.97e-03      |      6.70e-04       |  4.20e+06  |       0.03%        |       0.20%        |        0.07%        |    3.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 32, 64], [1, 16, 4, 64], [1, 16, 4, 64]]         |  bf16  |       8.59       |       8.63        |       8.71       |       2.04        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      3.07e-04      |      1.86e-03      |      6.32e-04       |  2.64e+05  |       0.03%        |       0.19%        |        0.06%        |    1.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 32, 64], [2, 16, 4, 64], [2, 16, 4, 64]]         |  bf16  |       8.78       |       8.80        |       8.84       |       2.08        | [114688]  |   [2097152, 2097152]   |  [16384]  |      6.01e-04      |      3.63e-03      |      1.24e-03       |  5.26e+05  |       0.06%        |       0.36%        |        0.12%        |    3.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 32, 64], [4, 16, 4, 64], [4, 16, 4, 64]]         |  bf16  |      12.31       |       12.34       |      12.36       |       2.17        | [229376]  |   [4194304, 4194304]   |  [32768]  |      8.58e-04      |      5.18e-03      |      1.76e-03       |  1.05e+06  |       0.09%        |       0.52%        |        0.18%        |    4.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 32, 64], [8, 16, 4, 64], [8, 16, 4, 64]]         |  bf16  |      21.08       |       21.14       |      21.20       |       2.33        | [458752]  |   [8388608, 8388608]   |  [65536]  |      1.00e-03      |      6.05e-03      |      2.06e-03       |  2.10e+06  |       0.10%        |       0.60%        |        0.21%        |    4.98%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 16, 32, 64], [16, 16, 4, 64], [16, 16, 4, 64]]        |  bf16  |      34.86       |       34.93       |      35.00       |       2.66        | [917504]  |  [16777216, 16777216]  | [131072]  |      1.21e-03      |      7.32e-03      |      2.49e-03       |  4.20e+06  |       0.12%        |       0.73%        |        0.25%        |    6.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 16, 32, 64], [32, 16, 4, 64], [32, 16, 4, 64]]        |  bf16  |      65.09       |       65.12       |      65.19       |       3.31        | [1835008] |  [33554432, 33554432]  | [262144]  |      1.30e-03      |      7.84e-03      |      2.67e-03       |  8.39e+06  |       0.13%        |       0.78%        |        0.27%        |    6.45%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 32, 64], [1, 32, 4, 64], [1, 32, 4, 64]]         |  bf16  |       8.63       |       8.65        |       8.67       |       2.08        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.22e-03      |      7.39e-03      |      2.52e-03       |  5.28e+05  |       0.12%        |       0.74%        |        0.25%        |    3.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 32, 64], [2, 32, 4, 64], [2, 32, 4, 64]]         |  bf16  |       8.80       |       8.82        |       8.85       |       2.17        | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.40e-03      |      1.45e-02      |      4.94e-03       |  1.05e+06  |       0.24%        |       1.45%        |        0.49%        |    5.98%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 32, 64], [4, 32, 4, 64], [4, 32, 4, 64]]         |  bf16  |      12.38       |       12.41       |      12.46       |       2.33        | [917504]  |  [16777216, 16777216]  | [131072]  |      3.41e-03      |      2.06e-02      |      7.02e-03       |  2.10e+06  |       0.34%        |       2.06%        |        0.70%        |    8.49%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 32, 64], [8, 32, 4, 64], [8, 32, 4, 64]]         |  bf16  |      21.21       |       21.26       |      21.31       |       2.66        | [1835008] |  [33554432, 33554432]  | [262144]  |      3.98e-03      |      2.40e-02      |      8.19e-03       |  4.20e+06  |       0.40%        |       2.40%        |        0.82%        |    9.90%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 32, 32, 64], [16, 32, 4, 64], [16, 32, 4, 64]]        |  bf16  |      35.06       |       35.10       |      35.16       |       3.31        | [3670016] |  [67108864, 67108864]  | [524288]  |      4.82e-03      |      2.91e-02      |      9.91e-03       |  8.39e+06  |       0.48%        |       2.91%        |        0.99%        |    11.97%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 32, 32, 64], [32, 32, 4, 64], [32, 32, 4, 64]]        |  bf16  |      65.60       |       65.63       |      65.68       |       4.62        | [7340032] | [134217728, 134217728] | [1048576] |      5.15e-03      |      3.11e-02      |      1.06e-02       |  1.68e+07  |       0.51%        |       3.11%        |        1.06%        |    12.79%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 32, 64], [1, 64, 4, 64], [1, 64, 4, 64]]         |  bf16  |       8.72       |       8.76        |       8.85       |       2.17        | [917504]  |  [16777216, 16777216]  | [131072]  |      4.84e-03      |      2.92e-02      |      9.96e-03       |  1.06e+06  |       0.48%        |       2.92%        |        1.00%        |    6.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 32, 64], [2, 64, 4, 64], [2, 64, 4, 64]]         |  bf16  |       8.93       |       8.97        |       9.00       |       2.33        | [1835008] |  [33554432, 33554432]  | [262144]  |      9.46e-03      |      5.71e-02      |      1.95e-02       |  2.11e+06  |       0.95%        |       5.71%        |        1.95%        |    11.79%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 32, 64], [4, 64, 4, 64], [4, 64, 4, 64]]         |  bf16  |      12.56       |       12.59       |      12.65       |       2.66        | [3670016] |  [67108864, 67108864]  | [524288]  |      1.34e-02      |      8.12e-02      |      2.77e-02       |  4.20e+06  |       1.34%        |       8.12%        |        2.77%        |    16.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 32, 64], [8, 64, 4, 64], [8, 64, 4, 64]]         |  bf16  |      21.51       |       21.57       |      21.67       |       3.32        | [7340032] | [134217728, 134217728] | [1048576] |      1.57e-02      |      9.49e-02      |      3.23e-02       |  8.40e+06  |       1.57%        |       9.49%        |        3.23%        |    19.52%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 64, 32, 64], [16, 64, 4, 64], [16, 64, 4, 64]]        |  bf16  |      35.50       |       35.56       |      35.63       |       4.63        | [14680... | [268435456, 268435456] | [2097152] |      1.90e-02      |      1.15e-01      |      3.91e-02       |  1.68e+07  |       1.90%        |       11.50%       |        3.91%        |    23.64%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 64, 32, 64], [32, 64, 4, 64], [32, 64, 4, 64]]        |  bf16  |      66.41       |       66.50       |      66.58       |       7.25        | [29360... | [536870912, 536870912] | [4194304] |      2.03e-02      |      1.23e-01      |      4.19e-02       |  3.36e+07  |       2.03%        |       12.29%       |        4.19%        |    25.27%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 128, 32, 64], [1, 128, 4, 64], [1, 128, 4, 64]]        |  bf16  |       8.16       |       8.18        |       8.22       |       2.34        | [3670016] |  [67108864, 67108864]  | [524288]  |      2.07e-02      |      1.25e-01      |      4.26e-02       |  2.11e+06  |       2.07%        |       12.51%       |        4.26%        |    12.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 128, 32, 64], [2, 128, 4, 64], [2, 128, 4, 64]]        |  bf16  |       8.40       |       8.41        |       8.44       |       2.67        | [7340032] | [134217728, 134217728] | [1048576] |      4.02e-02      |      2.43e-01      |      8.28e-02       |  4.21e+06  |       4.02%        |       24.31%       |        8.28%        |    25.08%    |
