Test Case: L40S_aten_mm
| B |  M   |  K   |  N   |         input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 |  4   | 5120 | 128  |   [[4, 5120], [5120, 128]]   | bf16  |      23.46       |       23.52       |      23.61       |        3.96        | 5.24e+06 | 6.76e+05 |      0.06%       |     6.67%     |
| 1 |  8   | 5120 | 128  |   [[8, 5120], [5120, 128]]   | bf16  |      23.34       |       23.5        |      23.73       |        4.02        | 1.05e+07 | 6.97e+05 |      0.12%       |     6.92%     |
| 1 |  32  | 5120 | 128  |  [[32, 5120], [5120, 128]]   | bf16  |      23.32       |       23.48       |       23.6       |        4.38        | 4.19e+07 | 8.23e+05 |      0.49%       |     8.17%     |
| 1 |  64  | 5120 | 128  |  [[64, 5120], [5120, 128]]   | bf16  |      23.55       |       23.67       |      23.98       |        4.87        | 8.39e+07 | 9.91e+05 |      0.97%       |     9.74%     |
| 1 | 128  | 5120 | 128  |  [[128, 5120], [5120, 128]]  | bf16  |       23.8       |       23.99       |       24.2       |        5.84        | 1.68e+08 | 1.33e+06 |      1.93%       |    12.91%     |
| 1 | 256  | 5120 | 128  |  [[256, 5120], [5120, 128]]  | bf16  |      23.25       |       23.38       |      23.62       |        7.78        | 3.36e+08 | 2.00e+06 |      3.94%       |     19.9%     |
| 1 | 512  | 5120 | 128  |  [[512, 5120], [5120, 128]]  | bf16  |      23.24       |       23.34       |       23.5       |       11.67        | 6.71e+08 | 3.34e+06 |      7.89%       |    33.29%     |
| 1 | 1024 | 5120 | 128  | [[1024, 5120], [5120, 128]]  | bf16  |      22.81       |       22.98       |      23.29       |       19.45        | 1.34e+09 | 6.03e+06 |      16.08%      |    61.19%     |
| 1 | 2048 | 5120 | 128  | [[2048, 5120], [5120, 128]]  | bf16  |      24.25       |       24.43       |      24.68       |        35.0        | 2.68e+09 | 1.14e+07 |      30.24%      |    108.85%    |
| 1 |  1   | 6144 | 128  |   [[1, 6144], [6144, 128]]   | bf16  |      23.38       |       23.47       |      23.53       |        4.29        | 1.57e+06 | 7.93e+05 |      0.02%       |     7.85%     |
| 1 |  2   | 6144 | 128  |   [[2, 6144], [6144, 128]]   | bf16  |      100.17      |      100.33       |      100.48      |        4.31        | 3.15e+06 | 7.99e+05 |      0.01%       |     1.85%     |
| 1 |  4   | 6144 | 128  |   [[4, 6144], [6144, 128]]   | bf16  |      23.32       |       23.39       |      23.46       |        4.35        | 6.29e+06 | 8.12e+05 |      0.07%       |     8.06%     |
| 1 |  8   | 6144 | 128  |   [[8, 6144], [6144, 128]]   | bf16  |      23.36       |       23.49       |      23.64       |        4.42        | 1.26e+07 | 8.37e+05 |      0.15%       |     8.29%     |
| 1 |  32  | 6144 | 128  |  [[32, 6144], [6144, 128]]   | bf16  |      23.46       |       23.57       |      23.74       |        4.86        | 5.03e+07 | 9.87e+05 |      0.59%       |     9.74%     |
| 1 |  64  | 6144 | 128  |  [[64, 6144], [6144, 128]]   | bf16  |      23.51       |       23.67       |      23.85       |        5.44        | 1.01e+08 | 1.19e+06 |      1.17%       |     11.7%     |
| 1 | 128  | 6144 | 128  |  [[128, 6144], [6144, 128]]  | bf16  |      23.67       |       23.87       |      24.02       |        6.6         | 2.01e+08 | 1.59e+06 |      2.32%       |    15.54%     |
| 1 | 256  | 6144 | 128  |  [[256, 6144], [6144, 128]]  | bf16  |      23.13       |       23.31       |      23.59       |        8.92        | 4.03e+08 | 2.39e+06 |      4.76%       |    23.94%     |
| 1 | 512  | 6144 | 128  |  [[512, 6144], [6144, 128]]  | bf16  |      23.22       |       23.36       |       23.5       |       13.57        | 8.05e+08 | 4.00e+06 |      9.48%       |    39.85%     |
| 1 | 1024 | 6144 | 128  | [[1024, 6144], [6144, 128]]  | bf16  |      22.68       |       22.84       |      23.07       |       22.86        | 1.61e+09 | 7.21e+06 |      19.4%       |    73.58%     |
| 1 | 2048 | 6144 | 128  | [[2048, 6144], [6144, 128]]  | bf16  |      27.16       |       27.36       |      27.56       |       41.44        | 3.22e+09 | 1.36e+07 |      32.4%       |    116.18%    |
| 1 |  1   | 7168 | 128  |   [[1, 7168], [7168, 128]]   | bf16  |      23.12       |       23.24       |      23.36       |        4.68        | 1.84e+06 | 9.25e+05 |      0.02%       |     9.26%     |
| 1 |  2   | 7168 | 128  |   [[2, 7168], [7168, 128]]   | bf16  |      115.11      |      115.23       |      115.35      |        4.7         | 3.67e+06 | 9.32e+05 |      0.01%       |     1.87%     |
| 1 |  4   | 7168 | 128  |   [[4, 7168], [7168, 128]]   | bf16  |      23.14       |       23.3        |      23.58       |        4.74        | 7.34e+06 | 9.47e+05 |      0.09%       |     9.47%     |
| 1 |  8   | 7168 | 128  |   [[8, 7168], [7168, 128]]   | bf16  |      23.29       |       23.52       |      24.08       |        4.82        | 1.47e+07 | 9.76e+05 |      0.17%       |     9.7%      |
| 1 |  32  | 7168 | 128  |  [[32, 7168], [7168, 128]]   | bf16  |      23.58       |       23.71       |      23.86       |        5.33        | 5.87e+07 | 1.15e+06 |      0.68%       |     11.3%     |
| 1 |  64  | 7168 | 128  |  [[64, 7168], [7168, 128]]   | bf16  |      23.73       |       23.88       |      23.96       |        6.01        | 1.17e+08 | 1.38e+06 |      1.35%       |    13.51%     |
| 1 | 128  | 7168 | 128  |  [[128, 7168], [7168, 128]]  | bf16  |      23.78       |       23.88       |      24.02       |        7.36        | 2.35e+08 | 1.85e+06 |       2.7%       |    18.02%     |
| 1 | 256  | 7168 | 128  |  [[256, 7168], [7168, 128]]  | bf16  |      23.06       |       23.24       |      23.35       |       10.06        | 4.70e+08 | 2.79e+06 |      5.57%       |    27.96%     |
| 1 | 512  | 7168 | 128  |  [[512, 7168], [7168, 128]]  | bf16  |      23.19       |       23.38       |      23.57       |       15.46        | 9.40e+08 | 4.65e+06 |      11.07%      |    46.45%     |
| 1 | 1024 | 7168 | 128  | [[1024, 7168], [7168, 128]]  | bf16  |      22.92       |       23.14       |      23.31       |       26.27        | 1.88e+09 | 8.39e+06 |      22.4%       |    84.72%     |
| 1 | 2048 | 7168 | 128  | [[2048, 7168], [7168, 128]]  | bf16  |       29.9       |       30.02       |      30.16       |       47.89        | 3.76e+09 | 1.59e+07 |      34.34%      |    122.78%    |
| 1 |  1   | 8192 | 128  |   [[1, 8192], [8192, 128]]   | bf16  |      23.25       |       23.32       |      23.45       |        5.06        | 2.10e+06 | 1.06e+06 |      0.02%       |    10.52%     |
| 1 |  2   | 8192 | 128  |   [[2, 8192], [8192, 128]]   | bf16  |      23.24       |       23.33       |      23.49       |        5.08        | 4.19e+06 | 1.07e+06 |      0.05%       |    10.61%     |
| 1 |  4   | 8192 | 128  |   [[4, 8192], [8192, 128]]   | bf16  |      23.25       |       23.35       |      23.47       |        5.13        | 8.39e+06 | 1.08e+06 |       0.1%       |    10.77%     |
| 1 |  8   | 8192 | 128  |   [[8, 8192], [8192, 128]]   | bf16  |      23.23       |       23.47       |      23.67       |        5.23        | 1.68e+07 | 1.12e+06 |       0.2%       |    11.11%     |
| 1 |  32  | 8192 | 128  |  [[32, 8192], [8192, 128]]   | bf16  |      23.31       |       23.51       |      23.62       |        5.8         | 6.71e+07 | 1.31e+06 |      0.79%       |    13.06%     |
| 1 |  64  | 8192 | 128  |  [[64, 8192], [8192, 128]]   | bf16  |      23.68       |       23.86       |      23.94       |        6.57        | 1.34e+08 | 1.58e+06 |      1.55%       |    15.46%     |
| 1 | 128  | 8192 | 128  |  [[128, 8192], [8192, 128]]  | bf16  |      23.67       |       23.75       |      23.94       |        8.12        | 2.68e+08 | 2.11e+06 |       3.1%       |    20.67%     |
| 1 | 256  | 8192 | 128  |  [[256, 8192], [8192, 128]]  | bf16  |      22.94       |       23.13       |      23.32       |        11.2        | 5.37e+08 | 3.18e+06 |      6.39%       |    32.07%     |
| 1 | 512  | 8192 | 128  |  [[512, 8192], [8192, 128]]  | bf16  |      23.09       |       23.18       |      23.27       |       17.36        | 1.07e+09 | 5.31e+06 |      12.71%      |    53.22%     |
| 1 | 1024 | 8192 | 128  | [[1024, 8192], [8192, 128]]  | bf16  |      22.84       |       22.88       |      22.94       |       29.69        | 2.15e+09 | 9.57e+06 |      25.69%      |    96.97%     |
| 1 | 2048 | 8192 | 128  | [[2048, 8192], [8192, 128]]  | bf16  |      31.97       |       32.13       |      32.25       |       54.34        | 4.29e+09 | 1.81e+07 |      36.71%      |    130.97%    |
| 1 |  1   |  32  | 512  |     [[1, 32], [32, 512]]     | bf16  |      20.01       |       20.08       |      20.18       |        2.05        | 3.28e+04 | 1.69e+04 |       0.0%       |     0.2%      |
| 1 |  2   |  32  | 512  |     [[2, 32], [32, 512]]     | bf16  |      20.62       |       20.83       |       21.3       |        2.05        | 6.55e+04 | 1.75e+04 |       0.0%       |     0.2%      |
| 1 |  4   |  32  | 512  |     [[4, 32], [32, 512]]     | bf16  |      20.49       |       20.6        |      20.74       |        2.05        | 1.31e+05 | 1.86e+04 |       0.0%       |     0.21%     |
| 1 |  8   |  32  | 512  |     [[8, 32], [32, 512]]     | bf16  |      20.58       |       20.66       |      20.76       |        2.06        | 2.62e+05 | 2.07e+04 |       0.0%       |     0.23%     |
| 1 |  32  |  32  | 512  |    [[32, 32], [32, 512]]     | bf16  |      20.73       |       20.87       |      21.02       |        2.1         | 1.05e+06 | 3.38e+04 |      0.01%       |     0.38%     |
| 1 |  64  |  32  | 512  |    [[64, 32], [32, 512]]     | bf16  |      20.61       |       20.75       |       21.0       |        2.15        | 2.10e+06 | 5.12e+04 |      0.03%       |     0.58%     |
| 1 | 128  |  32  | 512  |    [[128, 32], [32, 512]]    | bf16  |      20.68       |       20.82       |      20.96       |        2.25        | 4.19e+06 | 8.60e+04 |      0.06%       |     0.96%     |
| 1 | 256  |  32  | 512  |    [[256, 32], [32, 512]]    | bf16  |      20.66       |       20.76       |      20.86       |        2.45        | 8.39e+06 | 1.56e+05 |      0.11%       |     1.74%     |
| 1 | 512  |  32  | 512  |    [[512, 32], [32, 512]]    | bf16  |      20.58       |       20.74       |      21.06       |        2.85        | 1.68e+07 | 2.95e+05 |      0.22%       |     3.32%     |
| 1 | 1024 |  32  | 512  |   [[1024, 32], [32, 512]]    | bf16  |      20.48       |       20.61       |      20.78       |        3.66        | 3.36e+07 | 5.73e+05 |      0.45%       |     6.48%     |
| 1 | 2048 |  32  | 512  |   [[2048, 32], [32, 512]]    | bf16  |      19.96       |       20.09       |      20.22       |        5.27        | 6.71e+07 | 1.13e+06 |      0.92%       |    13.11%     |
| 1 |  1   |  64  | 512  |     [[1, 64], [64, 512]]     | bf16  |      26.37       |       26.53       |      26.71       |        2.1         | 6.55e+04 | 3.33e+04 |       0.0%       |     0.29%     |
| 1 |  2   |  64  | 512  |     [[2, 64], [64, 512]]     | bf16  |      20.23       |       20.36       |      20.57       |        2.1         | 1.31e+05 | 3.39e+04 |       0.0%       |     0.39%     |
| 1 |  4   |  64  | 512  |     [[4, 64], [64, 512]]     | bf16  |      20.54       |       20.69       |      20.82       |        2.1         | 2.62e+05 | 3.51e+04 |       0.0%       |     0.4%      |
| 1 |  8   |  64  | 512  |     [[8, 64], [64, 512]]     | bf16  |      20.65       |       20.72       |      20.85       |        2.11        | 5.24e+05 | 3.74e+04 |      0.01%       |     0.42%     |
| 1 |  32  |  64  | 512  |    [[32, 64], [64, 512]]     | bf16  |      20.67       |       20.74       |       20.9       |        2.15        | 2.10e+06 | 5.12e+04 |      0.03%       |     0.57%     |
| 1 |  64  |  64  | 512  |    [[64, 64], [64, 512]]     | bf16  |      20.52       |       20.67       |      20.78       |        2.2         | 4.19e+06 | 6.96e+04 |      0.06%       |     0.79%     |
| 1 | 128  |  64  | 512  |    [[128, 64], [64, 512]]    | bf16  |      20.59       |       20.76       |      21.14       |        2.31        | 8.39e+06 | 1.06e+05 |      0.11%       |     1.2%      |
| 1 | 256  |  64  | 512  |    [[256, 64], [64, 512]]    | bf16  |       20.7       |       20.81       |      20.94       |        2.52        | 1.68e+07 | 1.80e+05 |      0.22%       |     2.02%     |
| 1 | 512  |  64  | 512  |    [[512, 64], [64, 512]]    | bf16  |      20.46       |       20.65       |      20.83       |        2.95        | 3.36e+07 | 3.28e+05 |      0.45%       |     3.71%     |
| 1 | 1024 |  64  | 512  |   [[1024, 64], [64, 512]]    | bf16  |      19.91       |       20.05       |      20.34       |        3.8         | 6.71e+07 | 6.23e+05 |      0.92%       |     7.24%     |
| 1 | 2048 |  64  | 512  |   [[2048, 64], [64, 512]]    | bf16  |      19.85       |       20.02       |      20.45       |        5.51        | 1.34e+08 | 1.21e+06 |      1.85%       |    14.14%     |
| 1 |  1   | 128  | 512  |    [[1, 128], [128, 512]]    | bf16  |      26.52       |       26.63       |      26.83       |        2.19        | 1.31e+05 | 6.62e+04 |       0.0%       |     0.58%     |
| 1 |  2   | 128  | 512  |    [[2, 128], [128, 512]]    | bf16  |      20.56       |       20.67       |      20.78       |        2.19        | 2.62e+05 | 6.68e+04 |       0.0%       |     0.75%     |
| 1 |  4   | 128  | 512  |    [[4, 128], [128, 512]]    | bf16  |      20.66       |       20.76       |      20.89       |        2.2         | 5.24e+05 | 6.81e+04 |      0.01%       |     0.76%     |
| 1 |  8   | 128  | 512  |    [[8, 128], [128, 512]]    | bf16  |      20.63       |       20.69       |      20.76       |        2.2         | 1.05e+06 | 7.07e+04 |      0.01%       |     0.79%     |
| 1 |  32  | 128  | 512  |   [[32, 128], [128, 512]]    | bf16  |      20.56       |       20.71       |      20.98       |        2.25        | 4.19e+06 | 8.60e+04 |      0.06%       |     0.97%     |
| 1 |  64  | 128  | 512  |   [[64, 128], [128, 512]]    | bf16  |      20.52       |       20.69       |      20.99       |        2.31        | 8.39e+06 | 1.06e+05 |      0.11%       |     1.2%      |
| 1 | 128  | 128  | 512  |   [[128, 128], [128, 512]]   | bf16  |      20.72       |       20.84       |      20.92       |        2.43        | 1.68e+07 | 1.47e+05 |      0.22%       |     1.65%     |
| 1 | 256  | 128  | 512  |   [[256, 128], [128, 512]]   | bf16  |      20.55       |       20.75       |      21.04       |        2.66        | 3.36e+07 | 2.29e+05 |      0.45%       |     2.58%     |
| 1 | 512  | 128  | 512  |   [[512, 128], [128, 512]]   | bf16  |      20.54       |       20.76       |      21.13       |        3.14        | 6.71e+07 | 3.93e+05 |      0.89%       |     4.43%     |
| 1 | 1024 | 128  | 512  |  [[1024, 128], [128, 512]]   | bf16  |      20.26       |       20.41       |       20.8       |        4.09        | 1.34e+08 | 7.21e+05 |      1.81%       |     8.24%     |
| 1 | 2048 | 128  | 512  |  [[2048, 128], [128, 512]]   | bf16  |      20.91       |       21.12       |      21.62       |        5.98        | 2.68e+08 | 1.38e+06 |      3.51%       |    15.24%     |
| 1 |  1   | 512  | 512  |    [[1, 512], [512, 512]]    | bf16  |      26.29       |       26.45       |      26.59       |        2.76        | 5.24e+05 | 2.63e+05 |      0.01%       |     2.32%     |
| 1 |  2   | 512  | 512  |    [[2, 512], [512, 512]]    | bf16  |      20.94       |       21.09       |      21.28       |        2.76        | 1.05e+06 | 2.64e+05 |      0.01%       |     2.92%     |
| 1 |  4   | 512  | 512  |    [[4, 512], [512, 512]]    | bf16  |      21.12       |       21.26       |      21.35       |        2.77        | 2.10e+06 | 2.66e+05 |      0.03%       |     2.92%     |
| 1 |  8   | 512  | 512  |    [[8, 512], [512, 512]]    | bf16  |      20.66       |       20.82       |      21.26       |        2.78        | 4.19e+06 | 2.70e+05 |      0.06%       |     3.03%     |
| 1 |  32  | 512  | 512  |   [[32, 512], [512, 512]]    | bf16  |      23.49       |       23.58       |      23.63       |        2.85        | 1.68e+07 | 2.95e+05 |       0.2%       |     2.91%     |
| 1 |  64  | 512  | 512  |   [[64, 512], [512, 512]]    | bf16  |      23.72       |       23.87       |       24.0       |        2.95        | 3.36e+07 | 3.28e+05 |      0.39%       |     3.2%      |
| 1 | 128  | 512  | 512  |   [[128, 512], [512, 512]]   | bf16  |      23.73       |       23.81       |      23.97       |        3.14        | 6.71e+07 | 3.93e+05 |      0.77%       |     3.84%     |
| 1 | 256  | 512  | 512  |   [[256, 512], [512, 512]]   | bf16  |      23.12       |       23.23       |      23.32       |        3.52        | 1.34e+08 | 5.24e+05 |      1.59%       |     5.25%     |
| 1 | 512  | 512  | 512  |   [[512, 512], [512, 512]]   | bf16  |      23.06       |       23.33       |      23.84       |        4.28        | 2.68e+08 | 7.86e+05 |      3.18%       |     7.89%     |
| 1 | 1024 | 512  | 512  |  [[1024, 512], [512, 512]]   | bf16  |      20.86       |       21.09       |      21.52       |        5.79        | 5.37e+08 | 1.31e+06 |      7.03%       |    14.54%     |
| 1 | 2048 | 512  | 512  |  [[2048, 512], [512, 512]]   | bf16  |      20.13       |       20.18       |      20.26       |        8.83        | 1.07e+09 | 2.36e+06 |      14.57%      |    27.13%     |
| 1 |  1   | 768  | 512  |    [[1, 768], [768, 512]]    | bf16  |      19.81       |       19.91       |      19.99       |        3.14        | 7.86e+05 | 3.94e+05 |      0.01%       |     4.61%     |
| 1 |  2   | 768  | 512  |    [[2, 768], [768, 512]]    | bf16  |      20.85       |       21.06       |      21.38       |        3.15        | 1.57e+06 | 3.96e+05 |      0.02%       |     4.39%     |
| 1 |  4   | 768  | 512  |    [[4, 768], [768, 512]]    | bf16  |      21.08       |       21.26       |       21.5       |        3.15        | 3.15e+06 | 3.98e+05 |      0.04%       |     4.37%     |
| 1 |  8   | 768  | 512  |    [[8, 768], [768, 512]]    | bf16  |      20.59       |       20.69       |      20.84       |        3.17        | 6.29e+06 | 4.03e+05 |      0.08%       |     4.54%     |
| 1 |  32  | 768  | 512  |   [[32, 768], [768, 512]]    | bf16  |      23.35       |       23.44       |      23.58       |        3.26        | 2.52e+07 | 4.34e+05 |      0.29%       |     4.3%      |
| 1 |  64  | 768  | 512  |   [[64, 768], [768, 512]]    | bf16  |      23.69       |       23.9        |      24.62       |        3.37        | 5.03e+07 | 4.75e+05 |      0.58%       |     4.64%     |
| 1 | 128  | 768  | 512  |   [[128, 768], [768, 512]]   | bf16  |      23.74       |       23.95       |      24.17       |        3.61        | 1.01e+08 | 5.57e+05 |      1.16%       |     5.43%     |
| 1 | 256  | 768  | 512  |   [[256, 768], [768, 512]]   | bf16  |      23.13       |       23.36       |      23.57       |        4.09        | 2.01e+08 | 7.21e+05 |      2.38%       |     7.21%     |
| 1 | 512  | 768  | 512  |   [[512, 768], [768, 512]]   | bf16  |      23.11       |       23.21       |      23.37       |        5.03        | 4.03e+08 | 1.05e+06 |      4.76%       |     10.5%     |
| 1 | 1024 | 768  | 512  |  [[1024, 768], [768, 512]]   | bf16  |      19.66       |       19.86       |       20.2       |        6.93        | 8.05e+08 | 1.70e+06 |      11.19%      |    20.06%     |
| 1 | 2048 | 768  | 512  |  [[2048, 768], [768, 512]]   | bf16  |      19.98       |       20.16       |      20.58       |       10.72        | 1.61e+09 | 3.01e+06 |      22.02%      |    34.93%     |
| 1 |  1   | 2048 | 512  |   [[1, 2048], [2048, 512]]   | bf16  |      19.57       |       19.69       |      19.85       |        5.04        | 2.10e+06 | 1.05e+06 |      0.03%       |    12.43%     |
| 1 |  2   | 2048 | 512  |   [[2, 2048], [2048, 512]]   | bf16  |      23.32       |       23.43       |      23.61       |        5.05        | 4.19e+06 | 1.05e+06 |      0.05%       |    10.46%     |
| 1 |  4   | 2048 | 512  |   [[4, 2048], [2048, 512]]   | bf16  |      23.26       |       23.37       |      23.66       |        5.06        | 8.39e+06 | 1.06e+06 |       0.1%       |    10.54%     |
| 1 |  8   | 2048 | 512  |   [[8, 2048], [2048, 512]]   | bf16  |      23.26       |       23.38       |      23.45       |        5.09        | 1.68e+07 | 1.07e+06 |       0.2%       |    10.64%     |
| 1 |  32  | 2048 | 512  |  [[32, 2048], [2048, 512]]   | bf16  |      23.11       |       23.45       |      23.89       |        5.27        | 6.71e+07 | 1.13e+06 |      0.79%       |    11.32%     |
| 1 |  64  | 2048 | 512  |  [[64, 2048], [2048, 512]]   | bf16  |      23.15       |       23.32       |      23.47       |        5.51        | 1.34e+08 | 1.21e+06 |      1.58%       |    12.12%     |
| 1 | 128  | 2048 | 512  |  [[128, 2048], [2048, 512]]  | bf16  |      23.04       |       23.26       |       23.6       |        5.98        | 2.68e+08 | 1.38e+06 |      3.18%       |    13.83%     |
| 1 | 256  | 2048 | 512  |  [[256, 2048], [2048, 512]]  | bf16  |      23.35       |       23.45       |      23.62       |        6.93        | 5.37e+08 | 1.70e+06 |      6.28%       |    16.89%     |
| 1 | 512  | 2048 | 512  |  [[512, 2048], [2048, 512]]  | bf16  |      23.12       |       23.29       |      23.49       |        8.83        | 1.07e+09 | 2.36e+06 |      12.69%      |    23.62%     |
| 1 | 1024 | 2048 | 512  | [[1024, 2048], [2048, 512]]  | bf16  |      20.44       |       20.69       |      20.91       |       12.62        | 2.15e+09 | 3.67e+06 |      28.71%      |    41.56%     |
| 1 | 2048 | 2048 | 512  | [[2048, 2048], [2048, 512]]  | bf16  |      28.39       |       28.53       |      28.73       |        20.2        | 4.29e+09 | 6.29e+06 |      41.33%      |     51.3%     |
| 1 |  1   | 3072 | 512  |   [[1, 3072], [3072, 512]]   | bf16  |      19.69       |       19.88       |       20.1       |        6.56        | 3.15e+06 | 1.58e+06 |      0.04%       |    18.53%     |
| 1 |  2   | 3072 | 512  |   [[2, 3072], [3072, 512]]   | bf16  |      23.21       |       23.34       |      23.42       |        6.57        | 6.29e+06 | 1.58e+06 |      0.07%       |    15.76%     |
| 1 |  4   | 3072 | 512  |   [[4, 3072], [3072, 512]]   | bf16  |       23.4       |       23.51       |      23.62       |        6.59        | 1.26e+07 | 1.59e+06 |      0.15%       |     15.7%     |
| 1 |  8   | 3072 | 512  |   [[8, 3072], [3072, 512]]   | bf16  |      23.38       |       23.48       |      23.57       |        6.63        | 2.52e+07 | 1.60e+06 |      0.29%       |    15.86%     |
| 1 |  32  | 3072 | 512  |  [[32, 3072], [3072, 512]]   | bf16  |      23.87       |       24.06       |      24.28       |        6.88        | 1.01e+08 | 1.69e+06 |      1.15%       |    16.37%     |
| 1 |  64  | 3072 | 512  |  [[64, 3072], [3072, 512]]   | bf16  |      23.67       |       23.81       |      24.02       |        7.21        | 2.01e+08 | 1.80e+06 |      2.32%       |    17.63%     |
| 1 | 128  | 3072 | 512  |  [[128, 3072], [3072, 512]]  | bf16  |      22.86       |       22.99       |      23.14       |        7.88        | 4.03e+08 | 2.03e+06 |      4.81%       |    20.57%     |
| 1 | 256  | 3072 | 512  |  [[256, 3072], [3072, 512]]  | bf16  |       22.7       |       22.83       |      23.03       |        9.21        | 8.05e+08 | 2.49e+06 |      9.69%       |     25.4%     |
| 1 | 512  | 3072 | 512  |  [[512, 3072], [3072, 512]]  | bf16  |      22.82       |       23.0        |       23.2       |       11.86        | 1.61e+09 | 3.41e+06 |      19.28%      |    34.57%     |
| 1 | 1024 | 3072 | 512  | [[1024, 3072], [3072, 512]]  | bf16  |      26.91       |       27.0        |      27.15       |       17.17        | 3.22e+09 | 5.24e+06 |      32.71%      |     45.1%     |
| 1 | 2048 | 3072 | 512  | [[2048, 3072], [3072, 512]]  | bf16  |      37.64       |       37.75       |      37.85       |       27.79        | 6.44e+09 | 8.91e+06 |      46.76%      |    54.81%     |
| 1 |  1   | 4096 | 512  |   [[1, 4096], [4096, 512]]   | bf16  |      19.82       |       20.07       |      20.36       |        8.08        | 4.19e+06 | 2.10e+06 |      0.06%       |    24.55%     |
| 1 |  2   | 4096 | 512  |   [[2, 4096], [4096, 512]]   | bf16  |      23.45       |       23.59       |      23.77       |        8.09        | 8.39e+06 | 2.11e+06 |       0.1%       |    20.79%     |
| 1 |  4   | 4096 | 512  |   [[4, 4096], [4096, 512]]   | bf16  |      23.32       |       23.46       |      23.55       |        8.12        | 1.68e+07 | 2.12e+06 |       0.2%       |     21.0%     |
| 1 |  8   | 4096 | 512  |   [[8, 4096], [4096, 512]]   | bf16  |      23.36       |       23.46       |       23.6       |        8.17        | 3.36e+07 | 2.13e+06 |      0.39%       |    21.15%     |
| 1 |  32  | 4096 | 512  |  [[32, 4096], [4096, 512]]   | bf16  |       23.7       |       23.79       |      23.93       |        8.49        | 1.34e+08 | 2.24e+06 |      1.55%       |    21.92%     |
| 1 |  64  | 4096 | 512  |  [[64, 4096], [4096, 512]]   | bf16  |      22.75       |       22.91       |      23.07       |        8.92        | 2.68e+08 | 2.39e+06 |      3.22%       |    24.34%     |
| 1 | 128  | 4096 | 512  |  [[128, 4096], [4096, 512]]  | bf16  |      22.83       |       23.1        |      23.32       |        9.77        | 5.37e+08 | 2.69e+06 |      6.43%       |    27.24%     |
| 1 | 256  | 4096 | 512  |  [[256, 4096], [4096, 512]]  | bf16  |      22.89       |       23.01       |      23.22       |       11.48        | 1.07e+09 | 3.28e+06 |      12.82%      |    33.14%     |
| 1 | 512  | 4096 | 512  |  [[512, 4096], [4096, 512]]  | bf16  |      22.72       |       22.86       |      22.95       |       14.89        | 2.15e+09 | 4.46e+06 |      25.83%      |     45.4%     |
| 1 | 1024 | 4096 | 512  | [[1024, 4096], [4096, 512]]  | bf16  |      33.53       |       33.6        |       33.7       |       21.72        | 4.29e+09 | 6.82e+06 |      35.0%       |    47.05%     |
| 1 | 2048 | 4096 | 512  | [[2048, 4096], [4096, 512]]  | bf16  |      47.19       |       47.3        |       47.5       |       35.37        | 8.59e+09 | 1.15e+07 |      49.73%      |    56.58%     |
| 1 |  1   | 5120 | 512  |   [[1, 5120], [5120, 512]]   | bf16  |      19.99       |       20.13       |       20.3       |        9.6         | 5.24e+06 | 2.63e+06 |      0.07%       |    30.42%     |
| 1 |  2   | 5120 | 512  |   [[2, 5120], [5120, 512]]   | bf16  |      23.38       |       23.51       |      23.62       |        9.62        | 1.05e+07 | 2.63e+06 |      0.12%       |    26.07%     |
| 1 |  4   | 5120 | 512  |   [[4, 5120], [5120, 512]]   | bf16  |      23.32       |       23.45       |      23.63       |        9.65        | 2.10e+07 | 2.64e+06 |      0.25%       |    26.24%     |
| 1 |  8   | 5120 | 512  |   [[8, 5120], [5120, 512]]   | bf16  |       23.2       |       23.32       |      23.48       |        9.72        | 4.19e+07 | 2.67e+06 |      0.49%       |    26.61%     |
| 1 |  32  | 5120 | 512  |  [[32, 5120], [5120, 512]]   | bf16  |      23.39       |       23.49       |      23.62       |       10.11        | 1.68e+08 | 2.80e+06 |      1.96%       |    27.73%     |
| 1 |  64  | 5120 | 512  |  [[64, 5120], [5120, 512]]   | bf16  |      23.06       |       23.18       |      23.31       |       10.63        | 3.36e+08 | 2.98e+06 |      3.98%       |    29.93%     |
| 1 | 128  | 5120 | 512  |  [[128, 5120], [5120, 512]]  | bf16  |      23.14       |       23.29       |      23.55       |       11.67        | 6.71e+08 | 3.34e+06 |      7.92%       |    33.44%     |
| 1 | 256  | 5120 | 512  |  [[256, 5120], [5120, 512]]  | bf16  |      23.16       |       23.28       |      23.44       |       13.76        | 1.34e+09 | 4.06e+06 |      15.83%      |    40.61%     |
| 1 | 512  | 5120 | 512  |  [[512, 5120], [5120, 512]]  | bf16  |      23.64       |       23.72       |      23.83       |       17.93        | 2.68e+09 | 5.51e+06 |      31.02%      |     53.9%     |
| 1 | 1024 | 5120 | 512  | [[1024, 5120], [5120, 512]]  | bf16  |      39.33       |       39.41       |      39.51       |       26.27        | 5.37e+09 | 8.39e+06 |      37.3%       |    49.37%     |
| 1 | 2048 | 5120 | 512  | [[2048, 5120], [5120, 512]]  | bf16  |      70.27       |       70.74       |       71.4       |       42.96        | 1.07e+10 | 1.42e+07 |      41.75%      |    46.63%     |
