Test Case: L40S_aten_silu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1024  | 6144  | N/A |   [[1024, 6144]]   | bf16  |       9.64       |       9.68        |       9.71       |       38.41        | 8.18e+07 | 1.26e+07 |      18.52%      |    302.15%    |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      17.45       |       17.53       |      17.61       |       74.82        | 1.64e+08 | 2.52e+07 |      20.47%      |    333.84%    |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      150.37      |      153.09       |      154.92      |       147.64       | 3.27e+08 | 5.03e+07 |      4.75%       |    77.48%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      302.44      |      303.74       |      304.91      |       293.27       | 6.54e+08 | 1.01e+08 |      4.72%       |    77.05%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      604.71      |      606.55       |      608.0       |       584.54       | 1.31e+09 | 2.01e+08 |      4.73%       |    77.07%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |     1196.41      |      1197.27      |     1198.19      |      1167.08       | 2.62e+09 | 4.03e+08 |      4.78%       |    77.91%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       2.17       |        2.2        |       2.24       |        2.04        | 9.32e+04 | 1.43e+04 |      0.09%       |     1.53%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       2.3        |       2.34        |       2.39       |        2.08        | 1.86e+05 | 2.87e+04 |      0.18%       |     2.89%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       2.31       |       2.34        |       2.38       |        2.17        | 3.73e+05 | 5.73e+04 |      0.35%       |     5.75%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       2.38       |       2.41        |       2.44       |        2.33        | 7.45e+05 | 1.15e+05 |      0.68%       |    11.15%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       2.5        |       2.53        |       2.56       |        2.66        | 1.49e+06 | 2.29e+05 |       1.3%       |    21.24%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       2.67       |       2.71        |       2.76       |        3.33        | 2.98e+06 | 4.59e+05 |      2.44%       |    39.77%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       2.94       |       2.99        |       3.03       |        4.65        | 5.96e+06 | 9.18e+05 |      4.43%       |    72.24%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       3.52       |       3.56        |       3.6        |        7.31        | 1.19e+07 | 1.84e+06 |       7.4%       |    120.67%    |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       4.42       |       4.46        |       4.51       |       12.62        | 2.39e+07 | 3.67e+06 |      11.78%      |    192.2%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |       6.55       |       6.61        |       6.69       |       23.24        | 4.77e+07 | 7.34e+06 |      15.9%       |    259.4%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      10.71       |       10.78       |      10.85       |       44.48        | 9.54e+07 | 1.47e+07 |      19.45%      |    317.29%    |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      21.11       |       21.28       |      21.45       |       86.95        | 1.91e+08 | 2.94e+07 |      19.74%      |    321.95%    |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      176.57      |      178.53       |      179.92      |       171.91       | 3.82e+08 | 5.87e+07 |      4.72%       |    76.98%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      354.2       |      355.16       |      355.88      |       341.82       | 7.63e+08 | 1.17e+08 |      4.71%       |    76.75%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      701.16      |      702.24       |      703.24      |       681.63       | 1.53e+09 | 2.35e+08 |      4.75%       |    77.54%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |     1400.56      |      1402.03      |     1403.26      |      1361.27       | 3.05e+09 | 4.70e+08 |      4.76%       |    77.64%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       2.22       |       2.27        |       2.32       |        2.05        | 1.06e+05 | 1.64e+04 |       0.1%       |     1.71%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       2.22       |       2.25        |       2.28       |        2.09        | 2.13e+05 | 3.28e+04 |      0.21%       |     3.42%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       2.27       |       2.31        |       2.34       |        2.19        | 4.26e+05 | 6.55e+04 |      0.41%       |     6.68%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       2.45       |       2.48        |       2.53       |        2.38        | 8.52e+05 | 1.31e+05 |      0.76%       |    12.38%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       2.52       |       2.55        |       2.6        |        2.76        | 1.70e+06 | 2.62e+05 |      1.48%       |    24.08%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       2.79       |       2.81        |       2.84       |        3.52        | 3.41e+06 | 5.24e+05 |      2.67%       |     43.5%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       3.05       |       3.09        |       3.13       |        5.03        | 6.82e+06 | 1.05e+06 |      4.88%       |    79.58%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       3.63       |       3.66        |       3.69       |        8.07        | 1.36e+07 | 2.10e+06 |       8.2%       |    133.73%    |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       4.82       |       4.85        |       4.89       |       14.14        | 2.73e+07 | 4.19e+06 |      12.35%      |    201.43%    |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |       7.18       |       7.24        |       7.3        |       26.27        | 5.45e+07 | 8.39e+06 |      16.58%      |    270.45%    |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |      11.81       |       11.87       |      11.91       |       50.55        | 1.09e+08 | 1.68e+07 |      20.16%      |    328.84%    |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      38.76       |       40.12       |      40.98       |       99.09        | 2.18e+08 | 3.36e+07 |      12.29%      |    200.39%    |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      202.83      |      204.88       |      206.46      |       196.18       | 4.36e+08 | 6.71e+07 |       4.7%       |    76.59%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      404.2       |      405.67       |      406.91      |       390.36       | 8.72e+08 | 1.34e+08 |      4.71%       |    76.87%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      802.4       |      803.67       |      804.94      |       778.72       | 1.74e+09 | 2.68e+08 |      4.75%       |    77.44%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |     1592.21      |      1593.33      |     1594.32      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.05%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       2.29       |       2.31        |       2.35       |        2.08        | 1.80e+05 | 2.76e+04 |      0.17%       |     2.79%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       2.31       |       2.35        |       2.39       |        2.16        | 3.59e+05 | 5.53e+04 |      0.34%       |     5.54%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       2.7        |       2.74        |       2.77       |        2.32        | 7.19e+05 | 1.11e+05 |      0.58%       |     9.48%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       2.41       |       2.45        |       2.49       |        2.64        | 1.44e+06 | 2.21e+05 |       1.3%       |    21.24%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       2.73       |       2.76        |       2.78       |        3.28        | 2.88e+06 | 4.42e+05 |       2.3%       |    37.51%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       3.0        |       3.04        |       3.09       |        4.56        | 5.75e+06 | 8.85e+05 |      4.19%       |    68.27%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       3.49       |        3.5        |       3.51       |        7.12        | 1.15e+07 | 1.77e+06 |       7.2%       |    117.36%    |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       4.42       |       4.45        |       4.49       |       12.24        | 2.30e+07 | 3.54e+06 |      11.36%      |    185.34%    |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |       6.41       |       6.46        |       6.51       |       22.48        | 4.60e+07 | 7.08e+06 |      15.67%      |    255.6%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |       10.4       |       10.5        |      10.59       |       42.96        | 9.20e+07 | 1.42e+07 |      19.32%      |    315.08%    |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |      19.92       |       20.05       |      20.18       |       83.92        | 1.84e+08 | 2.83e+07 |      20.17%      |    329.0%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      171.15      |      172.35       |      173.19      |       165.84       | 3.68e+08 | 5.66e+07 |       4.7%       |    76.58%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      340.9       |      344.14       |      346.41      |       329.68       | 7.36e+08 | 1.13e+08 |      4.71%       |     76.9%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      676.56      |      678.97       |      680.68      |       657.36       | 1.47e+09 | 2.26e+08 |      4.75%       |    77.49%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |     1355.05      |      1356.37      |     1357.51      |      1312.72       | 2.94e+09 | 4.53e+08 |      4.74%       |    77.38%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |     2648.48      |      2649.15      |     2649.74      |      2623.44       | 5.89e+09 | 9.06e+08 |      4.85%       |    79.18%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       2.16       |        2.2        |       2.24       |        2.09        | 2.13e+05 | 3.28e+04 |      0.22%       |     3.51%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       2.37       |       2.39        |       2.42       |        2.19        | 4.26e+05 | 6.55e+04 |      0.39%       |     6.4%      |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       2.36       |       2.38        |       2.41       |        2.38        | 8.52e+05 | 1.31e+05 |      0.79%       |    12.86%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       2.59       |       2.64        |       2.7        |        2.76        | 1.70e+06 | 2.62e+05 |      1.44%       |    23.43%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       2.78       |        2.8        |       2.83       |        3.52        | 3.41e+06 | 5.24e+05 |      2.68%       |    43.66%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       3.09       |       3.12        |       3.15       |        5.03        | 6.82e+06 | 1.05e+06 |      4.82%       |    78.55%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       3.66       |       3.68        |       3.72       |        8.07        | 1.36e+07 | 2.10e+06 |      8.13%       |    132.64%    |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       4.85       |       4.88        |       4.9        |       14.14        | 2.73e+07 | 4.19e+06 |      12.27%      |    200.19%    |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |       7.14       |        7.2        |       7.26       |       26.27        | 5.45e+07 | 8.39e+06 |      16.67%      |    271.96%    |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |      11.91       |       11.93       |      11.95       |       50.55        | 1.09e+08 | 1.68e+07 |      19.99%      |    326.08%    |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      38.42       |       40.07       |      41.14       |       99.09        | 2.18e+08 | 3.36e+07 |      12.39%      |    202.17%    |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      202.75      |      204.92       |      206.45      |       196.18       | 4.36e+08 | 6.71e+07 |       4.7%       |    76.62%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      404.97      |      405.76       |      406.4       |       390.36       | 8.72e+08 | 1.34e+08 |       4.7%       |    76.72%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      801.31      |      803.49       |      805.51      |       778.72       | 1.74e+09 | 2.68e+08 |      4.75%       |    77.55%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |     1591.11      |      1591.91      |     1592.89      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.11%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |      3099.9      |      3100.69      |     3101.46      |      3108.89       | 6.98e+09 | 1.07e+09 |      4.92%       |    80.18%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       2.02       |       2.32        |       2.51       |        2.57        | 1.28e+06 | 1.97e+05 |      1.38%       |    22.53%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       3.18       |       3.25        |       3.33       |        3.14        | 2.56e+06 | 3.93e+05 |      1.75%       |    28.62%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       2.94       |       2.98        |       3.03       |        4.28        | 5.11e+06 | 7.86e+05 |       3.8%       |    61.92%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       3.37       |        3.4        |       3.43       |        6.55        | 1.02e+07 | 1.57e+06 |      6.62%       |    108.04%    |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       4.19       |       4.22        |       4.26       |        11.1        | 2.04e+07 | 3.15e+06 |      10.66%      |    173.79%    |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       6.0        |       6.03        |       6.06       |        20.2        | 4.09e+07 | 6.29e+06 |      14.88%      |    242.73%    |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       3.3        |       3.34        |       3.4        |        6.55        | 1.02e+07 | 1.57e+06 |      6.76%       |    110.33%    |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       4.16       |       4.19        |       4.22       |        11.1        | 2.04e+07 | 3.15e+06 |      10.73%      |    175.04%    |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |       5.98       |       6.02        |       6.07       |        20.2        | 4.09e+07 | 6.29e+06 |      14.93%      |    243.54%    |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |       9.59       |       9.62        |       9.65       |       38.41        | 8.18e+07 | 1.26e+07 |      18.62%      |    303.72%    |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      17.48       |       17.53       |      17.58       |       74.82        | 1.64e+08 | 2.52e+07 |      20.43%      |    333.26%    |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      150.37      |       152.8       |      154.41      |       147.64       | 3.27e+08 | 5.03e+07 |      4.75%       |    77.48%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |       5.96       |       5.99        |       6.02       |        20.2        | 4.09e+07 | 6.29e+06 |      14.98%      |    244.35%    |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |       9.58       |       9.62        |       9.65       |       38.41        | 8.18e+07 | 1.26e+07 |      18.64%      |    304.04%    |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |      17.55       |       17.6        |      17.65       |       74.82        | 1.64e+08 | 2.52e+07 |      20.35%      |    331.93%    |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      149.79      |      152.13       |      153.75      |       147.64       | 3.27e+08 | 5.03e+07 |      4.77%       |    77.78%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      304.37      |       305.3       |      306.29      |       293.27       | 6.54e+08 | 1.01e+08 |      4.69%       |    76.56%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      602.0       |      603.01       |      604.03      |       584.54       | 1.31e+09 | 2.01e+08 |      4.75%       |    77.41%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       3.08       |        3.1        |       3.12       |        5.03        | 6.82e+06 | 1.05e+06 |      4.83%       |    78.81%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       3.63       |       3.66        |       3.69       |        8.07        | 1.36e+07 | 2.10e+06 |       8.2%       |    133.73%    |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       4.74       |       4.78        |       4.81       |       14.14        | 2.73e+07 | 4.19e+06 |      12.56%      |    204.83%    |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |       7.14       |       7.18        |       7.22       |       26.27        | 5.45e+07 | 8.39e+06 |      16.67%      |    271.96%    |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      11.87       |       11.91       |      11.95       |       50.55        | 1.09e+08 | 1.68e+07 |      20.06%      |    327.18%    |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      39.89       |       40.56       |      41.01       |       99.09        | 2.18e+08 | 3.36e+07 |      11.94%      |    194.72%    |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |       7.12       |       7.21        |       7.28       |       26.27        | 5.45e+07 | 8.39e+06 |      16.72%      |    272.73%    |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      11.86       |       11.89       |      11.91       |       50.55        | 1.09e+08 | 1.68e+07 |      20.08%      |    327.45%    |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      40.72       |       42.21       |      43.28       |       99.09        | 2.18e+08 | 3.36e+07 |      11.69%      |    190.75%    |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      201.14      |      203.64       |      205.43      |       196.18       | 4.36e+08 | 6.71e+07 |      4.74%       |    77.23%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      404.44      |      405.62       |      406.6       |       390.36       | 8.72e+08 | 1.34e+08 |      4.71%       |    76.82%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      799.36      |      801.86       |      803.57      |       778.72       | 1.74e+09 | 2.68e+08 |      4.77%       |    77.73%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      43.11       |       43.77       |      44.34       |       99.09        | 2.18e+08 | 3.36e+07 |      11.05%      |    180.17%    |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      204.45      |      205.04       |      205.61      |       196.18       | 4.36e+08 | 6.71e+07 |      4.66%       |    75.98%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      403.0       |      404.31       |      405.49      |       390.36       | 8.72e+08 | 1.34e+08 |      4.73%       |    77.09%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      802.83      |      803.33       |      803.81      |       778.72       | 1.74e+09 | 2.68e+08 |      4.75%       |     77.4%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |     1590.78      |      1592.27      |     1593.55      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.12%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |     3100.79      |      3101.65      |     3102.65      |      3108.89       | 6.98e+09 | 1.07e+09 |      4.91%       |    80.16%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       3.38       |       3.57        |       3.69       |        8.07        | 1.36e+07 | 2.10e+06 |      8.81%       |    143.62%    |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       4.88       |       4.91        |       4.94       |       14.14        | 2.73e+07 | 4.19e+06 |      12.2%       |    198.96%    |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |       7.08       |       7.16        |       7.24       |       26.27        | 5.45e+07 | 8.39e+06 |      16.82%      |    274.27%    |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      11.92       |       11.94       |      11.96       |       50.55        | 1.09e+08 | 1.68e+07 |      19.98%      |    325.81%    |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |       37.9       |       39.77       |      40.94       |       99.09        | 2.18e+08 | 3.36e+07 |      12.56%      |    204.94%    |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      201.65      |      204.62       |      206.62      |       196.18       | 4.36e+08 | 6.71e+07 |      4.72%       |    77.04%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      11.83       |       11.87       |      11.89       |       50.55        | 1.09e+08 | 1.68e+07 |      20.13%      |    328.29%    |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      38.16       |       40.19       |      41.51       |       99.09        | 2.18e+08 | 3.36e+07 |      12.48%      |    203.54%    |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      202.02      |      202.68       |      203.45      |       196.18       | 4.36e+08 | 6.71e+07 |      4.71%       |     76.9%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      403.88      |      405.62       |      407.21      |       390.36       | 8.72e+08 | 1.34e+08 |      4.72%       |    76.93%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      802.68      |      803.68       |      804.67      |       778.72       | 1.74e+09 | 2.68e+08 |      4.75%       |    77.41%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |     1592.95      |      1593.91      |     1594.94      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.78%       |    78.02%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      204.12      |       204.8       |      205.34      |       196.18       | 4.36e+08 | 6.71e+07 |      4.67%       |     76.1%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      403.79      |      404.83       |      405.8       |       390.36       | 8.72e+08 | 1.34e+08 |      4.72%       |    76.94%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      801.7       |      803.22       |      804.45      |       778.72       | 1.74e+09 | 2.68e+08 |      4.75%       |    77.51%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |     1590.88      |      1592.0       |      1593.1      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.12%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |     3174.85      |      3175.95      |     3177.22      |      3108.89       | 6.98e+09 | 1.07e+09 |       4.8%       |    78.29%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     6192.88      |      6194.92      |     6197.45      |      6215.78       | 1.40e+10 | 2.15e+09 |      4.92%       |    80.27%     |
