Test Case: L40S_aten_mul
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 2048  | 5120  | N/A |        [[2048, 5120], [5120]]        | bf16  |      18.76       |       18.85       |      18.95       |       93.02        | 1.05e+07 | 3.15e+07 |      1.22%       |    388.15%    |
| 4096  | 5120  | N/A |        [[4096, 5120], [5120]]        | bf16  |      109.51      |      109.79       |      110.09      |       184.04       | 2.10e+07 | 6.29e+07 |      0.42%       |    132.99%    |
| 8192  | 5120  | N/A |        [[8192, 5120], [5120]]        | bf16  |      255.15      |      257.98       |      259.82      |       366.09       | 4.19e+07 | 1.26e+08 |      0.36%       |    114.16%    |
| 16384 | 5120  | N/A |       [[16384, 5120], [5120]]        | bf16  |      512.39      |      514.92       |      516.68      |       730.18       | 8.39e+07 | 2.52e+08 |      0.36%       |    113.69%    |
| 32768 | 5120  | N/A |       [[32768, 5120], [5120]]        | bf16  |      1025.3      |      1027.25      |     1028.61      |      1458.36       | 1.68e+08 | 5.03e+08 |      0.36%       |    113.63%    |
|   1   | 6144  | N/A |         [[1, 6144], [6144]]          | bf16  |       1.86       |       1.91        |       1.95       |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     2.29%     |
|   2   | 6144  | N/A |         [[2, 6144], [6144]]          | bf16  |       2.57       |       2.59        |       2.61       |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     3.32%     |
|   4   | 6144  | N/A |         [[4, 6144], [6144]]          | bf16  |       2.64       |       2.67        |       2.69       |        2.21        | 2.46e+04 | 7.37e+04 |      0.02%       |     6.46%     |
|   8   | 6144  | N/A |         [[8, 6144], [6144]]          | bf16  |       2.7        |       2.73        |       2.76       |        2.43        | 4.92e+04 | 1.47e+05 |      0.04%       |    12.64%     |
|  16   | 6144  | N/A |         [[16, 6144], [6144]]         | bf16  |       2.74       |       2.77        |       2.8        |        2.85        | 9.83e+04 | 2.95e+05 |      0.08%       |    24.91%     |
|  32   | 6144  | N/A |         [[32, 6144], [6144]]         | bf16  |       2.91       |       2.93        |       2.95       |        3.71        | 1.97e+05 | 5.90e+05 |      0.15%       |    46.92%     |
|  64   | 6144  | N/A |         [[64, 6144], [6144]]         | bf16  |       3.24       |       3.27        |       3.3        |        5.41        | 3.93e+05 | 1.18e+06 |      0.26%       |    84.28%     |
|  128  | 6144  | N/A |        [[128, 6144], [6144]]         | bf16  |       3.66       |       3.73        |       3.82       |        8.83        | 7.86e+05 | 2.36e+06 |      0.47%       |    149.22%    |
|  256  | 6144  | N/A |        [[256, 6144], [6144]]         | bf16  |       4.9        |       4.94        |       4.97       |       15.65        | 1.57e+06 | 4.72e+06 |       0.7%       |    222.91%    |
|  512  | 6144  | N/A |        [[512, 6144], [6144]]         | bf16  |       7.25       |        7.3        |       7.35       |       29.31        | 3.15e+06 | 9.44e+06 |      0.95%       |    301.31%    |
| 1024  | 6144  | N/A |        [[1024, 6144], [6144]]        | bf16  |      11.92       |       12.0        |      12.06       |       56.61        | 6.29e+06 | 1.89e+07 |      1.15%       |    366.53%    |
| 2048  | 6144  | N/A |        [[2048, 6144], [6144]]        | bf16  |      23.48       |       23.61       |      23.74       |       111.23       | 1.26e+07 | 3.77e+07 |      1.17%       |    372.15%    |
| 4096  | 6144  | N/A |        [[4096, 6144], [6144]]        | bf16  |      146.82      |       148.5       |      150.79      |       220.45       | 2.52e+07 | 7.55e+07 |      0.37%       |    119.03%    |
| 8192  | 6144  | N/A |        [[8192, 6144], [6144]]        | bf16  |      307.12      |      309.12       |      310.43      |       438.91       | 5.03e+07 | 1.51e+08 |      0.36%       |    113.81%    |
| 16384 | 6144  | N/A |       [[16384, 6144], [6144]]        | bf16  |      615.74      |      617.79       |      619.29      |       875.81       | 1.01e+08 | 3.02e+08 |      0.36%       |    113.53%    |
| 32768 | 6144  | N/A |       [[32768, 6144], [6144]]        | bf16  |     1231.31      |      1233.79      |     1235.56      |      1749.63       | 2.01e+08 | 6.04e+08 |      0.36%       |    113.55%    |
|   1   | 7168  | N/A |         [[1, 7168], [7168]]          | bf16  |       1.87       |       1.89        |       1.91       |        2.06        | 7.17e+03 | 2.15e+04 |      0.01%       |     2.66%     |
|   2   | 7168  | N/A |         [[2, 7168], [7168]]          | bf16  |       2.57       |        2.6        |       2.65       |        2.12        | 1.43e+04 | 4.30e+04 |      0.01%       |     3.87%     |
|   4   | 7168  | N/A |         [[4, 7168], [7168]]          | bf16  |       2.63       |       2.65        |       2.67       |        2.25        | 2.87e+04 | 8.60e+04 |      0.02%       |     7.57%     |
|   8   | 7168  | N/A |         [[8, 7168], [7168]]          | bf16  |       2.68       |       2.72        |       2.76       |        2.5         | 5.73e+04 | 1.72e+05 |      0.05%       |    14.86%     |
|  16   | 7168  | N/A |         [[16, 7168], [7168]]         | bf16  |       2.73       |       2.76        |       2.79       |        3.0         | 1.15e+05 | 3.44e+05 |      0.09%       |    29.17%     |
|  32   | 7168  | N/A |         [[32, 7168], [7168]]         | bf16  |       3.65       |       3.79        |       3.93       |        3.99        | 2.29e+05 | 6.88e+05 |      0.14%       |    43.64%     |
|  64   | 7168  | N/A |         [[64, 7168], [7168]]         | bf16  |       3.26       |       3.38        |       3.52       |        5.98        | 4.59e+05 | 1.38e+06 |      0.31%       |    97.72%     |
|  128  | 7168  | N/A |        [[128, 7168], [7168]]         | bf16  |       4.34       |       4.39        |       4.45       |        9.96        | 9.18e+05 | 2.75e+06 |      0.46%       |    146.81%    |
|  256  | 7168  | N/A |        [[256, 7168], [7168]]         | bf16  |       5.32       |       5.36        |       5.4        |       17.93        | 1.84e+06 | 5.51e+06 |      0.75%       |    239.53%    |
|  512  | 7168  | N/A |        [[512, 7168], [7168]]         | bf16  |       8.05       |       8.09        |       8.13       |       33.86        | 3.67e+06 | 1.10e+07 |       1.0%       |    316.6%     |
| 1024  | 7168  | N/A |        [[1024, 7168], [7168]]        | bf16  |      13.62       |       13.64       |      13.67       |       65.72        | 7.34e+06 | 2.20e+07 |      1.18%       |    374.25%    |
| 2048  | 7168  | N/A |        [[2048, 7168], [7168]]        | bf16  |      27.32       |       27.54       |      27.74       |       129.43       | 1.47e+07 | 4.40e+07 |      1.17%       |    373.15%    |
| 4096  | 7168  | N/A |        [[4096, 7168], [7168]]        | bf16  |      179.89      |       181.3       |      182.23      |       256.86       | 2.94e+07 | 8.81e+07 |      0.36%       |    113.34%    |
| 8192  | 7168  | N/A |        [[8192, 7168], [7168]]        | bf16  |      358.36      |      361.53       |      363.85      |       511.72       | 5.87e+07 | 1.76e+08 |      0.36%       |    113.79%    |
| 16384 | 7168  | N/A |       [[16384, 7168], [7168]]        | bf16  |      717.75      |      719.74       |      721.3       |      1021.45       | 1.17e+08 | 3.52e+08 |      0.36%       |    113.63%    |
| 32768 | 7168  | N/A |       [[32768, 7168], [7168]]        | bf16  |     1439.32      |      1441.92      |      1444.0      |       2040.9       | 2.35e+08 | 7.05e+08 |      0.36%       |    113.33%    |
|   1   | 8192  | N/A |         [[1, 8192], [8192]]          | bf16  |       1.88       |       1.91        |       1.95       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.03%     |
|   2   | 8192  | N/A |         [[2, 8192], [8192]]          | bf16  |       2.56       |       2.58        |       2.6        |        2.14        | 1.64e+04 | 4.92e+04 |      0.01%       |     4.44%     |
|   4   | 8192  | N/A |         [[4, 8192], [8192]]          | bf16  |       2.66       |       2.68        |       2.7        |        2.28        | 3.28e+04 | 9.83e+04 |      0.03%       |     8.55%     |
|   8   | 8192  | N/A |         [[8, 8192], [8192]]          | bf16  |       2.75       |       2.78        |       2.8        |        2.57        | 6.55e+04 | 1.97e+05 |      0.05%       |    16.55%     |
|  16   | 8192  | N/A |         [[16, 8192], [8192]]         | bf16  |       2.81       |       2.84        |       2.87       |        3.14        | 1.31e+05 | 3.93e+05 |       0.1%       |    32.39%     |
|  32   | 8192  | N/A |         [[32, 8192], [8192]]         | bf16  |       2.99       |       3.05        |       3.11       |        4.28        | 2.62e+05 | 7.86e+05 |      0.19%       |    60.88%     |
|  64   | 8192  | N/A |         [[64, 8192], [8192]]         | bf16  |       3.39       |       3.42        |       3.45       |        6.55        | 5.24e+05 | 1.57e+06 |      0.34%       |    107.4%     |
|  128  | 8192  | N/A |        [[128, 8192], [8192]]         | bf16  |       4.27       |       4.33        |       4.4        |        11.1        | 1.05e+06 | 3.15e+06 |      0.54%       |    170.53%    |
|  256  | 8192  | N/A |        [[256, 8192], [8192]]         | bf16  |       5.79       |       5.82        |       5.85       |        20.2        | 2.10e+06 | 6.29e+06 |      0.79%       |    251.53%    |
|  512  | 8192  | N/A |        [[512, 8192], [8192]]         | bf16  |       8.92       |       8.98        |       9.02       |       38.41        | 4.19e+06 | 1.26e+07 |      1.03%       |    326.54%    |
| 1024  | 8192  | N/A |        [[1024, 8192], [8192]]        | bf16  |       15.0       |       15.07       |      15.12       |       74.82        | 8.39e+06 | 2.52e+07 |      1.22%       |    388.36%    |
| 2048  | 8192  | N/A |        [[2048, 8192], [8192]]        | bf16  |      45.08       |       45.13       |      45.18       |       147.64       | 1.68e+07 | 5.03e+07 |      0.81%       |    258.45%    |
| 4096  | 8192  | N/A |        [[4096, 8192], [8192]]        | bf16  |      204.92      |      206.83       |      208.07      |       293.27       | 3.36e+07 | 1.01e+08 |      0.36%       |    113.71%    |
| 8192  | 8192  | N/A |        [[8192, 8192], [8192]]        | bf16  |      410.24      |      412.05       |      413.31      |       584.54       | 6.71e+07 | 2.01e+08 |      0.36%       |    113.6%     |
| 16384 | 8192  | N/A |       [[16384, 8192], [8192]]        | bf16  |      820.73      |       823.4       |      825.26      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.36%       |    113.57%    |
| 32768 | 8192  | N/A |       [[32768, 8192], [8192]]        | bf16  |     1643.57      |      1646.77      |     1649.04      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.36%       |    113.42%    |
|   1   | 13824 | N/A |        [[1, 13824], [13824]]         | bf16  |       1.88       |       1.92        |       1.95       |        2.12        | 1.38e+04 | 4.15e+04 |      0.02%       |     5.11%     |
|   2   | 13824 | N/A |        [[2, 13824], [13824]]         | bf16  |       2.61       |       2.65        |       2.69       |        2.24        | 2.76e+04 | 8.29e+04 |      0.02%       |     7.36%     |
|   4   | 13824 | N/A |        [[4, 13824], [13824]]         | bf16  |       2.7        |       2.72        |       2.74       |        2.48        | 5.53e+04 | 1.66e+05 |      0.04%       |    14.22%     |
|   8   | 13824 | N/A |        [[8, 13824], [13824]]         | bf16  |       2.75       |       2.84        |       2.94       |        2.96        | 1.11e+05 | 3.32e+05 |      0.09%       |    27.93%     |
|  16   | 13824 | N/A |        [[16, 13824], [13824]]        | bf16  |       2.98       |       3.04        |       3.12       |        3.92        | 2.21e+05 | 6.64e+05 |      0.16%       |    51.54%     |
|  32   | 13824 | N/A |        [[32, 13824], [13824]]        | bf16  |       3.23       |       3.28        |       3.33       |        5.84        | 4.42e+05 | 1.33e+06 |       0.3%       |    95.11%     |
|  64   | 13824 | N/A |        [[64, 13824], [13824]]        | bf16  |       3.8        |       3.83        |       3.86       |        9.68        | 8.85e+05 | 2.65e+06 |      0.51%       |    161.68%    |
|  128  | 13824 | N/A |       [[128, 13824], [13824]]        | bf16  |       5.3        |       5.39        |       5.48       |       17.36        | 1.77e+06 | 5.31e+06 |      0.73%       |    231.85%    |
|  256  | 13824 | N/A |       [[256, 13824], [13824]]        | bf16  |       7.88       |       7.98        |       8.07       |       32.72        | 3.54e+06 | 1.06e+07 |      0.98%       |    311.88%    |
|  512  | 13824 | N/A |       [[512, 13824], [13824]]        | bf16  |      13.38       |       13.43       |      13.49       |       63.44        | 7.08e+06 | 2.12e+07 |      1.16%       |    367.35%    |
| 1024  | 13824 | N/A |       [[1024, 13824], [13824]]       | bf16  |      27.32       |       27.59       |       27.8       |       124.88       | 1.42e+07 | 4.25e+07 |      1.13%       |    359.82%    |
| 2048  | 13824 | N/A |       [[2048, 13824], [13824]]       | bf16  |      173.18      |      174.35       |      175.15      |       247.76       | 2.83e+07 | 8.49e+07 |      0.36%       |    113.53%    |
| 4096  | 13824 | N/A |       [[4096, 13824], [13824]]       | bf16  |      345.42      |      347.56       |      349.08      |       493.52       | 5.66e+07 | 1.70e+08 |      0.36%       |    113.84%    |
| 8192  | 13824 | N/A |       [[8192, 13824], [13824]]       | bf16  |      691.61      |      693.52       |      694.83      |       985.04       | 1.13e+08 | 3.40e+08 |      0.36%       |    113.71%    |
| 16384 | 13824 | N/A |      [[16384, 13824], [13824]]       | bf16  |     1386.74      |      1389.06      |     1390.71      |      1968.08       | 2.26e+08 | 6.79e+08 |      0.36%       |    113.42%    |
| 32768 | 13824 | N/A |      [[32768, 13824], [13824]]       | bf16  |     2772.86      |      2773.8       |     2774.93      |      3934.16       | 4.53e+08 | 1.36e+09 |      0.36%       |    113.45%    |
|   1   | 16384 | N/A |        [[1, 16384], [16384]]         | bf16  |       1.88       |       1.94        |       2.0        |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.05%     |
|   2   | 16384 | N/A |        [[2, 16384], [16384]]         | bf16  |       2.58       |       2.62        |       2.66       |        2.28        | 3.28e+04 | 9.83e+04 |      0.03%       |     8.82%     |
|   4   | 16384 | N/A |        [[4, 16384], [16384]]         | bf16  |       2.71       |       2.76        |       2.8        |        2.57        | 6.55e+04 | 1.97e+05 |      0.05%       |    16.79%     |
|   8   | 16384 | N/A |        [[8, 16384], [16384]]         | bf16  |       2.75       |       2.78        |       2.81       |        3.14        | 1.31e+05 | 3.93e+05 |       0.1%       |     33.1%     |
|  16   | 16384 | N/A |        [[16, 16384], [16384]]        | bf16  |       2.98       |       3.02        |       3.05       |        4.28        | 2.62e+05 | 7.86e+05 |      0.19%       |    61.09%     |
|  32   | 16384 | N/A |        [[32, 16384], [16384]]        | bf16  |       3.39       |       3.43        |       3.48       |        6.55        | 5.24e+05 | 1.57e+06 |      0.34%       |    107.4%     |
|  64   | 16384 | N/A |        [[64, 16384], [16384]]        | bf16  |       4.16       |       4.22        |       4.29       |        11.1        | 1.05e+06 | 3.15e+06 |      0.55%       |    175.04%    |
|  128  | 16384 | N/A |       [[128, 16384], [16384]]        | bf16  |       5.77       |       5.79        |       5.81       |        20.2        | 2.10e+06 | 6.29e+06 |      0.79%       |    252.4%     |
|  256  | 16384 | N/A |       [[256, 16384], [16384]]        | bf16  |       9.0        |       9.05        |       9.1        |       38.41        | 4.19e+06 | 1.26e+07 |      1.02%       |    323.63%    |
|  512  | 16384 | N/A |       [[512, 16384], [16384]]        | bf16  |      15.17       |       15.2        |      15.23       |       74.82        | 8.39e+06 | 2.52e+07 |      1.21%       |    384.01%    |
| 1024  | 16384 | N/A |       [[1024, 16384], [16384]]       | bf16  |      45.12       |       45.24       |      45.36       |       147.64       | 1.68e+07 | 5.03e+07 |      0.81%       |    258.22%    |
| 2048  | 16384 | N/A |       [[2048, 16384], [16384]]       | bf16  |      204.78      |      206.67       |      207.93      |       293.27       | 3.36e+07 | 1.01e+08 |      0.36%       |    113.79%    |
| 4096  | 16384 | N/A |       [[4096, 16384], [16384]]       | bf16  |      410.74      |       412.2       |      413.16      |       584.54       | 6.71e+07 | 2.01e+08 |      0.36%       |    113.46%    |
| 8192  | 16384 | N/A |       [[8192, 16384], [16384]]       | bf16  |      819.76      |      821.64       |      823.04      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.36%       |    113.7%     |
| 16384 | 16384 | N/A |      [[16384, 16384], [16384]]       | bf16  |     1645.71      |      1646.47      |     1647.09      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.36%       |    113.27%    |
| 32768 | 16384 | N/A |      [[32768, 16384], [16384]]       | bf16  |      3283.8      |      3284.66      |     3285.48      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.36%       |    113.54%    |
|   1   |  32   | N/A |          [[1, 32], [1, 32]]          | bf16  |       1.83       |       1.87        |       1.91       |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.01%     |
|   2   |  32   | N/A |          [[2, 32], [2, 32]]          | bf16  |       1.82       |       1.89        |       1.99       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.02%     |
|   4   |  32   | N/A |          [[4, 32], [4, 32]]          | bf16  |       1.82       |       1.85        |       1.88       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.05%     |
|   8   |  32   | N/A |          [[8, 32], [8, 32]]          | bf16  |       1.83       |       1.85        |       1.88       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.1%      |
|  16   |  32   | N/A |         [[16, 32], [16, 32]]         | bf16  |       1.81       |       1.85        |       1.89       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.2%      |
|  32   |  32   | N/A |         [[32, 32], [32, 32]]         | bf16  |       1.85       |       1.88        |       1.92       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.38%     |
|  64   |  32   | N/A |         [[64, 32], [64, 32]]         | bf16  |       1.88       |       1.91        |       1.94       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.76%     |
|  128  |  32   | N/A |        [[128, 32], [128, 32]]        | bf16  |       1.86       |       1.88        |       1.91       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.53%     |
|  256  |  32   | N/A |        [[256, 32], [256, 32]]        | bf16  |       1.88       |        1.9        |       1.93       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.03%     |
|  512  |  32   | N/A |        [[512, 32], [512, 32]]        | bf16  |       1.89       |       1.93        |       1.99       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.02%     |
| 1024  |  32   | N/A |       [[1024, 32], [1024, 32]]       | bf16  |       1.96       |       1.98        |       2.0        |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.61%     |
| 2048  |  32   | N/A |       [[2048, 32], [2048, 32]]       | bf16  |       2.04       |        2.1        |       2.16       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.31%     |
| 4096  |  32   | N/A |       [[4096, 32], [4096, 32]]       | bf16  |       2.19       |        2.2        |       2.22       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
| 8192  |  32   | N/A |       [[8192, 32], [8192, 32]]       | bf16  |       2.39       |       2.41        |       2.43       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.17%     |
| 16384 |  32   | N/A |      [[16384, 32], [16384, 32]]      | bf16  |       2.68       |       2.72        |       2.75       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.85%    |
| 32768 |  32   | N/A |      [[32768, 32], [32768, 32]]      | bf16  |       3.27       |       3.33        |       3.38       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.68%    |
|   1   |  64   | N/A |          [[1, 64], [1, 64]]          | bf16  |       1.8        |       1.84        |       1.89       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.02%     |
|   2   |  64   | N/A |          [[2, 64], [2, 64]]          | bf16  |       1.84       |        1.9        |       1.96       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.05%     |
|   4   |  64   | N/A |          [[4, 64], [4, 64]]          | bf16  |       1.8        |       1.84        |       1.88       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.1%      |
|   8   |  64   | N/A |          [[8, 64], [8, 64]]          | bf16  |       1.79       |       1.83        |       1.87       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.2%      |
|  16   |  64   | N/A |         [[16, 64], [16, 64]]         | bf16  |       1.81       |       1.85        |       1.89       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.39%     |
|  32   |  64   | N/A |         [[32, 64], [32, 64]]         | bf16  |       1.84       |       1.89        |       1.96       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.77%     |
|  64   |  64   | N/A |         [[64, 64], [64, 64]]         | bf16  |       1.86       |        1.9        |       1.94       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.53%     |
|  128  |  64   | N/A |        [[128, 64], [128, 64]]        | bf16  |       1.88       |       1.91        |       1.95       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.03%     |
|  256  |  64   | N/A |        [[256, 64], [256, 64]]        | bf16  |       1.9        |       1.94        |       1.98       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.99%     |
|  512  |  64   | N/A |        [[512, 64], [512, 64]]        | bf16  |       1.91       |       1.95        |       1.98       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.91%     |
| 1024  |  64   | N/A |       [[1024, 64], [1024, 64]]       | bf16  |       2.05       |       2.07        |       2.1        |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |     22.2%     |
| 2048  |  64   | N/A |       [[2048, 64], [2048, 64]]       | bf16  |       2.19       |       2.22        |       2.25       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
| 4096  |  64   | N/A |       [[4096, 64], [4096, 64]]       | bf16  |       2.39       |       2.43        |       2.48       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.17%     |
| 8192  |  64   | N/A |       [[8192, 64], [8192, 64]]       | bf16  |       2.69       |       2.72        |       2.77       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.35%    |
| 16384 |  64   | N/A |      [[16384, 64], [16384, 64]]      | bf16  |       3.24       |        3.3        |       3.37       |        11.1        | 1.05e+06 | 3.15e+06 |      0.71%       |    224.75%    |
| 32768 |  64   | N/A |      [[32768, 64], [32768, 64]]      | bf16  |       4.38       |       4.41        |       4.45       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    332.5%     |
|   1   |  128  | N/A |         [[1, 128], [1, 128]]         | bf16  |       1.81       |       1.86        |       1.91       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.05%     |
|   2   |  128  | N/A |         [[2, 128], [2, 128]]         | bf16  |       1.85       |       1.88        |       1.92       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.1%      |
|   4   |  128  | N/A |         [[4, 128], [4, 128]]         | bf16  |       1.83       |       1.86        |       1.9        |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.19%     |
|   8   |  128  | N/A |         [[8, 128], [8, 128]]         | bf16  |       1.84       |       1.88        |       1.92       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.39%     |
|  16   |  128  | N/A |        [[16, 128], [16, 128]]        | bf16  |       1.86       |       1.95        |       2.06       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.76%     |
|  32   |  128  | N/A |        [[32, 128], [32, 128]]        | bf16  |       1.87       |       1.92        |       1.99       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.52%     |
|  64   |  128  | N/A |        [[64, 128], [64, 128]]        | bf16  |       1.84       |       1.89        |       1.94       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.09%     |
|  128  |  128  | N/A |       [[128, 128], [128, 128]]       | bf16  |       1.88       |       1.98        |       2.12       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.05%     |
|  256  |  128  | N/A |       [[256, 128], [256, 128]]       | bf16  |       1.94       |        2.0        |       2.06       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.73%     |
|  512  |  128  | N/A |       [[512, 128], [512, 128]]       | bf16  |       2.06       |       2.07        |       2.09       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.09%     |
| 1024  |  128  | N/A |      [[1024, 128], [1024, 128]]      | bf16  |       2.21       |       2.24        |       2.26       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.19%     |
| 2048  |  128  | N/A |      [[2048, 128], [2048, 128]]      | bf16  |       2.38       |       2.48        |       2.58       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.49%     |
| 4096  |  128  | N/A |      [[4096, 128], [4096, 128]]      | bf16  |       2.73       |       2.75        |       2.77       |        6.55        | 5.24e+05 | 1.57e+06 |      0.42%       |    133.37%    |
| 8192  |  128  | N/A |      [[8192, 128], [8192, 128]]      | bf16  |       3.27       |       3.29        |       3.31       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.68%    |
| 16384 |  128  | N/A |     [[16384, 128], [16384, 128]]     | bf16  |       4.37       |        4.4        |       4.45       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    333.26%    |
| 32768 |  128  | N/A |     [[32768, 128], [32768, 128]]     | bf16  |       6.56       |       6.63        |       6.71       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.01%    |
|   1   |  512  | N/A |         [[1, 512], [1, 512]]         | bf16  |       1.81       |       1.84        |       1.87       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.2%      |
|   2   |  512  | N/A |         [[2, 512], [2, 512]]         | bf16  |       1.84       |       1.89        |       1.94       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.39%     |
|   4   |  512  | N/A |         [[4, 512], [4, 512]]         | bf16  |       1.87       |       1.89        |       1.92       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.76%     |
|   8   |  512  | N/A |         [[8, 512], [8, 512]]         | bf16  |       1.86       |       1.89        |       1.92       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.53%     |
|  16   |  512  | N/A |        [[16, 512], [16, 512]]        | bf16  |       1.88       |       1.91        |       1.93       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.03%     |
|  32   |  512  | N/A |        [[32, 512], [32, 512]]        | bf16  |       1.86       |        1.9        |       1.94       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.12%     |
|  64   |  512  | N/A |        [[64, 512], [64, 512]]        | bf16  |       1.93       |       1.96        |       1.99       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.79%     |
|  128  |  512  | N/A |       [[128, 512], [128, 512]]       | bf16  |       2.06       |       2.12        |       2.19       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.09%     |
|  256  |  512  | N/A |       [[256, 512], [256, 512]]       | bf16  |       2.19       |       2.22        |       2.26       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  512  |  512  | N/A |       [[512, 512], [512, 512]]       | bf16  |       2.4        |       2.43        |       2.47       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.85%     |
| 1024  |  512  | N/A |      [[1024, 512], [1024, 512]]      | bf16  |       2.69       |       2.72        |       2.76       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.35%    |
| 2048  |  512  | N/A |      [[2048, 512], [2048, 512]]      | bf16  |       3.26       |       3.29        |       3.33       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    223.37%    |
| 4096  |  512  | N/A |      [[4096, 512], [4096, 512]]      | bf16  |       4.33       |       4.37        |       4.41       |        20.2        | 2.10e+06 | 6.29e+06 |      1.06%       |    336.34%    |
| 8192  |  512  | N/A |      [[8192, 512], [8192, 512]]      | bf16  |       6.56       |        6.6        |       6.64       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.01%    |
| 16384 |  512  | N/A |     [[16384, 512], [16384, 512]]     | bf16  |      10.91       |       10.99       |      11.08       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    533.95%    |
| 32768 |  512  | N/A |     [[32768, 512], [32768, 512]]     | bf16  |      145.03      |       148.0       |      150.21      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    80.33%     |
