Test Case: L40S_aten_gelu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1024  | 6144  | N/A |   [[1024, 6144]]   | bf16  |       9.76       |       9.79        |       9.82       |       38.41        | 8.18e+07 | 1.26e+07 |      18.3%       |    298.43%    |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      17.41       |       17.48       |      17.57       |       74.82        | 1.64e+08 | 2.52e+07 |      20.51%      |    334.6%     |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      149.86      |      152.49       |      154.28      |       147.64       | 3.27e+08 | 5.03e+07 |      4.77%       |    77.74%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      302.64      |      303.89       |      304.91      |       293.27       | 6.54e+08 | 1.01e+08 |      4.72%       |    76.99%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      603.96      |      605.33       |      606.43      |       584.54       | 1.31e+09 | 2.01e+08 |      4.73%       |    77.16%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |     1194.38      |      1196.22      |     1198.01      |      1167.08       | 2.62e+09 | 4.03e+08 |      4.78%       |    78.04%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       1.82       |       1.89        |       1.96       |        2.04        | 9.32e+04 | 1.43e+04 |      0.11%       |     1.82%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       1.8        |       1.82        |       1.85       |        2.08        | 1.86e+05 | 2.87e+04 |      0.23%       |     3.69%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       1.85       |       1.88        |       1.91       |        2.17        | 3.73e+05 | 5.73e+04 |      0.44%       |     7.18%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       1.96       |        2.0        |       2.07       |        2.33        | 7.45e+05 | 1.15e+05 |      0.83%       |    13.54%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       2.1        |       2.14        |       2.18       |        2.66        | 1.49e+06 | 2.29e+05 |      1.55%       |    25.28%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       2.32       |       2.38        |       2.45       |        3.33        | 2.98e+06 | 4.59e+05 |      2.81%       |    45.77%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       2.62       |       2.64        |       2.65       |        4.65        | 5.96e+06 | 9.18e+05 |      4.97%       |    81.06%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       3.15       |       3.19        |       3.23       |        7.31        | 1.19e+07 | 1.84e+06 |      8.27%       |    134.85%    |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       4.26       |       4.29        |       4.31       |       12.62        | 2.39e+07 | 3.67e+06 |      12.23%      |    199.42%    |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |       6.62       |       6.66        |       6.71       |       23.24        | 4.77e+07 | 7.34e+06 |      15.74%      |    256.66%    |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      10.85       |       10.89       |      10.92       |       44.48        | 9.54e+07 | 1.47e+07 |      19.2%       |    313.19%    |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |       22.4       |       22.55       |      22.72       |       86.95        | 1.91e+08 | 2.94e+07 |      18.6%       |    303.41%    |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      177.54      |      179.12       |      180.28      |       171.91       | 3.82e+08 | 5.87e+07 |      4.69%       |    76.56%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      355.09      |      356.15       |      357.31      |       341.82       | 7.63e+08 | 1.17e+08 |      4.69%       |    76.56%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      700.17      |      701.15       |      702.14      |       681.63       | 1.53e+09 | 2.35e+08 |      4.76%       |    77.65%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |     1399.72      |      1401.36      |     1403.08      |      1361.27       | 3.05e+09 | 4.70e+08 |      4.76%       |    77.69%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       1.93       |       1.99        |       2.05       |        2.05        | 1.06e+05 | 1.64e+04 |      0.12%       |     1.97%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       1.91       |       1.94        |       1.97       |        2.09        | 2.13e+05 | 3.28e+04 |      0.24%       |     3.97%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       2.0        |       2.14        |       2.35       |        2.19        | 4.26e+05 | 6.55e+04 |      0.47%       |     7.59%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       2.09       |        2.1        |       2.11       |        2.38        | 8.52e+05 | 1.31e+05 |      0.89%       |    14.52%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       2.25       |       2.27        |       2.3        |        2.76        | 1.70e+06 | 2.62e+05 |      1.65%       |    26.97%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       2.44       |        2.5        |       2.57       |        3.52        | 3.41e+06 | 5.24e+05 |      3.05%       |    49.74%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       2.84       |       2.88        |       2.92       |        5.03        | 6.82e+06 | 1.05e+06 |      5.24%       |    85.47%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       3.38       |       3.42        |       3.46       |        8.07        | 1.36e+07 | 2.10e+06 |      8.81%       |    143.62%    |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       4.66       |        4.7        |       4.75       |       14.14        | 2.73e+07 | 4.19e+06 |      12.77%      |    208.35%    |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |       7.32       |       7.37        |       7.41       |       26.27        | 5.45e+07 | 8.39e+06 |      16.26%      |    265.27%    |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |      12.05       |       12.13       |      12.19       |       50.55        | 1.09e+08 | 1.68e+07 |      19.76%      |    322.29%    |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      41.43       |       42.4        |      43.51       |       99.09        | 2.18e+08 | 3.36e+07 |      11.49%      |    187.48%    |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      202.28      |       204.6       |      206.18      |       196.18       | 4.36e+08 | 6.71e+07 |      4.71%       |     76.8%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      403.57      |      404.82       |      405.9       |       390.36       | 8.72e+08 | 1.34e+08 |      4.72%       |    76.99%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      794.61      |      796.06       |      797.16      |       778.72       | 1.74e+09 | 2.68e+08 |      4.79%       |     78.2%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |     1552.72      |      1553.17      |     1553.79      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.91%       |    80.04%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       1.91       |       1.96        |       2.02       |        2.08        | 1.80e+05 | 2.76e+04 |      0.21%       |     3.35%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       1.96       |        2.0        |       2.05       |        2.16        | 3.59e+05 | 5.53e+04 |       0.4%       |     6.53%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       2.05       |       2.08        |       2.11       |        2.32        | 7.19e+05 | 1.11e+05 |      0.77%       |    12.49%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       2.16       |        2.2        |       2.25       |        2.64        | 1.44e+06 | 2.21e+05 |      1.45%       |     23.7%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       2.42       |       2.49        |       2.57       |        3.28        | 2.88e+06 | 4.42e+05 |      2.59%       |    42.31%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       2.67       |       2.72        |       2.77       |        4.56        | 5.75e+06 | 8.85e+05 |       4.7%       |     76.7%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       3.17       |       3.23        |       3.28       |        7.12        | 1.15e+07 | 1.77e+06 |      7.92%       |    129.21%    |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       4.3        |       4.33        |       4.37       |       12.24        | 2.30e+07 | 3.54e+06 |      11.68%      |    190.51%    |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |       6.5        |       6.56        |       6.62       |       22.48        | 4.60e+07 | 7.08e+06 |      15.45%      |    252.06%    |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      10.64       |       10.67       |       10.7       |       42.96        | 9.20e+07 | 1.42e+07 |      18.88%      |    307.97%    |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |       21.4       |       21.54       |      21.67       |       83.92        | 1.84e+08 | 2.83e+07 |      18.78%      |    306.24%    |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      169.83      |      171.84       |      173.21      |       165.84       | 3.68e+08 | 5.66e+07 |      4.73%       |    77.18%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      340.49      |      341.99       |      343.05      |       329.68       | 7.36e+08 | 1.13e+08 |      4.72%       |    76.99%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      677.9       |      678.89       |      679.75      |       657.36       | 1.47e+09 | 2.26e+08 |      4.74%       |    77.34%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |     1354.17      |      1355.78      |     1357.32      |      1312.72       | 2.94e+09 | 4.53e+08 |      4.75%       |    77.43%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |      2649.9      |      2650.77      |     2651.49      |      2623.44       | 5.89e+09 | 9.06e+08 |      4.85%       |    79.14%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       1.94       |       1.99        |       2.06       |        2.09        | 2.13e+05 | 3.28e+04 |      0.24%       |     3.91%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       1.94       |       2.01        |       2.07       |        2.19        | 4.26e+05 | 6.55e+04 |      0.48%       |     7.82%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       2.08       |       2.11        |       2.15       |        2.38        | 8.52e+05 | 1.31e+05 |      0.89%       |    14.59%     |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       2.23       |       2.25        |       2.28       |        2.76        | 1.70e+06 | 2.62e+05 |      1.67%       |    27.21%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       2.42       |       2.48        |       2.53       |        3.52        | 3.41e+06 | 5.24e+05 |      3.07%       |    50.15%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       2.84       |       2.86        |       2.87       |        5.03        | 6.82e+06 | 1.05e+06 |      5.24%       |    85.47%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       3.43       |       3.45        |       3.48       |        8.07        | 1.36e+07 | 2.10e+06 |      8.68%       |    141.53%    |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       4.64       |       4.68        |       4.71       |       14.14        | 2.73e+07 | 4.19e+06 |      12.83%      |    209.25%    |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |       7.33       |       7.37        |       7.41       |       26.27        | 5.45e+07 | 8.39e+06 |      16.24%      |    264.91%    |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |      12.09       |       12.13       |      12.17       |       50.55        | 1.09e+08 | 1.68e+07 |      19.69%      |    321.23%    |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      41.12       |       41.41       |      41.76       |       99.09        | 2.18e+08 | 3.36e+07 |      11.58%      |    188.89%    |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      202.38      |      204.62       |      206.15      |       196.18       | 4.36e+08 | 6.71e+07 |      4.71%       |    76.76%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      402.76      |      404.71       |      406.47      |       390.36       | 8.72e+08 | 1.34e+08 |      4.73%       |    77.14%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      798.43      |      799.87       |      801.02      |       778.72       | 1.74e+09 | 2.68e+08 |      4.77%       |    77.83%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |     1590.19      |      1590.76      |     1591.38      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.15%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |     3101.57      |      3103.4       |     3104.92      |      3108.89       | 6.98e+09 | 1.07e+09 |      4.91%       |    80.14%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       1.69       |        2.0        |       2.2        |        2.57        | 1.28e+06 | 1.97e+05 |      1.65%       |    26.93%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       2.43       |       2.46        |       2.48       |        3.14        | 2.56e+06 | 3.93e+05 |       2.3%       |    37.46%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       2.61       |       2.64        |       2.68       |        4.28        | 5.11e+06 | 7.86e+05 |      4.28%       |    69.75%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       3.1        |       3.15        |       3.22       |        6.55        | 1.02e+07 | 1.57e+06 |       7.2%       |    117.45%    |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       4.04       |       4.07        |       4.1        |        11.1        | 2.04e+07 | 3.15e+06 |      11.05%      |    180.24%    |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       6.02       |       6.08        |       6.13       |        20.2        | 4.09e+07 | 6.29e+06 |      14.83%      |    241.92%    |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       3.11       |       3.17        |       3.23       |        6.55        | 1.02e+07 | 1.57e+06 |      7.18%       |    117.07%    |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       4.06       |        4.1        |       4.14       |        11.1        | 2.04e+07 | 3.15e+06 |      11.0%       |    179.35%    |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |       5.94       |       6.03        |       6.11       |        20.2        | 4.09e+07 | 6.29e+06 |      15.03%      |    245.18%    |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |       9.79       |       9.82        |       9.86       |       38.41        | 8.18e+07 | 1.26e+07 |      18.24%      |    297.52%    |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      17.72       |       17.79       |      17.89       |       74.82        | 1.64e+08 | 2.52e+07 |      20.16%      |    328.75%    |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      149.63      |      152.29       |      154.0       |       147.64       | 3.27e+08 | 5.03e+07 |      4.77%       |    77.86%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |       5.99       |       6.06        |       6.12       |        20.2        | 4.09e+07 | 6.29e+06 |      14.91%      |    243.13%    |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |       9.77       |        9.8        |       9.82       |       38.41        | 8.18e+07 | 1.26e+07 |      18.28%      |    298.13%    |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |       18.8       |       18.98       |      19.16       |       74.82        | 1.64e+08 | 2.52e+07 |      19.0%       |    309.86%    |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      150.7       |      153.49       |      155.28      |       147.64       | 3.27e+08 | 5.03e+07 |      4.74%       |    77.31%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      303.0       |      305.51       |      307.32      |       293.27       | 6.54e+08 | 1.01e+08 |      4.71%       |     76.9%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      602.79      |      604.31       |      605.42      |       584.54       | 1.31e+09 | 2.01e+08 |      4.74%       |    77.31%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       2.83       |       2.86        |       2.89       |        5.03        | 6.82e+06 | 1.05e+06 |      5.26%       |    85.77%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       3.4        |       3.42        |       3.44       |        8.07        | 1.36e+07 | 2.10e+06 |      8.75%       |    142.78%    |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       4.67       |        4.7        |       4.73       |       14.14        | 2.73e+07 | 4.19e+06 |      12.75%      |    207.9%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |       7.31       |       7.36        |       7.4        |       26.27        | 5.45e+07 | 8.39e+06 |      16.29%      |    265.64%    |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      12.12       |       12.14       |      12.17       |       50.55        | 1.09e+08 | 1.68e+07 |      19.65%      |    320.43%    |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      41.61       |       42.62       |      43.62       |       99.09        | 2.18e+08 | 3.36e+07 |      11.44%      |    186.67%    |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |       7.2        |       7.31        |       7.39       |       26.27        | 5.45e+07 | 8.39e+06 |      16.54%      |    269.7%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |       12.1       |       12.14       |      12.19       |       50.55        | 1.09e+08 | 1.68e+07 |      19.68%      |    320.96%    |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      40.27       |       42.02       |      43.26       |       99.09        | 2.18e+08 | 3.36e+07 |      11.83%      |    192.88%    |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      201.12      |      204.75       |      207.16      |       196.18       | 4.36e+08 | 6.71e+07 |      4.74%       |    77.24%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      403.73      |      405.04       |      406.25      |       390.36       | 8.72e+08 | 1.34e+08 |      4.72%       |    76.95%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      798.31      |      798.85       |      799.4       |       778.72       | 1.74e+09 | 2.68e+08 |      4.77%       |    77.84%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      42.74       |       43.53       |      44.25       |       99.09        | 2.18e+08 | 3.36e+07 |      11.14%      |    181.73%    |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      204.23      |      205.04       |      205.69      |       196.18       | 4.36e+08 | 6.71e+07 |      4.66%       |    76.06%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      401.07      |       403.4       |      405.15      |       390.36       | 8.72e+08 | 1.34e+08 |      4.75%       |    77.47%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      797.63      |      798.63       |      799.57      |       778.72       | 1.74e+09 | 2.68e+08 |      4.78%       |     77.9%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |     1591.07      |      1592.07      |     1593.15      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.11%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |      3099.8      |      3101.7       |     3103.32      |      3108.89       | 6.98e+09 | 1.07e+09 |      4.92%       |    80.18%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       3.17       |       3.34        |       3.45       |        8.07        | 1.36e+07 | 2.10e+06 |      9.39%       |    153.14%    |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       4.7        |       4.75        |       4.8        |       14.14        | 2.73e+07 | 4.19e+06 |      12.67%      |    206.58%    |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |       7.29       |       7.35        |       7.4        |       26.27        | 5.45e+07 | 8.39e+06 |      16.33%      |    266.37%    |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      12.12       |       12.15       |      12.18       |       50.55        | 1.09e+08 | 1.68e+07 |      19.65%      |    320.43%    |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      40.76       |       42.3        |      43.95       |       99.09        | 2.18e+08 | 3.36e+07 |      11.68%      |    190.56%    |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      202.07      |      204.33       |      205.79      |       196.18       | 4.36e+08 | 6.71e+07 |      4.71%       |    76.88%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      12.13       |       12.16       |      12.18       |       50.55        | 1.09e+08 | 1.68e+07 |      19.63%      |    320.17%    |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      37.08       |       38.93       |       40.1       |       99.09        | 2.18e+08 | 3.36e+07 |      12.84%      |    209.47%    |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      202.43      |      204.23       |      205.5       |       196.18       | 4.36e+08 | 6.71e+07 |       4.7%       |    76.74%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      404.11      |      405.03       |      406.17      |       390.36       | 8.72e+08 | 1.34e+08 |      4.71%       |    76.88%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      791.98      |      794.38       |      796.17      |       778.72       | 1.74e+09 | 2.68e+08 |      4.81%       |    78.46%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |     1590.46      |      1591.7       |     1592.76      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.14%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      201.77      |      204.09       |      205.72      |       196.18       | 4.36e+08 | 6.71e+07 |      4.72%       |    76.99%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      400.59      |      402.64       |      404.02      |       390.36       | 8.72e+08 | 1.34e+08 |      4.76%       |    77.56%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      797.2       |      798.67       |      799.73      |       778.72       | 1.74e+09 | 2.68e+08 |      4.78%       |    77.95%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |     1589.51      |      1590.65      |     1591.83      |      1555.45       | 3.49e+09 | 5.37e+08 |      4.79%       |    78.18%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |     3172.25      |      3173.76      |     3174.96      |      3108.89       | 6.98e+09 | 1.07e+09 |       4.8%       |    78.35%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     6199.98      |      6203.49      |     6207.98      |      6215.78       | 1.40e+10 | 2.15e+09 |      4.92%       |    80.18%     |
