test case : L40S_flash_attn::flash_attn.flash_attn_qkvpacked_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |   M    |        input_shape         | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D |      flops_2D      | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 4, 64]]    |  bf16  |      18.79       |       18.86       |      18.92       |       2.10        |  [1792]  |   [32768, 32768]   |   [256]   |      4.22e-06      |      1.07e-05      |      8.68e-06       |  3.33e+04  |       0.00%        |       0.00%        |        0.00%        |    0.41%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 4, 64]]    |  bf16  |      35.09       |       35.39       |      35.61       |       2.19        |  [3584]  |   [65536, 65536]   |   [512]   |      4.52e-06      |      1.15e-05      |      9.29e-06       |  6.60e+04  |       0.00%        |       0.00%        |        0.00%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 4, 64]]    |  bf16  |      11.46       |       11.50       |      11.53       |       2.01        |  [112]   |    [2048, 2048]    |   [16]    |      4.32e-07      |      1.10e-06      |      8.89e-07       |  2.56e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 4, 64]]    |  bf16  |      21.56       |       21.60       |      21.62       |       2.01        |  [224]   |    [4096, 4096]    |   [32]    |      4.59e-07      |      1.17e-06      |      9.45e-07       |  4.61e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 4, 64]]    |  bf16  |      22.20       |       22.25       |      22.29       |       2.03        |  [448]   |    [8192, 8192]    |   [64]    |      8.92e-07      |      2.27e-06      |      1.84e-06       |  8.70e+03  |       0.00%        |       0.00%        |        0.00%        |    0.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 4, 64]]    |  bf16  |      33.66       |       33.79       |      33.96       |       2.05        |  [896]   |   [16384, 16384]   |   [128]   |      1.18e-06      |      2.99e-06      |      2.42e-06       |  1.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 4, 64]]   |  bf16  |      61.63       |       62.65       |      63.45       |       2.10        |  [1792]  |   [32768, 32768]   |   [256]   |      1.29e-06      |      3.27e-06      |      2.64e-06       |  3.33e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 4, 64]]   |  bf16  |      105.48      |      106.27       |      106.72      |       2.19        |  [3584]  |   [65536, 65536]   |   [512]   |      1.50e-06      |      3.82e-06      |      3.09e-06       |  6.60e+04  |       0.00%        |       0.00%        |        0.00%        |    0.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[1, 1, 3, 8, 64]]     |  bf16  |       5.12       |       5.14        |       5.19       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.87e-06      |      9.84e-06      |      7.96e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.23%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[2, 1, 3, 8, 64]]     |  bf16  |       5.14       |       5.16        |       5.20       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      7.71e-06      |      1.96e-05      |      1.59e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[4, 1, 3, 8, 64]]     |  bf16  |       5.14       |       5.17        |       5.21       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.54e-05      |      3.92e-05      |      3.17e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.78%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[8, 1, 3, 8, 64]]     |  bf16  |       5.23       |       5.24        |       5.25       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      3.03e-05      |      7.71e-05      |      6.24e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 8, 64]]     |  bf16  |       5.37       |       5.41        |       5.47       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.90e-05      |      1.50e-04      |      1.21e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 8, 64]]     |  bf16  |       8.21       |       8.24        |       8.26       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      7.72e-05      |      1.96e-04      |      1.59e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.02%        |    3.72%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[1, 4, 3, 8, 64]]     |  bf16  |       5.49       |       5.52        |       5.55       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.61e-06      |      9.17e-06      |      7.42e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[2, 4, 3, 8, 64]]     |  bf16  |       5.51       |       5.56        |       5.62       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      7.19e-06      |      1.83e-05      |      1.48e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[4, 4, 3, 8, 64]]     |  bf16  |       5.54       |       5.56        |       5.61       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.43e-05      |      3.64e-05      |      2.94e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[8, 4, 3, 8, 64]]     |  bf16  |       5.59       |       5.63        |       5.68       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.83e-05      |      7.21e-05      |      5.83e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.40%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 8, 64]]     |  bf16  |       5.76       |       5.79        |       5.85       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.50e-05      |      1.40e-04      |      1.13e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[32, 4, 3, 8, 64]]     |  bf16  |       8.39       |       8.45        |       8.51       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      7.55e-05      |      1.92e-04      |      1.55e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.02%        |    3.64%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[1, 8, 3, 8, 64]]     |  bf16  |       5.51       |       5.53        |       5.55       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.60e-06      |      9.15e-06      |      7.40e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[2, 8, 3, 8, 64]]     |  bf16  |       5.53       |       5.54        |       5.60       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      7.16e-06      |      1.82e-05      |      1.47e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[4, 8, 3, 8, 64]]     |  bf16  |       5.54       |       5.55        |       5.57       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.43e-05      |      3.64e-05      |      2.94e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[8, 8, 3, 8, 64]]     |  bf16  |       5.64       |       5.66        |       5.69       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.81e-05      |      7.15e-05      |      5.78e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[16, 8, 3, 8, 64]]     |  bf16  |       5.80       |       5.80        |       5.81       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.47e-05      |      1.39e-04      |      1.12e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.66%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[32, 8, 3, 8, 64]]     |  bf16  |       8.37       |       8.47        |       8.53       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      7.57e-05      |      1.93e-04      |      1.56e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.02%        |    3.65%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[1, 16, 3, 8, 64]]     |  bf16  |       5.51       |       5.53        |       5.54       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.59e-06      |      9.13e-06      |      7.39e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[2, 16, 3, 8, 64]]     |  bf16  |       5.54       |       5.56        |       5.58       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      7.15e-06      |      1.82e-05      |      1.47e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[4, 16, 3, 8, 64]]     |  bf16  |       5.56       |       5.57        |       5.58       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.42e-05      |      3.62e-05      |      2.93e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.72%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[8, 16, 3, 8, 64]]     |  bf16  |       5.65       |       5.66        |       5.67       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.81e-05      |      7.14e-05      |      5.77e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[16, 16, 3, 8, 64]]    |  bf16  |       5.78       |       5.81        |       5.83       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.48e-05      |      1.39e-04      |      1.13e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[32, 16, 3, 8, 64]]    |  bf16  |       8.42       |       8.44        |       8.48       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      7.53e-05      |      1.91e-04      |      1.55e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.02%        |    3.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[1, 32, 3, 8, 64]]     |  bf16  |       5.57       |       5.60        |       5.63       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.55e-06      |      9.04e-06      |      7.31e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[2, 32, 3, 8, 64]]     |  bf16  |       5.59       |       5.62        |       5.67       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      7.09e-06      |      1.80e-05      |      1.46e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[4, 32, 3, 8, 64]]     |  bf16  |       5.60       |       5.62        |       5.64       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.42e-05      |      3.60e-05      |      2.91e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.72%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[8, 32, 3, 8, 64]]     |  bf16  |       5.70       |       5.72        |       5.74       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.78e-05      |      7.07e-05      |      5.72e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.37%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[16, 32, 3, 8, 64]]    |  bf16  |       5.86       |       5.89        |       5.92       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.41e-05      |      1.38e-04      |      1.11e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[32, 32, 3, 8, 64]]    |  bf16  |       8.63       |       8.69        |       8.74       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      7.34e-05      |      1.87e-04      |      1.51e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.02%        |    3.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[1, 64, 3, 8, 64]]     |  bf16  |       5.76       |       5.77        |       5.79       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.44e-06      |      8.74e-06      |      7.07e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[2, 64, 3, 8, 64]]     |  bf16  |       5.77       |       5.79        |       5.81       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      6.86e-06      |      1.74e-05      |      1.41e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.37%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 8, 64]]     |  bf16  |       5.80       |       5.83        |       5.85       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.37e-05      |      3.48e-05      |      2.81e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.70%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 8, 64]]     |  bf16  |       5.91       |       5.92        |       5.95       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.68e-05      |      6.82e-05      |      5.52e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[16, 64, 3, 8, 64]]    |  bf16  |       6.21       |       6.24        |       6.29       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.10e-05      |      1.30e-04      |      1.05e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[32, 64, 3, 8, 64]]    |  bf16  |       9.10       |       9.15        |       9.18       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      6.97e-05      |      1.77e-04      |      1.43e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.01%        |    3.36%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[1, 128, 3, 8, 64]]    |  bf16  |       5.63       |       5.66        |       5.69       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.52e-06      |      8.94e-06      |      7.24e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[2, 128, 3, 8, 64]]    |  bf16  |       5.70       |       5.71        |       5.73       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      6.95e-06      |      1.77e-05      |      1.43e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.37%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[4, 128, 3, 8, 64]]    |  bf16  |       5.71       |       5.73        |       5.75       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      1.39e-05      |      3.53e-05      |      2.85e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[8, 128, 3, 8, 64]]    |  bf16  |       5.96       |       5.98        |       6.00       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.66e-05      |      6.76e-05      |      5.47e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 8, 64]]    |  bf16  |       6.51       |       6.53        |       6.56       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      4.87e-05      |      1.24e-04      |      1.00e-04       |  6.66e+04  |       0.00%        |       0.01%        |        0.01%        |    2.37%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 8, 64]]    |  bf16  |       9.75       |       9.79        |       9.82       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      6.50e-05      |      1.65e-04      |      1.34e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.01%        |    3.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[1, 256, 3, 8, 64]]    |  bf16  |       7.99       |       8.02        |       8.06       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      2.48e-06      |      6.30e-06      |      5.10e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.15%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[2, 256, 3, 8, 64]]    |  bf16  |       8.04       |       8.06        |       8.12       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      4.93e-06      |      1.25e-05      |      1.01e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[4, 256, 3, 8, 64]]    |  bf16  |       8.29       |       8.33        |       8.39       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      9.55e-06      |      2.43e-05      |      1.97e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.49%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[8, 256, 3, 8, 64]]    |  bf16  |       8.85       |       8.88        |       8.95       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      1.79e-05      |      4.55e-05      |      3.68e-05       |  3.38e+04  |       0.00%        |       0.00%        |        0.00%        |    0.88%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[16, 256, 3, 8, 64]]    |  bf16  |      13.90       |       13.96       |      14.01       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.28e-05      |      5.80e-05      |      4.69e-05       |  6.66e+04  |       0.00%        |       0.01%        |        0.00%        |    1.11%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[32, 256, 3, 8, 64]]    |  bf16  |      23.61       |       23.74       |      23.88       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      2.69e-05      |      6.83e-05      |      5.52e-05       |  1.32e+05  |       0.00%        |       0.01%        |        0.01%        |    1.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[1, 512, 3, 8, 64]]    |  bf16  |       9.32       |       9.35        |       9.41       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      2.13e-06      |      5.40e-06      |      4.37e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[2, 512, 3, 8, 64]]    |  bf16  |      12.74       |       12.76       |      12.80       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      3.11e-06      |      7.91e-06      |      6.40e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.17%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[4, 512, 3, 8, 64]]    |  bf16  |      13.30       |       13.32       |      13.34       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      5.96e-06      |      1.51e-05      |      1.23e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[8, 512, 3, 8, 64]]    |  bf16  |      18.90       |       18.98       |      19.11       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      8.38e-06      |      2.13e-05      |      1.72e-05       |  3.38e+04  |       0.00%        |       0.00%        |        0.00%        |    0.41%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 8, 64]]    |  bf16  |      35.58       |       35.70       |      35.85       |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      8.91e-06      |      2.26e-05      |      1.83e-05       |  6.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.43%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 8, 64]]    |  bf16  |      70.27       |       70.59       |      71.03       |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      9.02e-06      |      2.29e-05      |      1.86e-05       |  1.32e+05  |       0.00%        |       0.00%        |        0.00%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 8, 64]]    |  bf16  |      21.51       |       21.56       |      21.58       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      9.21e-07      |      2.34e-06      |      1.89e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 8, 64]]    |  bf16  |      22.26       |       22.29       |      22.32       |       2.03        |  [896]   |   [16384, 16384]   |   [128]   |      1.78e-06      |      4.53e-06      |      3.66e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 8, 64]]    |  bf16  |      33.81       |       33.92       |      34.03       |       2.05        |  [1792]  |   [32768, 32768]   |   [256]   |      2.34e-06      |      5.96e-06      |      4.82e-06       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 8, 64]]    |  bf16  |      61.36       |       62.61       |      63.51       |       2.10        |  [3584]  |   [65536, 65536]   |   [512]   |      2.58e-06      |      6.57e-06      |      5.31e-06       |  3.38e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 8, 64]]   |  bf16  |      106.06      |      106.78       |      107.14      |       2.19        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.99e-06      |      7.60e-06      |      6.15e-06       |  6.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.15%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 8, 64]]   |  bf16  |      258.20      |      259.25       |      260.22      |       2.38        | [14336]  |  [262144, 262144]  |  [2048]   |      2.45e-06      |      6.24e-06      |      5.05e-06       |  1.32e+05  |       0.00%        |       0.00%        |        0.00%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[1, 1, 3, 32, 64]]     |  bf16  |       5.27       |       5.31        |       5.35       |       2.06        |  [7168]  |  [131072, 131072]  |  [1024]   |      6.01e-05      |      1.53e-04      |      1.24e-04       |  2.05e+04  |       0.01%        |       0.02%        |        0.01%        |    0.90%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[2, 1, 3, 32, 64]]     |  bf16  |       5.21       |       5.24        |       5.26       |       2.11        | [14336]  |  [262144, 262144]  |  [2048]   |      1.22e-04      |      3.09e-04      |      2.50e-04       |  3.69e+04  |       0.01%        |       0.03%        |        0.03%        |    1.64%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[4, 1, 3, 32, 64]]     |  bf16  |       5.40       |       5.42        |       5.44       |       2.20        | [28672]  |  [524288, 524288]  |  [4096]   |      2.35e-04      |      5.97e-04      |      4.83e-04       |  6.96e+04  |       0.02%        |       0.06%        |        0.05%        |    2.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[8, 1, 3, 32, 64]]     |  bf16  |       8.16       |       8.24        |       8.30       |       2.39        | [57344]  | [1048576, 1048576] |  [8192]   |      3.11e-04      |      7.90e-04      |      6.39e-04       |  1.35e+05  |       0.03%        |       0.08%        |        0.06%        |    3.83%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 32, 64]]    |  bf16  |      13.63       |       13.67       |      13.76       |       2.77        | [114688] | [2097152, 2097152] |  [16384]  |      3.72e-04      |      9.46e-04      |      7.65e-04       |  2.66e+05  |       0.04%        |       0.09%        |        0.08%        |    4.52%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 32, 64]]    |  bf16  |      24.39       |       24.56       |      24.69       |       3.53        | [229376] | [4194304, 4194304] |  [32768]  |      4.16e-04      |      1.06e-03      |      8.55e-04       |  5.28e+05  |       0.04%        |       0.11%        |        0.09%        |    5.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[1, 4, 3, 32, 64]]     |  bf16  |       5.55       |       5.58        |       5.65       |       2.06        |  [7168]  |  [131072, 131072]  |  [1024]   |      5.71e-05      |      1.45e-04      |      1.18e-04       |  2.05e+04  |       0.01%        |       0.01%        |        0.01%        |    0.85%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[2, 4, 3, 32, 64]]     |  bf16  |       5.61       |       5.65        |       5.68       |       2.11        | [14336]  |  [262144, 262144]  |  [2048]   |      1.13e-04      |      2.87e-04      |      2.33e-04       |  3.69e+04  |       0.01%        |       0.03%        |        0.02%        |    1.52%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[4, 4, 3, 32, 64]]     |  bf16  |       5.76       |       5.78        |       5.80       |       2.20        | [28672]  |  [524288, 524288]  |  [4096]   |      2.20e-04      |      5.59e-04      |      4.53e-04       |  6.96e+04  |       0.02%        |       0.06%        |        0.05%        |    2.80%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[8, 4, 3, 32, 64]]     |  bf16  |       8.32       |       8.43        |       8.53       |       2.39        | [57344]  | [1048576, 1048576] |  [8192]   |      3.05e-04      |      7.75e-04      |      6.27e-04       |  1.35e+05  |       0.03%        |       0.08%        |        0.06%        |    3.76%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 32, 64]]    |  bf16  |      13.93       |       13.96       |      14.02       |       2.77        | [114688] | [2097152, 2097152] |  [16384]  |      3.64e-04      |      9.26e-04      |      7.49e-04       |  2.66e+05  |       0.04%        |       0.09%        |        0.07%        |    4.42%     |
