test case : L40S_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops    |  activation  |   params   |     flops_1D      |              flops_2D              |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    32    |   True   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 16384, 32, 192], [1, 16384, 32, 192], [1, 16384, 32, 192]]  |  bf16  |     15166.90     |     15824.67      |     16087.67     |      5634.74      |    6.60e+12    |   3.15e+06   |  0.00e+00  |   [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       1.56e-01       |       1.34e+00       |       1.78e-01        |  1.01e+09  |    15.36%    |
|    64    |   True   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[2, 16384, 32, 192], [2, 16384, 32, 192], [2, 16384, 32, 192]]  |  bf16  |     31040.70     |     32674.88      |     33272.71     |      5634.74      |    1.32e+13    |   6.29e+06   |  0.00e+00  |  [120259084288]   |   [6597069766656, 6597069766656]   |  [17179869184]   |       1.52e-01       |       1.31e+00       |       1.74e-01        |  2.01e+09  |    15.01%    |
|   128    |   True   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[4, 16384, 32, 192], [4, 16384, 32, 192], [4, 16384, 32, 192]]  |  bf16  |     64621.14     |     65530.21      |     66390.47     |     11267.49      |    2.64e+13    |   1.26e+07   |  0.00e+00  |  [240518168576]   |  [13194139533312, 13194139533312]  |  [34359738368]   |       1.46e-01       |       1.26e+00       |       1.67e-01        |  4.03e+09  |    14.42%    |
|    32    |   True   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 32768, 32, 192], [1, 32768, 32, 192], [1, 32768, 32, 192]]  |  bf16  |     62585.22     |     63756.29      |     64242.12     |     22532.98      |    2.64e+13    |   6.29e+06   |  0.00e+00  |  [240518168576]   |  [13194139533312, 13194139533312]  |  [34359738368]   |       1.51e-01       |       1.30e+00       |       1.73e-01        |  2.01e+09  |    7.45%     |
|    64    |   True   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[2, 32768, 32, 192], [2, 32768, 32, 192], [2, 32768, 32, 192]]  |  bf16  |    125502.39     |     128621.80     |    130154.03     |     22532.98      |    5.28e+13    |   1.26e+07   |  0.00e+00  |  [481036337152]   |  [26388279066624, 26388279066624]  |  [68719476736]   |       1.51e-01       |       1.29e+00       |       1.72e-01        |  4.03e+09  |    7.43%     |
|   128    |   True   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[4, 32768, 32, 192], [4, 32768, 32, 192], [4, 32768, 32, 192]]  |  bf16  |    248209.16     |     256513.67     |    261499.14     |     45063.95      |    1.06e+14    |   2.52e+07   |  0.00e+00  |  [962072674304]   |  [52776558133248, 52776558133248]  |  [137438953472]  |       1.52e-01       |       1.31e+00       |       1.74e-01        |  8.05e+09  |    7.51%     |
|    32    |   True   |   192    |   True   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 65536, 32, 192], [1, 65536, 32, 192], [1, 65536, 32, 192]]  |  bf16  |    243966.80     |     250812.70     |    254941.75     |     90125.90      |    1.06e+14    |   1.26e+07   |  0.00e+00  |  [962072674304]   |  [52776558133248, 52776558133248]  |  [137438953472]  |       1.55e-01       |       1.33e+00       |       1.77e-01        |  4.03e+09  |    3.82%     |
|    8     |  False   |   128    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 8, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]     |  bf16  |      81.39       |       81.45       |      81.50       |     90125.90      |    1.72e+10    |   2.62e+05   |  0.00e+00  |    [234881024]    |      [8589934592, 8589934592]      |    [33554432]    |       1.13e-01       |       6.49e-01       |       1.30e-01        |  2.10e+07  |    59.65%    |
|    16    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 8, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]     |  bf16  |      154.31      |      155.38       |      155.98      |     180249.81     |    3.44e+10    |   5.24e+05   |  0.00e+00  |    [469762048]    |     [17179869184, 17179869184]     |    [67108864]    |       1.20e-01       |       6.84e-01       |       1.37e-01        |  4.19e+07  |    62.92%    |
|    32    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 8, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]     |  bf16  |      294.77      |      300.28       |      307.21      |     360497.62     |    6.87e+10    |   1.05e+06   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.25e-01       |       7.17e-01       |       1.43e-01        |  8.39e+07  |    65.88%    |
|    8     |  False   |   128    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 8, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]     |  bf16  |      296.48      |      301.63       |      308.75      |     360497.62     |    6.87e+10    |   5.24e+05   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.25e-01       |       7.12e-01       |       1.42e-01        |  4.19e+07  |    32.75%    |
|    16    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 8, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]     |  bf16  |      584.79      |      601.44       |      619.23      |      202.25       |    1.37e+11    |   1.05e+06   |  0.00e+00  |   [1879048192]    |     [68719476736, 68719476736]     |   [268435456]    |       1.26e-01       |       7.22e-01       |       1.44e-01        |  8.39e+07  |    33.21%    |
|    32    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 8, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]     |  bf16  |     1223.08      |      1336.12      |     1392.13      |      402.50       |    2.75e+11    |   2.10e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.21e-01       |       6.91e-01       |       1.38e-01        |  1.68e+08  |    31.75%    |
|    8     |  False   |   128    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 8, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]     |  bf16  |     1141.05      |      1214.34      |     1253.21      |      803.00       |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.29e-01       |       7.40e-01       |       1.48e-01        |  8.39e+07  |    17.02%    |
|    16    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 8, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]     |  bf16  |     2356.89      |      2558.32      |     2627.00      |      402.50       |    5.50e+11    |   2.10e+06   |  0.00e+00  |   [7516192768]    |    [274877906944, 274877906944]    |   [1073741824]   |       1.25e-01       |       7.17e-01       |       1.43e-01        |  1.68e+08  |    16.48%    |
|    32    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 8, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]     |  bf16  |     4748.61      |      5067.59      |     5146.63      |      803.00       |    1.10e+12    |   4.19e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       1.24e-01       |       7.12e-01       |       1.42e-01        |  3.36e+08  |    16.36%    |
|    8     |  False   |   128    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]    |  bf16  |     4718.39      |      4966.64      |     5029.39      |      1603.99      |    1.10e+12    |   2.10e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       1.25e-01       |       7.16e-01       |       1.43e-01        |  1.68e+08  |    8.23%     |
|    16    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]    |  bf16  |     9446.90      |      9885.44      |     10021.87     |      1410.19      |    2.20e+12    |   4.19e+06   |  0.00e+00  |   [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       1.25e-01       |       7.16e-01       |       1.43e-01        |  3.36e+08  |    8.22%     |
|    32    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]    |  bf16  |     19376.80     |     20150.01      |     20606.15     |      2818.37      |    4.40e+12    |   8.39e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.22e-01       |       6.98e-01       |       1.39e-01        |  6.71e+08  |    8.02%     |
|    8     |  False   |   128    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 8, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]    |  bf16  |     19658.05     |     20033.85      |     20392.48     |      5634.74      |    4.40e+12    |   4.19e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.20e-01       |       6.88e-01       |       1.37e-01        |  3.36e+08  |    3.95%     |
|    16    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]    |  bf16  |     38796.64     |     40570.94      |     40964.68     |      5634.74      |    8.80e+12    |   8.39e+06   |  0.00e+00  |  [120259084288]   |   [4398046511104, 4398046511104]   |  [17179869184]   |       1.22e-01       |       6.97e-01       |       1.39e-01        |  6.71e+08  |    4.00%     |
|    32    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]    |  bf16  |     80219.01     |     82136.96      |     83153.50     |     11267.49      |    1.76e+13    |   1.68e+07   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       1.18e-01       |       6.74e-01       |       1.35e-01        |  1.34e+09  |    3.87%     |
|    8     |  False   |   128    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]    |  bf16  |     80521.76     |     82614.68      |     83621.49     |     22532.98      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       1.17e-01       |       6.72e-01       |       1.34e-01        |  6.71e+08  |    1.93%     |
|    16    |  False   |   128    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 8, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]    |  bf16  |    161275.31     |     162701.53     |    163980.44     |     22532.98      |    3.52e+13    |   1.68e+07   |  0.00e+00  |  [481036337152]   |  [17592186044416, 17592186044416]  |  [68719476736]   |       1.17e-01       |       6.71e-01       |       1.34e-01        |  1.34e+09  |    1.93%     |
|    32    |  False   |   128    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 8, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]    |  bf16  |    323933.69     |     327734.78     |    331969.72     |     45063.95      |    7.04e+13    |   3.36e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.17e-01       |       6.68e-01       |       1.33e-01        |  2.68e+09  |    1.92%     |
|    8     |  False   |   128    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 8, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]  |  bf16  |    321035.09     |     325218.81     |    328460.09     |     90125.90      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.18e-01       |       6.74e-01       |       1.35e-01        |  1.34e+09  |    0.97%     |
|    16    |  False   |   128    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[2, 131072, 8, 128], [2, 131072, 8, 128], [2, 131072, 8, 128]]  |  bf16  |    644252.38     |     648990.38     |    654262.50     |     90125.90      |    1.41e+14    |   3.36e+07   |  0.00e+00  |  [1924145348608]  |  [70368744177664, 70368744177664]  |  [274877906944]  |       1.17e-01       |       6.71e-01       |       1.34e-01        |  2.68e+09  |    0.96%     |
|    32    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 2048, 32, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]     |  bf16  |      303.29      |      304.90       |      306.07      |     180249.81     |    6.87e+10    |   2.62e+05   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.22e-01       |       6.96e-01       |       1.39e-01        |  5.87e+07  |    44.82%    |
|    64    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 2048, 32, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]     |  bf16  |      600.70      |      628.48       |      658.18      |     360497.62     |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]    |     [68719476736, 68719476736]     |   [268435456]    |       1.23e-01       |       7.03e-01       |       1.41e-01        |  1.17e+08  |    45.26%    |
|   128    |  False   |   128    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 2048, 32, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]     |  bf16  |     1172.03      |      1305.17      |     1384.72      |     360497.62     |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.26e-01       |       7.21e-01       |       1.44e-01        |  2.35e+08  |    46.39%    |
|    32    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 4096, 32, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]     |  bf16  |     1151.62      |      1255.69      |     1302.89      |      366.09       |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.28e-01       |       7.34e-01       |       1.47e-01        |  1.17e+08  |    23.61%    |
|    64    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 4096, 32, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]     |  bf16  |     2259.98      |      2508.37      |     2598.64      |      730.18       |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]    |    [274877906944, 274877906944]    |   [1073741824]   |       1.31e-01       |       7.48e-01       |       1.49e-01        |  2.35e+08  |    24.06%    |
|   128    |  False   |   128    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 4096, 32, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]     |  bf16  |     4552.56      |      5059.16      |     5145.88      |      1458.36      |    1.10e+12    |   2.10e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       1.30e-01       |       7.42e-01       |       1.48e-01        |  4.70e+08  |    23.89%    |
|    32    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 8192, 32, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]     |  bf16  |     4547.97      |      4924.01      |     5005.07      |      1410.19      |    1.10e+12    |   1.05e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       1.30e-01       |       7.43e-01       |       1.48e-01        |  2.35e+08  |    11.95%    |
|    64    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]     |  bf16  |     9627.96      |     10054.49      |     10306.09     |      2818.37      |    2.20e+12    |   2.10e+06   |  0.00e+00  |   [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       1.23e-01       |       7.02e-01       |       1.40e-01        |  4.70e+08  |    11.29%    |
|   128    |  False   |   128    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]     |  bf16  |     19501.23     |     20363.89      |     20890.26     |      5634.74      |    4.40e+12    |   4.19e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.21e-01       |       6.93e-01       |       1.38e-01        |  9.40e+08  |    11.15%    |
|    32    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]   |  bf16  |     19344.62     |     20116.49      |     20724.21     |      5634.74      |    4.40e+12    |   2.10e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.22e-01       |       6.99e-01       |       1.40e-01        |  4.70e+08  |    5.62%     |
|    64    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]   |  bf16  |     39183.92     |     41042.25      |     41643.29     |     11267.49      |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]   |   [4398046511104, 4398046511104]   |  [17179869184]   |       1.21e-01       |       6.90e-01       |       1.38e-01        |  9.40e+08  |    5.55%     |
|   128    |  False   |   128    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]   |  bf16  |     80475.15     |     83028.21      |     83908.96     |     22532.98      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       1.17e-01       |       6.72e-01       |       1.34e-01        |  1.88e+09  |    5.40%     |
|    32    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]   |  bf16  |     80625.05     |     83095.56      |     84155.98     |     22532.98      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       1.17e-01       |       6.71e-01       |       1.34e-01        |  9.40e+08  |    2.70%     |
|    64    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]   |  bf16  |    162071.92     |     164150.52     |    165154.70     |     45063.95      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]   |  [17592186044416, 17592186044416]  |  [68719476736]   |       1.17e-01       |       6.67e-01       |       1.33e-01        |  1.88e+09  |    2.68%     |
|   128    |  False   |   128    |   True   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]   |  bf16  |    324114.44     |     330302.78     |    335696.75     |     90125.90      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.17e-01       |       6.67e-01       |       1.33e-01        |  3.76e+09  |    2.68%     |
|    32    |  False   |   128    |   True   |    0.0    |  65536   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]   |  bf16  |    319697.97     |     325338.59     |    331300.69     |     90125.90      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.18e-01       |       6.77e-01       |       1.35e-01        |  1.88e+09  |    1.36%     |
|    64    |  False   |   128    |   True   |    0.0    |  65536   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 32, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]   |  bf16  |    646864.88     |     650910.88     |    655204.19     |     180249.81     |    1.41e+14    |   1.68e+07   |  0.00e+00  |  [1924145348608]  |  [70368744177664, 70368744177664]  |  [274877906944]  |       1.17e-01       |       6.69e-01       |       1.34e-01        |  3.76e+09  |    1.34%     |
|    32    |  False   |   128    |   True   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 2048, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]    |  bf16  |      295.67      |      303.35       |      323.58      |     360497.62     |    6.87e+10    |   2.62e+05   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.25e-01       |       7.14e-01       |       1.43e-01        |  8.39e+07  |    65.67%    |
|    64    |  False   |   128    |   True   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 2048, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]    |  bf16  |      649.01      |      681.19       |      707.27      |     360497.62     |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]    |     [68719476736, 68719476736]     |   [268435456]    |       1.14e-01       |       6.51e-01       |       1.30e-01        |  1.68e+08  |    59.84%    |
|   128    |  False   |   128    |   True   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 2048, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]    |  bf16  |     1213.50      |      1364.65      |     1434.03      |       62.68       |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.22e-01       |       6.96e-01       |       1.39e-01        |  3.36e+08  |    64.01%    |
|    32    |  False   |   128    |   True   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 4096, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]    |  bf16  |     1203.52      |      1281.00      |     1341.90      |      123.36       |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.23e-01       |       7.02e-01       |       1.40e-01        |  1.68e+08  |    32.27%    |
|    64    |  False   |   128    |   True   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 4096, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]    |  bf16  |     2308.97      |      2575.74      |     2670.97      |      244.73       |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]    |    [274877906944, 274877906944]    |   [1073741824]   |       1.28e-01       |       7.32e-01       |       1.46e-01        |  3.36e+08  |    33.64%    |
|   128    |  False   |   128    |   True   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 4096, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]    |  bf16  |     4837.61      |      5224.41      |     5298.53      |      236.70       |    1.10e+12    |   2.10e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       1.22e-01       |       6.99e-01       |       1.40e-01        |  6.71e+08  |    32.11%    |
|    32    |  False   |   128    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 8192, 32, 128], [1, 8192, 32, 128], [1, 8192, 32, 128]]    |  bf16  |     4635.10      |      5014.94      |     5096.50      |      471.40       |    1.10e+12    |   1.05e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       1.27e-01       |       7.29e-01       |       1.46e-01        |  3.36e+08  |    16.76%    |
|    64    |  False   |   128    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 8192, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]    |  bf16  |     9775.78      |     10187.76      |     10709.60     |      940.79       |    2.20e+12    |   2.10e+06   |  0.00e+00  |   [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       1.21e-01       |       6.91e-01       |       1.38e-01        |  6.71e+08  |    15.89%    |
|   128    |  False   |   128    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 8192, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]    |  bf16  |     19955.69     |     20868.58      |     21569.30     |      940.79       |    4.40e+12    |   4.19e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.18e-01       |       6.77e-01       |       1.35e-01        |  1.34e+09  |    15.57%    |
|    32    |  False   |   128    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 16384, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]  |  bf16  |     19309.00     |     20129.74      |     20633.92     |      1879.58      |    4.40e+12    |   2.10e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.22e-01       |       7.00e-01       |       1.40e-01        |  6.71e+08  |    8.05%     |
