Test Case: L40S_aten_baddbmm
|  B  |  M  |  K   |  N   |                       input_shape                       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 32  |  2  |  32  | 768  |       [[32, 2, 768], [32, 2, 32], [32, 32, 768]]        | bf16  |      28.73       |       28.84       |      29.11       |        4.42        | 3.15e+06 | 8.38e+05 |      0.03%       |     6.75%     |
| 64  |  2  |  32  | 768  |       [[64, 2, 768], [64, 2, 32], [64, 32, 768]]        | bf16  |      28.87       |       29.06       |      29.36       |        6.85        | 6.29e+06 | 1.68e+06 |      0.06%       |    13.43%     |
| 128 |  2  |  32  | 768  |      [[128, 2, 768], [128, 2, 32], [128, 32, 768]]      | bf16  |      29.01       |       29.12       |      29.23       |       11.69        | 1.26e+07 | 3.35e+06 |      0.12%       |    26.74%     |
|  1  |  4  |  32  | 768  |         [[1, 4, 768], [1, 4, 32], [1, 32, 768]]         | bf16  |      29.16       |       29.26       |      29.54       |        2.08        | 1.97e+05 | 2.78e+04 |       0.0%       |     0.22%     |
|  2  |  4  |  32  | 768  |         [[2, 4, 768], [2, 4, 32], [2, 32, 768]]         | bf16  |      28.81       |       28.99       |      29.26       |        2.16        | 3.93e+05 | 5.56e+04 |       0.0%       |     0.45%     |
|  4  |  4  |  32  | 768  |         [[4, 4, 768], [4, 4, 32], [4, 32, 768]]         | bf16  |      28.84       |       29.15       |      29.61       |        2.32        | 7.86e+05 | 1.11e+05 |      0.01%       |     0.89%     |
|  8  |  4  |  32  | 768  |         [[8, 4, 768], [8, 4, 32], [8, 32, 768]]         | bf16  |      29.03       |       29.4        |      29.88       |        2.64        | 1.57e+06 | 2.22e+05 |      0.01%       |     1.77%     |
| 16  |  4  |  32  | 768  |       [[16, 4, 768], [16, 4, 32], [16, 32, 768]]        | bf16  |      28.94       |       29.03       |      29.15       |        3.29        | 3.15e+06 | 4.44e+05 |      0.03%       |     3.55%     |
| 32  |  4  |  32  | 768  |       [[32, 4, 768], [32, 4, 32], [32, 32, 768]]        | bf16  |      29.12       |       29.32       |      29.55       |        4.57        | 6.29e+06 | 8.89e+05 |      0.06%       |     7.07%     |
| 64  |  4  |  32  | 768  |       [[64, 4, 768], [64, 4, 32], [64, 32, 768]]        | bf16  |      29.08       |       29.27       |      29.58       |        7.14        | 1.26e+07 | 1.78e+06 |      0.12%       |    14.15%     |
| 128 |  4  |  32  | 768  |      [[128, 4, 768], [128, 4, 32], [128, 32, 768]]      | bf16  |      28.69       |       29.38       |      30.53       |       12.29        | 2.52e+07 | 3.56e+06 |      0.24%       |    28.69%     |
|  1  |  8  |  32  | 768  |         [[1, 8, 768], [1, 8, 32], [1, 32, 768]]         | bf16  |      29.04       |       29.31       |       29.9       |        2.09        | 3.93e+05 | 3.10e+04 |       0.0%       |     0.25%     |
|  2  |  8  |  32  | 768  |         [[2, 8, 768], [2, 8, 32], [2, 32, 768]]         | bf16  |      28.89       |       29.03       |      29.26       |        2.18        | 7.86e+05 | 6.20e+04 |      0.01%       |     0.5%      |
|  4  |  8  |  32  | 768  |         [[4, 8, 768], [4, 8, 32], [4, 32, 768]]         | bf16  |      28.95       |       29.18       |      29.44       |        2.36        | 1.57e+06 | 1.24e+05 |      0.01%       |     0.99%     |
|  8  |  8  |  32  | 768  |         [[8, 8, 768], [8, 8, 32], [8, 32, 768]]         | bf16  |      28.65       |       28.79       |      29.14       |        2.72        | 3.15e+06 | 2.48e+05 |      0.03%       |     2.0%      |
| 16  |  8  |  32  | 768  |       [[16, 8, 768], [16, 8, 32], [16, 32, 768]]        | bf16  |       28.7       |       29.16       |      29.52       |        3.43        | 6.29e+06 | 4.96e+05 |      0.06%       |     4.0%      |
| 32  |  8  |  32  | 768  |       [[32, 8, 768], [32, 8, 32], [32, 32, 768]]        | bf16  |      28.73       |       28.96       |      29.39       |        4.87        | 1.26e+07 | 9.91e+05 |      0.12%       |     7.99%     |
| 64  |  8  |  32  | 768  |       [[64, 8, 768], [64, 8, 32], [64, 32, 768]]        | bf16  |      28.85       |       29.01       |      29.39       |        7.74        | 2.52e+07 | 1.98e+06 |      0.24%       |    15.91%     |
| 128 |  8  |  32  | 768  |      [[128, 8, 768], [128, 8, 32], [128, 32, 768]]      | bf16  |      28.83       |       28.96       |      29.15       |       13.47        | 5.03e+07 | 3.96e+06 |      0.48%       |    31.84%     |
|  1  | 32  |  32  | 768  |        [[1, 32, 768], [1, 32, 32], [1, 32, 768]]        | bf16  |      28.94       |       29.08       |      29.25       |        2.15        | 1.57e+06 | 5.02e+04 |      0.01%       |     0.4%      |
|  2  | 32  |  32  | 768  |        [[2, 32, 768], [2, 32, 32], [2, 32, 768]]        | bf16  |      28.71       |       29.22       |      29.99       |        2.29        | 3.15e+06 | 1.00e+05 |      0.03%       |     0.81%     |
|  4  | 32  |  32  | 768  |        [[4, 32, 768], [4, 32, 32], [4, 32, 768]]        | bf16  |      29.08       |       29.3        |      29.64       |        2.58        | 6.29e+06 | 2.01e+05 |      0.06%       |     1.6%      |
|  8  | 32  |  32  | 768  |        [[8, 32, 768], [8, 32, 32], [8, 32, 768]]        | bf16  |      28.94       |       29.09       |      29.27       |        3.16        | 1.26e+07 | 4.01e+05 |      0.12%       |     3.21%     |
| 16  | 32  |  32  | 768  |      [[16, 32, 768], [16, 32, 32], [16, 32, 768]]       | bf16  |       28.9       |       29.4        |       30.9       |        4.32        | 2.52e+07 | 8.03e+05 |      0.24%       |     6.43%     |
| 32  | 32  |  32  | 768  |      [[32, 32, 768], [32, 32, 32], [32, 32, 768]]       | bf16  |       28.8       |       29.05       |      29.42       |        6.65        | 5.03e+07 | 1.61e+06 |      0.48%       |    12.91%     |
| 64  | 32  |  32  | 768  |      [[64, 32, 768], [64, 32, 32], [64, 32, 768]]       | bf16  |      28.81       |       29.11       |      29.54       |       11.29        | 1.01e+08 | 3.21e+06 |      0.95%       |     25.8%     |
| 128 | 32  |  32  | 768  |     [[128, 32, 768], [128, 32, 32], [128, 32, 768]]     | bf16  |      28.96       |       29.23       |      29.55       |       20.58        | 2.01e+08 | 6.42e+06 |       1.9%       |    51.34%     |
|  1  | 64  |  32  | 768  |        [[1, 64, 768], [1, 64, 32], [1, 32, 768]]        | bf16  |      29.13       |       29.26       |      29.45       |        2.22        | 3.15e+06 | 7.58e+04 |      0.03%       |     0.6%      |
|  2  | 64  |  32  | 768  |        [[2, 64, 768], [2, 64, 32], [2, 32, 768]]        | bf16  |      29.11       |       29.23       |       29.5       |        2.44        | 6.29e+06 | 1.52e+05 |      0.06%       |     1.21%     |
|  4  | 64  |  32  | 768  |        [[4, 64, 768], [4, 64, 32], [4, 32, 768]]        | bf16  |      28.72       |       29.08       |      30.32       |        2.88        | 1.26e+07 | 3.03e+05 |      0.12%       |     2.44%     |
|  8  | 64  |  32  | 768  |        [[8, 64, 768], [8, 64, 32], [8, 32, 768]]        | bf16  |      29.12       |       29.29       |      29.91       |        3.75        | 2.52e+07 | 6.06e+05 |      0.24%       |     4.82%     |
| 16  | 64  |  32  | 768  |      [[16, 64, 768], [16, 64, 32], [16, 32, 768]]       | bf16  |      28.86       |       28.99       |      29.09       |        5.51        | 5.03e+07 | 1.21e+06 |      0.48%       |     9.72%     |
| 32  | 64  |  32  | 768  |      [[32, 64, 768], [32, 64, 32], [32, 32, 768]]       | bf16  |      29.16       |       29.69       |      30.19       |        9.02        | 1.01e+08 | 2.42e+06 |      0.94%       |    19.25%     |
| 64  | 64  |  32  | 768  |      [[64, 64, 768], [64, 64, 32], [64, 32, 768]]       | bf16  |       28.8       |       29.07       |      29.48       |       16.03        | 2.01e+08 | 4.85e+06 |      1.91%       |    38.98%     |
| 128 | 64  |  32  | 768  |     [[128, 64, 768], [128, 64, 32], [128, 32, 768]]     | bf16  |      28.87       |       29.06       |       29.5       |       30.07        | 4.03e+08 | 9.70e+06 |      3.81%       |    77.77%     |
|  1  | 128 |  32  | 768  |       [[1, 128, 768], [1, 128, 32], [1, 32, 768]]       | bf16  |      29.09       |       29.24       |      29.49       |        2.37        | 6.29e+06 | 1.27e+05 |      0.06%       |     1.01%     |
|  2  | 128 |  32  | 768  |       [[2, 128, 768], [2, 128, 32], [2, 32, 768]]       | bf16  |      28.82       |       29.04       |      29.61       |        2.73        | 1.26e+07 | 2.54e+05 |      0.12%       |     2.04%     |
|  4  | 128 |  32  | 768  |       [[4, 128, 768], [4, 128, 32], [4, 32, 768]]       | bf16  |      28.99       |       29.16       |      29.37       |        3.47        | 2.52e+07 | 5.08e+05 |      0.24%       |     4.06%     |
|  8  | 128 |  32  | 768  |       [[8, 128, 768], [8, 128, 32], [8, 32, 768]]       | bf16  |      28.86       |       29.1        |       29.5       |        4.94        | 5.03e+07 | 1.02e+06 |      0.48%       |     8.15%     |
| 16  | 128 |  32  | 768  |     [[16, 128, 768], [16, 128, 32], [16, 32, 768]]      | bf16  |      28.88       |       29.12       |      29.55       |        7.88        | 1.01e+08 | 2.03e+06 |      0.95%       |    16.28%     |
| 32  | 128 |  32  | 768  |     [[32, 128, 768], [32, 128, 32], [32, 32, 768]]      | bf16  |      29.18       |       29.32       |      29.47       |       13.76        | 2.01e+08 | 4.06e+06 |      1.89%       |    32.23%     |
| 64  | 128 |  32  | 768  |     [[64, 128, 768], [64, 128, 32], [64, 32, 768]]      | bf16  |      28.83       |       28.99       |      29.13       |       25.51        | 4.03e+08 | 8.13e+06 |      3.82%       |    65.25%     |
| 128 | 128 |  32  | 768  |    [[128, 128, 768], [128, 128, 32], [128, 32, 768]]    | bf16  |      38.67       |       39.11       |      39.64       |       49.03        | 8.05e+08 | 1.63e+07 |      5.69%       |    97.29%     |
|  1  | 256 |  32  | 768  |       [[1, 256, 768], [1, 256, 32], [1, 32, 768]]       | bf16  |      29.26       |       29.37       |      29.54       |        2.66        | 1.26e+07 | 2.29e+05 |      0.12%       |     1.81%     |
|  2  | 256 |  32  | 768  |       [[2, 256, 768], [2, 256, 32], [2, 32, 768]]       | bf16  |      29.11       |       29.29       |      29.48       |        3.33        | 2.52e+07 | 4.59e+05 |      0.24%       |     3.65%     |
|  4  | 256 |  32  | 768  |       [[4, 256, 768], [4, 256, 32], [4, 32, 768]]       | bf16  |      29.04       |       29.62       |      30.71       |        4.65        | 5.03e+07 | 9.18e+05 |      0.47%       |     7.31%     |
|  8  | 256 |  32  | 768  |       [[8, 256, 768], [8, 256, 32], [8, 32, 768]]       | bf16  |      29.02       |       29.24       |      29.39       |        7.31        | 1.01e+08 | 1.84e+06 |      0.95%       |    14.64%     |
| 16  | 256 |  32  | 768  |     [[16, 256, 768], [16, 256, 32], [16, 32, 768]]      | bf16  |      29.07       |       29.35       |       29.8       |       12.62        | 2.01e+08 | 3.67e+06 |      1.89%       |    29.22%     |
| 32  | 256 |  32  | 768  |     [[32, 256, 768], [32, 256, 32], [32, 32, 768]]      | bf16  |      29.03       |       29.23       |      29.37       |       23.24        | 4.03e+08 | 7.34e+06 |      3.79%       |    58.53%     |
| 64  | 256 |  32  | 768  |     [[64, 256, 768], [64, 256, 32], [64, 32, 768]]      | bf16  |       38.8       |       39.15       |      39.57       |       44.48        | 8.05e+08 | 1.47e+07 |      5.67%       |    87.58%     |
| 128 | 256 |  32  | 768  |    [[128, 256, 768], [128, 256, 32], [128, 32, 768]]    | bf16  |      164.8       |      165.11       |      165.54      |       86.95        | 1.61e+09 | 2.94e+07 |      2.67%       |    41.24%     |
|  1  |  1  |  64  | 768  |         [[1, 1, 768], [1, 1, 64], [1, 64, 768]]         | bf16  |      34.84       |       34.99       |      35.16       |        2.14        | 9.83e+04 | 5.00e+04 |       0.0%       |     0.33%     |
|  2  |  1  |  64  | 768  |         [[2, 1, 768], [2, 1, 64], [2, 64, 768]]         | bf16  |       28.3       |       28.45       |      28.65       |        2.29        | 1.97e+05 | 1.00e+05 |       0.0%       |     0.82%     |
|  4  |  1  |  64  | 768  |         [[4, 1, 768], [4, 1, 64], [4, 64, 768]]         | bf16  |      27.96       |       28.24       |      28.47       |        2.58        | 3.93e+05 | 2.00e+05 |       0.0%       |     1.66%     |
|  8  |  1  |  64  | 768  |         [[8, 1, 768], [8, 1, 64], [8, 64, 768]]         | bf16  |      28.14       |       28.23       |      28.31       |        3.16        | 7.86e+05 | 4.00e+05 |      0.01%       |     3.29%     |
| 16  |  1  |  64  | 768  |       [[16, 1, 768], [16, 1, 64], [16, 64, 768]]        | bf16  |      28.16       |       28.28       |      28.53       |        4.31        | 1.57e+06 | 8.00e+05 |      0.02%       |     6.57%     |
| 32  |  1  |  64  | 768  |       [[32, 1, 768], [32, 1, 64], [32, 64, 768]]        | bf16  |      28.91       |       29.1        |       29.3       |        6.63        | 3.15e+06 | 1.60e+06 |      0.03%       |    12.81%     |
| 64  |  1  |  64  | 768  |       [[64, 1, 768], [64, 1, 64], [64, 64, 768]]        | bf16  |       28.0       |       28.13       |      28.32       |       11.26        | 6.29e+06 | 3.20e+06 |      0.06%       |    26.45%     |
| 128 |  1  |  64  | 768  |      [[128, 1, 768], [128, 1, 64], [128, 64, 768]]      | bf16  |      28.17       |       28.32       |      28.45       |       20.51        | 1.26e+07 | 6.40e+06 |      0.12%       |    52.57%     |
|  1  |  2  |  64  | 768  |         [[1, 2, 768], [1, 2, 64], [1, 64, 768]]         | bf16  |      29.08       |       29.33       |      29.63       |        2.15        | 1.97e+05 | 5.08e+04 |       0.0%       |     0.4%      |
|  2  |  2  |  64  | 768  |         [[2, 2, 768], [2, 2, 64], [2, 64, 768]]         | bf16  |      28.95       |       29.1        |      29.33       |        2.29        | 3.93e+05 | 1.02e+05 |       0.0%       |     0.81%     |
|  4  |  2  |  64  | 768  |         [[4, 2, 768], [4, 2, 64], [4, 64, 768]]         | bf16  |      28.82       |       29.14       |      29.34       |        2.59        | 7.86e+05 | 2.03e+05 |      0.01%       |     1.63%     |
|  8  |  2  |  64  | 768  |         [[8, 2, 768], [8, 2, 64], [8, 64, 768]]         | bf16  |      28.82       |       29.02       |      29.21       |        3.18        | 1.57e+06 | 4.07e+05 |      0.01%       |     3.27%     |
| 16  |  2  |  64  | 768  |       [[16, 2, 768], [16, 2, 64], [16, 64, 768]]        | bf16  |      28.98       |       29.26       |      29.59       |        4.35        | 3.15e+06 | 8.13e+05 |      0.03%       |     6.49%     |
| 32  |  2  |  64  | 768  |       [[32, 2, 768], [32, 2, 64], [32, 64, 768]]        | bf16  |      28.87       |       29.07       |      29.33       |        6.71        | 6.29e+06 | 1.63e+06 |      0.06%       |    13.04%     |
| 64  |  2  |  64  | 768  |       [[64, 2, 768], [64, 2, 64], [64, 64, 768]]        | bf16  |      28.96       |       29.22       |      29.55       |       11.41        | 1.26e+07 | 3.25e+06 |      0.12%       |     26.0%     |
| 128 |  2  |  64  | 768  |      [[128, 2, 768], [128, 2, 64], [128, 64, 768]]      | bf16  |      28.93       |       29.18       |      29.59       |       20.82        | 2.52e+07 | 6.50e+06 |      0.24%       |    52.04%     |
|  1  |  4  |  64  | 768  |         [[1, 4, 768], [1, 4, 64], [1, 64, 768]]         | bf16  |      29.19       |       29.34       |      29.56       |        2.15        | 3.93e+05 | 5.25e+04 |       0.0%       |     0.42%     |
|  2  |  4  |  64  | 768  |         [[2, 4, 768], [2, 4, 64], [2, 64, 768]]         | bf16  |      28.85       |       29.1        |      29.38       |        2.3         | 7.86e+05 | 1.05e+05 |      0.01%       |     0.84%     |
|  4  |  4  |  64  | 768  |         [[4, 4, 768], [4, 4, 64], [4, 64, 768]]         | bf16  |      28.89       |       29.17       |      29.46       |        2.61        | 1.57e+06 | 2.10e+05 |      0.01%       |     1.68%     |
|  8  |  4  |  64  | 768  |         [[8, 4, 768], [8, 4, 64], [8, 64, 768]]         | bf16  |      28.99       |       29.23       |       29.7       |        3.21        | 3.15e+06 | 4.20e+05 |      0.03%       |     3.35%     |
| 16  |  4  |  64  | 768  |       [[16, 4, 768], [16, 4, 64], [16, 64, 768]]        | bf16  |      28.98       |       29.53       |      30.58       |        4.43        | 6.29e+06 | 8.40e+05 |      0.06%       |     6.71%     |
| 32  |  4  |  64  | 768  |       [[32, 4, 768], [32, 4, 64], [32, 64, 768]]        | bf16  |      29.13       |       29.35       |      29.87       |        6.86        | 1.26e+07 | 1.68e+06 |      0.12%       |    13.35%     |
| 64  |  4  |  64  | 768  |       [[64, 4, 768], [64, 4, 64], [64, 64, 768]]        | bf16  |      28.81       |       29.18       |      29.47       |       11.72        | 2.52e+07 | 3.36e+06 |      0.24%       |    26.99%     |
| 128 |  4  |  64  | 768  |      [[128, 4, 768], [128, 4, 64], [128, 64, 768]]      | bf16  |      28.94       |       29.09       |      29.23       |       21.44        | 5.03e+07 | 6.72e+06 |      0.48%       |    53.73%     |
|  1  |  8  |  64  | 768  |         [[1, 8, 768], [1, 8, 64], [1, 64, 768]]         | bf16  |      29.31       |       29.5        |      29.85       |        2.16        | 7.86e+05 | 5.58e+04 |      0.01%       |     0.44%     |
|  2  |  8  |  64  | 768  |         [[2, 8, 768], [2, 8, 64], [2, 64, 768]]         | bf16  |      28.84       |       29.18       |      29.68       |        2.32        | 1.57e+06 | 1.12e+05 |      0.01%       |     0.9%      |
|  4  |  8  |  64  | 768  |         [[4, 8, 768], [4, 8, 64], [4, 64, 768]]         | bf16  |      28.76       |       28.95       |      29.36       |        2.65        | 3.15e+06 | 2.23e+05 |      0.03%       |     1.8%      |
|  8  |  8  |  64  | 768  |         [[8, 8, 768], [8, 8, 64], [8, 64, 768]]         | bf16  |       28.8       |       29.0        |      29.31       |        3.29        | 6.29e+06 | 4.46e+05 |      0.06%       |     3.59%     |
| 16  |  8  |  64  | 768  |       [[16, 8, 768], [16, 8, 64], [16, 64, 768]]        | bf16  |      28.98       |       29.09       |      29.31       |        4.58        | 1.26e+07 | 8.93e+05 |      0.12%       |     7.13%     |
| 32  |  8  |  64  | 768  |       [[32, 8, 768], [32, 8, 64], [32, 64, 768]]        | bf16  |      28.93       |       29.3        |      29.89       |        7.17        | 2.52e+07 | 1.79e+06 |      0.24%       |    14.29%     |
| 64  |  8  |  64  | 768  |       [[64, 8, 768], [64, 8, 64], [64, 64, 768]]        | bf16  |      28.71       |       28.91       |      29.11       |       12.33        | 5.03e+07 | 3.57e+06 |      0.48%       |     28.8%     |
| 128 |  8  |  64  | 768  |      [[128, 8, 768], [128, 8, 64], [128, 64, 768]]      | bf16  |      28.85       |       28.95       |      29.13       |       22.67        | 1.01e+08 | 7.14e+06 |      0.95%       |    57.32%     |
|  1  | 32  |  64  | 768  |        [[1, 32, 768], [1, 32, 64], [1, 64, 768]]        | bf16  |      28.99       |       29.3        |      29.67       |        2.22        | 3.15e+06 | 7.58e+04 |      0.03%       |     0.61%     |
|  2  | 32  |  64  | 768  |        [[2, 32, 768], [2, 32, 64], [2, 64, 768]]        | bf16  |      29.05       |       29.26       |      29.36       |        2.44        | 6.29e+06 | 1.52e+05 |      0.06%       |     1.21%     |
|  4  | 32  |  64  | 768  |        [[4, 32, 768], [4, 32, 64], [4, 64, 768]]        | bf16  |      28.82       |       29.08       |      29.31       |        2.88        | 1.26e+07 | 3.03e+05 |      0.12%       |     2.43%     |
|  8  | 32  |  64  | 768  |        [[8, 32, 768], [8, 32, 64], [8, 64, 768]]        | bf16  |      29.22       |       29.49       |       29.9       |        3.75        | 2.52e+07 | 6.06e+05 |      0.24%       |     4.8%      |
| 16  | 32  |  64  | 768  |      [[16, 32, 768], [16, 32, 64], [16, 64, 768]]       | bf16  |      28.96       |       29.12       |      29.25       |        5.51        | 5.03e+07 | 1.21e+06 |      0.47%       |     9.69%     |
| 32  | 32  |  64  | 768  |      [[32, 32, 768], [32, 32, 64], [32, 64, 768]]       | bf16  |      29.03       |       29.69       |      30.92       |        9.02        | 1.01e+08 | 2.42e+06 |      0.95%       |    19.34%     |
| 64  | 32  |  64  | 768  |      [[64, 32, 768], [64, 32, 64], [64, 64, 768]]       | bf16  |      28.58       |       28.81       |       29.0       |       16.03        | 2.01e+08 | 4.85e+06 |      1.92%       |    39.28%     |
| 128 | 32  |  64  | 768  |     [[128, 32, 768], [128, 32, 64], [128, 64, 768]]     | bf16  |      29.24       |       29.54       |      30.04       |       30.07        | 4.03e+08 | 9.70e+06 |      3.76%       |    76.79%     |
|  1  | 64  |  64  | 768  |        [[1, 64, 768], [1, 64, 64], [1, 64, 768]]        | bf16  |      29.16       |       29.31       |      29.46       |        2.3         | 6.29e+06 | 1.02e+05 |      0.06%       |     0.81%     |
|  2  | 64  |  64  | 768  |        [[2, 64, 768], [2, 64, 64], [2, 64, 768]]        | bf16  |      28.91       |       29.27       |      29.64       |        2.59        | 1.26e+07 | 2.05e+05 |      0.12%       |     1.64%     |
|  4  | 64  |  64  | 768  |        [[4, 64, 768], [4, 64, 64], [4, 64, 768]]        | bf16  |      28.81       |       29.11       |      29.47       |        3.19        | 2.52e+07 | 4.10e+05 |      0.24%       |     3.29%     |
|  8  | 64  |  64  | 768  |        [[8, 64, 768], [8, 64, 64], [8, 64, 768]]        | bf16  |      28.96       |       29.08       |      29.24       |        4.37        | 5.03e+07 | 8.19e+05 |      0.47%       |     6.55%     |
| 16  | 64  |  64  | 768  |      [[16, 64, 768], [16, 64, 64], [16, 64, 768]]       | bf16  |      29.31       |       29.59       |       29.9       |        6.74        | 1.01e+08 | 1.64e+06 |      0.94%       |    12.94%     |
| 32  | 64  |  64  | 768  |      [[32, 64, 768], [32, 64, 64], [32, 64, 768]]       | bf16  |       28.8       |       29.03       |      29.28       |       11.48        | 2.01e+08 | 3.28e+06 |      1.91%       |    26.34%     |
| 64  | 64  |  64  | 768  |      [[64, 64, 768], [64, 64, 64], [64, 64, 768]]       | bf16  |      29.16       |       29.38       |      29.74       |       20.96        | 4.03e+08 | 6.55e+06 |      3.77%       |    52.02%     |
| 128 | 64  |  64  | 768  |     [[128, 64, 768], [128, 64, 64], [128, 64, 768]]     | bf16  |       32.4       |       32.71       |      32.95       |       39.93        | 8.05e+08 | 1.31e+07 |      6.79%       |    93.64%     |
|  1  | 128 |  64  | 768  |       [[1, 128, 768], [1, 128, 64], [1, 64, 768]]       | bf16  |      29.27       |       29.41       |      29.49       |        2.45        | 1.26e+07 | 1.56e+05 |      0.12%       |     1.23%     |
|  2  | 128 |  64  | 768  |       [[2, 128, 768], [2, 128, 64], [2, 64, 768]]       | bf16  |      28.72       |       28.94       |      29.21       |        2.9         | 2.52e+07 | 3.11e+05 |      0.24%       |     2.51%     |
|  4  | 128 |  64  | 768  |       [[4, 128, 768], [4, 128, 64], [4, 64, 768]]       | bf16  |      28.65       |       28.98       |      29.35       |        3.8         | 5.03e+07 | 6.23e+05 |      0.48%       |     5.03%     |
|  8  | 128 |  64  | 768  |       [[8, 128, 768], [8, 128, 64], [8, 64, 768]]       | bf16  |      29.24       |       29.44       |      29.78       |        5.6         | 1.01e+08 | 1.25e+06 |      0.94%       |     9.86%     |
| 16  | 128 |  64  | 768  |     [[16, 128, 768], [16, 128, 64], [16, 64, 768]]      | bf16  |      28.89       |       29.12       |      29.67       |        9.21        | 2.01e+08 | 2.49e+06 |       1.9%       |    19.95%     |
| 32  | 128 |  64  | 768  |     [[32, 128, 768], [32, 128, 64], [32, 64, 768]]      | bf16  |      28.94       |       29.1        |      29.29       |       16.41        | 4.03e+08 | 4.98e+06 |       3.8%       |    39.84%     |
| 64  | 128 |  64  | 768  |     [[64, 128, 768], [64, 128, 64], [64, 64, 768]]      | bf16  |      28.67       |       28.95       |      29.45       |       30.82        | 8.05e+08 | 9.96e+06 |      7.67%       |    80.43%     |
| 128 | 128 |  64  | 768  |    [[128, 128, 768], [128, 128, 64], [128, 64, 768]]    | bf16  |      38.97       |       39.12       |      39.38       |       59.65        | 1.61e+09 | 1.99e+07 |      11.29%      |    118.34%    |
|  1  | 256 |  64  | 768  |       [[1, 256, 768], [1, 256, 64], [1, 64, 768]]       | bf16  |       29.1       |       29.44       |      29.83       |        2.76        | 2.52e+07 | 2.62e+05 |      0.24%       |     2.09%     |
|  2  | 256 |  64  | 768  |       [[2, 256, 768], [2, 256, 64], [2, 64, 768]]       | bf16  |       28.8       |       29.22       |      29.73       |        3.52        | 5.03e+07 | 5.24e+05 |      0.48%       |     4.21%     |
|  4  | 256 |  64  | 768  |       [[4, 256, 768], [4, 256, 64], [4, 64, 768]]       | bf16  |      29.33       |       29.6        |      29.96       |        5.03        | 1.01e+08 | 1.05e+06 |      0.94%       |     8.28%     |
|  8  | 256 |  64  | 768  |       [[8, 256, 768], [8, 256, 64], [8, 64, 768]]       | bf16  |       28.9       |       29.06       |      29.43       |        8.07        | 2.01e+08 | 2.10e+06 |       1.9%       |     16.8%     |
| 16  | 256 |  64  | 768  |     [[16, 256, 768], [16, 256, 64], [16, 64, 768]]      | bf16  |      28.93       |       29.3        |      30.01       |       14.14        | 4.03e+08 | 4.19e+06 |       3.8%       |    33.56%     |
| 32  | 256 |  64  | 768  |     [[32, 256, 768], [32, 256, 64], [32, 64, 768]]      | bf16  |      28.99       |       29.08       |      29.35       |       26.27        | 8.05e+08 | 8.39e+06 |      7.59%       |    66.98%     |
| 64  | 256 |  64  | 768  |     [[64, 256, 768], [64, 256, 64], [64, 64, 768]]      | bf16  |      38.73       |       38.9        |      39.06       |       50.55        | 1.61e+09 | 1.68e+07 |      11.36%      |    100.27%    |
| 128 | 256 |  64  | 768  |    [[128, 256, 768], [128, 256, 64], [128, 64, 768]]    | bf16  |      175.84      |       176.3       |      176.61      |       99.09        | 3.22e+09 | 3.36e+07 |      5.01%       |    44.17%     |
|  1  |  1  | 128  | 768  |        [[1, 1, 768], [1, 1, 128], [1, 128, 768]]        | bf16  |      35.02       |       35.15       |      35.48       |        2.29        | 1.97e+05 | 9.92e+04 |       0.0%       |     0.66%     |
|  2  |  1  | 128  | 768  |        [[2, 1, 768], [2, 1, 128], [2, 128, 768]]        | bf16  |       28.0       |       28.12       |      28.28       |        2.57        | 3.93e+05 | 1.98e+05 |       0.0%       |     1.64%     |
|  4  |  1  | 128  | 768  |        [[4, 1, 768], [4, 1, 128], [4, 128, 768]]        | bf16  |      27.99       |       28.12       |      28.34       |        3.15        | 7.86e+05 | 3.97e+05 |      0.01%       |     3.28%     |
|  8  |  1  | 128  | 768  |        [[8, 1, 768], [8, 1, 128], [8, 128, 768]]        | bf16  |      27.99       |       28.23       |      28.77       |        4.3         | 1.57e+06 | 7.94e+05 |      0.02%       |     6.56%     |
| 16  |  1  | 128  | 768  |      [[16, 1, 768], [16, 1, 128], [16, 128, 768]]       | bf16  |      28.17       |       28.36       |      28.62       |        6.59        | 3.15e+06 | 1.59e+06 |      0.03%       |    13.04%     |
| 32  |  1  | 128  | 768  |      [[32, 1, 768], [32, 1, 128], [32, 128, 768]]       | bf16  |      28.87       |       29.06       |      29.22       |       11.19        | 6.29e+06 | 3.17e+06 |      0.06%       |    25.45%     |
| 64  |  1  | 128  | 768  |      [[64, 1, 768], [64, 1, 128], [64, 128, 768]]       | bf16  |      29.01       |       29.16       |       29.4       |       20.37        | 1.26e+07 | 6.35e+06 |      0.12%       |    50.66%     |
| 128 |  1  | 128  | 768  |     [[128, 1, 768], [128, 1, 128], [128, 128, 768]]     | bf16  |       45.1       |       45.22       |      45.42       |       38.74        | 2.52e+07 | 1.27e+07 |      0.15%       |    65.17%     |
|  1  |  2  | 128  | 768  |        [[1, 2, 768], [1, 2, 128], [1, 128, 768]]        | bf16  |      29.12       |       29.38       |      29.68       |        2.29        | 3.93e+05 | 1.00e+05 |       0.0%       |     0.8%      |
|  2  |  2  | 128  | 768  |        [[2, 2, 768], [2, 2, 128], [2, 128, 768]]        | bf16  |      29.09       |       29.2        |      29.26       |        2.58        | 7.86e+05 | 2.00e+05 |      0.01%       |     1.59%     |
