test case : L40S_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 8, 32, 80], [2, 8, 1, 80], [2, 8, 1, 80]]           |  bf16  |       3.54       |       3.56        |       3.58       |       2.10        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.58e-04      |      1.14e-03      |      7.37e-04       |  3.29e+05  |       0.04%        |       0.11%        |        0.07%        |    21.52%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 8, 32, 80], [4, 8, 1, 80], [4, 8, 1, 80]]           |  bf16  |       3.57       |       3.59        |       3.63       |       2.19        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.09e-04      |      2.25e-03      |      1.46e-03       |  6.57e+05  |       0.07%        |       0.23%        |        0.15%        |    42.52%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 8, 32, 80], [8, 8, 1, 80], [8, 8, 1, 80]]           |  bf16  |       4.78       |       4.80        |       4.84       |       2.38        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.06e-03      |      3.37e-03      |      2.18e-03       |  1.31e+06  |       0.11%        |       0.34%        |        0.22%        |    63.55%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 32, 80], [16, 8, 1, 80], [16, 8, 1, 80]]         |  bf16  |       7.16       |       7.20        |       7.23       |       2.76        | [229376]  |   [5242880, 5242880]   |  [32768]  |      1.42e-03      |      4.50e-03      |      2.91e-03       |  2.62e+06  |       0.14%        |       0.45%        |        0.29%        |    84.75%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 32, 80], [32, 8, 1, 80], [32, 8, 1, 80]]         |  bf16  |      12.24       |       12.34       |      12.41       |       3.52        | [458752]  |  [10485760, 10485760]  |  [65536]  |      1.66e-03      |      5.27e-03      |      3.41e-03       |  5.24e+06  |       0.17%        |       0.53%        |        0.34%        |    99.16%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 32, 80], [1, 16, 1, 80], [1, 16, 1, 80]]         |  bf16  |       3.56       |       3.58        |       3.60       |       2.10        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.12e-04      |      2.26e-03      |      1.46e-03       |  3.30e+05  |       0.07%        |       0.23%        |        0.15%        |    21.45%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 32, 80], [2, 16, 1, 80], [2, 16, 1, 80]]         |  bf16  |       3.61       |       3.62        |       3.66       |       2.20        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.40e-03      |      4.46e-03      |      2.89e-03       |  6.58e+05  |       0.14%        |       0.45%        |        0.29%        |    42.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 32, 80], [4, 16, 1, 80], [4, 16, 1, 80]]         |  bf16  |       3.87       |       3.88        |       3.91       |       2.39        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.62e-03      |      8.33e-03      |      5.39e-03       |  1.31e+06  |       0.26%        |       0.83%        |        0.54%        |    78.61%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 32, 80], [8, 16, 1, 80], [8, 16, 1, 80]]         |  bf16  |       4.95       |       5.00        |       5.04       |       2.76        | [458752]  |  [10485760, 10485760]  |  [65536]  |      4.10e-03      |      1.30e-02      |      8.44e-03       |  2.62e+06  |       0.41%        |       1.30%        |        0.84%        |   122.82%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 16, 32, 80], [16, 16, 1, 80], [16, 16, 1, 80]]        |  bf16  |       7.49       |       7.54        |       7.62       |       3.52        | [917504]  |  [20971520, 20971520]  | [131072]  |      5.41e-03      |      1.72e-02      |      1.11e-02       |  5.25e+06  |       0.54%        |       1.72%        |        1.11%        |   162.05%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 16, 32, 80], [32, 16, 1, 80], [32, 16, 1, 80]]        |  bf16  |      12.55       |       12.68       |      12.79       |       5.04        | [1835008] |  [41943040, 41943040]  | [262144]  |      6.47e-03      |      2.05e-02      |      1.33e-02       |  1.05e+07  |       0.65%        |       2.05%        |        1.33%        |   193.47%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 32, 80], [1, 32, 1, 80], [1, 32, 1, 80]]         |  bf16  |       3.66       |       3.69        |       3.75       |       2.20        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.77e-03      |      8.80e-03      |      5.70e-03       |  6.60e+05  |       0.28%        |       0.88%        |        0.57%        |    41.76%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 32, 80], [2, 32, 1, 80], [2, 32, 1, 80]]         |  bf16  |       3.71       |       3.73        |       3.80       |       2.39        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.46e-03      |      1.74e-02      |      1.12e-02       |  1.32e+06  |       0.55%        |       1.74%        |        1.12%        |    82.06%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 32, 80], [4, 32, 1, 80], [4, 32, 1, 80]]         |  bf16  |       4.04       |       4.04        |       4.05       |       2.77        | [917504]  |  [20971520, 20971520]  | [131072]  |      1.01e-02      |      3.19e-02      |      2.07e-02       |  2.63e+06  |       1.01%        |       3.19%        |        2.07%        |   150.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 32, 80], [8, 32, 1, 80], [8, 32, 1, 80]]         |  bf16  |       5.50       |       5.58        |       5.62       |       3.53        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.48e-02      |      4.69e-02      |      3.04e-02       |  5.25e+06  |       1.48%        |       4.69%        |        3.04%        |   220.91%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 32, 32, 80], [16, 32, 1, 80], [16, 32, 1, 80]]        |  bf16  |       8.18       |       8.27        |       8.32       |       5.05        | [3670016] |  [83886080, 83886080]  | [524288]  |      1.98e-02      |      6.30e-02      |      4.08e-02       |  1.05e+07  |       1.98%        |       6.30%        |        4.08%        |   296.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 32, 32, 80], [32, 32, 1, 80], [32, 32, 1, 80]]        |  bf16  |      13.95       |       14.01       |      14.04       |       8.08        | [7340032] | [167772160, 167772160] | [1048576] |      2.33e-02      |      7.39e-02      |      4.79e-02       |  2.10e+07  |       2.33%        |       7.39%        |        4.79%        |   348.07%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 32, 80], [1, 64, 1, 80], [1, 64, 1, 80]]         |  bf16  |       3.92       |       3.94        |       3.97       |       2.40        | [917504]  |  [20971520, 20971520]  | [131072]  |      1.03e-02      |      3.29e-02      |      2.13e-02       |  1.32e+06  |       1.03%        |       3.29%        |        2.13%        |    78.00%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 32, 80], [2, 64, 1, 80], [2, 64, 1, 80]]         |  bf16  |       4.15       |       4.17        |       4.19       |       2.78        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.95e-02      |      6.21e-02      |      4.02e-02       |  2.63e+06  |       1.95%        |       6.21%        |        4.02%        |   146.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 32, 80], [4, 64, 1, 80], [4, 64, 1, 80]]         |  bf16  |       4.55       |       4.56        |       4.58       |       3.54        | [3670016] |  [83886080, 83886080]  | [524288]  |      3.57e-02      |      1.13e-01      |      7.34e-02       |  5.25e+06  |       3.57%        |       11.34%       |        7.34%        |   267.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 32, 80], [8, 64, 1, 80], [8, 64, 1, 80]]         |  bf16  |       6.41       |       6.48        |       6.56       |       5.06        | [7340032] | [167772160, 167772160] | [1048576] |      5.06e-02      |      1.61e-01      |      1.04e-01       |  1.05e+07  |       5.06%        |       16.09%       |       10.41%        |   378.97%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 64, 32, 80], [16, 64, 1, 80], [16, 64, 1, 80]]        |  bf16  |      10.24       |       10.32       |      10.44       |       8.09        | [14680... | [335544320, 335544320] | [2097152] |      6.34e-02      |      2.01e-01      |      1.30e-01       |  2.10e+07  |       6.34%        |       20.13%       |       13.03%        |   474.08%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 64, 32, 80], [32, 64, 1, 80], [32, 64, 1, 80]]        |  bf16  |      17.39       |       17.42       |      17.46       |       14.16       | [29360... | [671088640, 671088640] | [4194304] |      7.46e-02      |      2.37e-01      |      1.54e-01       |  4.20e+07  |       7.46%        |       23.72%       |       15.35%        |   558.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 128, 32, 80], [1, 128, 1, 80], [1, 128, 1, 80]]        |  bf16  |       5.24       |       5.28        |       5.30       |       2.81        | [3670016] |  [83886080, 83886080]  | [524288]  |      3.10e-02      |      9.85e-02      |      6.38e-02       |  2.64e+06  |       3.10%        |       9.85%        |        6.38%        |   116.82%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 128, 32, 80], [2, 128, 1, 80], [2, 128, 1, 80]]        |  bf16  |       5.64       |       5.65        |       5.66       |       3.56        | [7340032] | [167772160, 167772160] | [1048576] |      5.76e-02      |      1.83e-01      |      1.18e-01       |  5.26e+06  |       5.76%        |       18.29%       |       11.84%        |   216.08%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 128, 32, 80], [4, 128, 1, 80], [4, 128, 1, 80]]        |  bf16  |       8.54       |       8.59        |       8.63       |       5.08        | [14680... | [335544320, 335544320] | [2097152] |      7.60e-02      |      2.41e-01      |      1.56e-01       |  1.05e+07  |       7.60%        |       24.15%       |       15.63%        |   284.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 128, 32, 80], [8, 128, 1, 80], [8, 128, 1, 80]]        |  bf16  |      12.82       |       12.86       |      12.88       |       8.12        | [29360... | [671088640, 671088640] | [4194304] |      1.01e-01      |      3.22e-01      |      2.08e-01       |  2.10e+07  |       10.13%       |       32.18%       |       20.83%        |   379.01%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 32, 80], [16, 128, 1, 80], [16, 128, 1, 80]]      |  bf16  |      21.70       |       21.86       |      22.04       |       14.18       | [58720... | [1342177280, 134217... | [8388608] |      1.20e-01      |      3.80e-01      |      2.46e-01       |  4.20e+07  |       11.96%       |       38.02%       |       24.61%        |   447.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 32, 80], [32, 128, 1, 80], [32, 128, 1, 80]]      |  bf16  |      36.60       |       36.77       |      36.84       |       26.32       | [11744... | [2684354560, 268435... | [16777... |      1.42e-01      |      4.51e-01      |      2.92e-01       |  8.39e+07  |       14.19%       |       45.09%       |       29.19%        |   530.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 256, 32, 80], [1, 256, 1, 80], [1, 256, 1, 80]]        |  bf16  |       8.23       |       8.26        |       8.29       |       3.61        | [14680... | [335544320, 335544320] | [2097152] |      7.89e-02      |      2.51e-01      |      1.62e-01       |  5.28e+06  |       7.89%        |       25.06%       |       16.22%        |   148.61%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 256, 32, 80], [2, 256, 1, 80], [2, 256, 1, 80]]        |  bf16  |      11.00       |       11.06       |      11.10       |       5.13        | [29360... | [671088640, 671088640] | [4194304] |      1.18e-01      |      3.75e-01      |      2.43e-01       |  1.05e+07  |       11.80%       |       37.52%       |       24.28%        |   221.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 256, 32, 80], [4, 256, 1, 80], [4, 256, 1, 80]]        |  bf16  |      18.88       |       19.05       |      19.24       |       8.16        | [58720... | [1342177280, 134217... | [8388608] |      1.37e-01      |      4.37e-01      |      2.83e-01       |  2.10e+07  |       13.75%       |       43.69%       |       28.28%        |   257.56%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 256, 32, 80], [8, 256, 1, 80], [8, 256, 1, 80]]        |  bf16  |      32.42       |       32.53       |      32.62       |       14.23       | [11744... | [2684354560, 268435... | [16777... |      1.60e-01      |      5.09e-01      |      3.29e-01       |  4.20e+07  |       16.02%       |       50.90%       |       32.95%        |   299.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 256, 32, 80], [16, 256, 1, 80], [16, 256, 1, 80]]      |  bf16  |      63.33       |       64.12       |      64.81       |       26.37       | [23488... | [5368709120, 536870... | [33554... |      1.64e-01      |      5.21e-01      |      3.37e-01       |  8.39e+07  |       16.40%       |       52.11%       |       33.73%        |   306.76%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 256, 32, 80], [32, 256, 1, 80], [32, 256, 1, 80]]      |  bf16  |      117.56      |      118.09       |      118.56      |       50.64       | [46976... | [10737418240, 10737... | [67108... |      1.77e-01      |      5.61e-01      |      3.63e-01       |  1.68e+08  |       17.67%       |       56.15%       |       36.35%        |   330.44%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 512, 32, 80], [1, 512, 1, 80], [1, 512, 1, 80]]        |  bf16  |      17.55       |       17.60       |      17.65       |       5.22        | [58720... | [1342177280, 134217... | [8388608] |      1.48e-01      |      4.70e-01      |      3.04e-01       |  1.06e+07  |       14.79%       |       47.01%       |       30.43%        |   139.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 512, 32, 80], [2, 512, 1, 80], [2, 512, 1, 80]]        |  bf16  |      31.57       |       31.74       |      31.87       |       8.26        | [11744... | [2684354560, 268435... | [16777... |      1.64e-01      |      5.23e-01      |      3.38e-01       |  2.11e+07  |       16.45%       |       52.27%       |       33.83%        |   154.36%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 512, 32, 80], [4, 512, 1, 80], [4, 512, 1, 80]]        |  bf16  |      53.28       |       53.48       |      53.85       |       14.33       | [23488... | [5368709120, 536870... | [33554... |      1.95e-01      |      6.19e-01      |      4.01e-01       |  4.20e+07  |       19.49%       |       61.95%       |       40.10%        |   182.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 512, 32, 80], [8, 512, 1, 80], [8, 512, 1, 80]]        |  bf16  |      92.67       |       92.97       |      93.27       |       26.46       | [46976... | [10737418240, 10737... | [67108... |      2.24e-01      |      7.12e-01      |      4.61e-01       |  8.40e+07  |       22.41%       |       71.23%       |       46.11%        |   209.75%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 512, 32, 80], [16, 512, 1, 80], [16, 512, 1, 80]]      |  bf16  |      185.35      |      185.95       |      186.51      |       50.73       | [93952... | [21474836480, 21474... | [13421... |      2.24e-01      |      7.12e-01      |      4.61e-01       |  1.68e+08  |       22.41%       |       71.23%       |       46.10%        |   209.63%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 512, 32, 80], [32, 512, 1, 80], [32, 512, 1, 80]]      |  bf16  |      384.58      |      399.16       |      428.83      |       99.28       | [18790... | [42949672960, 42949... | [26843... |      2.16e-01      |      6.87e-01      |      4.44e-01       |  3.36e+08  |       21.60%       |       68.66%       |       44.44%        |   202.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1024, 32, 80], [1, 1024, 1, 80], [1, 1024, 1, 80]]      |  bf16  |      55.77       |       56.19       |      56.37       |       8.45        | [23488... | [5368709120, 536870... | [33554... |      1.86e-01      |      5.92e-01      |      3.83e-01       |  2.11e+07  |       18.62%       |       59.18%       |       38.30%        |    87.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1024, 32, 80], [2, 1024, 1, 80], [2, 1024, 1, 80]]      |  bf16  |      93.02       |       93.29       |      93.58       |       14.52       | [46976... | [10737418240, 10737... | [67108... |      2.23e-01      |      7.10e-01      |      4.59e-01       |  4.21e+07  |       22.33%       |       70.96%       |       45.93%        |   104.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1024, 32, 80], [4, 1024, 1, 80], [4, 1024, 1, 80]]      |  bf16  |      160.54      |      160.93       |      161.20      |       26.65       | [93952... | [21474836480, 21474... | [13421... |      2.59e-01      |      8.22e-01      |      5.32e-01       |  8.40e+07  |       25.87%       |       82.23%       |       53.23%        |   121.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1024, 32, 80], [8, 1024, 1, 80], [8, 1024, 1, 80]]      |  bf16  |      319.13      |      328.09       |      339.83      |       50.92       | [18790... | [42949672960, 42949... | [26843... |      2.60e-01      |      8.27e-01      |      5.36e-01       |  1.68e+08  |       26.03%       |       82.74%       |       53.55%        |   121.81%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[16, 1024, 32, 80], [16, 1024, 1, 80], [16, 1024, 1, 80]]     |  bf16  |      655.09      |      711.87       |      764.62      |       99.47       | [37580... | [85899345920, 85899... | [53687... |      2.54e-01      |      8.06e-01      |      5.22e-01       |  3.36e+08  |       25.36%       |       80.61%       |       52.18%        |   118.62%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[32, 1024, 32, 80], [32, 1024, 1, 80], [32, 1024, 1, 80]]     |  bf16  |     1288.39      |      1492.76      |     1578.75      |      196.56       | [75161... | [171798691840, 1717... | [10737... |      2.58e-01      |      8.20e-01      |      5.31e-01       |  6.71e+08  |       25.79%       |       81.97%       |       53.06%        |   120.60%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 4, 80], [1, 1, 4, 80], [1, 1, 4, 80]]           |  bf16  |       4.12       |       4.18        |       4.22       |       2.01        |   [28]    |       [640, 640]       |    [4]    |      3.00e-07      |      9.54e-07      |      6.18e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.15%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 4, 80], [2, 1, 4, 80], [2, 1, 4, 80]]           |  bf16  |       4.17       |       4.19        |       4.22       |       2.02        |   [56]    |      [1280, 1280]      |    [8]    |      5.94e-07      |      1.89e-06      |      1.22e-06       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 4, 80], [4, 1, 4, 80], [4, 1, 4, 80]]           |  bf16  |       4.16       |       4.17        |       4.18       |       2.05        |   [112]   |      [2560, 2560]      |   [16]    |      1.19e-06      |      3.79e-06      |      2.45e-06       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.58%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 4, 80], [8, 1, 4, 80], [8, 1, 4, 80]]           |  bf16  |       4.17       |       4.19        |       4.20       |       2.10        |   [224]   |      [5120, 5120]      |   [32]    |      2.37e-06      |      7.54e-06      |      4.88e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    1.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 4, 80], [16, 1, 4, 80], [16, 1, 4, 80]]          |  bf16  |       4.25       |       4.28        |       4.30       |       2.19        |   [448]   |     [10240, 10240]     |   [64]    |      4.66e-06      |      1.48e-05      |      9.58e-06       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    2.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 4, 80], [32, 1, 4, 80], [32, 1, 4, 80]]          |  bf16  |       4.37       |       4.40        |       4.42       |       2.38        |   [896]   |     [20480, 20480]     |   [128]   |      9.07e-06      |      2.88e-05      |      1.87e-05       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    4.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 4, 4, 80], [1, 4, 4, 80], [1, 4, 4, 80]]           |  bf16  |       3.34       |       3.37        |       3.41       |       2.05        |   [448]   |     [10240, 10240]     |   [64]    |      5.93e-06      |      1.88e-05      |      1.22e-05       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.75%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 4, 4, 80], [2, 4, 4, 80], [2, 4, 4, 80]]           |  bf16  |       3.36       |       3.38        |       3.41       |       2.10        |   [896]   |     [20480, 20480]     |   [128]   |      1.18e-05      |      3.75e-05      |      2.43e-05       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    1.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 4, 4, 80], [4, 4, 4, 80], [4, 4, 4, 80]]           |  bf16  |       3.37       |       3.39        |       3.42       |       2.19        |  [1792]   |     [40960, 40960]     |   [256]   |      2.35e-05      |      7.47e-05      |      4.83e-05       |  4.16e+04  |       0.00%        |       0.01%        |        0.00%        |    2.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 4, 4, 80], [8, 4, 4, 80], [8, 4, 4, 80]]           |  bf16  |       3.38       |       3.39        |       3.40       |       2.38        |  [3584]   |     [81920, 81920]     |   [512]   |      4.69e-05      |      1.49e-04      |      9.65e-05       |  8.26e+04  |       0.00%        |       0.01%        |        0.01%        |    5.66%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 4, 4, 80], [16, 4, 4, 80], [16, 4, 4, 80]]          |  bf16  |       3.46       |       3.48        |       3.51       |       2.76        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.15e-05      |      2.91e-04      |      1.88e-04       |  1.64e+05  |       0.01%        |       0.03%        |        0.02%        |    10.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 4, 4, 80], [32, 4, 4, 80], [32, 4, 4, 80]]          |  bf16  |       3.59       |       3.61        |       3.63       |       3.52        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.77e-04      |      5.61e-04      |      3.63e-04       |  3.28e+05  |       0.02%        |       0.06%        |        0.04%        |    21.17%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 8, 4, 80], [1, 8, 4, 80], [1, 8, 4, 80]]           |  bf16  |       3.33       |       3.36        |       3.39       |       2.10        |  [1792]   |     [40960, 40960]     |   [256]   |      2.38e-05      |      7.57e-05      |      4.90e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 8, 4, 80], [2, 8, 4, 80], [2, 8, 4, 80]]           |  bf16  |       3.33       |       3.35        |       3.38       |       2.19        |  [3584]   |     [81920, 81920]     |   [512]   |      4.76e-05      |      1.51e-04      |      9.80e-05       |  4.22e+04  |       0.00%        |       0.02%        |        0.01%        |    2.94%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 8, 4, 80], [4, 8, 4, 80], [4, 8, 4, 80]]           |  bf16  |       3.37       |       3.40        |       3.44       |       2.38        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.40e-05      |      2.99e-04      |      1.93e-04       |  8.32e+04  |       0.01%        |       0.03%        |        0.02%        |    5.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 8, 4, 80], [8, 8, 4, 80], [8, 8, 4, 80]]           |  bf16  |       3.36       |       3.38        |       3.40       |       2.76        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.88e-04      |      5.99e-04      |      3.88e-04       |  1.65e+05  |       0.02%        |       0.06%        |        0.04%        |    11.36%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 4, 80], [16, 8, 4, 80], [16, 8, 4, 80]]          |  bf16  |       3.42       |       3.45        |       3.49       |       3.52        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.70e-04      |      1.18e-03      |      7.62e-04       |  3.29e+05  |       0.04%        |       0.12%        |        0.08%        |    22.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 4, 80], [32, 8, 4, 80], [32, 8, 4, 80]]          |  bf16  |       3.59       |       3.61        |       3.63       |       5.04        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.07e-04      |      2.25e-03      |      1.45e-03       |  6.57e+05  |       0.07%        |       0.22%        |        0.15%        |    42.39%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 4, 80], [1, 16, 4, 80], [1, 16, 4, 80]]          |  bf16  |       3.40       |       3.41        |       3.43       |       2.20        |  [7168]   |    [163840, 163840]    |  [1024]   |      9.33e-05      |      2.97e-04      |      1.92e-04       |  4.35e+04  |       0.01%        |       0.03%        |        0.02%        |    2.97%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 4, 80], [2, 16, 4, 80], [2, 16, 4, 80]]          |  bf16  |       3.41       |       3.43        |       3.45       |       2.39        |  [14336]  |    [327680, 327680]    |  [2048]   |      1.86e-04      |      5.91e-04      |      3.83e-04       |  8.45e+04  |       0.02%        |       0.06%        |        0.04%        |    5.74%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 4, 80], [4, 16, 4, 80], [4, 16, 4, 80]]          |  bf16  |       3.41       |       3.42        |       3.44       |       2.76        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.71e-04      |      1.18e-03      |      7.64e-04       |  1.66e+05  |       0.04%        |       0.12%        |        0.08%        |    11.28%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 4, 80], [8, 16, 4, 80], [8, 16, 4, 80]]          |  bf16  |       3.42       |       3.43        |       3.45       |       3.52        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.41e-04      |      2.36e-03      |      1.52e-03       |  3.30e+05  |       0.07%        |       0.24%        |        0.15%        |    22.35%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 16, 4, 80], [16, 16, 4, 80], [16, 16, 4, 80]]        |  bf16  |       3.49       |       3.52        |       3.56       |       5.04        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.45e-03      |      4.61e-03      |      2.99e-03       |  6.58e+05  |       0.15%        |       0.46%        |        0.30%        |    43.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 16, 4, 80], [32, 16, 4, 80], [32, 16, 4, 80]]        |  bf16  |       3.64       |       3.66        |       3.68       |       8.07        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.78e-03      |      8.85e-03      |      5.73e-03       |  1.31e+06  |       0.28%        |       0.89%        |        0.57%        |    83.48%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 4, 80], [1, 32, 4, 80], [1, 32, 4, 80]]          |  bf16  |       3.51       |       3.53        |       3.55       |       2.39        |  [28672]  |    [655360, 655360]    |  [4096]   |      3.61e-04      |      1.15e-03      |      7.43e-04       |  8.70e+04  |       0.04%        |       0.11%        |        0.07%        |    5.74%     |
