Test Case: L40S_aten_contiguous
|   M   |  N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  64   |  64  |  8  |   [[8, 64, 64]]    | bf16  |       1.45       |        1.5        |       1.57       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.46%     |
|  64   |  64  | 16  |   [[16, 64, 64]]   | bf16  |       1.45       |       1.47        |       1.49       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    20.92%     |
|  64   |  64  | 32  |   [[32, 64, 64]]   | bf16  |       1.45       |       1.49        |       1.53       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    41.85%     |
|  128  |  64  |  1  |   [[1, 128, 64]]   | bf16  |       1.45       |       1.49        |       1.52       |        2.05        | 0.00e+00 | 1.64e+04 |        0%        |     2.62%     |
|  128  |  64  |  2  |   [[2, 128, 64]]   | bf16  |       1.43       |       1.48        |       1.54       |        2.09        | 0.00e+00 | 3.28e+04 |        0%        |     5.3%      |
|  128  |  64  |  4  |   [[4, 128, 64]]   | bf16  |       1.48       |       1.55        |       1.63       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.25%     |
|  128  |  64  |  8  |   [[8, 128, 64]]   | bf16  |       1.44       |       1.49        |       1.52       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    21.07%     |
|  128  |  64  | 16  |  [[16, 128, 64]]   | bf16  |       1.44       |       1.49        |       1.53       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.14%     |
|  128  |  64  | 32  |  [[32, 128, 64]]   | bf16  |       1.45       |       1.49        |       1.53       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |     83.7%     |
|  256  |  64  |  1  |   [[1, 256, 64]]   | bf16  |       1.46       |       1.49        |       1.52       |        2.09        | 0.00e+00 | 3.28e+04 |        0%        |     5.2%      |
|  256  |  64  |  2  |   [[2, 256, 64]]   | bf16  |       1.44       |       1.49        |       1.55       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.53%     |
|  256  |  64  |  4  |   [[4, 256, 64]]   | bf16  |       1.46       |        1.5        |       1.53       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    20.78%     |
|  256  |  64  |  8  |   [[8, 256, 64]]   | bf16  |       1.42       |       1.47        |       1.52       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.73%     |
|  256  |  64  | 16  |  [[16, 256, 64]]   | bf16  |       1.43       |       1.48        |       1.53       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    84.87%     |
|  256  |  64  | 32  |  [[32, 256, 64]]   | bf16  |       1.41       |       1.46        |       1.51       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    172.15%    |
|  512  |  64  |  1  |   [[1, 512, 64]]   | bf16  |       1.44       |       1.49        |       1.53       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.53%     |
|  512  |  64  |  2  |   [[2, 512, 64]]   | bf16  |       1.44       |       1.48        |       1.52       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    21.07%     |
|  512  |  64  |  4  |   [[4, 512, 64]]   | bf16  |       1.45       |        1.5        |       1.54       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    41.85%     |
|  512  |  64  |  8  |   [[8, 512, 64]]   | bf16  |       1.44       |       1.47        |       1.5        |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    84.28%     |
|  512  |  64  | 16  |  [[16, 512, 64]]   | bf16  |       1.43       |       1.49        |       1.54       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    169.74%    |
|  512  |  64  | 32  |  [[32, 512, 64]]   | bf16  |       1.45       |       1.49        |       1.52       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    334.79%    |
| 1024  |  64  |  1  |  [[1, 1024, 64]]   | bf16  |       1.45       |       1.49        |       1.53       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    20.92%     |
| 1024  |  64  |  2  |  [[2, 1024, 64]]   | bf16  |       1.41       |       1.46        |       1.51       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    43.04%     |
| 1024  |  64  |  4  |  [[4, 1024, 64]]   | bf16  |       1.45       |       1.48        |       1.51       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |     83.7%     |
| 1024  |  64  |  8  |  [[8, 1024, 64]]   | bf16  |       1.46       |        1.5        |       1.56       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    166.25%    |
| 1024  |  64  | 16  |  [[16, 1024, 64]]  | bf16  |       1.44       |       1.46        |       1.48       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    337.12%    |
| 1024  |  64  | 32  |  [[32, 1024, 64]]  | bf16  |       1.44       |       1.47        |       1.49       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    674.24%    |
| 2048  |  64  |  1  |  [[1, 2048, 64]]   | bf16  |       1.44       |       1.47        |       1.51       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.14%     |
| 2048  |  64  |  2  |  [[2, 2048, 64]]   | bf16  |       1.44       |       1.47        |       1.51       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    84.28%     |
| 2048  |  64  |  4  |  [[4, 2048, 64]]   | bf16  |       1.47       |       1.49        |       1.51       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    165.12%    |
| 2048  |  64  |  8  |  [[8, 2048, 64]]   | bf16  |       1.44       |       1.48        |       1.52       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    337.12%    |
| 2048  |  64  | 16  |  [[16, 2048, 64]]  | bf16  |       1.46       |       1.49        |       1.53       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    665.0%     |
| 2048  |  64  | 32  |  [[32, 2048, 64]]  | bf16  |       1.42       |       1.46        |       1.5        |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1367.47%    |
| 4096  |  64  |  1  |  [[1, 4096, 64]]   | bf16  |       1.47       |       1.51        |       1.54       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    82.56%     |
| 4096  |  64  |  2  |  [[2, 4096, 64]]   | bf16  |       1.46       |       1.49        |       1.52       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    166.25%    |
| 4096  |  64  |  4  |  [[4, 4096, 64]]   | bf16  |       1.44       |       1.46        |       1.49       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    337.12%    |
| 4096  |  64  |  8  |  [[8, 4096, 64]]   | bf16  |       1.48       |       1.51        |       1.54       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    656.02%    |
| 4096  |  64  | 16  |  [[16, 4096, 64]]  | bf16  |       1.44       |       1.47        |       1.5        |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1348.48%    |
| 4096  |  64  | 32  |  [[32, 4096, 64]]  | bf16  |       1.43       |       1.49        |       1.55       |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2715.81%    |
|  32   | 128  |  1  |   [[1, 32, 128]]   | bf16  |       1.48       |       1.51        |       1.55       |        2.02        | 0.00e+00 | 8.19e+03 |        0%        |     1.28%     |
|  32   | 128  |  2  |   [[2, 32, 128]]   | bf16  |       1.46       |       1.51        |       1.56       |        2.05        | 0.00e+00 | 1.64e+04 |        0%        |     2.6%      |
|  32   | 128  |  4  |   [[4, 32, 128]]   | bf16  |       1.45       |       1.49        |       1.53       |        2.09        | 0.00e+00 | 3.28e+04 |        0%        |     5.23%     |
|  32   | 128  |  8  |   [[8, 32, 128]]   | bf16  |       1.48       |        1.5        |       1.53       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.25%     |
|  32   | 128  | 16  |  [[16, 32, 128]]   | bf16  |       1.47       |       1.51        |       1.56       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    20.64%     |
|  32   | 128  | 32  |  [[32, 32, 128]]   | bf16  |       1.44       |       1.48        |       1.51       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.14%     |
|  64   | 128  |  1  |   [[1, 64, 128]]   | bf16  |       1.42       |       1.48        |       1.54       |        2.05        | 0.00e+00 | 1.64e+04 |        0%        |     2.67%     |
|  64   | 128  |  2  |   [[2, 64, 128]]   | bf16  |       1.48       |       1.51        |       1.55       |        2.09        | 0.00e+00 | 3.28e+04 |        0%        |     5.13%     |
|  64   | 128  |  4  |   [[4, 64, 128]]   | bf16  |       1.44       |       1.48        |       1.52       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.53%     |
|  64   | 128  |  8  |   [[8, 64, 128]]   | bf16  |       1.43       |       1.48        |       1.52       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    21.22%     |
|  64   | 128  | 16  |  [[16, 64, 128]]   | bf16  |       1.44       |       1.47        |       1.5        |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.14%     |
|  64   | 128  | 32  |  [[32, 64, 128]]   | bf16  |       1.45       |       1.48        |       1.51       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |     83.7%     |
|  128  | 128  |  1  |  [[1, 128, 128]]   | bf16  |       1.47       |        1.5        |       1.53       |        2.09        | 0.00e+00 | 3.28e+04 |        0%        |     5.16%     |
|  128  | 128  |  2  |  [[2, 128, 128]]   | bf16  |       1.45       |       1.48        |       1.51       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.46%     |
|  128  | 128  |  4  |  [[4, 128, 128]]   | bf16  |       1.44       |       1.49        |       1.55       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    21.07%     |
|  128  | 128  |  8  |  [[8, 128, 128]]   | bf16  |       1.43       |       1.49        |       1.55       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.43%     |
|  128  | 128  | 16  |  [[16, 128, 128]]  | bf16  |       1.46       |       1.51        |       1.56       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    83.13%     |
|  128  | 128  | 32  |  [[32, 128, 128]]  | bf16  |       1.45       |       1.47        |       1.5        |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    167.4%     |
|  256  | 128  |  1  |  [[1, 256, 128]]   | bf16  |       1.47       |        1.5        |       1.54       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.32%     |
|  256  | 128  |  2  |  [[2, 256, 128]]   | bf16  |       1.48       |       1.52        |       1.56       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |     20.5%     |
|  256  | 128  |  4  |  [[4, 256, 128]]   | bf16  |       1.51       |       1.53        |       1.55       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    40.19%     |
|  256  | 128  |  8  |  [[8, 256, 128]]   | bf16  |       1.43       |       1.47        |       1.52       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    84.87%     |
|  256  | 128  | 16  |  [[16, 256, 128]]  | bf16  |       1.45       |       1.48        |       1.52       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    167.4%     |
|  256  | 128  | 32  |  [[32, 256, 128]]  | bf16  |       1.46       |       1.48        |       1.5        |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    332.5%     |
|  512  | 128  |  1  |  [[1, 512, 128]]   | bf16  |       1.48       |        1.5        |       1.53       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |     20.5%     |
|  512  | 128  |  2  |  [[2, 512, 128]]   | bf16  |       1.44       |       1.48        |       1.52       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.14%     |
|  512  | 128  |  4  |  [[4, 512, 128]]   | bf16  |       1.44       |       1.49        |       1.54       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    84.28%     |
|  512  | 128  |  8  |  [[8, 512, 128]]   | bf16  |       1.43       |       1.46        |       1.49       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    169.74%    |
|  512  | 128  | 16  |  [[16, 512, 128]]  | bf16  |       1.42       |       1.46        |       1.5        |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    341.87%    |
|  512  | 128  | 32  |  [[32, 512, 128]]  | bf16  |       1.47       |       1.51        |       1.56       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    660.48%    |
| 1024  | 128  |  1  |  [[1, 1024, 128]]  | bf16  |       1.46       |       1.49        |       1.53       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    41.56%     |
| 1024  | 128  |  2  |  [[2, 1024, 128]]  | bf16  |       1.46       |       1.49        |       1.53       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    83.13%     |
| 1024  | 128  |  4  |  [[4, 1024, 128]]  | bf16  |       1.43       |       1.46        |       1.5        |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    169.74%    |
| 1024  | 128  |  8  |  [[8, 1024, 128]]  | bf16  |       1.43       |       1.46        |       1.49       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    339.48%    |
| 1024  | 128  | 16  | [[16, 1024, 128]]  | bf16  |       1.41       |       1.46        |       1.49       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    688.58%    |
| 1024  | 128  | 32  | [[32, 1024, 128]]  | bf16  |       1.44       |       1.47        |       1.51       |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1348.48%    |
| 2048  | 128  |  1  |  [[1, 2048, 128]]  | bf16  |       1.43       |       1.48        |       1.52       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    84.87%     |
| 2048  | 128  |  2  |  [[2, 2048, 128]]  | bf16  |       1.44       |       1.47        |       1.5        |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    168.56%    |
| 2048  | 128  |  4  |  [[4, 2048, 128]]  | bf16  |       1.44       |       1.47        |       1.51       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    337.12%    |
| 2048  | 128  |  8  |  [[8, 2048, 128]]  | bf16  |       1.45       |       1.47        |       1.49       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    669.59%    |
| 2048  | 128  | 16  | [[16, 2048, 128]]  | bf16  |       1.47       |        1.5        |       1.52       |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1320.96%    |
| 2048  | 128  | 32  | [[32, 2048, 128]]  | bf16  |       1.43       |       1.47        |       1.5        |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2715.81%    |
| 4096  | 128  |  1  |  [[1, 4096, 128]]  | bf16  |       1.46       |        1.5        |       1.56       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    166.25%    |
| 4096  | 128  |  2  |  [[2, 4096, 128]]  | bf16  |       1.43       |       1.48        |       1.52       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    339.48%    |
| 4096  | 128  |  4  |  [[4, 4096, 128]]  | bf16  |       1.46       |       1.49        |       1.51       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    665.0%     |
| 4096  | 128  |  8  |  [[8, 4096, 128]]  | bf16  |       1.45       |       1.48        |       1.5        |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1339.18%    |
| 4096  | 128  | 16  | [[16, 4096, 128]]  | bf16  |       1.45       |        1.5        |       1.55       |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2678.36%    |
| 4096  | 128  | 32  | [[32, 4096, 128]]  | bf16  |       1.46       |        1.5        |       1.55       |       99.09        | 0.00e+00 | 3.36e+07 |        0%        |   5320.02%    |
|  32   | 512  |  1  |   [[1, 32, 512]]   | bf16  |       1.45       |       1.48        |       1.51       |        2.09        | 0.00e+00 | 3.28e+04 |        0%        |     5.23%     |
|  32   | 512  |  2  |   [[2, 32, 512]]   | bf16  |       1.45       |       1.48        |       1.5        |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.46%     |
|  32   | 512  |  4  |   [[4, 32, 512]]   | bf16  |       1.42       |       1.45        |       1.49       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    21.37%     |
|  32   | 512  |  8  |   [[8, 32, 512]]   | bf16  |       1.42       |       1.47        |       1.51       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    42.73%     |
|  32   | 512  | 16  |  [[16, 32, 512]]   | bf16  |       1.39       |       1.45        |       1.5        |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    87.31%     |
|  32   | 512  | 32  |  [[32, 32, 512]]   | bf16  |       1.45       |       1.48        |       1.51       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    167.4%     |
|  64   | 512  |  1  |   [[1, 64, 512]]   | bf16  |       1.46       |       1.49        |       1.52       |        2.19        | 0.00e+00 | 6.55e+04 |        0%        |    10.39%     |
|  64   | 512  |  2  |   [[2, 64, 512]]   | bf16  |       1.44       |       1.47        |       1.51       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    21.07%     |
|  64   | 512  |  4  |   [[4, 64, 512]]   | bf16  |       1.45       |       1.48        |       1.51       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    41.85%     |
|  64   | 512  |  8  |   [[8, 64, 512]]   | bf16  |       1.45       |       1.48        |       1.51       |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |     83.7%     |
|  64   | 512  | 16  |  [[16, 64, 512]]   | bf16  |       1.44       |       1.49        |       1.53       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    168.56%    |
|  64   | 512  | 32  |  [[32, 64, 512]]   | bf16  |       1.45       |       1.48        |       1.52       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    334.79%    |
|  128  | 512  |  1  |  [[1, 128, 512]]   | bf16  |       1.45       |       1.49        |       1.52       |        2.38        | 0.00e+00 | 1.31e+05 |        0%        |    20.92%     |
|  128  | 512  |  2  |  [[2, 128, 512]]   | bf16  |       1.45       |       1.47        |       1.5        |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    41.85%     |
|  128  | 512  |  4  |  [[4, 128, 512]]   | bf16  |       1.4        |       1.46        |       1.5        |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    86.69%     |
|  128  | 512  |  8  |  [[8, 128, 512]]   | bf16  |       1.47       |       1.48        |       1.49       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    165.12%    |
|  128  | 512  | 16  |  [[16, 128, 512]]  | bf16  |       1.43       |       1.47        |       1.51       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    339.48%    |
|  128  | 512  | 32  |  [[32, 128, 512]]  | bf16  |       1.41       |       1.46        |       1.51       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    688.58%    |
|  256  | 512  |  1  |  [[1, 256, 512]]   | bf16  |       1.46       |        1.5        |       1.55       |        2.76        | 0.00e+00 | 2.62e+05 |        0%        |    41.56%     |
|  256  | 512  |  2  |  [[2, 256, 512]]   | bf16  |       1.42       |       1.46        |       1.5        |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    85.47%     |
|  256  | 512  |  4  |  [[4, 256, 512]]   | bf16  |       1.47       |        1.5        |       1.52       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    165.12%    |
|  256  | 512  |  8  |  [[8, 256, 512]]   | bf16  |       1.46       |        1.5        |       1.54       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    332.5%     |
|  256  | 512  | 16  |  [[16, 256, 512]]  | bf16  |       1.48       |       1.51        |       1.56       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    656.02%    |
|  256  | 512  | 32  |  [[32, 256, 512]]  | bf16  |       1.47       |       1.49        |       1.5        |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1320.96%    |
|  512  | 512  |  1  |  [[1, 512, 512]]   | bf16  |       1.41       |       1.46        |       1.5        |        3.52        | 0.00e+00 | 5.24e+05 |        0%        |    86.07%     |
|  512  | 512  |  2  |  [[2, 512, 512]]   | bf16  |       1.48       |        1.5        |       1.53       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    164.0%     |
|  512  | 512  |  4  |  [[4, 512, 512]]   | bf16  |       1.45       |       1.48        |       1.51       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    334.79%    |
|  512  | 512  |  8  |  [[8, 512, 512]]   | bf16  |       1.44       |       1.47        |       1.49       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    674.24%    |
|  512  | 512  | 16  |  [[16, 512, 512]]  | bf16  |       1.47       |        1.5        |       1.53       |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1320.96%    |
|  512  | 512  | 32  |  [[32, 512, 512]]  | bf16  |       1.45       |       1.46        |       1.48       |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2678.36%    |
| 1024  | 512  |  1  |  [[1, 1024, 512]]  | bf16  |       1.44       |       1.46        |       1.48       |        5.03        | 0.00e+00 | 1.05e+06 |        0%        |    168.56%    |
| 1024  | 512  |  2  |  [[2, 1024, 512]]  | bf16  |       1.44       |       1.48        |       1.52       |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    337.12%    |
| 1024  | 512  |  4  |  [[4, 1024, 512]]  | bf16  |       1.44       |       1.47        |       1.51       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    674.24%    |
| 1024  | 512  |  8  |  [[8, 1024, 512]]  | bf16  |       1.42       |       1.49        |       1.56       |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1367.47%    |
| 1024  | 512  | 16  | [[16, 1024, 512]]  | bf16  |       1.44       |        1.5        |       1.57       |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2696.95%    |
| 1024  | 512  | 32  | [[32, 1024, 512]]  | bf16  |       1.44       |       1.48        |       1.52       |       99.09        | 0.00e+00 | 3.36e+07 |        0%        |   5393.91%    |
| 2048  | 512  |  1  |  [[1, 2048, 512]]  | bf16  |       1.44       |       1.46        |       1.5        |        8.07        | 0.00e+00 | 2.10e+06 |        0%        |    337.12%    |
| 2048  | 512  |  2  |  [[2, 2048, 512]]  | bf16  |       1.45       |       1.49        |       1.55       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    669.59%    |
| 2048  | 512  |  4  |  [[4, 2048, 512]]  | bf16  |       1.46       |       1.48        |       1.5        |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1330.01%    |
| 2048  | 512  |  8  |  [[8, 2048, 512]]  | bf16  |       1.43       |       1.47        |       1.51       |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2715.81%    |
| 2048  | 512  | 16  | [[16, 2048, 512]]  | bf16  |       1.44       |       1.47        |       1.5        |       99.09        | 0.00e+00 | 3.36e+07 |        0%        |   5393.91%    |
| 2048  | 512  | 32  | [[32, 2048, 512]]  | bf16  |       1.45       |       1.47        |       1.5        |       196.18       | 0.00e+00 | 6.71e+07 |        0%        |   10713.42%   |
| 4096  | 512  |  1  |  [[1, 4096, 512]]  | bf16  |       1.45       |       1.52        |       1.58       |       14.14        | 0.00e+00 | 4.19e+06 |        0%        |    669.59%    |
| 4096  | 512  |  2  |  [[2, 4096, 512]]  | bf16  |       1.45       |       1.48        |       1.51       |       26.27        | 0.00e+00 | 8.39e+06 |        0%        |   1339.18%    |
| 4096  | 512  |  4  |  [[4, 4096, 512]]  | bf16  |       1.43       |       1.48        |       1.52       |       50.55        | 0.00e+00 | 1.68e+07 |        0%        |   2715.81%    |
| 4096  | 512  |  8  |  [[8, 4096, 512]]  | bf16  |       1.46       |       1.49        |       1.51       |       99.09        | 0.00e+00 | 3.36e+07 |        0%        |   5320.02%    |
| 4096  | 512  | 16  | [[16, 4096, 512]]  | bf16  |       1.45       |       1.49        |       1.54       |       196.18       | 0.00e+00 | 6.71e+07 |        0%        |   10713.42%   |
| 4096  | 512  | 32  | [[32, 4096, 512]]  | bf16  |       1.44       |       1.47        |       1.5        |       390.36       | 0.00e+00 | 1.34e+08 |        0%        |   21575.64%   |
|  32   | 768  |  1  |   [[1, 32, 768]]   | bf16  |       1.46       |       1.49        |       1.52       |        2.14        | 0.00e+00 | 4.92e+04 |        0%        |     7.79%     |
|  32   | 768  |  2  |   [[2, 32, 768]]   | bf16  |       1.44       |       1.47        |       1.51       |        2.28        | 0.00e+00 | 9.83e+04 |        0%        |     15.8%     |
|  32   | 768  |  4  |   [[4, 32, 768]]   | bf16  |       1.44       |       1.47        |       1.49       |        2.57        | 0.00e+00 | 1.97e+05 |        0%        |     31.6%     |
|  32   | 768  |  8  |   [[8, 32, 768]]   | bf16  |       1.46       |       1.49        |       1.52       |        3.14        | 0.00e+00 | 3.93e+05 |        0%        |    62.34%     |
|  32   | 768  | 16  |  [[16, 32, 768]]   | bf16  |       1.45       |       1.48        |       1.51       |        4.28        | 0.00e+00 | 7.86e+05 |        0%        |    125.55%    |
|  32   | 768  | 32  |  [[32, 32, 768]]   | bf16  |       1.44       |       1.49        |       1.55       |        6.55        | 0.00e+00 | 1.57e+06 |        0%        |    252.84%    |
|  64   | 768  |  1  |   [[1, 64, 768]]   | bf16  |       1.41       |       1.47        |       1.54       |        2.28        | 0.00e+00 | 9.83e+04 |        0%        |    16.14%     |
|  64   | 768  |  2  |   [[2, 64, 768]]   | bf16  |       1.47       |        1.5        |       1.52       |        2.57        | 0.00e+00 | 1.97e+05 |        0%        |    30.96%     |
|  64   | 768  |  4  |   [[4, 64, 768]]   | bf16  |       1.44       |       1.47        |       1.51       |        3.14        | 0.00e+00 | 3.93e+05 |        0%        |    63.21%     |
|  64   | 768  |  8  |   [[8, 64, 768]]   | bf16  |       1.45       |       1.49        |       1.53       |        4.28        | 0.00e+00 | 7.86e+05 |        0%        |    125.55%    |
|  64   | 768  | 16  |  [[16, 64, 768]]   | bf16  |       1.44       |       1.48        |       1.53       |        6.55        | 0.00e+00 | 1.57e+06 |        0%        |    252.84%    |
|  64   | 768  | 32  |  [[32, 64, 768]]   | bf16  |       1.47       |       1.49        |       1.51       |        11.1        | 0.00e+00 | 3.15e+06 |        0%        |    495.36%    |
|  128  | 768  |  1  |  [[1, 128, 768]]   | bf16  |       1.41       |       1.47        |       1.54       |        2.57        | 0.00e+00 | 1.97e+05 |        0%        |    32.28%     |
|  128  | 768  |  2  |  [[2, 128, 768]]   | bf16  |       1.43       |       1.48        |       1.52       |        3.14        | 0.00e+00 | 3.93e+05 |        0%        |    63.65%     |
|  128  | 768  |  4  |  [[4, 128, 768]]   | bf16  |       1.44       |       1.47        |       1.49       |        4.28        | 0.00e+00 | 7.86e+05 |        0%        |    126.42%    |
|  128  | 768  |  8  |  [[8, 128, 768]]   | bf16  |       1.47       |        1.5        |       1.54       |        6.55        | 0.00e+00 | 1.57e+06 |        0%        |    247.68%    |
|  128  | 768  | 16  |  [[16, 128, 768]]  | bf16  |       1.46       |       1.49        |       1.52       |        11.1        | 0.00e+00 | 3.15e+06 |        0%        |    498.75%    |
|  128  | 768  | 32  |  [[32, 128, 768]]  | bf16  |       1.45       |       1.48        |       1.51       |        20.2        | 0.00e+00 | 6.29e+06 |        0%        |   1004.38%    |
|  256  | 768  |  1  |  [[1, 256, 768]]   | bf16  |       1.43       |       1.47        |       1.51       |        3.14        | 0.00e+00 | 3.93e+05 |        0%        |    63.65%     |
|  256  | 768  |  2  |  [[2, 256, 768]]   | bf16  |       1.44       |       1.49        |       1.55       |        4.28        | 0.00e+00 | 7.86e+05 |        0%        |    126.42%    |
|  256  | 768  |  4  |  [[4, 256, 768]]   | bf16  |       1.45       |       1.48        |       1.52       |        6.55        | 0.00e+00 | 1.57e+06 |        0%        |    251.1%     |
|  256  | 768  |  8  |  [[8, 256, 768]]   | bf16  |       1.42       |       1.48        |       1.53       |        11.1        | 0.00e+00 | 3.15e+06 |        0%        |    512.8%     |
|  256  | 768  | 16  |  [[16, 256, 768]]  | bf16  |       1.45       |       1.49        |       1.54       |        20.2        | 0.00e+00 | 6.29e+06 |        0%        |   1004.38%    |
